,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,36,30,343350363568,2165748708,1,1,"(0.4044342339038849, 0.19678297638893127)","(0.42079660296440125, 0.1798507273197174)",1,1,2.9123077392578125,2.8990020751953125,"(-89.30291748046875, -3.2325782775878906, 477.74456787109375)","(-28.491573333740234, 2.03106427192688, 485.7811279296875)","(-34.64004135131836, 164.21253967285156, 49.12668991088867)","(-28.98643684387207, 167.30499267578125, 50.25224304199219)",POINT (0.4126154184341431 0.1883168518543243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350380239,2165765378,1,1,"(0.4093605875968933, 0.1784818470478058)","(0.4150482714176178, 0.17465606331825256)",1,1,2.902313232421875,2.895416259765625,"(-89.33596801757812, -3.213137149810791, 477.9089660644531)","(-28.460145950317383, 2.0445637702941895, 485.74542236328125)","(-32.93785858154297, 167.55499267578125, 50.34325408935547)","(-30.972620010375977, 168.25372314453125, 50.597572326660156)",POINT (0.4122044295072556 0.1765689551830292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350396906,2165782045,1,1,"(0.40864646434783936, 0.18078559637069702)","(0.41190963983535767, 0.17677129805088043)",1,1,2.8873291015625,2.920684814453125,"(-89.31282806396484, -3.1860032081604004, 477.91461181640625)","(-28.43362808227539, 2.079108238220215, 485.7607421875)","(-33.18461227416992, 167.13424682617188, 50.19010925292969)","(-32.057098388671875, 167.86741638183594, 50.45692443847656)",POINT (0.4102780520915985 0.1787784472107887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350413572,2165798711,1,1,"(0.4169386327266693, 0.18259203433990479)","(0.42067867517471313, 0.16978996992111206)",1,1,2.895965576171875,2.913970947265625,"(-89.32219696044922, -3.150665760040283, 477.965576171875)","(-28.425739288330078, 2.1092453002929688, 485.7876892089844)","(-30.319456100463867, 166.8043212890625, 50.07004165649414)","(-29.027179718017578, 169.14244079589844, 50.92107391357422)",POINT (0.4188086539506912 0.1761910021305084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350430240,2165815378,1,1,"(0.4065419137477875, 0.19752547144889832)","(0.4206702411174774, 0.16575519740581512)",1,1,2.8933868408203125,2.8865966796875,"(-89.25894165039062, -3.1155776977539062, 477.742919921875)","(-28.410993576049805, 2.147646427154541, 485.90753173828125)","(-33.91178894042969, 164.07693481445312, 49.07732391357422)","(-29.030092239379883, 169.8793487548828, 51.18925094604492)",POINT (0.4136060774326324 0.1816403344273567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350446907,2165832045,1,1,"(0.41158536076545715, 0.1851782202720642)","(0.4187676012516022, 0.16849055886268616)",1,1,2.89971923828125,2.879180908203125,"(-89.24898529052734, -3.077935218811035, 477.7191467285156)","(-28.401775360107422, 2.201071262359619, 485.89544677734375)","(-32.16914749145508, 166.3319854736328, 49.898128509521484)","(-29.687501907348633, 169.37977600097656, 51.00740432739258)",POINT (0.4151764810085297 0.1768343895673752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350463574,2165848711,1,1,"(0.4146554172039032, 0.1842377483844757)","(0.4193737506866455, 0.17173321545124054)",1,1,2.88616943359375,2.912094116210937,"(-89.27217102050781, -3.045659065246582, 477.779296875)","(-28.393024444580078, 2.239722490310669, 485.8426513671875)","(-31.108366012573242, 166.50375366210938, 49.96063995361328)","(-29.478059768676758, 168.7875518798828, 50.791839599609375)",POINT (0.4170145839452744 0.1779854819178581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350480241,2165865378,1,1,"(0.41149166226387024, 0.19169144332408905)","(0.41758668422698975, 0.17095622420310974)",1,1,2.90399169921875,2.895004272460937,"(-89.238037109375, -2.981475830078125, 477.7352600097656)","(-28.366268157958984, 2.3033151626586914, 485.74072265625)","(-32.2015266418457, 165.14244079589844, 49.465145111083984)","(-30.095535278320312, 168.92945861816406, 50.8434944152832)",POINT (0.41453917324543 0.1813238337635994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350496909,2165882045,1,1,"(0.4077375829219818, 0.17510324716567993)","(0.42043933272361755, 0.18666847050189972)",1,1,2.8928985595703125,2.90032958984375,"(-89.21868896484375, -2.9332895278930664, 477.6602783203125)","(-28.357175827026367, 2.3586013317108154, 485.7135009765625)","(-33.4986572265625, 168.17205810546875, 50.56782150268555)","(-29.109880447387695, 166.059814453125, 49.79905319213867)",POINT (0.4140884578227997 0.1808858588337898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350513582,2165898718,1,1,"(0.42102375626564026, 0.17868122458457947)","(0.4223381280899048, 0.1649700552225113)",1,1,2.9017486572265625,2.892562866210937,"(-89.2831039428711, -2.8834171295166016, 477.90936279296875)","(-28.34970474243164, 2.396425485610962, 485.7159423828125)","(-28.90793800354004, 167.51858520507812, 50.32999038696289)","(-28.453800201416016, 170.02273559570312, 51.2414665222168)",POINT (0.4216809421777725 0.1718256399035454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350530250,2165915385,1,1,"(0.41230225563049316, 0.16700159013271332)","(0.42127981781959534, 0.16661030054092407)",1,1,2.9099578857421875,2.9071044921875,"(-89.22370910644531, -2.855313777923584, 477.606689453125)","(-28.333194732666016, 2.437617301940918, 485.5457458496094)","(-31.921449661254883, 169.65171813964844, 51.10638427734375)","(-28.81947898864746, 169.72317504882812, 51.132415771484375)",POINT (0.4167910367250442 0.1668059453368187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350546917,2165932052,1,1,"(0.4089486300945282, 0.17577935755252838)","(0.41583549976348877, 0.17159488797187805)",1,1,2.9314117431640625,2.9140167236328125,"(-89.18617248535156, -2.812222480773926, 477.4833679199219)","(-28.299606323242188, 2.4688515663146973, 485.3908996582031)","(-33.08019256591797, 168.04856872558594, 50.52290344238281)","(-30.70062255859375, 168.81280517578125, 50.80106735229492)",POINT (0.4123920649290085 0.1736871227622032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350563584,2165948718,1,1,"(0.40750399231910706, 0.18231114745140076)","(0.41782793402671814, 0.17527060210704803)",1,1,2.92291259765625,2.94036865234375,"(-89.13921356201172, -2.7883565425872803, 477.24298095703125)","(-28.28000259399414, 2.4818806648254395, 485.31353759765625)","(-33.57936096191406, 166.85560607910156, 50.08876037597656)","(-30.01217269897461, 168.1414794921875, 50.55673599243164)",POINT (0.4126659631729126 0.1787908747792244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350580251,2165965385,1,1,"(0.41340798139572144, 0.17617474496364594)","(0.4166376292705536, 0.15993298590183258)",1,1,2.948471069335937,2.9275360107421875,"(-89.19242095947266, -2.7779102325439453, 477.44146728515625)","(-28.256662368774414, 2.502260684967041, 485.2374267578125)","(-31.539384841918945, 167.9763641357422, 50.49660110473633)","(-30.42345428466797, 170.9427032470703, 51.57626724243164)",POINT (0.4150228053331375 0.1680538654327393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350596919,2165982052,1,1,"(0.4116566479206085, 0.18289360404014587)","(0.42309755086898804, 0.17569716274738312)",1,1,2.9452362060546875,2.923736572265625,"(-89.13813781738281, -2.7720041275024414, 477.2168884277344)","(-28.256084442138672, 2.50061297416687, 485.2757568359375)","(-32.1445198059082, 166.74925231933594, 50.04996871948242)","(-28.19139289855957, 168.06358337402344, 50.52835464477539)",POINT (0.4173770993947983 0.1792953833937645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350613585,2165998718,1,1,"(0.41817960143089294, 0.1753387600183487)","(0.4163071811199188, 0.17625300586223602)",1,1,2.944915771484375,2.9348297119140625,"(-89.12774658203125, -2.7741808891296387, 477.14031982421875)","(-28.207609176635742, 2.4899163246154785, 484.977783203125)","(-29.890668869018555, 168.1290283203125, 50.552215576171875)","(-30.537643432617188, 167.96206665039062, 50.49140548706055)",POINT (0.4172433912754059 0.1757958829402924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350630253,2166015385,1,1,"(0.41980642080307007, 0.18414020538330078)","(0.4227364659309387, 0.18244019150733948)",1,1,2.953964233398437,2.936676025390625,"(-89.12950134277344, -2.771641731262207, 477.1396179199219)","(-28.201419830322266, 2.4904842376708984, 485.017578125)","(-29.32856559753418, 166.52157592773438, 49.96710968017578)","(-28.316164016723633, 166.83206176757812, 50.080108642578125)",POINT (0.4212714433670044 0.1832901984453201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350646924,2166032056,1,1,"(0.42096754908561707, 0.1759759783744812)","(0.42588749527931213, 0.16555772721767426)",1,1,2.9503631591796875,2.9486083984375,"(-89.14408111572266, -2.775290012359619, 477.18865966796875)","(-28.18483543395996, 2.4612650871276855, 484.8623046875)","(-28.9273681640625, 168.01266479492188, 50.50981140136719)","(-27.227407455444336, 169.9154052734375, 51.20240020751953)",POINT (0.4234275221824646 0.1707668527960777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350663592,2166048723,1,1,"(0.42783278226852417, 0.1806827187538147)","(0.4212830662727356, 0.1716013103723526)",1,1,2.984283447265625,2.965423583984375,"(-89.16401672363281, -2.7710371017456055, 477.236328125)","(-28.16619300842285, 2.451655864715576, 484.7200927734375)","(-26.55525779724121, 167.15304565429688, 50.19692611694336)","(-28.81833839416504, 168.8116455078125, 50.800601959228516)",POINT (0.4245579242706299 0.1761420145630836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350680259,2166065390,1,1,"(0.41563743352890015, 0.19575878977775574)","(0.4203547537326813, 0.18744920194149017)",1,1,2.9792633056640625,2.9677886962890625,"(-89.03012084960938, -2.829061985015869, 476.5284423828125)","(-28.132701873779297, 2.422441244125366, 484.56573486328125)","(-30.76906394958496, 164.39959716796875, 49.194759368896484)","(-29.13909149169922, 165.917236328125, 49.747135162353516)",POINT (0.4179960936307907 0.191603995859623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,30,343350696927,2166082057,1,1,"(0.43281054496765137, 0.2707011103630066)","(0.4835280478000641, 0.27656859159469604)",1,1,2.990570068359375,2.9608154296875,"(-88.68209075927734, -2.932100772857666, 476.3619079589844)","(-28.02863121032715, 2.311748504638672, 484.49517822265625)","(-24.835315704345703, 150.71237182617188, 44.21302032470703)","(-7.311133861541748, 149.64076232910156, 43.822967529296875)",POINT (0.4581692963838577 0.2736348509788513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,343350713593,2166098723,1,1,"(0.45907413959503174, 0.2923524081707001)","(0.4706191122531891, 0.24633070826530457)",1,1,3.0508270263671875,2.9678497314453125,"(-88.96941375732422, -2.928673028945923, 477.0626220703125)","(-28.034847259521484, 2.287043333053589, 484.4564208984375)","(-15.76057243347168, 146.75802612304688, 42.77383041381836)","(-11.771501541137695, 155.16329956054688, 45.833038330078125)",POINT (0.4648466259241104 0.2693415582180023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,343350730261,2166115390,1,1,"(0.47111842036247253, 0.3189142048358917)","(0.46343350410461426, 0.26582393050193787)",1,1,3.060516357421875,2.972747802734375,"(-89.06681823730469, -2.9137625694274902, 477.29949951171875)","(-28.04151725769043, 2.3067383766174316, 484.11444091796875)","(-11.598960876464844, 141.90689086914062, 41.00807571411133)","(-14.25429916381836, 151.60313415527344, 44.53720474243164)",POINT (0.4672759622335434 0.2923690676689148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,343350746927,2166132056,1,1,"(0.4765706956386566, 0.3253335952758789)","(0.46041813492774963, 0.25381961464881897)",1,1,3.062469482421875,2.985809326171875,"(-89.13954162597656, -2.9286603927612305, 477.47760009765625)","(-28.065338134765625, 2.2542710304260254, 483.8916320800781)","(-9.71507453918457, 140.73446655273438, 40.58138656616211)","(-15.296191215515137, 153.79554748535156, 45.33523178100586)",POINT (0.4684944152832031 0.2895766049623489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
