,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,54,6,438170352796,2736684908,1,1,"(0.4297221302986145, 0.5149123072624207)","(0.4544609487056732, 0.3034447431564331)",1,1,3.03466796875,2.88916015625,"(-71.07503509521484, -48.689002990722656, 777.977783203125)","(-5.231591701507568, -48.920143127441406, 779.2290649414062)","(-24.083120346069336, 106.36973571777344, 28.07366371154785)","(-15.510231018066406, 145.10452270507812, 42.17197799682617)",POINT (0.4420915395021439 0.4091785252094269),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,6,438170369462,2736701574,1,1,"(0.4224467873573303, 0.45154058933258057)","(0.43891486525535583, 0.37981414794921875)",1,1,3.1280975341796875,2.929656982421875,"(-70.98734283447266, -48.67896270751953, 777.96435546875)","(-5.145077705383301, -48.91986846923828, 779.0966796875)","(-26.604297637939453, 117.97760009765625, 32.298580169677734)","(-20.897510528564453, 131.11582946777344, 37.080509185791016)",POINT (0.4306808263063431 0.4156773686408997),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,6,438170386129,2736718240,1,1,"(0.41126298904418945, 0.46028760075569153)","(0.4411395788192749, 0.3581293225288391)",1,1,3.136093139648437,2.9506988525390625,"(-70.91597747802734, -48.687191009521484, 778.0298461914062)","(-5.068127632141113, -48.93887710571289, 779.1480712890625)","(-30.479894638061523, 116.37541961669922, 31.71542739868164)","(-20.126567840576172, 135.087890625, 38.52620315551758)",POINT (0.4262012839317322 0.4092084616422653),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,6,438170402802,2736734913,1,1,"(0.4404759705066681, 0.5076524615287781)","(0.4536283016204834, 0.3493409752845764)",1,1,3.0559234619140625,2.982284545898437,"(-70.82191467285156, -48.67265701293945, 778.135498046875)","(-4.978736877441406, -48.93463897705078, 779.35009765625)","(-20.356521606445312, 107.69953918457031, 28.557649612426758)","(-15.7987699508667, 136.69764709472656, 39.112117767333984)",POINT (0.4470521360635757 0.4284967184066772),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,6,438170419469,2736751579,1,1,"(0.4757508933544159, 0.3490128517150879)","(0.48552969098091125, 0.1706470549106598)",1,1,3.1194000244140625,2.9474334716796875,"(-70.63804626464844, -48.53424072265625, 778.1754760742188)","(-4.87087869644165, -48.80799102783203, 779.234375)","(-8.132492065429688, 136.7577667236328, 39.133968353271484)","(-4.743763446807861, 169.4292449951172, 51.025447845458984)",POINT (0.4806402921676636 0.2598299533128738),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,6,438170436136,2736768246,1,1,"(0.4948117136955261, 0.4690776765346527)","(0.4907766282558441, 0.1509970724582672)",1,1,2.921005249023437,2.881011962890625,"(-70.54714965820312, -48.47561264038086, 778.2459106445312)","(-4.789316177368164, -48.76081466674805, 779.40283203125)","(-1.5271878242492676, 114.76531982421875, 31.129398345947266)","(-2.9255106449127197, 173.02854919433594, 52.33547592163086)",POINT (0.4927941709756851 0.31003737449646),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,6,438170452803,2736784912,1,1,"(0.4802543818950653, 0.4219881296157837)","(0.4978926181793213, 0.17110972106456757)",1,1,2.9827117919921875,2.9658660888671875,"(-70.50721740722656, -48.49018096923828, 778.0850219726562)","(-4.7411041259765625, -48.783973693847656, 779.5205688476562)","(-6.571859359741211, 123.39079284667969, 34.26874923706055)","(-0.45954737067222595, 169.344482421875, 50.99462127685547)",POINT (0.4890735000371933 0.2965489253401756),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,6,438170469470,2736801579,1,1,"(0.48345279693603516, 0.31123003363609314)","(0.4949544370174408, 0.17470718920230865)",1,1,3.154052734375,2.938949584960937,"(-70.48373413085938, -48.473609924316406, 778.05615234375)","(-4.70908260345459, -48.74858093261719, 779.4873046875)","(-5.463483810424805, 143.67849731445312, 41.65286636352539)","(-1.477738618850708, 168.685546875, 50.754737854003906)",POINT (0.489203616976738 0.2429686114192009),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,6,438170486138,2736818246,1,1,"(0.49131274223327637, 0.4338073432445526)","(0.5055164098739624, 0.197896346449852)",1,1,2.9964752197265625,2.950103759765625,"(-70.47647857666016, -48.480751037597656, 778.091796875)","(-4.689718723297119, -48.73228073120117, 779.4376831054688)","(-2.7397286891937256, 121.2258529663086, 33.4808235168457)","(2.1823673248291016, 164.43797302246094, 49.208740234375)",POINT (0.4984145760536194 0.3158518448472023),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,6,438170502804,2736834912,1,1,"(0.47813355922698975, 0.3927168846130371)","(0.5039137601852417, 0.23174700140953064)",1,1,3.015899658203125,2.95623779296875,"(-70.46235656738281, -48.46820068359375, 778.009765625)","(-4.679799556732178, -48.70051574707031, 779.4208984375)","(-7.3067946434021, 128.75242614746094, 36.22030258178711)","(1.6269875764846802, 158.2375030517578, 46.951942443847656)",POINT (0.4910236597061157 0.3122319430112839),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
