,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,11,25,65512626856,1711481612,1,1,"(0.7439888715744019, 0.02228626236319542)","(0.7139447927474976, 0.09559227526187897)",1,1,2.843368530273437,2.5953521728515625,"(-69.96926879882812, 3.8017139434814453, 688.3729858398438)","(-5.319132328033447, 4.424861431121826, 692.9853515625)","(84.82176971435547, 196.6046905517578, 60.91646194458008)","(74.41041564941406, 183.17713928222656, 56.029232025146484)",POINT (0.7289668321609497 0.0589392688125372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512643523,1711498279,1,1,"(0.7491818070411682, 0.03303737938404083)","(0.7186799049377441, 0.08986864238977432)",1,1,2.8424530029296875,2.5787506103515625,"(-69.81871795654297, 3.8252100944519043, 688.2723999023438)","(-5.17807674407959, 4.439168930053711, 693.14697265625)","(86.62134552001953, 194.63539123535156, 60.19973373413086)","(76.05131530761719, 184.2255401611328, 56.41081237792969)",POINT (0.7339308559894562 0.0614530108869076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512660191,1711514946,1,1,"(0.7493611574172974, 0.03642372786998749)","(0.7185155749320984, 0.11283678561449051)",1,1,2.858139038085937,2.5670318603515625,"(-69.68791198730469, 3.8370957374572754, 688.648193359375)","(-5.027429580688477, 4.454334259033203, 693.00390625)","(86.68350982666016, 194.01510620117188, 59.97399139404297)","(75.99435424804688, 180.01841735839844, 54.87957763671875)",POINT (0.7339383661746979 0.074630256742239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512676858,1711531613,1,1,"(0.7398743033409119, 0.08892692625522614)","(0.7118648886680603, 0.10888122022151947)",1,1,2.9456787109375,2.57781982421875,"(-69.5368423461914, 3.8425915241241455, 688.6673583984375)","(-4.866336822509766, 4.477847099304199, 693.165771484375)","(83.39595031738281, 184.39804077148438, 56.473567962646484)","(73.68964385986328, 180.7429656982422, 55.14333724975586)",POINT (0.7258695960044861 0.0989040732383728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512693524,1711548279,1,1,"(0.743497908115387, 0.07207544893026352)","(0.7224598526954651, 0.11270259320735931)",1,1,2.872100830078125,2.586639404296875,"(-69.36906433105469, 3.8664755821228027, 688.4496459960938)","(-4.728923320770264, 4.505715370178223, 693.1015625)","(84.65168762207031, 187.48472595214844, 57.59709548950195)","(77.36119079589844, 180.0430145263672, 54.88853073120117)",POINT (0.732978880405426 0.0923890210688114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512710191,1711564945,1,1,"(0.7445613145828247, 0.05137796327471733)","(0.7161182165145874, 0.11244688928127289)",1,1,2.88671875,2.57708740234375,"(-69.24958038330078, 3.9045300483703613, 688.87451171875)","(-4.572254180908203, 4.534777641296387, 693.2491455078125)","(85.02015686035156, 191.27590942382812, 58.97699737548828)","(75.16360473632812, 180.08984375, 54.905555725097656)",POINT (0.730339765548706 0.0819124262779951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512726862,1711581616,1,1,"(0.7370763421058655, 0.03638105094432831)","(0.7177462577819824, 0.11007755994796753)",1,1,2.8837127685546875,2.597763061523437,"(-69.10253143310547, 3.9488730430603027, 688.759765625)","(-4.41030216217041, 4.58370304107666, 693.18505859375)","(82.4263687133789, 194.02294921875, 59.976749420166016)","(75.7277603149414, 180.52383422851562, 55.06354522705078)",POINT (0.727411299943924 0.0732293054461479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512743530,1711598283,1,1,"(0.749042272567749, 0.1009717732667923)","(0.7142742276191711, 0.1381978690624237)",1,1,2.8791961669921875,2.536712646484375,"(-68.99592590332031, 4.1388139724731445, 688.9552001953125)","(-4.2258710861206055, 4.774158000946045, 693.533203125)","(86.5729751586914, 182.19174194335938, 55.67063522338867)","(74.52458190917969, 175.3730010986328, 53.18879699707031)",POINT (0.7316582500934601 0.119584821164608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,25,65512893548,1711748297,1,1,"(0.4997600018978119, 0.35279983282089233)","(0.4426334798336029, 0.2698521316051483)",1,1,2.79345703125,2.5047149658203125,"(-68.40425872802734, 4.648316383361816, 689.2149658203125)","(-3.6288251876831055, 5.018117904663086, 692.7716064453125)","(0.18754488229751587, 136.06410217285156, 38.881500244140625)","(-19.608869552612305, 151.25772094726562, 44.41154861450195)",POINT (0.4711967408657074 0.3113259822130203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,25,65512910214,1711764963,1,1,"(0.48792871832847595, 0.20970401167869568)","(0.45180848240852356, 0.24064898490905762)",1,1,2.845733642578125,2.52105712890625,"(-68.28665161132812, 4.686716079711914, 689.1339111328125)","(-3.503458023071289, 5.018343448638916, 693.0381469726562)","(-3.912419080734253, 162.27513122558594, 48.42155456542969)","(-16.429407119750977, 156.6068878173828, 46.358524322509766)",POINT (0.4698686003684998 0.2251764982938766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
