,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,14,7,235070960799,1703767229,1,1,"(0.4768693447113037, 0.7103161215782166)","(0.46603575348854065, 0.7028680443763733)",1,1,3.2324371337890625,3.74755859375,"(-14.18260383605957, 49.01667022705078, 534.815185546875)","(50.5518798828125, 43.878509521484375, 530.882568359375)","(-7.148033142089844, 75.53592681884766, 16.85105323791504)","(-10.920660018920898, 76.90687561035156, 17.350051879882812)",POINT (0.4714525490999222 0.7065920829772949),,,,,,,,,,,,,,,,,,,,,,,1
0,14,7,235070977466,1703783896,1,1,"(0.4818616807460785, 0.7033448815345764)","(0.46618717908859253, 0.6945547461509705)",1,1,3.238311767578125,3.766815185546875,"(-14.218048095703125, 49.00474166870117, 534.7818603515625)","(50.52411651611328, 43.887001037597656, 530.951416015625)","(-5.409524440765381, 76.81910705566406, 17.3181095123291)","(-10.867938995361328, 78.43712615966797, 17.90699005126953)",POINT (0.4740244299173355 0.6989498138427734),,,,,,,,,,,,,,,,,,,,,,,1
0,14,7,235070994133,1703800562,1,1,"(0.4782317280769348, 0.7125304937362671)","(0.45984193682670593, 0.6949895024299622)",1,1,3.2403564453125,3.756546020507813,"(-14.238094329833984, 48.99512481689453, 534.773193359375)","(50.51472854614258, 43.89092254638672, 530.98388671875)","(-6.67361307144165, 75.12834930419922, 16.70269012451172)","(-13.077570915222168, 78.35708618164062, 17.87787628173828)",POINT (0.4690368324518204 0.7037599980831146),,,,,,,,,,,,,,,,,,,,,,,1
0,14,7,235071010800,1703817229,1,1,"(0.4810280501842499, 0.6957108378410339)","(0.4571963846683502, 0.6933800578117371)",1,1,3.207504272460937,3.762985229492188,"(-14.323310852050781, 49.060970306396484, 534.8719482421875)","(50.44840621948242, 43.961238861083984, 530.9401245117188)","(-5.699827671051025, 78.22431182861328, 17.829540252685547)","(-13.998854637145996, 78.6533203125, 17.985713958740234)",POINT (0.4691122174263 0.6945454478263855),,,,,,,,,,,,,,,,,,,,,,,1
0,14,7,235071027473,1703833901,1,1,"(0.3869003355503082, 0.4247373938560486)","(0.4076153337955475, 0.4483036994934082)",1,1,3.2677764892578125,3.776321411132813,"(-14.49635124206543, 49.43095016479492, 534.97412109375)","(50.19384002685547, 44.33678436279297, 531.1038818359375)","(-38.47842788696289, 128.1021728515625, 35.98357391357422)","(-31.26474380493164, 123.76434326171875, 34.40477752685547)",POINT (0.3972578346729279 0.4365205466747284),,,,,,,,,,,,,,,,,,,,,,,
0,14,7,235071044139,1703850567,1,1,"(0.39654287695884705, 0.3095243275165558)","(0.3906833231449127, 0.3213569223880768)",1,1,3.2728729248046875,3.76434326171875,"(-14.4832124710083, 49.662166595458984, 535.1253662109375)","(50.05889129638672, 44.56980895996094, 531.179443359375)","(-35.12054443359375, 149.30934143066406, 43.702369689941406)","(-37.16105270385742, 147.13134765625, 42.909637451171875)",POINT (0.3936131000518799 0.3154406249523163),,,,,,,,,,,,,,,,,,,,,,1,
0,14,7,235071060807,1703867234,1,1,"(0.40045738220214844, 0.32132193446159363)","(0.37703806161880493, 0.3265090584754944)",1,1,3.2328338623046875,3.771759033203125,"(-14.484980583190918, 49.64582061767578, 535.0302124023438)","(50.092552185058594, 44.55880355834961, 531.0953369140625)","(-33.75736618041992, 147.13775634765625, 42.911991119384766)","(-41.912811279296875, 146.1829833984375, 42.56447219848633)",POINT (0.3887477219104767 0.323915496468544),,,,,,,,,,,,,,,,,,,,,,1,
0,14,7,235071077474,1703883901,1,1,"(0.4023192226886749, 0.3035546541213989)","(0.3778248727321625, 0.29902034997940063)",1,1,3.273422241210937,3.754974365234375,"(-14.490808486938477, 49.63692855834961, 534.9581909179688)","(50.123390197753906, 44.548458099365234, 531.1060791015625)","(-33.10901641845703, 150.40818786621094, 44.102317810058594)","(-41.638824462890625, 151.24281311035156, 44.40608215332031)",POINT (0.3900720477104187 0.3012875020503998),,,,,,,,,,,,,,,,,,,,,,1,
0,14,7,235071094140,1703900567,1,1,"(0.39412519335746765, 0.30202844738960266)","(0.38254299759864807, 0.2900697588920593)",1,1,3.2498016357421875,3.73468017578125,"(-14.480877876281738, 49.65443801879883, 534.9747314453125)","(50.152549743652344, 44.55204391479492, 531.0946655273438)","(-35.962467193603516, 150.68911743164062, 44.204559326171875)","(-39.99580001831055, 152.89035034179688, 45.005741119384766)",POINT (0.3883340954780579 0.296049103140831),,,,,,,,,,,,,,,,,,,,,1,1,
0,14,7,235071110808,1703917234,1,1,"(0.39626145362854004, 0.31458771228790283)","(0.3830588757991791, 0.30469343066215515)",1,1,3.25830078125,3.7475433349609375,"(-14.470447540283203, 49.66340637207031, 534.95166015625)","(50.179039001464844, 44.543575286865234, 531.0191650390625)","(-35.21854019165039, 148.37734985351562, 43.36315155029297)","(-39.81614685058594, 150.1985626220703, 44.02603530883789)",POINT (0.3896601647138596 0.309640571475029),,,,,,,,,,,,,,,,,,,,,,1,
