,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,29,21,759574519540,4137315382,1,1,"(0.5563340783119202, 0.48001283407211304)","(0.5004315376281738, 0.4524168074131012)",1,1,2.643890380859375,2.3617706298828125,"(-44.17237854003906, -55.38976287841797, 591.4002075195312)","(20.009891510009766, -64.74830627441406, 596.0255126953125)","(17.845178604125977, 112.48435974121094, 30.299184799194336)","(-1.4705723524093628, 117.5244140625, 32.133575439453125)",POINT (0.528382807970047 0.4662148207426071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574536207,4137332049,1,1,"(0.5541086792945862, 0.47704121470451355)","(0.4946887195110321, 0.45929741859436035)",1,1,2.6427459716796875,2.358139038085937,"(-44.1629638671875, -55.37721252441406, 591.3717651367188)","(20.010366439819336, -64.74806213378906, 596.0548706054688)","(17.076265335083008, 113.02708435058594, 30.496702194213867)","(-3.4548373222351074, 116.26773834228516, 31.67619514465332)",POINT (0.5243986994028091 0.468169316649437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574552875,4137348716,1,1,"(0.5557841658592224, 0.4762617349624634)","(0.5010113716125488, 0.4605093002319336)",1,1,2.654647827148437,2.3659820556640625,"(-44.16716003417969, -55.376976013183594, 591.3515014648438)","(20.003520965576172, -64.75647735595703, 596.005859375)","(17.65519142150879, 113.16944885253906, 30.548505783081055)","(-1.270190954208374, 116.0464096069336, 31.595670700073242)",POINT (0.5283977687358856 0.4683855175971985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574569541,4137365382,1,1,"(0.5554758310317993, 0.4786056876182556)","(0.5015732049942017, 0.4644935727119446)",1,1,2.646209716796875,2.3905792236328125,"(-44.1684684753418, -55.356956481933594, 591.3609619140625)","(19.999433517456055, -64.7522964477539, 595.9866943359375)","(17.548662185668945, 112.7413558959961, 30.3927001953125)","(-1.076063632965088, 115.31873321533203, 31.33080291748047)",POINT (0.5285245180130005 0.4715496301651001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574586208,4137382048,1,1,"(0.5562499761581421, 0.4810834527015686)","(0.5044791102409363, 0.44872021675109863)",1,1,2.654769897460937,2.36529541015625,"(-44.175941467285156, -55.35398864746094, 591.3402099609375)","(19.99285125732422, -64.75477600097656, 595.9771118164062)","(17.816133499145508, 112.288818359375, 30.228004455566406)","(-0.07201223075389862, 118.19953918457031, 32.37929916381836)",POINT (0.5303645431995392 0.4649018347263336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574602875,4137398715,1,1,"(0.5593433380126953, 0.4742894768714905)","(0.5041157603263855, 0.44594448804855347)",1,1,2.6583251953125,2.380645751953125,"(-44.19171142578125, -55.33122253417969, 591.3281860351562)","(19.976404190063477, -64.71864318847656, 595.938720703125)","(18.884958267211914, 113.5296401977539, 30.67963409423828)","(-0.19756287336349487, 118.70648193359375, 32.56382751464844)",POINT (0.5317295491695404 0.460116982460022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574619547,4137415386,1,1,"(0.5599412322044373, 0.4770708382129669)","(0.5057483911514282, 0.45824408531188965)",1,1,2.6895294189453125,2.3677215576171875,"(-44.20551300048828, -55.340415954589844, 591.3363037109375)","(19.96550750732422, -64.71251678466797, 595.9201049804688)","(19.09156036376953, 113.02165985107422, 30.494749069213867)","(0.3665620684623718, 116.46012878417969, 31.74622917175293)",POINT (0.5328448116779327 0.4676574617624283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574636214,4137432053,1,1,"(0.558293879032135, 0.4834901988506317)","(0.5029481649398804, 0.4548088312149048)",1,1,2.675140380859375,2.3890838623046875,"(-44.216121673583984, -55.33667755126953, 591.2863159179688)","(19.954345703125, -64.70091247558594, 595.8612060546875)","(18.5223445892334, 111.84925079345703, 30.06801414489746)","(-0.6009898781776428, 117.0875244140625, 31.974594116210938)",POINT (0.5306210219860077 0.4691495150327682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574652881,4137448719,1,1,"(0.5533667206764221, 0.47764238715171814)","(0.5073940753936768, 0.4677225351333618)",1,1,2.689208984375,2.407333374023437,"(-44.22144317626953, -55.35889434814453, 591.2659912109375)","(19.94866943359375, -64.7156982421875, 595.8123779296875)","(16.819913864135742, 112.91727447509766, 30.456758499145508)","(0.9351919889450073, 114.72901916503906, 31.116161346435547)",POINT (0.5303803980350494 0.47268246114254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,21,759574669548,4137465386,1,1,"(0.559966504573822, 0.49832168221473694)","(0.50506591796875, 0.4582759439945221)",1,1,2.705429077148437,2.4024810791015625,"(-44.20885467529297, -55.3726921081543, 591.2481079101562)","(19.958261489868164, -64.73820495605469, 595.7922973632812)","(19.100296020507812, 109.1404800415039, 29.08208656311035)","(0.13073702156543732, 116.4543228149414, 31.744077682495117)",POINT (0.532516211271286 0.4782988131046295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
