,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,34,22,70608703201,987759917,1,1,"(0.44950997829437256, 0.4983353316783905)","(0.489633709192276, 0.5098763108253479)",1,1,2.6927947998046875,2.62078857421875,"(-41.632606506347656, -68.25596618652344, 740.8375244140625)","(22.625015258789062, -60.78852081298828, 742.5867919921875)","(-17.225910186767578, 109.40618133544922, 29.178775787353516)","(-3.3215837478637695, 107.29219055175781, 28.40940284729004)",POINT (0.4695718437433243 0.5041058212518692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608719868,987776583,1,1,"(0.4468894898891449, 0.5062623023986816)","(0.48395001888275146, 0.501273512840271)",1,1,2.7008819580078125,2.605819702148437,"(-41.63103103637695, -68.27391052246094, 740.8226318359375)","(22.62794303894043, -60.81553649902344, 742.5867919921875)","(-18.13400650024414, 107.95418548583984, 28.650304794311523)","(-5.291170597076416, 108.86796569824219, 28.982929229736328)",POINT (0.4654197543859482 0.5037679076194763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608736535,987793250,1,1,"(0.45561495423316956, 0.49610522389411926)","(0.4931829273700714, 0.48779115080833435)",1,1,2.66339111328125,2.6035919189453125,"(-41.646759033203125, -68.29313659667969, 740.8358154296875)","(22.615917205810547, -60.837493896484375, 742.6182861328125)","(-15.11031436920166, 109.81464385986328, 29.327510833740234)","(-2.091637372970581, 111.33756256103516, 29.88178062438965)",POINT (0.4743989408016205 0.4919481873512268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608753203,987809917,1,1,"(0.4548523724079132, 0.4908745586872101)","(0.4814768135547638, 0.5235540866851807)",1,1,2.68243408203125,2.600311279296875,"(-41.665069580078125, -68.313720703125, 740.818115234375)","(22.592937469482422, -60.85762023925781, 742.6197509765625)","(-15.374578475952148, 110.77276611328125, 29.676219940185547)","(-6.1482391357421875, 104.78681182861328, 27.497509002685547)",POINT (0.4681645929813385 0.5072143226861954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608769870,987826583,1,1,"(0.45577582716941833, 0.47116297483444214)","(0.4856538474559784, 0.4961189329624176)",1,1,2.67523193359375,2.5888671875,"(-41.68813705444336, -68.33552551269531, 740.8460693359375)","(22.566436767578125, -60.87297821044922, 742.6673583984375)","(-15.054569244384766, 114.38334655761719, 30.99038314819336)","(-4.700732707977295, 109.8121566772461, 29.32654571533203)",POINT (0.4707148373126984 0.4836409538984299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608786537,987843250,1,1,"(0.4662732481956482, 0.4966762959957123)","(0.4855291545391083, 0.5009700655937195)",1,1,2.6664276123046875,2.630828857421875,"(-41.73076629638672, -68.34083557128906, 740.8408203125)","(22.51327896118164, -60.86273956298828, 742.6104125976562)","(-11.416825294494629, 109.71006774902344, 29.289419174194336)","(-4.7439446449279785, 108.92354583740234, 29.00316047668457)",POINT (0.4759012013673782 0.4988231807947159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608803204,987859917,1,1,"(0.45204582810401917, 0.49191805720329285)","(0.4844277799129486, 0.5362036228179932)",1,1,2.68927001953125,2.606796264648437,"(-41.782432556152344, -68.32524871826172, 740.712646484375)","(22.45336151123047, -60.83692932128906, 742.5079345703125)","(-16.34714126586914, 110.58161926269531, 29.606653213500977)","(-5.125622749328613, 102.46978759765625, 26.65416145324707)",POINT (0.4682368040084839 0.514060840010643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608819871,987876583,1,1,"(0.4534848928451538, 0.497971773147583)","(0.49047061800956726, 0.5070227980613708)",1,1,2.684234619140625,2.6029815673828125,"(-41.860450744628906, -68.31845092773438, 740.869873046875)","(22.387304306030273, -60.80718994140625, 742.6033935546875)","(-15.848455429077148, 109.4727554321289, 29.203052520751953)","(-3.031547784805298, 107.81488037109375, 28.599632263183594)",POINT (0.4719777554273605 0.5024972856044769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608836546,987893258,1,1,"(0.4596574604511261, 0.49281951785087585)","(0.4925823509693146, 0.4900178611278534)",1,1,2.690780639648437,2.6295928955078125,"(-41.9412841796875, -68.3082046508789, 740.9964599609375)","(22.301895141601562, -60.77032470703125, 742.578857421875)","(-13.709440231323242, 110.41651153564453, 29.546527862548828)","(-2.2997641563415527, 110.9296875, 29.73333740234375)",POINT (0.4761199057102203 0.4914186894893646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,22,70608853214,987909925,1,1,"(0.4537563920021057, 0.5076607465744019)","(0.47564131021499634, 0.5151935815811157)",1,1,2.684921264648437,2.59136962890625,"(-42.0075569152832, -68.28417205810547, 740.9415893554688)","(22.221935272216797, -60.737220764160156, 742.7365112304688)","(-15.754363059997559, 107.6980209350586, 28.55709457397461)","(-8.17044734954834, 106.3182144165039, 28.054901123046875)",POINT (0.464698851108551 0.5114271640777588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
