,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,24,13,154272982604,3533654239,1,1,"(0.6235669851303101, 0.08613428473472595)","(0.6070882678031921, -0.01515092421323061)",1,1,3.3862762451171875,3.6595611572265625,"(-52.35144805908203, 20.06601333618164, 624.5873413085938)","(10.638175964355469, 30.62712860107422, 629.1818237304688)","(43.091190338134766, 184.90957641601562, 56.65979766845703)","(37.38072204589844, 203.4621124267578, 63.4123649597168)",POINT (0.6153276264667511 0.0354916802607477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154272999276,3533670911,1,1,"(0.6168330907821655, 0.07378353178501129)","(0.6032902002334595, 0.015790080651640892)",1,1,3.2982330322265625,3.6862640380859375,"(-52.324134826660156, 20.066913604736328, 624.55908203125)","(10.649524688720703, 30.63892364501953, 629.3785400390625)","(40.75766372680664, 187.17185974121094, 57.48323440551758)","(36.06454849243164, 197.7946014404297, 61.349578857421875)",POINT (0.6100616455078125 0.0447868062183261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273015944,3533687578,1,1,"(0.621492862701416, 0.044833581894636154)","(0.6199769377708435, -0.032318782061338425)",1,1,3.378280639648437,3.683807373046875,"(-52.30889129638672, 20.106246948242188, 624.625)","(10.598892211914062, 30.696779251098633, 629.23681640625)","(42.3724479675293, 192.4746551513672, 59.413272857666016)","(41.84711456298828, 206.60675048828125, 64.55696868896484)",POINT (0.6207349002361298 0.0062573999166489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273032608,3533704242,1,1,"(0.6245724558830261, 0.07466545701026917)","(0.6124685406684875, -0.009933097288012505)",1,1,3.412689208984375,3.716018676757813,"(-52.34333419799805, 20.11705780029297, 624.6956787109375)","(10.576408386230469, 30.71340560913086, 629.477783203125)","(43.43965148925781, 187.01031494140625, 57.424407958984375)","(39.24519348144531, 202.50634765625, 63.064517974853516)",POINT (0.6185204982757568 0.0323661798611283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273049278,3533720911,1,1,"(0.6253974437713623, 0.009201225824654102)","(0.6059208512306213, 0.0471528023481369)",1,1,3.275054931640625,3.827438354492188,"(-52.39759826660156, 20.107471466064453, 624.830810546875)","(10.530372619628906, 30.721588134765625, 629.6981201171875)","(43.72554016113281, 199.00148010253906, 61.788883209228516)","(36.97616958618164, 192.04986572265625, 59.258628845214844)",POINT (0.6156591475009918 0.0281770140863955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273065944,3533737577,1,1,"(0.6168554425239563, 0.025169488042593002)","(0.6165176630020142, -0.047211527824401855)",1,1,3.31005859375,3.6459808349609375,"(-52.451026916503906, 20.09478759765625, 624.9423217773438)","(10.464329719543457, 30.695972442626953, 629.4923095703125)","(40.765411376953125, 196.07656860351562, 60.7242431640625)","(40.64836120605469, 209.33468627929688, 65.5498046875)",POINT (0.6166865527629852 -0.0110210198909044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273082612,3533754244,1,1,"(0.6179053783416748, 0.10577091574668884)","(0.6185969114303589, 0.015552881173789501)",1,1,3.455322265625,3.749221801757813,"(-52.51521682739258, 20.0759334564209, 624.8670654296875)","(10.384105682373047, 30.699848175048828, 629.571044921875)","(41.129249572753906, 181.3126983642578, 55.35063171386719)","(41.368896484375, 197.83804321289062, 61.36540985107422)",POINT (0.6182511448860168 0.0606618984602392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273099277,3533770909,1,1,"(0.6262730956077576, 0.06259975582361221)","(0.610507071018219, 0.024847596883773804)",1,1,3.3604888916015625,3.790435791015625,"(-52.607940673828125, 20.077411651611328, 624.972412109375)","(10.323219299316406, 30.71965789794922, 629.82568359375)","(44.02896499633789, 189.2204132080078, 58.22883224487305)","(38.56546401977539, 196.1355438232422, 60.745704650878906)",POINT (0.6183900833129883 0.043723676353693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273115947,3533787579,1,1,"(0.6215805411338806, 0.04027961567044258)","(0.6126067042350769, -0.014415553770959377)",1,1,3.343048095703125,3.73931884765625,"(-52.661781311035156, 20.088314056396484, 625.0291748046875)","(10.26417064666748, 30.714771270751953, 629.4771728515625)","(42.4028205871582, 193.30882263183594, 59.716888427734375)","(39.293052673339844, 203.32740783691406, 63.36337661743164)",POINT (0.6170936226844788 0.0129320309497416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,13,154273132616,3533804247,1,1,"(0.6221239566802979, 0.04466089606285095)","(0.6235804557800293, -0.05583157762885094)",1,1,3.3492889404296875,3.668533325195313,"(-52.69930648803711, 20.109750747680664, 624.9339599609375)","(10.214313507080078, 30.749719619750977, 629.4888305664062)","(42.59113693237305, 192.5063018798828, 59.42477035522461)","(43.09587478637695, 210.9136199951172, 66.1245346069336)",POINT (0.6228522062301636 -0.005585340783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
