,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,35,23,339027071862,9694041656,1,1,"(0.4764355421066284, 0.5601643919944763)","(0.4853924512863159, 0.5143445730209351)",1,1,2.79083251953125,2.929306030273437,"(-40.98563003540039, 14.071670532226562, 634.5360107421875)","(19.337182998657227, 12.990057945251465, 635.2188720703125)","(-7.895219802856445, 98.08084869384766, 25.056743621826172)","(-4.7913336753845215, 106.4737319946289, 28.111513137817383)",POINT (0.4809139966964722 0.5372544825077057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,23,339027088529,9694058322,1,1,"(0.46183308959007263, 0.24053430557250977)","(0.48926571011543274, 0.21671020984649658)",1,1,2.7934112548828125,2.9437255859375,"(-40.90054702758789, 14.37678337097168, 634.7021484375)","(19.270774841308594, 13.342164993286133, 635.3901977539062)","(-12.955519676208496, 156.6279296875, 46.3661003112793)","(-3.4491066932678223, 160.99180603027344, 47.954463958740234)",POINT (0.4755493998527527 0.2286222577095032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,23,339027105204,9694074997,1,1,"(0.46756356954574585, 0.2964932322502136)","(0.4882550835609436, 0.216067835688591)",1,1,2.82421875,2.858306884765625,"(-40.87765884399414, 14.430965423583984, 634.7374877929688)","(19.259510040283203, 13.374139785766602, 635.4244995117188)","(-10.969688415527344, 146.37783813476562, 42.63543701171875)","(-3.799314498901367, 161.1094512939453, 47.99730682373047)",POINT (0.4779093265533447 0.2562805339694023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,23,339027121872,9694091664,1,1,"(0.46258634328842163, 0.21781063079833984)","(0.48663389682769775, 0.23287290334701538)",1,1,2.724227905273437,2.930282592773437,"(-40.888885498046875, 14.41138744354248, 634.7583618164062)","(19.27362632751465, 13.358121871948242, 635.3900146484375)","(-12.694474220275879, 160.79022216796875, 47.881072998046875)","(-4.361110210418701, 158.03125, 46.87690734863281)",POINT (0.4746101200580597 0.2253417670726776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,23,339027138539,9694108331,1,1,"(0.46313002705574036, 0.18475911021232605)","(0.4863893985748291, 0.20955654978752136)",1,1,2.686187744140625,2.899749755859375,"(-40.89740753173828, 14.407547950744629, 634.76953125)","(19.27005386352539, 13.360554695129395, 635.4349975585938)","(-12.50606632232666, 166.84432983398438, 50.084590911865234)","(-4.445840835571289, 162.30215454101562, 48.43138122558594)",POINT (0.4747597128152847 0.1971578299999237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,23,339027155207,9694124998,1,1,"(0.4623386561870575, 0.22634844481945038)","(0.4917234480381012, 0.2294386923313141)",1,1,2.7539215087890625,2.909912109375,"(-40.92076873779297, 14.406879425048828, 634.787841796875)","(19.266754150390625, 13.364385604858398, 635.5133056640625)","(-12.780305862426758, 159.22634887695312, 47.311885833740234)","(-2.5973918437957764, 158.6603240966797, 47.1058464050293)",POINT (0.4770310521125794 0.2278935685753822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,23,339027171879,9694141670,1,1,"(0.4693150222301483, 0.23857732117176056)","(0.4879579246044159, 0.23154503107070923)",1,1,2.7866363525390625,2.926055908203125,"(-40.95648193359375, 14.402320861816406, 634.8399658203125)","(19.258358001708984, 13.373554229736328, 635.6030883789062)","(-10.362730979919434, 156.9863739013672, 46.496585845947266)","(-3.902285575866699, 158.2744903564453, 46.96541976928711)",POINT (0.4786364734172821 0.2350611761212349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,23,339027188547,9694158337,1,1,"(0.46982887387275696, 0.23489633202552795)","(0.48279285430908203, 0.2316155731678009)",1,1,2.7811737060546875,2.9727935791015625,"(-41.000457763671875, 14.417746543884277, 634.8785400390625)","(19.24306869506836, 13.390619277954102, 635.7939453125)","(-10.184675216674805, 157.66062927246094, 46.74198913574219)","(-5.6921892166137695, 158.26156616210938, 46.960731506347656)",POINT (0.4763108640909195 0.2332559525966644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,23,339027205213,9694175003,1,1,"(0.47151264548301697, 0.16883574426174164)","(0.4849099814891815, 0.22009064257144928)",1,1,2.6902313232421875,2.937118530273437,"(-41.0283317565918, 14.42011833190918, 634.8528442382812)","(19.229604721069336, 13.401355743408203, 635.9176025390625)","(-9.601192474365234, 169.7610321044922, 51.14616775512695)","(-4.958510398864746, 160.3726043701172, 47.72908401489258)",POINT (0.4782113134860992 0.1944631934165955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,23,339027221881,9694191670,1,1,"(0.4700087606906891, 0.21068109571933746)","(0.4829590320587158, 0.18564362823963165)",1,1,2.7470855712890625,2.891708374023437,"(-41.05577087402344, 14.44248104095459, 634.915771484375)","(19.209434509277344, 13.413297653198242, 635.78466796875)","(-10.122334480285645, 162.09616088867188, 48.356407165527344)","(-5.634583950042725, 166.68231201171875, 50.025611877441406)",POINT (0.4764838963747024 0.1981623619794846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
