,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,26,21,1184150064,1346588468,1,1,"(0.49692854285240173, 0.5462619066238403)","(0.4998813271522522, 0.5306106805801392)",1,1,3.4778594970703125,3.350067138671875,"(-69.57476043701172, 10.841310501098633, 582.6682739257812)","(-4.888740539550781, 12.425928115844727, 580.7506713867188)","(-0.7936420440673828, 100.62738037109375, 25.983631134033203)","(0.22961509227752686, 103.49425506591797, 27.02707290649414)",POINT (0.498404935002327 0.5384362936019897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184166731,1346605135,1,1,"(0.49334418773651123, 0.5454871654510498)","(0.5011119246482849, 0.5330758690834045)",1,1,3.4915924072265625,3.3679656982421875,"(-69.57545471191406, 10.825315475463867, 582.9669189453125)","(-4.891272068023682, 12.39865493774414, 580.9373779296875)","(-2.035769462585449, 100.7693099975586, 26.03526496887207)","(0.6560608148574829, 103.04268646240234, 26.862686157226562)",POINT (0.4972280561923981 0.5392815172672272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184183398,1346621801,1,1,"(0.49572449922561646, 0.5478107333183289)","(0.4962366223335266, 0.5301315784454346)",1,1,3.4956512451171875,3.3462066650390625,"(-69.577880859375, 10.812263488769531, 583.3135986328125)","(-4.901084899902344, 12.3840970993042, 581.180419921875)","(-1.210891842842102, 100.34369659423828, 25.880353927612305)","(-1.0334336757659912, 103.5820083618164, 27.05900764465332)",POINT (0.4959805607795715 0.5389711558818817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184200065,1346638468,1,1,"(0.4950132966041565, 0.5385388135910034)","(0.4968518316745758, 0.5242695212364197)",1,1,3.50439453125,3.33837890625,"(-69.58218383789062, 10.797698974609375, 583.8147583007812)","(-4.910674095153809, 12.367557525634766, 581.601318359375)","(-1.4573498964309692, 102.04204559326172, 26.498502731323242)","(-0.8202316761016846, 104.65576934814453, 27.449831008911133)",POINT (0.4959325641393662 0.5314041674137115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184216738,1346655140,1,1,"(0.4929376244544983, 0.534108579158783)","(0.5004491806030273, 0.5239264369010925)",1,1,3.4837799072265625,3.331405639648437,"(-69.57957458496094, 10.80109691619873, 584.2702026367188)","(-4.908590316772461, 12.355962753295898, 582.1729736328125)","(-2.176645278930664, 102.85353088378906, 26.793842315673828)","(0.42639297246932983, 104.7186050415039, 27.472688674926758)",POINT (0.4966934025287628 0.5290175080299377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184233406,1346671808,1,1,"(0.4892377257347107, 0.5319225192070007)","(0.5000879168510437, 0.5251091718673706)",1,1,3.4769287109375,3.339630126953125,"(-69.58575439453125, 10.812969207763672, 584.9774169921875)","(-4.89430570602417, 12.345446586608887, 582.8395385742188)","(-3.4587960243225098, 103.25395202636719, 26.939620971679688)","(0.3012053072452545, 104.5019760131836, 27.393836975097656)",POINT (0.4946628212928772 0.5285158455371857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184250073,1346688474,1,1,"(0.49343541264533997, 0.5318814516067505)","(0.49645254015922546, 0.5300642251968384)",1,1,3.4505767822265625,3.359649658203125,"(-69.56092071533203, 10.816040992736816, 585.45947265625)","(-4.881261825561523, 12.324918746948242, 583.3477172851562)","(-2.00415301322937, 103.26148223876953, 26.94233512878418)","(-0.9585907459259033, 103.59435272216797, 27.0634822845459)",POINT (0.4949439764022827 0.5309728384017944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184266739,1346705140,1,1,"(0.4677932858467102, 0.3148663341999054)","(0.5003334283828735, 0.2980760931968689)",1,1,3.4013824462890625,3.2700347900390625,"(-69.48753356933594, 11.025688171386719, 586.244873046875)","(-4.941830635070801, 12.510076522827148, 583.9971923828125)","(-10.890074729919434, 143.01242065429688, 41.41047286987305)","(0.3862781524658203, 146.08790588378906, 42.52989196777344)",POINT (0.4840633571147919 0.3064712136983872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,21,1184283406,1346721807,1,1,"(0.4743475019931793, 0.2239805907011032)","(0.5027077198028564, 0.1920434534549713)",1,1,3.4144744873046875,3.2878875732421875,"(-69.3609390258789, 11.182137489318848, 586.897216796875)","(-5.003376483917236, 12.63257122039795, 584.7047119140625)","(-8.618802070617676, 159.6600799560547, 47.46974563598633)","(1.2090517282485962, 165.51004028320312, 49.59898376464844)",POINT (0.4885276108980179 0.2080120220780373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,21,1184300074,1346738474,1,1,"(0.47605055570602417, 0.20308087766170502)","(0.49102744460105896, 0.1754053831100464)",1,1,3.4470367431640625,3.281967163085937,"(-69.32672119140625, 11.170045852661133, 587.6185913085938)","(-4.951306343078613, 12.591872215270996, 585.0748291015625)","(-8.028632164001465, 163.48829650878906, 48.86310958862305)","(-2.838587522506714, 168.5576629638672, 50.708187103271484)",POINT (0.4835390001535416 0.1892431303858757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
