,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,44,25,162665673147,3504001934,1,1,"(0.4705967307090759, 0.5465817451477051)","(0.4901242256164551, 0.542405903339386)",1,1,3.06494140625,3.4649810791015625,"(-63.69121551513672, -10.807832717895508, 612.074951171875)","(12.113401412963867, -17.803844451904297, 619.089599609375)","(-11.779227256774902, 100.326416015625, 25.874059677124023)","(-5.031977653503418, 101.08906555175781, 26.15164566040039)",POINT (0.4803604781627655 0.5444938242435455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665689814,3504018601,1,1,"(0.4737647473812103, 0.5340006947517395)","(0.491474986076355, 0.5428765416145325)",1,1,3.0561065673828125,3.489776611328125,"(-63.733863830566406, -10.792764663696289, 612.0771484375)","(12.083740234375, -17.78474998474121, 619.080078125)","(-10.684593200683594, 102.62419891357422, 26.71033477783203)","(-4.565260887145996, 101.00313568115234, 26.120328903198242)",POINT (0.4826198667287826 0.538438618183136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665706481,3504035267,1,1,"(0.479009211063385, 0.5392249226570129)","(0.4902287423610687, 0.5323655009269714)",1,1,3.085052490234375,3.4872589111328125,"(-63.78504943847656, -10.773442268371582, 612.1198120117188)","(12.048073768615723, -17.756874084472656, 619.2826538085938)","(-8.872512817382812, 101.6700439453125, 26.36309242248535)","(-4.995877265930176, 102.92285919189453, 26.819007873535156)",POINT (0.4846189767122269 0.5357952117919922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665723153,3504051939,1,1,"(0.4747094213962555, 0.5366930365562439)","(0.4915585219860077, 0.5444007515907288)",1,1,3.080902099609375,3.4931793212890625,"(-63.8485107421875, -10.759116172790527, 612.191650390625)","(11.990447998046875, -17.728363037109375, 619.2096557617188)","(-10.358184814453125, 102.1324462890625, 26.531394958496094)","(-4.536395072937012, 100.72473907470703, 26.019025802612305)",POINT (0.4831339716911316 0.5405468940734863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665739821,3504068606,1,1,"(0.475588321685791, 0.5424378514289856)","(0.4922782778739929, 0.5412694811820984)",1,1,3.0895538330078125,3.503021240234375,"(-63.908756256103516, -10.75035285949707, 612.0845947265625)","(11.924057006835938, -17.693111419677734, 619.2764892578125)","(-10.054512023925781, 101.08325958251953, 26.14946937561035)","(-4.287703514099121, 101.2966537475586, 26.227153778076172)",POINT (0.483933299779892 0.541853666305542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665756487,3504085272,1,1,"(0.47681599855422974, 0.5464221835136414)","(0.48409587144851685, 0.5442545413970947)",1,1,3.108505249023437,3.526580810546875,"(-63.99592590332031, -10.747552871704102, 612.088134765625)","(11.860919952392578, -17.666912078857422, 619.352783203125)","(-9.630311965942383, 100.35557556152344, 25.88463592529297)","(-7.114936828613281, 100.75146484375, 26.028736114501953)",POINT (0.4804559350013733 0.545338362455368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665773155,3504101939,1,1,"(0.4863203465938568, 0.5511966347694397)","(0.488207072019577, 0.5516865849494934)",1,1,3.107650756835937,3.530120849609375,"(-64.08765411376953, -10.746652603149414, 612.1015625)","(11.762791633605957, -17.63638687133789, 619.05908203125)","(-6.346315860748291, 99.48357391357422, 25.567277908325195)","(-5.694408416748047, 99.39408111572266, 25.53472900390625)",POINT (0.4872637093067169 0.5514416098594666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665789822,3504118606,1,1,"(0.47822311520576477, 0.541334867477417)","(0.48907190561294556, 0.5465311408042908)",1,1,3.104034423828125,3.555908203125,"(-64.14584350585938, -10.735786437988281, 611.9102172851562)","(11.703703880310059, -17.605060577392578, 619.0928955078125)","(-9.14411449432373, 101.28469848632812, 26.22279930114746)","(-5.3956074714660645, 100.3356704711914, 25.877397537231445)",POINT (0.4836475104093552 0.5439330041408539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665806489,3504135272,1,1,"(0.47728878259658813, 0.5531741976737976)","(0.49126097559928894, 0.5463566184043884)",1,1,3.142822265625,3.541015625,"(-64.20699310302734, -10.71094036102295, 611.9088134765625)","(11.649744033813477, -17.566600799560547, 618.91455078125)","(-9.466954231262207, 99.12240600585938, 25.43578338623047)","(-4.6392059326171875, 100.3675308227539, 25.888994216918945)",POINT (0.4842748790979385 0.549765408039093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,25,162665823156,3504151939,1,1,"(0.47496312856674194, 0.5401514172554016)","(0.4849981665611267, 0.5611218810081482)",1,1,3.1429443359375,3.5804595947265625,"(-64.25216674804688, -10.671011924743652, 611.9205322265625)","(11.60521411895752, -17.524913787841797, 619.010986328125)","(-10.270524024963379, 101.50081634521484, 26.30153465270996)","(-6.803157806396484, 97.67085266113281, 24.907514572143555)",POINT (0.4799806475639343 0.5506366491317749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
