,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,38,5,688045687495,1684080951,1,1,"(0.5100451707839966, 0.16159898042678833)","(0.4878631830215454, 0.11770524084568024)",1,1,3.0011138916015625,2.9190826416015625,"(-8.277811050415039, 33.35688781738281, 526.3870849609375)","(53.309627532958984, 35.336734771728516, 524.3151245117188)","(1.8512150049209595, 170.638427734375, 51.46552276611328)","(-5.813233375549316, 178.65504455566406, 54.38331604003906)",POINT (0.498954176902771 0.1396521106362343),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,5,688045704161,1684097617,1,1,"(0.5139734148979187, 0.1554366797208786)","(0.4842855930328369, 0.13462601602077484)",1,1,2.982696533203125,2.9230499267578125,"(-8.414253234863281, 33.93699645996094, 527.8701171875)","(53.20085144042969, 35.77909469604492, 525.7531127929688)","(3.2085120677948, 171.76388549804688, 51.87516784667969)","(-7.049369812011719, 175.56468200683594, 53.2585334777832)",POINT (0.4991295039653778 0.1450313478708267),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,5,688045720827,1684114283,1,1,"(0.5148588418960571, 0.15075577795505524)","(0.4878491461277008, 0.12865982949733734)",1,1,2.95068359375,2.917587280273437,"(-8.540894508361816, 34.52171325683594, 529.3841552734375)","(53.099510192871094, 36.2454719543457, 527.3767700195312)","(3.514460325241089, 172.61880493164062, 52.18630599975586)","(-5.818088531494141, 176.6543426513672, 53.65510940551758)",POINT (0.501353994011879 0.1397078037261963),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,5,688045737496,1684130951,1,1,"(0.5043963193893433, 0.15891355276107788)","(0.4754086434841156, 0.12074648588895798)",1,1,2.9603729248046875,2.88958740234375,"(-8.669189453125, 35.06925582885742, 530.68017578125)","(52.98272705078125, 36.690250396728516, 528.8858642578125)","(-0.10061558336019516, 171.12889099121094, 51.644046783447266)","(-10.116589546203613, 178.09959411621094, 54.18118667602539)",POINT (0.4899024814367294 0.1398300193250179),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,5,688045754162,1684147617,1,1,"(0.5113517045974731, 0.15906375646591187)","(0.47933244705200195, 0.1279117465019226)",1,1,2.9864501953125,2.898910522460937,"(-8.82789421081543, 35.613990783691406, 532.170654296875)","(52.847747802734375, 37.10954284667969, 530.5518798828125)","(2.3026375770568848, 171.10145568847656, 51.634056091308594)","(-8.760818481445312, 176.79095458984375, 53.704864501953125)",POINT (0.4953420758247376 0.1434877514839172),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,38,5,688045770831,1684164286,1,1,"(0.5120165348052979, 0.14841429889202118)","(0.48374009132385254, 0.10974863171577454)",1,1,2.94415283203125,2.898956298828125,"(-9.028596878051758, 36.155696868896484, 533.912841796875)","(52.67082214355469, 37.51403045654297, 532.1134033203125)","(2.5323596000671387, 173.0464324951172, 52.34196853637695)","(-7.237857818603516, 180.10821533203125, 54.91225051879883)",POINT (0.4978783130645752 0.1290814653038979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,5,688045787505,1684180959,1,1,"(0.5132771134376526, 0.16025839745998383)","(0.4834914207458496, 0.11119519174098969)",1,1,2.96502685546875,2.893218994140625,"(-9.225690841674805, 36.65361022949219, 535.3243408203125)","(52.47321319580078, 37.92138671875, 533.7256469726562)","(2.9679160118103027, 170.88327026367188, 51.55462646484375)","(-7.323785305023193, 179.84402465820312, 54.816070556640625)",POINT (0.4983842670917511 0.1357267946004868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,5,688045804171,1684197625,1,1,"(0.5130784511566162, 0.1332894265651703)","(0.4836987555027008, 0.12845337390899658)",1,1,2.9225006103515625,2.9018096923828125,"(-9.476139068603516, 37.1001091003418, 536.8524169921875)","(52.23060989379883, 38.307769775390625, 535.226806640625)","(2.8992860317230225, 175.8087921142578, 53.347373962402344)","(-7.252160549163818, 176.69204711914062, 53.668853759765625)",POINT (0.4983886033296585 0.1308714002370834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,5,688045820839,1684214292,1,1,"(0.5124209523200989, 0.14514285326004028)","(0.48268207907676697, 0.10940808802843094)",1,1,2.930526733398437,2.918914794921875,"(-9.767745971679688, 37.53043746948242, 538.3258056640625)","(51.95115280151367, 38.679115295410156, 536.8214111328125)","(2.6720998287200928, 173.64393615722656, 52.559425354003906)","(-7.603427886962891, 180.17041015625, 54.934871673583984)",POINT (0.4975515156984329 0.1272754706442356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,5,688045837505,1684230958,1,1,"(0.515232264995575, 0.1471327692270279)","(0.48026442527770996, 0.1150963231921196)",1,1,2.932464599609375,2.865951538085937,"(-10.112992286682129, 37.89741897583008, 539.6907348632812)","(51.61772155761719, 39.03157424926758, 538.2048950195312)","(3.6434757709503174, 173.28048706054688, 52.42714309692383)","(-8.438807487487793, 179.13153076171875, 54.556739807128906)",POINT (0.4977483451366425 0.1311145462095738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
