,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,26,31,2257009579,2419417494,1,1,"(0.5240196585655212, 0.23725755512714386)","(0.5161687731742859, 0.17792613804340363)",1,1,3.3021697998046875,3.13421630859375,"(-87.46792602539062, -17.422470092773438, 617.5404052734375)","(-22.703994750976562, -21.334007263183594, 622.751220703125)","(8.594426155090332, 157.2281036376953, 46.58461380004883)","(5.873793125152588, 168.09593200683594, 50.540122985839844)",POINT (0.5200942158699036 0.2075918465852737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257026246,2419434161,1,1,"(0.519588828086853, 0.20291827619075775)","(0.5161794424057007, 0.190471351146698)",1,1,3.3281402587890625,3.173431396484375,"(-87.85548400878906, -17.433168411254883, 618.1895751953125)","(-23.065946578979492, -21.212932586669922, 623.2197265625)","(7.058983325958252, 163.51808166503906, 48.873939514160156)","(5.877474784851074, 165.79800415039062, 49.70378494262695)",POINT (0.5178841352462769 0.1966948136687279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257042914,2419450828,1,1,"(0.5152146816253662, 0.1945609599351883)","(0.5198083519935608, 0.15155479311943054)",1,1,3.3372344970703125,3.171844482421875,"(-88.21202087402344, -17.441556930541992, 618.6834716796875)","(-23.437864303588867, -21.128087997436523, 623.591796875)","(5.5431623458862305, 165.04891967773438, 49.431095123291016)","(7.13506555557251, 172.92640686035156, 52.29828643798828)",POINT (0.5175115168094635 0.1730578765273094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257059580,2419467494,1,1,"(0.5157257318496704, 0.1939026266336441)","(0.5182045698165894, 0.16426542401313782)",1,1,3.3471221923828125,3.167266845703125,"(-88.601318359375, -17.428173065185547, 619.202392578125)","(-23.81900405883789, -21.00218963623047, 624.18896484375)","(5.720259189605713, 165.16949462890625, 49.474998474121094)","(6.579263210296631, 170.59817504882812, 51.450862884521484)",POINT (0.5169651508331299 0.179084025323391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257076248,2419484161,1,1,"(0.5183656215667725, 0.17293548583984375)","(0.5265358686447144, 0.16322530806064606)",1,1,3.334625244140625,3.1749725341796875,"(-89.01911926269531, -17.407438278198242, 619.8465576171875)","(-24.213226318359375, -20.879037857055664, 624.7543334960938)","(6.635108947753906, 169.0100555419922, 50.872894287109375)","(9.466394424438477, 170.78871154785156, 51.52022933959961)",POINT (0.5224507451057434 0.1680803969502449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257092914,2419500827,1,1,"(0.5123060345649719, 0.17248398065567017)","(0.5239231586456299, 0.1563979834318161)",1,1,3.326385498046875,3.1696319580078125,"(-89.44922637939453, -17.303119659423828, 620.59814453125)","(-24.61676788330078, -20.79287338256836, 625.242919921875)","(4.535199165344238, 169.0927734375, 50.90298843383789)","(8.560979843139648, 172.0392608642578, 51.97539138793945)",POINT (0.5181145966053009 0.1644409820437431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257109590,2419517502,1,1,"(0.5163645148277283, 0.16457463800907135)","(0.5228999853134155, 0.1576680690050125)",1,1,3.3487548828125,3.165863037109375,"(-89.91250610351562, -17.195878982543945, 621.1763916015625)","(-25.08881950378418, -20.69239044189453, 625.9773559570312)","(5.9416351318359375, 170.54153442382812, 51.430274963378906)","(8.206414222717285, 171.80662536621094, 51.89072799682617)",POINT (0.5196322500705719 0.1611213535070419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257126257,2419534169,1,1,"(0.5224785804748535, 0.16702663898468018)","(0.5227538347244263, 0.1545201987028122)",1,1,3.329818725585937,3.17010498046875,"(-90.47048950195312, -17.018964767456055, 621.8719482421875)","(-25.637351989746094, -20.606645584106445, 626.6949462890625)","(8.060381889343262, 170.0924072265625, 51.266815185546875)","(8.155749320983887, 172.3832244873047, 52.1005973815918)",POINT (0.5226162075996399 0.1607734188437462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257142924,2419550836,1,1,"(0.5176088809967041, 0.17992496490478516)","(0.5262858867645264, 0.16788017749786377)",1,1,3.331207275390625,3.1582183837890625,"(-91.11563110351562, -16.845857620239258, 622.7559204101562)","(-26.261228561401367, -20.440101623535156, 627.3208618164062)","(6.372824668884277, 167.7298126220703, 50.406898498535156)","(9.379770278930664, 169.93606567382812, 51.209903717041016)",POINT (0.5219473838806152 0.1739025712013245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,31,2257159591,2419567502,1,1,"(0.5164903402328491, 0.17635071277618408)","(0.5196249485015869, 0.15324024856090546)",1,1,3.314910888671875,3.1718292236328125,"(-91.72605895996094, -16.624385833740234, 623.4616088867188)","(-26.86625862121582, -20.196741104125977, 628.2324829101562)","(5.9852294921875, 168.38449096679688, 50.64516067504883)","(7.071491718292236, 172.61767578125, 52.185916900634766)",POINT (0.518057644367218 0.1647954806685448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
