,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,56,3,61014741947,2790986759,1,1,"(0.47404906153678894, 0.2210288941860199)","(0.5046076774597168, 0.3432401120662689)",1,1,2.417724609375,2.739959716796875,"(-31.43821144104004, 36.737548828125, 665.72509765625)","(36.18964385986328, 32.98276138305664, 666.181396484375)","(-10.586372375488281, 159.78436279296875, 47.51490020751953)","(-0.027594324201345444, 137.4640655517578, 39.39108657836914)",POINT (0.4893283694982529 0.2821345031261444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014758621,2791003432,1,1,"(0.47117891907691956, 0.233580082654953)","(0.4968772530555725, 0.32217779755592346)",1,1,2.42913818359375,2.744384765625,"(-31.258506774902344, 37.21165466308594, 666.13671875)","(36.394222259521484, 33.50818634033203, 667.1710815429688)","(-11.57806396484375, 157.4920196533203, 46.680667877197266)","(-2.698641061782837, 141.31082153320312, 40.79118347167969)",POINT (0.484028086066246 0.2778789401054382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014775288,2791020099,1,1,"(0.4761531949043274, 0.24249351024627686)","(0.5117533206939697, 0.2995275557041168)",1,1,2.436309814453125,2.7275390625,"(-31.105609893798828, 37.71876525878906, 666.7154541015625)","(36.551795959472656, 33.988304138183594, 667.5989990234375)","(-9.859330177307129, 155.86412048339844, 46.08810043334961)","(2.4414165019989014, 145.44761657714844, 42.296756744384766)",POINT (0.4939532577991486 0.2710105329751968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014791955,2791036765,1,1,"(0.4740002453327179, 0.22579726576805115)","(0.5104320645332336, 0.30908122658729553)",1,1,2.4202880859375,2.73931884765625,"(-30.938514709472656, 38.238033294677734, 667.44677734375)","(36.6861457824707, 34.46773147583008, 667.90625)","(-10.603230476379395, 158.91346740722656, 47.197975158691406)","(1.984885573387146, 143.7027587890625, 41.66170883178711)",POINT (0.4922161549329758 0.2674392461776733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014808622,2791053432,1,1,"(0.4668886363506317, 0.2278827726840973)","(0.5115909576416016, 0.3109687566757202)",1,1,2.4007110595703125,2.714385986328125,"(-30.7734375, 38.75916290283203, 668.203369140625)","(36.858192443847656, 34.98086166381836, 668.804931640625)","(-13.06047248840332, 158.53256225585938, 47.05937957763672)","(2.3853118419647217, 143.35800170898438, 41.536293029785156)",POINT (0.4892397969961166 0.2694257646799088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014825290,2791070099,1,1,"(0.46772438287734985, 0.23079760372638702)","(0.4965243339538574, 0.31681540608406067)",1,1,2.3931427001953125,2.7001495361328125,"(-30.601055145263672, 39.270294189453125, 668.8626708984375)","(37.04857635498047, 35.474002838134766, 669.6292724609375)","(-12.771699905395508, 158.00021362304688, 46.865596771240234)","(-2.820589542388916, 142.29019165039062, 41.14763641357422)",POINT (0.4821243584156036 0.2738065049052238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014841956,2791086765,1,1,"(0.46024614572525024, 0.2363954484462738)","(0.503596842288971, 0.3371692895889282)",1,1,2.392486572265625,2.706161499023437,"(-30.43505096435547, 39.77014923095703, 669.6484375)","(37.19219970703125, 35.9312629699707, 670.2120971679688)","(-15.355618476867676, 156.9778289794922, 46.49352264404297)","(-0.3768448233604431, 138.5728302001953, 39.794620513916016)",POINT (0.4819214940071106 0.286782369017601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,56,3,61014858624,2791103432,1,1,"(0.4657193720340729, 0.25985243916511536)","(0.5202376842498779, 0.3510205149650574)",1,1,2.3924102783203125,2.7174224853515625,"(-30.261531829833984, 40.24219512939453, 670.3609619140625)","(37.33924865722656, 36.35797882080078, 670.9697875976562)","(-13.464485168457031, 152.69374084472656, 44.934181213378906)","(5.372964859008789, 136.0430908203125, 38.873844146728516)",POINT (0.4929785281419754 0.3054364770650864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,3,61014875291,2791120099,1,1,"(0.46578487753868103, 0.26100122928619385)","(0.5115460157394409, 0.3471968472003937)",1,1,2.36834716796875,2.6779327392578125,"(-30.107696533203125, 40.676937103271484, 671.1470947265625)","(37.51264190673828, 36.72420883178711, 671.7778930664062)","(-13.441849708557129, 152.48390197753906, 44.857887268066406)","(2.3697872161865234, 136.74142456054688, 39.128055572509766)",POINT (0.488665446639061 0.3040990382432938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,3,61014891963,2791136770,1,1,"(0.46405014395713806, 0.2545608878135681)","(0.5058062076568604, 0.32761675119400024)",1,1,2.347015380859375,2.676910400390625,"(-29.959108352661133, 41.05445861816406, 671.8851928710938)","(37.66599655151367, 37.054107666015625, 672.6637573242188)","(-14.041242599487305, 153.66018676757812, 45.285892486572266)","(0.3865419030189514, 140.3174591064453, 40.429664611816406)",POINT (0.4849281758069992 0.2910888195037842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
