,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,56,21,59039037917,815342341,1,1,"(0.4966614842414856, 0.6878060102462769)","(0.5051522850990295, 0.7601112723350525)",1,1,2.6460418701171875,3.0682830810546875,"(-38.32893753051758, 56.81641387939453, 606.2868041992188)","(29.498085021972656, 54.39167785644531, 607.7510375976562)","(-2.77319598197937, 74.53369140625, 16.486225128173828)","(0.16059094667434692, 61.32808303833008, 11.679807662963867)",POINT (0.5009068846702576 0.7239586412906647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039054584,815359007,1,1,"(0.4889359474182129, 0.6764317750930786)","(0.5040697455406189, 0.7468608617782593)",1,1,2.600006103515625,3.074569702148437,"(-38.39891052246094, 56.91044616699219, 606.3163452148438)","(29.430465698242188, 54.509552001953125, 607.9402465820312)","(-5.442565441131592, 76.61103057861328, 17.242328643798828)","(-0.21345780789852142, 63.748111724853516, 12.560585975646973)",POINT (0.4965028464794159 0.711646318435669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039071249,815375672,1,1,"(0.4975948929786682, 0.6750731468200684)","(0.5021286010742188, 0.7522388696670532)",1,1,2.613388061523437,3.080795288085937,"(-38.46595001220703, 57.0123176574707, 606.3817138671875)","(29.353116989135742, 54.65192413330078, 607.9266357421875)","(-2.4506802558898926, 76.85916137695312, 17.332683563232422)","(-0.884168267250061, 62.76587677001953, 12.203110694885254)",POINT (0.4998617470264435 0.7136560082435608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039087917,815392339,1,1,"(0.49566030502319336, 0.6763652563095093)","(0.5078650712966919, 0.7640323638916016)",1,1,2.6083221435546875,3.0829620361328125,"(-38.529903411865234, 57.202850341796875, 606.6192626953125)","(29.2879581451416, 54.84709930419922, 608.0965576171875)","(-3.119137763977051, 76.62317657470703, 17.246801376342773)","(1.0979220867156982, 60.61193084716797, 11.419170379638672)",POINT (0.5017626881599426 0.7201988101005554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039104589,815409011,1,1,"(0.4966093599796295, 0.6854814887046814)","(0.49954816699028015, 0.7600240111351013)",1,1,2.6230010986328125,3.057952880859375,"(-38.58406066894531, 57.387786865234375, 606.7271118164062)","(29.23810577392578, 55.063148498535156, 608.28564453125)","(-2.791207790374756, 74.95822143554688, 16.640783309936523)","(-1.7757840156555176, 61.344017028808594, 11.685578346252441)",POINT (0.4980787634849548 0.7227527499198914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039121255,815425676,1,1,"(0.49364250898361206, 0.6718132495880127)","(0.512661337852478, 0.754903256893158)",1,1,2.6067047119140625,3.091552734375,"(-38.633453369140625, 57.65507507324219, 607.139404296875)","(29.20277976989746, 55.337806701660156, 608.64794921875)","(-3.8163254261016846, 77.45455169677734, 17.54935646057129)","(2.7551467418670654, 62.27926254272461, 12.025995254516602)",POINT (0.503151923418045 0.7133582532405853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039137924,815442345,1,1,"(0.4993937611579895, 0.6743868589401245)","(0.5117018222808838, 0.7489436864852905)",1,1,2.611968994140625,3.0771484375,"(-38.666725158691406, 57.955406188964844, 607.4725341796875)","(29.17066192626953, 55.62491989135742, 608.8353881835938)","(-1.829123854637146, 76.9845199584961, 17.37824249267578)","(2.4236087799072266, 63.367698669433594, 12.42215347290039)",POINT (0.5055477917194366 0.7116652727127075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039154590,815459010,1,1,"(0.49982061982154846, 0.6686415672302246)","(0.5086137652397156, 0.754451334476471)",1,1,2.6213531494140625,3.062850952148437,"(-38.66938781738281, 58.2669792175293, 607.7696533203125)","(29.15991973876953, 55.96615219116211, 609.1658935546875)","(-1.681627869606018, 78.03382110595703, 17.760183334350586)","(1.3566035032272339, 62.361793518066406, 12.056062698364258)",POINT (0.504217192530632 0.7115464508533478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039171258,815475678,1,1,"(0.5061496496200562, 0.6606711745262146)","(0.5038540363311768, 0.7640271782875061)",1,1,2.602035522460937,3.0869293212890625,"(-38.66191864013672, 58.60064697265625, 608.1822509765625)","(29.16931915283203, 56.29167175292969, 609.5050048828125)","(0.5052138566970825, 79.489501953125, 18.290006637573242)","(-0.28797560930252075, 60.61288833618164, 11.419498443603516)",POINT (0.5050018429756165 0.7123491764068604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,21,59039187925,815492345,1,1,"(0.49393516778945923, 0.6718460321426392)","(0.5029587149620056, 0.7469547390937805)",1,1,2.6090240478515625,3.05047607421875,"(-38.63262176513672, 58.970436096191406, 608.615478515625)","(29.19151496887207, 56.64360427856445, 609.8536376953125)","(-3.715207099914551, 77.44854736328125, 17.547178268432617)","(-0.5973362326622009, 63.73094177246094, 12.554396629333496)",POINT (0.4984469413757324 0.7094003856182098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
