,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,33,32,923375929312,3328268350,1,1,"(0.5658555626869202, 0.27345988154411316)","(0.5663423538208008, 0.1751776486635208)",1,1,3.1133270263671875,3.184844970703125,"(-29.867534637451172, 7.774472236633301, 657.7669677734375)","(29.103771209716797, 8.329981803894043, 655.87158203125)","(21.13511085510254, 150.20851135253906, 44.02962875366211)","(21.30329704284668, 168.15846252441406, 50.56288528442383)",POINT (0.5660989582538605 0.224318765103817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923375945982,3328285020,1,1,"(0.5599609613418579, 0.2709927260875702)","(0.5709254741668701, 0.18376895785331726)",1,1,3.1218414306640625,3.181610107421875,"(-29.895614624023438, 7.782781600952148, 657.7520751953125)","(29.072731018066406, 8.35692310333252, 655.76708984375)","(19.098365783691406, 150.6591033935547, 44.19363784790039)","(22.88688850402832, 166.58938598632812, 49.99177551269531)",POINT (0.565443217754364 0.2273808419704437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923375962648,3328301686,1,1,"(0.5587835907936096, 0.2697182893753052)","(0.56733238697052, 0.19523943960666656)",1,1,3.1321563720703125,3.1796112060546875,"(-29.91615867614746, 7.795866966247559, 657.7260131835938)","(29.04292869567871, 8.402814865112305, 655.8174438476562)","(18.691558837890625, 150.89186096191406, 44.27836990356445)","(21.645397186279297, 164.4944610595703, 49.229286193847656)",POINT (0.5630579888820648 0.2324788644909859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923375979316,3328318353,1,1,"(0.5564525723457336, 0.2602704167366028)","(0.5676520466804504, 0.19656293094158173)",1,1,3.1218719482421875,3.194488525390625,"(-29.939748764038086, 7.797018051147461, 657.7963256835938)","(29.027381896972656, 8.415262222290039, 655.8544921875)","(17.88614273071289, 152.61740112304688, 44.906375885009766)","(21.755836486816406, 164.25274658203125, 49.141292572021484)",POINT (0.562052309513092 0.2284166738390922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923375995982,3328335019,1,1,"(0.5566317439079285, 0.2639390230178833)","(0.5660419464111328, 0.19525328278541565)",1,1,3.1190185546875,3.183212280273437,"(-29.932178497314453, 7.799548149108887, 657.78466796875)","(29.02887725830078, 8.42786979675293, 655.8306274414062)","(17.948043823242188, 151.94735717773438, 44.66253662109375)","(21.19948959350586, 164.49191284179688, 49.22838592529297)",POINT (0.5613368451595306 0.2295961529016495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376012650,3328351686,1,1,"(0.5557873249053955, 0.26099374890327454)","(0.5678015947341919, 0.1915307193994522)",1,1,3.124908447265625,3.18505859375,"(-29.92230224609375, 7.809697151184082, 657.761474609375)","(29.036693572998047, 8.429367065429688, 655.7943115234375)","(17.65627098083496, 152.4853057861328, 44.85829162597656)","(21.807506561279297, 165.1717987060547, 49.47581100463867)",POINT (0.5617944598197937 0.2262622341513634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376029317,3328368353,1,1,"(0.5522398352622986, 0.25872790813446045)","(0.5648143887519836, 0.1903129518032074)",1,1,3.121795654296875,3.175018310546875,"(-29.91168785095215, 7.835295677185059, 657.7979125976562)","(29.047494888305664, 8.436477661132812, 655.7217407226562)","(16.430522918701172, 152.8991241455078, 45.00895309448242)","(20.77535629272461, 165.3942108154297, 49.55678176879883)",POINT (0.5585271120071411 0.2245204299688339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376045985,3328385020,1,1,"(0.5610765814781189, 0.27314895391464233)","(0.5656083226203918, 0.19795793294906616)",1,1,3.1201324462890625,3.169647216796875,"(-29.893611907958984, 7.846975326538086, 657.8474731445312)","(29.076751708984375, 8.435661315917969, 655.7429809570312)","(19.483858108520508, 150.26528930664062, 44.05033493041992)","(21.049665451049805, 163.99795532226562, 49.04859161376953)",POINT (0.5633424520492554 0.2355534434318542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376062659,3328401694,1,1,"(0.5626622438430786, 0.27753719687461853)","(0.5704976916313171, 0.19517618417739868)",1,1,3.1236572265625,3.165130615234375,"(-29.88581085205078, 7.8686113357543945, 657.872314453125)","(29.08767318725586, 8.442719459533691, 655.8016967773438)","(20.031723022460938, 149.46383666992188, 43.758609771728516)","(22.73908805847168, 164.50601196289062, 49.23347091674805)",POINT (0.5665799677371979 0.2363566905260086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376079326,3328418360,1,1,"(0.5599614977836609, 0.27476972341537476)","(0.5617571473121643, 0.19504770636558533)",1,1,3.099090576171875,3.170379638671875,"(-29.883136749267578, 7.873069763183594, 657.8843994140625)","(29.09175682067871, 8.445218086242676, 655.7894287109375)","(19.098573684692383, 149.9692840576172, 43.94258117675781)","(19.718997955322266, 164.5294647216797, 49.24203872680664)",POINT (0.5608593225479126 0.23490871489048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376095993,3328435027,1,1,"(0.5578931570053101, 0.2750735878944397)","(0.5608709454536438, 0.19302920997142792)",1,1,3.11773681640625,3.1745758056640625,"(-29.878007888793945, 7.87898063659668, 657.8970336914062)","(29.09798812866211, 8.450785636901855, 655.8128662109375)","(18.38387107849121, 149.91380310058594, 43.9223747253418)","(19.412799835205078, 164.8981170654297, 49.37623596191406)",POINT (0.5593820512294769 0.2340513989329338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376112661,3328451694,1,1,"(0.5595582127571106, 0.26933223009109497)","(0.5624610185623169, 0.2008342742919922)",1,1,3.1144561767578125,3.1885986328125,"(-29.88663101196289, 7.871243476867676, 657.9442749023438)","(29.092493057250977, 8.448315620422363, 655.8370361328125)","(18.95922088623047, 150.96240234375, 44.30399703979492)","(19.96220588684082, 163.47262573242188, 48.857364654541016)",POINT (0.5610096156597137 0.2350832521915436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376129328,3328468361,1,1,"(0.5523641705513, 0.2678585946559906)","(0.5641635656356812, 0.18763558566570282)",1,1,3.12701416015625,3.18511962890625,"(-29.892831802368164, 7.8609161376953125, 657.9556884765625)","(29.07852554321289, 8.449116706848145, 655.8263549804688)","(16.473501205444336, 151.23150634765625, 44.402015686035156)","(20.550474166870117, 165.88320922851562, 49.734737396240234)",POINT (0.5582638680934906 0.2277470901608467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376145996,3328485028,1,1,"(0.5607296824455261, 0.26300379633903503)","(0.5667023062705994, 0.19643208384513855)",1,1,3.109649658203125,3.1580963134765625,"(-29.89936065673828, 7.828655242919922, 657.9195556640625)","(29.064579010009766, 8.435468673706055, 655.7918701171875)","(19.364004135131836, 152.11819458007812, 44.72465515136719)","(21.42767333984375, 164.27662658691406, 49.150028228759766)",POINT (0.5637159943580627 0.2297179400920868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376162662,3328501694,1,1,"(0.5574578642845154, 0.26966819167137146)","(0.5659683346748352, 0.19770996272563934)",1,1,3.083282470703125,3.1605377197265625,"(-29.906044006347656, 7.804812431335449, 657.8950805664062)","(29.05306053161621, 8.419700622558594, 655.8048095703125)","(18.233484268188477, 150.90103149414062, 44.28166961669922)","(21.174076080322266, 164.04324340820312, 49.065059661865234)",POINT (0.5617130994796753 0.2336890771985054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376179328,3328518359,1,1,"(0.5572586059570312, 0.28223875164985657)","(0.5678476095199585, 0.18547406792640686)",1,1,3.1116943359375,3.155609130859375,"(-29.920875549316406, 7.772154808044434, 657.9422607421875)","(29.04261589050293, 8.385795593261719, 655.853271484375)","(18.164644241333008, 148.60516357421875, 43.44608688354492)","(21.823410034179688, 166.27796936035156, 49.87842559814453)",POINT (0.5625531077384949 0.2338564097881317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376196000,3328535031,1,1,"(0.5552396178245544, 0.2845597565174103)","(0.5635291934013367, 0.1882827877998352)",1,1,3.1341094970703125,3.15814208984375,"(-29.915672302246094, 7.746311664581299, 657.9549560546875)","(29.044692993164062, 8.352804183959961, 655.9007568359375)","(17.467025756835938, 148.1812744140625, 43.291778564453125)","(20.33127784729004, 165.7649688720703, 49.69174575805664)",POINT (0.5593844056129456 0.2364212721586227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376212667,3328551697,1,1,"(0.554608941078186, 0.2825016975402832)","(0.5633599162101746, 0.17902633547782898)",1,1,3.116302490234375,3.153106689453125,"(-29.913082122802734, 7.706501483917236, 657.9912109375)","(29.044710159301758, 8.301971435546875, 655.8770751953125)","(17.249107360839844, 148.55715942382812, 43.42857360839844)","(20.272808074951172, 167.45556640625, 50.30704116821289)",POINT (0.5589844286441803 0.2307640165090561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376229333,3328568363,1,1,"(0.5553764700889587, 0.2797383964061737)","(0.5621446967124939, 0.17563791573047638)",1,1,3.1179656982421875,3.150299072265625,"(-29.911548614501953, 7.67666482925415, 658.027099609375)","(29.043312072753906, 8.282970428466797, 655.8652954101562)","(17.514312744140625, 149.06182861328125, 43.61228561401367)","(19.852907180786133, 168.0744171142578, 50.532264709472656)",POINT (0.5587605834007263 0.227688156068325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,32,923376246002,3328585031,1,1,"(0.5564568042755127, 0.25670042634010315)","(0.5612993240356445, 0.18131250143051147)",1,1,3.1119537353515625,3.1472930908203125,"(-29.901718139648438, 7.637730598449707, 657.968017578125)","(29.046077728271484, 8.26596450805664, 655.8292236328125)","(17.887584686279297, 153.2694091796875, 45.143707275390625)","(19.560792922973633, 167.03802490234375, 50.155052185058594)",POINT (0.5588780641555786 0.2190064638853073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
