,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,52,23,417754425877,6698790067,1,1,"(0.48568594455718994, 0.7708795666694641)","(0.504133939743042, 0.7888161540031433)",1,1,3.43377685546875,3.297882080078125,"(-83.62722778320312, -16.210355758666992, 701.95947265625)","(-20.585363388061523, -20.040626525878906, 701.2977294921875)","(-4.689627170562744, 59.4838752746582, 11.008647918701172)","(1.703291654586792, 56.198421478271484, 9.812753677368164)",POINT (0.494909942150116 0.7798478603363037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,23,417754442544,6698806734,1,1,"(0.44549623131752014, 0.589158833026886)","(0.4999566078186035, 0.646431565284729)",1,1,3.451263427734375,3.3560943603515625,"(-83.63436889648438, -15.961109161376953, 701.9849853515625)","(-20.654560089111328, -19.823692321777344, 701.6194458007812)","(-18.616817474365234, 92.76990509033203, 23.123737335205078)","(0.2556913495063782, 82.2791748046875, 19.305419921875)",POINT (0.4727264195680618 0.6177951991558075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,52,23,417754459211,6698823400,1,1,"(0.41535094380378723, 0.3546140193939209)","(0.4580657184123993, 0.37621670961380005)",1,1,3.4823455810546875,3.3729705810546875,"(-83.65461730957031, -15.571052551269531, 702.2020263671875)","(-20.76668357849121, -19.434261322021484, 701.6929931640625)","(-29.06326675415039, 135.73178100585938, 38.76057052612305)","(-14.261034965515137, 131.7747802734375, 37.32035827636719)",POINT (0.4367083311080933 0.3654153645038605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,23,417754475878,6698840067,1,1,"(0.42699626088142395, 0.2813900113105774)","(0.46970996260643005, 0.3067386746406555)",1,1,3.4684295654296875,3.3713836669921875,"(-83.66290283203125, -15.475754737854004, 702.2838134765625)","(-20.772615432739258, -19.297571182250977, 701.80126953125)","(-25.027748107910156, 149.14434814453125, 43.64224624633789)","(-10.225870132446289, 144.5011749267578, 41.95235824584961)",POINT (0.448353111743927 0.2940643429756165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,52,23,417754492546,6698856734,1,1,"(0.43014663457870483, 0.3185698688030243)","(0.4630100131034851, 0.2972104251384735)",1,1,3.5044708251953125,3.388427734375,"(-83.73098754882812, -15.519079208374023, 702.181640625)","(-20.759632110595703, -19.360488891601562, 701.7750244140625)","(-23.936016082763672, 142.3340301513672, 41.163597106933594)","(-12.547649383544922, 146.24647521972656, 42.58757781982422)",POINT (0.446578323841095 0.3078901469707489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,23,417754509212,6698873400,1,1,"(0.43946558237075806, 0.3174201250076294)","(0.46037501096725464, 0.3016950190067291)",1,1,3.521347045898437,3.3850250244140625,"(-83.79391479492188, -15.538705825805664, 702.2774658203125)","(-20.770488739013672, -19.36284637451172, 701.6383056640625)","(-20.70667266845703, 142.54464721679688, 41.24019241333008)","(-13.460789680480957, 145.42503356933594, 42.288597106933594)",POINT (0.4499202966690064 0.3095575720071793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,23,417754525880,6698890067,1,1,"(0.44116953015327454, 0.3085209131240845)","(0.45572954416275024, 0.30592742562294006)",1,1,3.50579833984375,3.3992462158203125,"(-83.84367370605469, -15.549890518188477, 702.3768310546875)","(-20.781349182128906, -19.36994171142578, 701.5013427734375)","(-20.11618423461914, 144.1747283935547, 41.83351135253906)","(-15.070600509643555, 144.64976501464844, 42.006446838378906)",POINT (0.4484495371580124 0.3072241693735123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,23,417754542552,6698906739,1,1,"(0.4410288631916046, 0.3029440641403198)","(0.4575716555118561, 0.30401191115379333)",1,1,3.530181884765625,3.395172119140625,"(-83.84965515136719, -15.544607162475586, 702.346923828125)","(-20.775390625, -19.36825180053711, 701.5289306640625)","(-20.16493034362793, 145.19622802734375, 42.20536804199219)","(-14.432244300842285, 145.00064086914062, 42.134124755859375)",POINT (0.4493002593517304 0.3034779876470566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,23,417754559219,6698923405,1,1,"(0.4438365697860718, 0.30104488134384155)","(0.4669364392757416, 0.29172393679618835)",1,1,3.5202178955078125,3.379913330078125,"(-83.84817504882812, -15.525328636169434, 702.403564453125)","(-20.754791259765625, -19.351362228393555, 701.6121826171875)","(-19.191951751708984, 145.5441131591797, 42.33194351196289)","(-11.187012672424316, 147.25144958496094, 42.95334243774414)",POINT (0.4553865045309067 0.296384409070015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,23,417754575886,6698940072,1,1,"(0.4435027241706848, 0.3107958734035492)","(0.46619319915771484, 0.3131718933582306)",1,1,3.526611328125,3.4140167236328125,"(-83.80709838867188, -15.531210899353027, 702.274169921875)","(-20.718475341796875, -19.37371826171875, 701.6689453125)","(-19.307640075683594, 143.7580108642578, 41.68186950683594)","(-11.444562911987305, 143.3227996826172, 41.523441314697266)",POINT (0.4548479616641998 0.3119838833808899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
