,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,57,16,509118476662,2375295604,1,1,"(0.4792475402355194, 0.8454803228378296)","(0.5130762457847595, 0.8743436932563782)",1,1,2.762054443359375,2.7914276123046875,"(-43.8338737487793, 20.97753143310547, 499.8668518066406)","(14.687678337097168, 22.81743621826172, 495.09765625)","(-8.790156364440918, 45.736549377441406, 6.004976272583008)","(2.8985209465026855, 40.46504592895508, 4.086269378662109)",POINT (0.4961618930101395 0.8599120080471039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118493328,2375312270,1,1,"(0.47380709648132324, 0.8444088697433472)","(0.49783700704574585, 0.8752805590629578)",1,1,2.790985107421875,2.7717437744140625,"(-43.8974494934082, 20.96750831604004, 499.7810363769531)","(14.629608154296875, 22.82296371459961, 495.0251159667969)","(-10.669968605041504, 45.93223190307617, 6.076196193695068)","(-2.3670201301574707, 40.293914794921875, 4.0240631103515625)",POINT (0.4858220517635346 0.8598447144031525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118509996,2375328937,1,1,"(0.46190381050109863, 0.8444542288780212)","(0.5003854036331177, 0.881332516670227)",1,1,2.7936553955078125,2.793441772460937,"(-43.943511962890625, 20.97121238708496, 499.7607116699219)","(14.585565567016602, 22.839740753173828, 494.99945068359375)","(-14.782855987548828, 45.9239501953125, 6.073169708251953)","(-1.4864834547042847, 39.18859100341797, 3.6217410564422607)",POINT (0.4811446070671082 0.8628933727741241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118526665,2375345606,1,1,"(0.47554442286491394, 0.84959477186203)","(0.5039471387863159, 0.8748641014099121)",1,1,2.806991577148437,2.76324462890625,"(-44.004188537597656, 20.991294860839844, 499.7938232421875)","(14.532039642333984, 22.87287139892578, 495.0556945800781)","(-10.06967830657959, 44.985103607177734, 5.731441974639893)","(-0.2558213174343109, 40.36998748779297, 4.051671028137207)",POINT (0.4897457808256149 0.8622294366359711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118543333,2375362273,1,1,"(0.4739256203174591, 0.8505957126617432)","(0.5034907460212708, 0.8771047592163086)",1,1,2.797607421875,2.781036376953125,"(-44.02825927734375, 20.995925903320312, 499.6436767578125)","(14.482208251953125, 22.892284393310547, 494.89453125)","(-10.629008293151855, 44.802284240722656, 5.664928913116455)","(-0.41352105140686035, 39.96075439453125, 3.9027514457702637)",POINT (0.4887081831693649 0.8638502359390259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118560000,2375378940,1,1,"(0.47234416007995605, 0.8492497801780701)","(0.5076055526733398, 0.870715320110321)",1,1,2.7984161376953125,2.773773193359375,"(-44.071441650390625, 21.010377883911133, 499.728515625)","(14.455255508422852, 22.904829025268555, 494.87554931640625)","(-11.175447463989258, 45.048118591308594, 5.754378795623779)","(1.0082594156265259, 41.127708435058594, 4.327484607696533)",POINT (0.489974856376648 0.8599825501441956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118576667,2375395606,1,1,"(0.4683922529220581, 0.8484918475151062)","(0.4974900782108307, 0.880181074142456)",1,1,2.81866455078125,2.80224609375,"(-44.08975601196289, 21.010583877563477, 499.65606689453125)","(14.433967590332031, 22.918445587158203, 494.90338134765625)","(-12.540919303894043, 45.186527252197266, 5.80478048324585)","(-2.4869160652160645, 39.398921966552734, 3.6982581615448)",POINT (0.4829411655664444 0.8643364608287811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118593334,2375412273,1,1,"(0.47467267513275146, 0.8508215546607971)","(0.5048108100891113, 0.8756899833679199)",1,1,2.81048583984375,2.75201416015625,"(-44.109413146972656, 21.000059127807617, 499.6321716308594)","(14.413259506225586, 22.913225173950195, 494.8428955078125)","(-10.370890617370605, 44.76105499267578, 5.649906158447266)","(0.04261120408773422, 40.219139099121094, 3.9968059062957764)",POINT (0.4897417426109314 0.8632557690143585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118610001,2375428939,1,1,"(0.46805697679519653, 0.8468236923217773)","(0.5038852095603943, 0.8646029233932495)",1,1,2.815277099609375,2.7688140869140625,"(-44.11994934082031, 20.982696533203125, 499.5886535644531)","(14.398096084594727, 22.907817840576172, 494.8843688964844)","(-12.656789779663086, 45.491188049316406, 5.915673732757568)","(-0.277236670255661, 42.24406433105469, 4.73380184173584)",POINT (0.4859710931777954 0.8557133078575134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,16,509118626668,2375445606,1,1,"(0.4807039499282837, 0.8471998572349548)","(0.49927639961242676, 0.884799063205719)",1,1,2.8147430419921875,2.790252685546875,"(-44.139976501464844, 20.984161376953125, 499.6353454589844)","(14.385039329528809, 22.912841796875, 494.89862060546875)","(-8.286913871765137, 45.42250442504883, 5.8906402587890625)","(-1.8696777820587158, 38.55551528930664, 3.391267776489258)",POINT (0.4899901747703552 0.8659994602203369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
