,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,28,27,7660169988,7878588416,1,1,"(0.5167825222015381, 0.6032381057739258)","(0.5293614268302917, 0.5960869193077087)",1,1,3.716629028320313,3.54571533203125,"(-58.88241958618164, 27.517656326293945, 500.339111328125)","(5.571525573730469, 26.80095100402832, 504.5865478515625)","(6.086483478546143, 90.19099426269531, 22.18506622314453)","(10.445536613464355, 91.50086975097656, 22.661855697631836)",POINT (0.5230719745159149 0.5996625125408173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660186657,7878605085,1,1,"(0.5235190987586975, 0.6069926619529724)","(0.5256543755531311, 0.5997248291969299)",1,1,3.711456298828125,3.555755615234375,"(-58.79719543457031, 27.668048858642578, 500.69537353515625)","(5.689584255218506, 26.853857040405273, 504.71221923828125)","(8.420939445495605, 89.5032730102539, 21.934743881225586)","(9.160907745361328, 90.83453369140625, 22.419252395629883)",POINT (0.5245867371559143 0.6033587455749512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,27,7660203324,7878621752,1,1,"(0.5152782797813416, 0.6108459830284119)","(0.5221084356307983, 0.5780083537101746)",1,1,3.715286254882813,3.5487823486328125,"(-58.63737487792969, 27.801170349121094, 500.65240478515625)","(5.817509651184082, 26.893085479736328, 504.64013671875)","(5.56521463394165, 88.79744720458984, 21.677845001220703)","(7.932101249694824, 94.81236267089844, 23.867101669311523)",POINT (0.51869335770607 0.5944271683692932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660220000,7878638427,1,1,"(0.5133289694786072, 0.6217323541641235)","(0.5280342102050781, 0.5917788147926331)",1,1,3.723175048828125,3.551986694335937,"(-58.507205963134766, 27.96601104736328, 500.8749694824219)","(5.940629005432129, 26.98012924194336, 504.877685546875)","(4.889708995819092, 86.80337524414062, 20.952054977416992)","(9.985594749450684, 92.28999328613281, 22.949066162109375)",POINT (0.5206815898418427 0.6067555844783783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,27,7660236667,7878655094,1,1,"(0.5134620070457458, 0.605463445186615)","(0.5317873358726501, 0.5842737555503845)",1,1,3.7049713134765625,3.519744873046875,"(-58.36919021606445, 28.08331298828125, 501.01348876953125)","(6.085202217102051, 27.02322769165039, 504.9888916015625)","(4.935808181762695, 89.78338623046875, 22.03667449951172)","(11.286197662353516, 93.66471862792969, 23.449403762817383)",POINT (0.522624671459198 0.5948686003684998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660253326,7878671752,1,1,"(0.5120584964752197, 0.6024500727653503)","(0.5390528440475464, 0.5736026763916016)",1,1,3.711746215820313,3.5307769775390625,"(-58.186546325683594, 28.203632354736328, 501.104248046875)","(6.2502851486206055, 27.07430648803711, 505.2558898925781)","(4.449424743652344, 90.33533477783203, 22.237590789794922)","(13.803975105285645, 95.61933898925781, 24.160823822021484)",POINT (0.5255556702613831 0.588026374578476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660270001,7878688427,1,1,"(0.5163264274597168, 0.6129082441329956)","(0.539479672908783, 0.581449568271637)",1,1,3.697998046875,3.5237274169921875,"(-58.01136016845703, 28.335617065429688, 501.31982421875)","(6.4362897872924805, 27.091909408569336, 505.3660888671875)","(5.9284210205078125, 88.41969299316406, 21.540363311767578)","(13.951876640319824, 94.18202209472656, 23.637683868408203)",POINT (0.5279030501842499 0.5971789062023163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660286669,7878705094,1,1,"(0.5162935853004456, 0.6187241673469543)","(0.5324985980987549, 0.5765583515167236)",1,1,3.70648193359375,3.5227203369140625,"(-57.80426025390625, 28.47088623046875, 501.47137451171875)","(6.6451568603515625, 27.09829330444336, 505.3199768066406)","(5.917052268981934, 87.35438537597656, 21.15263557434082)","(11.532670021057129, 95.07796478271484, 23.9637451171875)",POINT (0.5243960916996002 0.597641259431839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660303336,7878721760,1,1,"(0.5131388306617737, 0.6024322509765625)","(0.5303833484649658, 0.579700767993927)",1,1,3.698089599609375,3.5309600830078125,"(-57.57416915893555, 28.59479331970215, 501.49896240234375)","(6.888533592224121, 27.129898071289062, 505.4574890136719)","(4.823812007904053, 90.33859252929688, 22.238779067993164)","(10.79967212677002, 94.50234985351562, 23.754274368286133)",POINT (0.5217610895633698 0.5910665094852448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660320011,7878738434,1,1,"(0.5207222700119019, 0.6001023650169373)","(0.527260959148407, 0.5901119709014893)",1,1,3.704910278320313,3.524566650390625,"(-57.36095428466797, 28.767860412597656, 501.77960205078125)","(7.109767436981201, 27.164878845214844, 505.22686767578125)","(7.451747894287109, 90.76537322998047, 22.394113540649414)","(9.717634201049805, 92.59532165527344, 23.060169219970703)",POINT (0.5239916145801544 0.5951071679592133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660336678,7878755101,1,1,"(0.5152068138122559, 0.5952420830726624)","(0.5254110097885132, 0.597100555896759)",1,1,3.687347412109375,3.5263671875,"(-57.08213806152344, 28.93971061706543, 501.8008117675781)","(7.379990100860596, 27.23162269592285, 505.3059997558594)","(5.540432929992676, 91.6556396484375, 22.718130111694336)","(9.07656478881836, 91.3152084350586, 22.594276428222656)",POINT (0.5203089118003845 0.5961713194847107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,27,7660353345,7878771768,1,1,"(0.5198159217834473, 0.6057718992233276)","(0.5350390076637268, 0.5761023759841919)",1,1,3.67572021484375,3.5362091064453125,"(-56.7952880859375, 29.17092514038086, 501.9505310058594)","(7.648130416870117, 27.302040100097656, 505.57135009765625)","(7.137671947479248, 89.72686004638672, 22.016143798828125)","(12.413018226623535, 95.16146850585938, 23.994178771972656)",POINT (0.527427464723587 0.5909371376037598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
