,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,long.1,long.2,operate.1,int.1,n.1,switch.1,n.2,case.1,0.1,return.1,0.2,case.2,1.1,return.2,1.2,default.1,long.3,long.4,mystery1.1,=.1,0.3,long.5,long.6,mystery2.1,=.2,1.3,for.1,int.2,i.1,=.3,2.1,i.2,n.3,<=.1,++i.1,-----------.6,long.7,long.8,mystery3.1,=.4,mystery1.2,+.1,mystery2.2,mystery1.3,=.5,mystery2.3,mystery2.4,=.6,mystery3.2,-----------.8,return.3,mystery2.5,-----------.10,-----------.11,question,code,choices
0,56,24,60879733151,2655982004,1,1,"(0.4987225830554962, 0.7115444540977478)","(0.5394125580787659, 0.7554824948310852)",1,1,2.2824859619140625,2.609970092773437,"(-30.41844940185547, 35.709991455078125, 669.487548828125)","(37.07722473144531, 31.600276947021484, 668.905029296875)","(-2.06103515625, 70.19815826416016, 14.908293724060059)","(11.99837875366211, 62.17344284057617, 11.987523078918457)",POINT (0.519067570567131 0.7335134744644165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,24,60879749818,2655998670,1,1,"(0.4927695393562317, 0.6861375570297241)","(0.5319313406944275, 0.7451021075248718)",1,1,2.2478179931640625,2.5981903076171875,"(-30.44525146484375, 35.901729583740234, 669.6832275390625)","(37.07015609741211, 31.806129455566406, 669.105712890625)","(-4.1179704666137695, 74.83840942382812, 16.597145080566406)","(9.413419723510742, 64.06930541992188, 12.677520751953125)",POINT (0.5123504400253296 0.715619832277298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,24,60879766485,2656015337,1,1,"(0.43924036622047424, 0.7285112142562866)","(0.4827343225479126, 0.7970530390739441)",1,1,2.274276733398437,2.6123504638671875,"(-30.594932556152344, 36.03666687011719, 669.667236328125)","(36.874534606933594, 31.974071502685547, 669.1270141601562)","(-22.613651275634766, 67.09942626953125, 13.780350685119629)","(-7.585393905639648, 54.5811653137207, 9.224098205566406)",POINT (0.4609873443841934 0.7627821266651154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,24,60879783153,2656032004,1,1,"(0.41297030448913574, 0.8031373620033264)","(0.4381612241268158, 0.7920422554016113)",1,1,2.242950439453125,2.52838134765625,"(-30.659578323364258, 36.22372817993164, 669.985107421875)","(36.78063201904297, 32.19103240966797, 669.634765625)","(-31.690614700317383, 53.46992111206055, 8.81969165802002)","(-22.98650360107422, 55.49631881713867, 9.557188034057617)",POINT (0.4255657643079758 0.7975898087024689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,24,60879799819,2656048670,1,1,"(0.4143551290035248, 0.7722751498222351)","(0.44641876220703125, 0.7960414290428162)",1,1,2.236724853515625,2.518310546875,"(-30.68218231201172, 36.53691482543945, 670.4043579101562)","(36.77284622192383, 32.439918518066406, 669.611083984375)","(-31.212129592895508, 59.10650634765625, 10.871222496032715)","(-20.133337020874023, 54.76589584350586, 9.2913818359375)",POINT (0.430386945605278 0.7841582894325256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,24,60879816487,2656065337,1,1,"(0.43539413809776306, 0.7954497933387756)","(0.4498312473297119, 0.8327557444572449)",1,1,2.27679443359375,2.562225341796875,"(-30.704673767089844, 36.83463668823242, 670.50244140625)","(36.72663116455078, 32.719573974609375, 669.6656494140625)","(-23.942607879638672, 54.87397384643555, 9.330674171447754)","(-18.954219818115234, 48.060516357421875, 6.850826740264893)",POINT (0.4426126927137375 0.8141027688980103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,24,60879833154,2656082004,1,1,"(0.43304041028022766, 0.8059658408164978)","(0.4522862732410431, 0.826835036277771)",1,1,2.2373809814453125,2.5782928466796875,"(-30.727014541625977, 37.11986541748047, 670.6249389648438)","(36.70664596557617, 32.98546600341797, 669.9169311523438)","(-24.755889892578125, 52.9533576965332, 8.631645202636719)","(-18.105953216552734, 49.14185333251953, 7.244450569152832)",POINT (0.4426633417606354 0.8164004385471344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,24,60879849821,2656098670,1,1,"(0.4262950122356415, 0.7525531053543091)","(0.4561383128166199, 0.8040661811828613)",1,1,2.198455810546875,2.5106658935546875,"(-30.7642822265625, 37.39630126953125, 670.8193359375)","(36.657806396484375, 33.232078552246094, 669.97216796875)","(-27.086591720581055, 62.708457946777344, 12.182251930236816)","(-16.774982452392578, 53.300331115722656, 8.757861137390137)",POINT (0.4412166625261307 0.7783096432685852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,24,60879866494,2656115343,1,1,"(0.4237751364707947, 0.7380297183990479)","(0.4439574182033539, 0.7469936609268188)",1,1,2.204132080078125,2.4620819091796875,"(-30.821338653564453, 37.630653381347656, 670.78759765625)","(36.62284851074219, 33.48284912109375, 670.4497680664062)","(-27.957279205322266, 65.36097717285156, 13.147653579711914)","(-20.98378562927246, 63.723838806152344, 12.551780700683594)",POINT (0.4338662773370743 0.7425116896629333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,24,60879883162,2656132010,1,1,"(0.4600466191768646, 0.8144009709358215)","(0.44837668538093567, 0.8102589845657349)",1,1,2.311676025390625,2.536529541015625,"(-30.922334671020508, 37.85502624511719, 670.7520751953125)","(36.53251647949219, 33.69275665283203, 670.4344482421875)","(-15.424566268920898, 51.41279983520508, 8.070917129516602)","(-19.456819534301758, 52.16927719116211, 8.346220970153809)",POINT (0.4542116522789002 0.8123299777507782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
