,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,28,32,7514560565,7732983292,1,1,"(0.5001333355903625, 0.5256642699241638)","(0.5202497839927673, 0.5223447680473328)",1,1,3.3282012939453125,3.2326202392578125,"(-37.38410949707031, 28.288997650146484, 494.67425537109375)","(26.784875869750977, 22.35150909423828, 494.9649963378906)","(0.3169337511062622, 104.4002914428711, 27.3568115234375)","(7.288003444671631, 105.00831604003906, 27.578147888183594)",POINT (0.5101915597915649 0.5240045189857483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514577233,7732999959,1,1,"(0.4914249777793884, 0.526074230670929)","(0.5244975686073303, 0.5181685090065002)",1,1,3.30670166015625,3.2059783935546875,"(-37.49736022949219, 28.390775680541992, 494.7839050292969)","(26.667407989501953, 22.51992416381836, 495.30120849609375)","(-2.7008330821990967, 104.32520294189453, 27.329483032226562)","(8.760031700134277, 105.77330017089844, 27.856569290161133)",POINT (0.5079612731933594 0.5221213698387146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514593900,7733016626,1,1,"(0.4978141486644745, 0.5373742580413818)","(0.5275960564613342, 0.5219794511795044)",1,1,3.3163604736328125,3.2096099853515625,"(-37.68623352050781, 28.483829498291016, 495.09051513671875)","(26.50548553466797, 22.659164428710938, 495.45074462890625)","(-0.4867590069770813, 102.25535583496094, 26.576135635375977)","(9.833763122558594, 105.07524108886719, 27.602493286132812)",POINT (0.5127051025629044 0.5296768546104431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514610567,7733033292,1,1,"(0.49386438727378845, 0.5342375040054321)","(0.5202515125274658, 0.5210096836090088)",1,1,3.3185272216796875,3.19964599609375,"(-37.83193588256836, 28.568145751953125, 495.1688232421875)","(26.35157585144043, 22.793914794921875, 495.4764099121094)","(-1.8554874658584595, 102.82991027832031, 26.785297393798828)","(7.288619518280029, 105.25289154052734, 27.667110443115234)",POINT (0.5070579499006271 0.5276235938072205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514627233,7733049958,1,1,"(0.4997791647911072, 0.5159910321235657)","(0.5177249312400818, 0.51873779296875)",1,1,3.2935791015625,3.210922241210937,"(-38.017391204833984, 28.686138153076172, 495.4906005859375)","(26.190223693847656, 22.915916442871094, 495.3929748535156)","(0.19419848918914795, 106.17212677001953, 28.00176429748535)","(6.4130706787109375, 105.66903686523438, 27.81856918334961)",POINT (0.5087520480155945 0.5173644125461578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514643901,7733066625,1,1,"(0.5003201961517334, 0.5329290628433228)","(0.5156627893447876, 0.5052996873855591)",1,1,3.313949584960937,3.1896209716796875,"(-38.15803527832031, 28.845977783203125, 495.6520690917969)","(26.045089721679688, 23.087154388427734, 495.45831298828125)","(0.38167834281921387, 103.069580078125, 26.87251091003418)","(5.698451995849609, 108.13048553466797, 28.71453857421875)",POINT (0.5079914927482605 0.5191143751144409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514660568,7733083292,1,1,"(0.49767687916755676, 0.5431509613990784)","(0.5168059468269348, 0.5216931104660034)",1,1,3.306365966796875,3.2151336669921875,"(-38.30031204223633, 29.00708770751953, 495.7578125)","(25.898426055908203, 23.24549102783203, 495.591552734375)","(-0.5343243479728699, 101.19722747802734, 26.191001892089844)","(6.094603538513184, 105.12769317626953, 27.62157440185547)",POINT (0.5072414129972458 0.5324220359325409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514677235,7733099958,1,1,"(0.4919159710407257, 0.5406627655029297)","(0.5189746618270874, 0.5094338655471802)",1,1,3.30902099609375,3.2317352294921875,"(-38.42296600341797, 29.163238525390625, 495.7840576171875)","(25.754016876220703, 23.42701530456543, 495.8083801269531)","(-2.5306878089904785, 101.65299987792969, 26.35688591003418)","(6.846145153045654, 107.37324523925781, 28.43885612487793)",POINT (0.5054453164339066 0.5250483155250549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514693907,7733116630,1,1,"(0.4901677668094635, 0.5429810285568237)","(0.5134999752044678, 0.530541181564331)",1,1,3.3243408203125,3.2334747314453125,"(-38.56816101074219, 29.346874237060547, 496.2895202636719)","(25.597332000732422, 23.603620529174805, 495.956787109375)","(-3.136502265930176, 101.22835540771484, 26.202348709106445)","(4.948960304260254, 103.5069808959961, 27.031675338745117)",POINT (0.5018338710069656 0.5367611050605774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,32,7514710575,7733133297,1,1,"(0.4959215521812439, 0.5428789854049683)","(0.518365740776062, 0.5080195665359497)",1,1,3.3372039794921875,3.218734741210937,"(-38.723411560058594, 29.556018829345703, 496.56005859375)","(25.439388275146484, 23.83718490600586, 496.25604248046875)","(-1.142608880996704, 101.2470474243164, 26.20914649963379)","(6.635128498077393, 107.6323013305664, 28.533157348632812)",POINT (0.507143646478653 0.525449275970459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
