,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,35,27,338590818207,9257801273,1,1,"(0.45991697907447815, 0.6301707625389099)","(0.5112994909286499, 0.48949646949768066)",1,1,3.13446044921875,3.2567901611328125,"(-72.07881927490234, 57.36656951904297, 606.8126220703125)","(-11.72749137878418, 59.65263366699219, 608.8778076171875)","(-13.619499206542969, 85.2576904296875, 20.38951873779297)","(4.1864142417907715, 111.02518463134766, 29.768104553222656)",POINT (0.485608235001564 0.5598336160182953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,27,338590834875,9257817940,1,1,"(0.4619528651237488, 0.634928286075592)","(0.5145111083984375, 0.49128833413124084)",1,1,3.1401824951171875,3.256591796875,"(-72.08535766601562, 57.36643981933594, 606.9981689453125)","(-11.72126579284668, 59.649559020996094, 608.9804077148438)","(-12.913995742797852, 84.38626098632812, 20.072290420532227)","(5.2993621826171875, 110.69697570800781, 29.64863395690918)",POINT (0.4882319867610931 0.5631083101034164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,27,338590851541,9257834606,1,1,"(0.46036937832832336, 0.6495770215988159)","(0.5078963041305542, 0.5187466144561768)",1,1,3.098236083984375,3.2357940673828125,"(-72.06965637207031, 57.35844039916992, 607.085205078125)","(-11.695310592651367, 59.62732696533203, 608.9193115234375)","(-13.462730407714844, 81.7030258178711, 19.09573745727539)","(3.0070765018463135, 105.66741180419922, 27.8179931640625)",POINT (0.4841328412294388 0.5841618180274963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,27,338591051552,9258034610,1,1,"(0.4224711060523987, 0.35878998041152954)","(0.47187340259552, 0.17768695950508118)",1,1,3.0194091796875,3.3552703857421875,"(-71.54371643066406, 57.729835510253906, 606.4905395507812)","(-11.170339584350586, 59.82621765136719, 608.4246826171875)","(-26.59586524963379, 134.9668731689453, 38.48212814331055)","(-9.476160049438477, 168.13973999023438, 50.55609130859375)",POINT (0.4471722543239594 0.2682384699583054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,
0,35,27,338591068225,9258051283,1,1,"(0.4266414940357208, 0.23974505066871643)","(0.46494314074516296, 0.14741048216819763)",1,1,3.1329345703125,3.362335205078125,"(-71.51187896728516, 57.70519256591797, 606.54052734375)","(-11.092557907104492, 59.792144775390625, 608.3682861328125)","(-25.150680541992188, 156.77247619628906, 46.41875076293945)","(-11.87775993347168, 173.68553161621094, 52.574554443359375)",POINT (0.4457923173904419 0.193577766418457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591084893,9258067950,1,1,"(0.4290248155593872, 0.19378477334976196)","(0.46938157081604004, 0.14365127682685852)",1,1,3.1910552978515625,3.359710693359375,"(-71.46649169921875, 57.74481964111328, 606.7159423828125)","(-11.041396141052246, 59.79674530029297, 608.47314453125)","(-24.324764251708984, 165.1910858154297, 49.48285675048828)","(-10.339670181274414, 174.3740997314453, 52.82520294189453)",POINT (0.4492031931877136 0.1687180250883102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591101560,9258084616,1,1,"(0.41989701986312866, 0.16228844225406647)","(0.46810582280158997, 0.13902057707309723)",1,1,3.2091827392578125,3.34783935546875,"(-71.37530517578125, 57.73158264160156, 606.5089721679688)","(-10.987357139587402, 59.75531768798828, 608.228271484375)","(-27.487886428833008, 170.96031188964844, 51.582672119140625)","(-10.781773567199707, 175.22232055664062, 53.13390350341797)",POINT (0.4440014213323593 0.1506545096635818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591118229,9258101285,1,1,"(0.42484164237976074, 0.16651290655136108)","(0.47425639629364014, 0.13960207998752594)",1,1,3.2157440185546875,3.350555419921875,"(-71.31440734863281, 57.76051330566406, 606.4203491210938)","(-10.931255340576172, 59.82200241088867, 608.519287109375)","(-25.77439308166504, 170.18650817871094, 51.30104446411133)","(-8.650378227233887, 175.11581420898438, 53.095115661621094)",POINT (0.4495490193367004 0.1530574932694435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591134895,9258117950,1,1,"(0.4264777898788452, 0.16129770874977112)","(0.46847787499427795, 0.14913275837898254)",1,1,3.21875,3.328842163085937,"(-71.25733947753906, 57.782203674316406, 606.435791015625)","(-10.850736618041992, 59.78070831298828, 608.1727294921875)","(-25.20741081237793, 171.14178466796875, 51.64873123168945)","(-10.652853012084961, 173.3700408935547, 52.45978927612305)",POINT (0.4474778324365616 0.1552152335643768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591151561,9258134616,1,1,"(0.42168349027633667, 0.15203604102134705)","(0.4642288386821747, 0.14458128809928894)",1,1,3.21484375,3.317352294921875,"(-71.16506958007812, 57.779014587402344, 606.2086791992188)","(-10.77602767944336, 59.8137321472168, 608.217529296875)","(-26.86880111694336, 172.83824157714844, 52.2662353515625)","(-12.125296592712402, 174.20376586914062, 52.76315689086914)",POINT (0.4429561644792557 0.148308664560318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591168231,9258151285,1,1,"(0.422696977853775, 0.16122911870479584)","(0.47100919485092163, 0.14404836297035217)",1,1,3.226181030273437,3.32293701171875,"(-71.1080093383789, 57.79988479614258, 606.304443359375)","(-10.723247528076172, 59.828468322753906, 608.3623657226562)","(-26.517587661743164, 171.15432739257812, 51.65335464477539)","(-9.77564525604248, 174.3013458251953, 52.79878616333008)",POINT (0.4468530863523483 0.152638740837574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591184896,9258167950,1,1,"(0.4305028021335602, 0.15561412274837494)","(0.465101420879364, 0.15057329833507538)",1,1,3.229156494140625,3.31610107421875,"(-71.05889892578125, 57.826759338378906, 606.3776245117188)","(-10.643510818481445, 59.8014030456543, 608.0582275390625)","(-23.812593460083008, 172.18284606933594, 52.02766799926758)","(-11.822911262512207, 173.10618591308594, 52.36371994018555)",POINT (0.4478021115064621 0.1530937105417252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591201569,9258184622,1,1,"(0.42217132449150085, 0.1720268726348877)","(0.46437254548072815, 0.13818411529064178)",1,1,3.2207183837890625,3.299545288085937,"(-70.97953796386719, 57.82665252685547, 606.3719482421875)","(-10.56965160369873, 59.77349853515625, 608.0814819335938)","(-26.699758529663086, 169.17649841308594, 50.93345642089844)","(-12.075484275817871, 175.37551879882812, 53.18971633911133)",POINT (0.4432719349861145 0.1551054939627647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591218236,9258201289,1,1,"(0.41996634006500244, 0.1620268076658249)","(0.4696429967880249, 0.14048989117145538)",1,1,3.19378662109375,3.296127319335937,"(-70.87964630126953, 57.8109016418457, 606.2509765625)","(-10.506710052490234, 59.762451171875, 608.185791015625)","(-27.463871002197266, 171.0082244873047, 51.60015106201172)","(-10.249088287353516, 174.9531707763672, 53.035987854003906)",POINT (0.4448046684265137 0.1512583494186401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591234904,9258217956,1,1,"(0.4165939390659332, 0.1695709228515625)","(0.4656946361064911, 0.14286038279533386)",1,1,3.221054077148437,3.2933807373046875,"(-70.77007293701172, 57.77558898925781, 606.0043334960938)","(-10.408756256103516, 59.70862579345703, 608.046142578125)","(-28.63252830505371, 169.62637329101562, 51.09714889526367)","(-11.617345809936523, 174.51898193359375, 52.87790298461914)",POINT (0.4411442875862122 0.1562156528234482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591251570,9258234622,1,1,"(0.4234585165977478, 0.17319315671920776)","(0.47292089462280273, 0.13861295580863953)",1,1,3.203155517578125,3.272430419921875,"(-70.72808837890625, 57.778228759765625, 606.159912109375)","(-10.354485511779785, 59.68198776245117, 608.1092529296875)","(-26.25369644165039, 168.96287536621094, 50.85569381713867)","(-9.113170623779297, 175.29698181152344, 53.16109085083008)",POINT (0.4481897056102753 0.1559030562639236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591268236,9258251287,1,1,"(0.42516618967056274, 0.1620861142873764)","(0.4788839519023895, 0.14824022352695465)",1,1,3.1967010498046875,3.2784881591796875,"(-70.65971374511719, 57.77958297729492, 606.3012084960938)","(-10.294742584228516, 59.66365432739258, 608.1314697265625)","(-25.661922454833984, 170.99737548828125, 51.59615707397461)","(-7.046751976013184, 173.53353881835938, 52.519264221191406)",POINT (0.4520250707864761 0.1551631689071655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591284902,9258267953,1,1,"(0.42162713408470154, 0.16732525825500488)","(0.4667445421218872, 0.15080665051937103)",1,1,3.192535400390625,3.256805419921875,"(-70.57784271240234, 57.75918960571289, 606.131103515625)","(-10.19140625, 59.62733840942383, 607.9517822265625)","(-26.888336181640625, 170.03770446777344, 51.246891021728516)","(-11.253514289855957, 173.0634307861328, 52.34819793701172)",POINT (0.4441858381032944 0.159065954387188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,27,338591301570,9258284620,1,1,"(0.43015244603157043, 0.23186762630939484)","(0.4833075702190399, 0.21377252042293549)",1,1,3.1583709716796875,3.2393951416015625,"(-70.44056701660156, 57.57829284667969, 606.2462158203125)","(-10.131328582763672, 59.42666244506836, 608.0989990234375)","(-23.934005737304688, 158.2154083251953, 46.94389343261719)","(-5.51380729675293, 161.52989196777344, 48.15033721923828)",POINT (0.4567300081253052 0.2228200733661652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,27,338591318239,9258301289,1,1,"(0.46944230794906616, 0.5087387561798096)","(0.54084712266922, 0.5047770142555237)",1,1,3.1287078857421875,3.190399169921875,"(-70.17756652832031, 57.17113494873047, 605.9521484375)","(-10.125057220458984, 59.0465087890625, 608.4281616210938)","(-10.318629264831543, 107.50055694580078, 28.485240936279297)","(14.42574691772461, 108.2262191772461, 28.7493839263916)",POINT (0.5051447153091431 0.5067578852176666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,27,338591334911,9258317960,1,1,"(0.4798903167247772, 0.4999469518661499)","(0.5066736340522766, 0.4818410873413086)",1,1,3.120147705078125,3.1566314697265625,"(-70.2841567993164, 57.16290283203125, 606.4727172851562)","(-9.974546432495117, 58.91283416748047, 607.9619140625)","(-6.698015213012695, 109.11097717285156, 29.071340560913086)","(2.5833702087402344, 112.42744445800781, 30.278457641601562)",POINT (0.4932819753885269 0.4908940196037292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,27,338591351578,9258334627,1,1,"(0.4779013991355896, 0.5153208374977112)","(0.5192626714706421, 0.4979234039783478)",1,1,3.088851928710937,3.116683959960937,"(-70.24378967285156, 57.15352249145508, 606.3768310546875)","(-9.964298248291016, 58.919334411621094, 607.983154296875)","(-7.387250900268555, 106.29489135742188, 28.046436309814453)","(6.945955276489258, 109.48162078857422, 29.206268310546875)",POINT (0.4985820353031158 0.5066221207380295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
