,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,17,22,167266567829,2680950701,1,1,"(0.41726890206336975, 0.8736149072647095)","(0.4649818539619446, 0.8570700287818909)",1,1,3.40380859375,3.639846801757813,"(-37.156856536865234, -24.636716842651367, 679.7056274414062)","(21.178464889526367, -25.018756866455078, 676.5841064453125)","(-28.398630142211914, 40.66571044921875, 4.159394264221191)","(-11.864350318908691, 43.696266174316406, 5.262357711791992)",POINT (0.4411253780126572 0.8653424680233002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266584497,2680967368,1,1,"(0.42029237747192383, 0.867278516292572)","(0.4577086865901947, 0.8596789836883545)",1,1,3.391265869140625,3.6169281005859375,"(-37.088340759277344, -24.630491256713867, 679.802001953125)","(21.235326766967773, -25.022127151489258, 676.5427856445312)","(-27.350889205932617, 41.82636642456055, 4.581788539886475)","(-14.384764671325684, 43.218379974365234, 5.088424205780029)",POINT (0.4390005320310593 0.8634787499904633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266601164,2680984035,1,1,"(0.4237063229084015, 0.8745929598808289)","(0.46110114455223083, 0.8635833263397217)",1,1,3.39105224609375,3.609176635742188,"(-37.03402328491211, -24.624710083007812, 679.9360961914062)","(21.313758850097656, -25.035655975341797, 676.7659301757812)","(-26.16781997680664, 40.486572265625, 4.0941162109375)","(-13.209152221679688, 42.50322723388672, 4.8281474113464355)",POINT (0.4424037337303162 0.8690881431102753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266617830,2681000700,1,1,"(0.41638249158859253, 0.8671885132789612)","(0.455965131521225, 0.8622839450836182)",1,1,3.396881103515625,3.586532592773437,"(-36.97908020019531, -24.62166976928711, 679.9562377929688)","(21.37274932861328, -25.04615592956543, 676.8763427734375)","(-28.70579719543457, 41.842857360839844, 4.587759494781494)","(-14.988960266113281, 42.74123001098633, 4.914745807647705)",POINT (0.4361738115549088 0.8647362291812897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266634503,2681017373,1,1,"(0.4224816858768463, 0.8611509799957275)","(0.4510539770126343, 0.8644290566444397)",1,1,3.401519775390625,3.573150634765625,"(-36.92681121826172, -24.605411529541016, 679.85986328125)","(21.41368865966797, -25.035972595214844, 676.7342529296875)","(-26.592199325561523, 42.948734283447266, 4.990299224853516)","(-16.69084930419922, 42.34830093383789, 4.771769046783447)",POINT (0.4367678314447403 0.8627900183200836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266651170,2681034039,1,1,"(0.4155348539352417, 0.8626232743263245)","(0.45138731598854065, 0.8572575449943542)",1,1,3.369171142578125,3.57373046875,"(-36.900177001953125, -24.57787322998047, 679.86279296875)","(21.430028915405273, -25.027555465698242, 676.7073974609375)","(-28.999534606933594, 42.67905807495117, 4.892163276672363)","(-16.57535171508789, 43.66191101074219, 5.249898910522461)",POINT (0.4334610849618912 0.8599404096603394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266667837,2681050706,1,1,"(0.43834295868873596, 0.8772464394569397)","(0.45721641182899475, 0.8349967002868652)",1,1,3.3849639892578125,3.5821685791015625,"(-36.8844108581543, -24.53771209716797, 679.9535522460938)","(21.452770233154297, -25.013935089111328, 676.8199462890625)","(-21.0956974029541, 40.00053024291992, 3.9172494411468506)","(-14.555353164672852, 47.739479064941406, 6.7339558601379395)",POINT (0.4477796852588654 0.8561215698719025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266684505,2681067373,1,1,"(0.4295635521411896, 0.8819863796234131)","(0.44973114132881165, 0.8334947228431702)",1,1,3.3527984619140625,3.5653076171875,"(-36.874114990234375, -24.5047550201416, 680.0834350585938)","(21.47140884399414, -24.98758316040039, 676.8698120117188)","(-24.138076782226562, 39.13230895996094, 3.6012380123138428)","(-17.149280548095703, 48.01461410522461, 6.83405876159668)",POINT (0.4396473467350006 0.8577405512332916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266701171,2681084039,1,1,"(0.4260322153568268, 0.8806806206703186)","(0.4477863013744354, 0.8557658791542053)",1,1,3.3222198486328125,3.544952392578125,"(-36.87925338745117, -24.44322967529297, 680.2491455078125)","(21.4713191986084, -24.891143798828125, 676.9718017578125)","(-25.36180877685547, 39.37150955200195, 3.6882376670837402)","(-17.823230743408203, 43.93515396118164, 5.349302291870117)",POINT (0.4369092583656311 0.868223249912262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266717839,2681100707,1,1,"(0.4284862279891968, 0.8644352555274963)","(0.4564483165740967, 0.8696723580360413)",1,1,3.312347412109375,3.546600341796875,"(-36.881595611572266, -24.415319442749023, 680.2230834960938)","(21.444068908691406, -24.828670501708984, 676.8338623046875)","(-24.51140785217285, 42.347164154052734, 4.771332263946533)","(-14.821534156799316, 41.38788604736328, 4.422152996063232)",POINT (0.4424672722816467 0.8670538067817688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266734507,2681117374,1,1,"(0.4211900532245636, 0.8694283366203308)","(0.45563486218452454, 0.8556925058364868)",1,1,3.337158203125,3.541778564453125,"(-36.871742248535156, -24.378402709960938, 680.2245483398438)","(21.454259872436523, -24.797658920288086, 676.9214477539062)","(-27.039813995361328, 41.432586669921875, 4.438467502593994)","(-15.103414535522461, 43.948570251464844, 5.354264736175537)",POINT (0.4384124577045441 0.8625604212284088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,22,167266751173,2681134040,1,1,"(0.4276640713214874, 0.8634623289108276)","(0.4449814558029175, 0.8377826809883118)",1,1,3.304306030273437,3.5468292236328125,"(-36.899444580078125, -24.2685546875, 680.4780883789062)","(21.495018005371094, -24.713674545288086, 677.097412109375)","(-24.79631233215332, 42.5253791809082, 4.836173057556152)","(-18.79521369934082, 47.229148864746094, 6.548271179199219)",POINT (0.4363227635622024 0.8506225049495697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
