,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,32,16,577124113546,2149254078,1,1,"(0.4649156928062439, 0.5873397588729858)","(0.5038888454437256, 0.5829977989196777)",1,1,3.36663818359375,3.2400054931640625,"(-45.15210723876953, -19.028413772583008, 658.645751953125)","(16.28482437133789, -17.857933044433594, 659.3279418945312)","(-13.74217414855957, 92.88250732421875, 23.164674758911133)","(-0.2759752869606018, 93.67550659179688, 23.45329475402832)",POINT (0.4844022691249847 0.5851687788963318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124130213,2149270745,1,1,"(0.47511494159698486, 0.5446953177452087)","(0.49829134345054626, 0.5320267677307129)",1,1,3.3759918212890625,3.20208740234375,"(-45.27626037597656, -18.9537296295166, 658.8941650390625)","(16.146015167236328, -17.76394271850586, 658.7236328125)","(-10.218074798583984, 100.67096710205078, 25.99942970275879)","(-2.2100508213043213, 102.98468780517578, 26.841588973999023)",POINT (0.4867031425237656 0.5383610427379608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124146881,2149287412,1,1,"(0.46671971678733826, 0.5514920949935913)","(0.4980093538761139, 0.5567383170127869)",1,1,3.358383178710937,3.1944580078125,"(-45.37431716918945, -18.948211669921875, 658.7716064453125)","(16.01264190673828, -17.700069427490234, 658.7537841796875)","(-13.118834495544434, 99.42961883544922, 25.5476131439209)","(-2.3074660301208496, 98.47146606445312, 25.198877334594727)",POINT (0.4823645353317261 0.5541152060031891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124163547,2149304078,1,1,"(0.47128432989120483, 0.539963960647583)","(0.5003005266189575, 0.534929633140564)",1,1,3.342681884765625,3.1754608154296875,"(-45.51939392089844, -18.907320022583008, 658.642333984375)","(15.891966819763184, -17.632549285888672, 659.0584106445312)","(-11.54164981842041, 101.53507232666016, 26.31397247314453)","(-1.5158153772354126, 102.45454406738281, 26.648582458496094)",POINT (0.4857924282550812 0.5374467968940735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124180215,2149320745,1,1,"(0.4790598452091217, 0.5563070774078369)","(0.5004618763923645, 0.5510640740394592)",1,1,3.3436737060546875,3.16351318359375,"(-45.69749069213867, -18.813167572021484, 659.1134033203125)","(15.73565673828125, -17.490365982055664, 658.623046875)","(-8.855010032653809, 98.55023193359375, 25.227537155151367)","(-1.4600471258163452, 99.50778198242188, 25.576065063476562)",POINT (0.4897608608007431 0.5536855757236481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124196882,2149337412,1,1,"(0.4720909297466278, 0.5489434003829956)","(0.49626320600509644, 0.5330531001091003)",1,1,3.31658935546875,3.145980834960937,"(-45.859798431396484, -18.73019027709961, 659.1386108398438)","(15.582796096801758, -17.398204803466797, 658.9650268554688)","(-11.262941360473633, 99.89510345458984, 25.717060089111328)","(-2.910806179046631, 102.7972640991211, 26.77334213256836)",POINT (0.4841770678758621 0.540998250246048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124213550,2149354079,1,1,"(0.4736443758010864, 0.5407880544662476)","(0.49731746315956116, 0.5581662058830261)",1,1,3.311431884765625,3.1579742431640625,"(-46.00860595703125, -18.667953491210938, 658.875244140625)","(15.414673805236816, -17.241600036621094, 659.1531982421875)","(-10.726188659667969, 101.38455963134766, 26.259191513061523)","(-2.546560764312744, 98.21068572998047, 25.10396385192871)",POINT (0.4854809194803238 0.5494771301746368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124230221,2149370750,1,1,"(0.47142115235328674, 0.5742344260215759)","(0.5057026743888855, 0.5329408645629883)",1,1,3.29852294921875,3.15057373046875,"(-46.214988708496094, -18.560504913330078, 658.930419921875)","(15.19711685180664, -17.145526885986328, 659.1026611328125)","(-11.494359016418457, 95.2760238647461, 24.035829544067383)","(0.35076668858528137, 102.8177490234375, 26.780792236328125)",POINT (0.4885619133710861 0.5535876452922821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124246888,2149387416,1,1,"(0.4684208035469055, 0.5493376851081848)","(0.5001455545425415, 0.548133373260498)",1,1,3.283721923828125,3.128082275390625,"(-46.41918182373047, -18.50281524658203, 659.2763061523438)","(15.01286506652832, -16.98885726928711, 659.2305908203125)","(-12.531061172485352, 99.82308959960938, 25.690837860107422)","(-1.5693464279174805, 100.04302978515625, 25.770870208740234)",POINT (0.4842831790447235 0.5487355291843414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124263555,2149404083,1,1,"(0.4161587059497833, 0.3783496618270874)","(0.46773362159729004, 0.3787612318992615)",1,1,3.291610717773437,3.1309051513671875,"(-46.70673370361328, -18.1922607421875, 659.7197265625)","(14.623160362243652, -16.563779830932617, 658.491943359375)","(-30.588937759399414, 131.05177307128906, 37.05718994140625)","(-12.768495559692383, 130.97662353515625, 37.0297966003418)",POINT (0.4419461637735367 0.3785554468631744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124280223,2149420750,1,1,"(0.4135408401489258, 0.2605353593826294)","(0.4494328200817108, 0.2714596688747406)",1,1,3.273651123046875,3.17889404296875,"(-46.93553924560547, -17.9278564453125, 660.1231079101562)","(14.304797172546387, -16.285001754760742, 659.3091430664062)","(-31.49349021911621, 152.5690155029297, 44.88880157470703)","(-19.091894149780273, 150.57383728027344, 44.16258239746094)",POINT (0.4314868301153183 0.265997514128685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124296890,2149437417,1,1,"(0.4133746325969696, 0.2781926095485687)","(0.43961846828460693, 0.28795522451400757)",1,1,3.256866455078125,3.1250762939453125,"(-47.158714294433594, -17.902761459350586, 660.3460693359375)","(14.095949172973633, -16.16232681274414, 659.24609375)","(-31.550907135009766, 149.34414672851562, 43.71503448486328)","(-22.48300552368164, 147.56114196777344, 43.06605911254883)",POINT (0.4264965504407883 0.2830739170312882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124313558,2149454084,1,1,"(0.4125722646713257, 0.2625903785228729)","(0.44368088245391846, 0.29473578929901123)",1,1,3.260711669921875,3.1631317138671875,"(-47.40199661254883, -17.863340377807617, 660.614501953125)","(13.871662139892578, -16.072471618652344, 659.3629760742188)","(-31.828153610229492, 152.19369506835938, 44.75217056274414)","(-21.079328536987305, 146.32276916503906, 42.61530685424805)",POINT (0.4281265735626221 0.2786630839109421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124330224,2149470750,1,1,"(0.4191190004348755, 0.2628026604652405)","(0.4416380822658539, 0.3123495280742645)",1,1,3.263046264648437,3.1799468994140625,"(-47.657569885253906, -17.831056594848633, 660.8572387695312)","(13.65235710144043, -15.927083969116211, 659.2639770507812)","(-29.566089630126953, 152.15493774414062, 44.738033294677734)","(-21.785175323486328, 143.1058349609375, 41.44446563720703)",POINT (0.4303785413503647 0.2875760942697525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124346891,2149487416,1,1,"(0.4193307161331177, 0.22173240780830383)","(0.4456777274608612, 0.2921147644519806)",1,1,3.2045135498046875,3.1685028076171875,"(-47.91417694091797, -17.780576705932617, 661.0875244140625)","(13.400111198425293, -15.86223030090332, 659.1890869140625)","(-29.492938995361328, 159.65585327148438, 47.46820068359375)","(-20.389379501342773, 146.80145263671875, 42.78956985473633)",POINT (0.4325042217969894 0.2569235861301422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124363564,2149504089,1,1,"(0.42263951897621155, 0.2842482924461365)","(0.4467434883117676, 0.3195493817329407)",1,1,3.26806640625,3.1799468994140625,"(-48.14939880371094, -17.735578536987305, 661.235107421875)","(13.15591049194336, -15.743366241455078, 658.851318359375)","(-28.349666595458984, 148.2381591796875, 43.31248474121094)","(-20.021121978759766, 141.79087829589844, 40.965843200683594)",POINT (0.4346915036439896 0.3018988370895386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124380231,2149520755,1,1,"(0.4149552285671234, 0.2918732166290283)","(0.4413142800331116, 0.31344902515411377)",1,1,3.26226806640625,3.1658477783203125,"(-48.39521789550781, -17.68804168701172, 661.4556274414062)","(12.895425796508789, -15.650463104248047, 658.42822265625)","(-31.004770278930664, 146.84555053710938, 42.80561828613281)","(-21.89705467224121, 142.905029296875, 41.371376037597656)",POINT (0.4281347543001175 0.302661120891571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124396898,2149537422,1,1,"(0.41060563921928406, 0.2642863094806671)","(0.43569689989089966, 0.3090641498565674)",1,1,3.237289428710937,3.16082763671875,"(-48.63395690917969, -17.655492782592773, 661.529052734375)","(12.647846221923828, -15.554534912109375, 658.8710327148438)","(-32.50766372680664, 151.88394165039062, 44.63945007324219)","(-23.8380069732666, 143.70587158203125, 41.662872314453125)",POINT (0.4231512695550919 0.2866752296686172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124413565,2149554088,1,1,"(0.4133862257003784, 0.26954856514930725)","(0.4384393095970154, 0.30240538716316223)",1,1,3.27520751953125,3.14923095703125,"(-48.886470794677734, -17.625022888183594, 661.637939453125)","(12.394708633422852, -15.453323364257812, 659.2266845703125)","(-31.546894073486328, 150.92286682128906, 44.289615631103516)","(-22.89042854309082, 144.9219970703125, 42.10551071166992)",POINT (0.4259127676486969 0.2859769761562347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,16,577124430232,2149570755,1,1,"(0.41579538583755493, 0.2793331444263458)","(0.4395679533481598, 0.3208686411380768)",1,1,3.269393920898437,3.175643920898437,"(-49.20984649658203, -17.538063049316406, 661.979736328125)","(12.094707489013672, -15.309611320495605, 659.1426391601562)","(-30.7144832611084, 149.13584899902344, 43.639217376708984)","(-22.500450134277344, 141.5499267578125, 40.87818145751953)",POINT (0.4276816695928574 0.3001008927822113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,16,577124446900,2149587422,1,1,"(0.32095563411712646, 0.13958857953548431)","(0.35604068636894226, 0.1611400693655014)",1,1,3.2620391845703125,3.132049560546875,"(-49.69333267211914, -17.3709716796875, 662.481201171875)","(11.545434951782227, -15.034514427185059, 658.7650756835938)","(-63.484004974365234, 174.65834045410156, 52.928653717041016)","(-51.361244201660156, 170.72225952148438, 51.49599838256836)",POINT (0.3384981602430344 0.1503643244504929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124463567,2149604089,1,1,"(0.2993476688861847, 0.18068212270736694)","(0.31270673871040344, 0.15652886033058167)",1,1,3.22698974609375,3.1128692626953125,"(-50.01129913330078, -17.282251358032227, 662.322021484375)","(11.137578964233398, -14.952033996582031, 658.790283203125)","(-70.95011138916016, 167.15313720703125, 50.196990966796875)","(-66.33421325683594, 171.56442260742188, 51.80256271362305)",POINT (0.3060272037982941 0.1686054915189743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124480234,2149620755,1,1,"(0.30356869101524353, 0.18624284863471985)","(0.3125148415565491, 0.16709044575691223)",1,1,3.266937255859375,3.106918334960937,"(-50.306610107421875, -17.2508602142334, 662.791015625)","(10.868640899658203, -14.817987442016602, 659.0029296875)","(-69.49162292480469, 166.13755798339844, 49.827335357666016)","(-66.40052032470703, 169.635498046875, 51.100467681884766)",POINT (0.3080417662858963 0.176666647195816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124496905,2149637426,1,1,"(0.30434224009513855, 0.16958175599575043)","(0.31948667764663696, 0.15264107286930084)",1,1,3.247161865234375,3.102279663085937,"(-50.61172866821289, -17.23967742919922, 663.271240234375)","(10.582584381103516, -14.766218185424805, 659.4674072265625)","(-69.22435760498047, 169.18048095703125, 50.93486022949219)","(-63.99156188964844, 172.27447509765625, 52.061004638671875)",POINT (0.3119144588708878 0.1611114144325256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124513571,2149654091,1,1,"(0.3000469207763672, 0.18526427447795868)","(0.3144080638885498, 0.1594836264848709)",1,1,3.2961578369140625,3.0668487548828125,"(-50.847190856933594, -17.22323989868164, 663.050048828125)","(10.309427261352539, -14.662267684936523, 658.912353515625)","(-70.70848846435547, 166.31626892089844, 49.89237594604492)","(-65.7463607788086, 171.02476501464844, 51.60614776611328)",POINT (0.3072274923324585 0.1723739504814148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124530239,2149670758,1,1,"(0.29208940267562866, 0.15595464408397675)","(0.3150821328163147, 0.1948539763689041)",1,1,3.253524780273437,3.1065216064453125,"(-51.08665466308594, -17.20976448059082, 662.8525390625)","(10.031085968017578, -14.572969436645508, 658.4999389648438)","(-73.45801544189453, 171.6693115234375, 51.84070587158203)","(-65.5134506225586, 164.56484985351562, 49.25492477416992)",POINT (0.3035857677459717 0.1754043102264404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124546905,2149687424,1,1,"(0.30234646797180176, 0.15675118565559387)","(0.3143216073513031, 0.11260498315095901)",1,1,3.2669677734375,3.038909912109375,"(-51.38084411621094, -17.19662094116211, 663.1253662109375)","(9.778085708618164, -14.535425186157227, 658.8904418945312)","(-69.91394805908203, 171.52381896972656, 51.787750244140625)","(-65.7762222290039, 179.5865478515625, 54.72236633300781)",POINT (0.3083340376615524 0.1346780844032764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124563573,2149704091,1,1,"(0.3003207743167877, 0.13705572485923767)","(0.3137951195240021, 0.15917976200580597)",1,1,3.2051239013671875,3.07147216796875,"(-51.64923858642578, -17.169002532958984, 663.390625)","(9.531373977661133, -14.419466018676758, 659.1747436523438)","(-70.6138687133789, 175.1209259033203, 53.09701156616211)","(-65.95814514160156, 171.0802764892578, 51.62630081176758)",POINT (0.3070579469203949 0.1481177434325218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124580240,2149720758,1,1,"(0.30477175116539, 0.16972528398036957)","(0.3182147443294525, 0.1389038860797882)",1,1,3.21295166015625,3.03399658203125,"(-51.9044075012207, -17.08708381652832, 663.65673828125)","(9.319442749023438, -14.345767974853516, 659.4188232421875)","(-69.07595825195312, 169.15426635742188, 50.92534255981445)","(-64.4310531616211, 174.7834014892578, 52.97413635253906)",POINT (0.3114932477474213 0.1543145850300789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124746916,2149887429,1,1,"(0.21474023163318634, 0.08895982056856155)","(0.22815461456775665, 0.12956346571445465)",1,1,3.0533599853515625,2.9464111328125,"(-53.72996520996094, -16.821670532226562, 664.2947387695312)","(7.479284763336182, -13.698385238647461, 659.6065063476562)","(-100.18411254882812, 183.90501403808594, 56.29414367675781)","(-95.54911804199219, 176.4893035888672, 53.595054626464844)",POINT (0.2214474231004715 0.1092616431415081),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124763587,2149904099,1,1,"(0.21448875963687897, 0.13108332455158234)","(0.23668594658374786, 0.14238058030605316)",1,1,3.1284332275390625,2.974517822265625,"(-53.843204498291016, -16.919506072998047, 664.3380737304688)","(7.355590343475342, -13.741360664367676, 659.6710205078125)","(-100.27100372314453, 176.2117156982422, 53.49400329589844)","(-92.60131072998047, 174.14840698242188, 52.74306106567383)",POINT (0.2255873531103134 0.1367319524288178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124780254,2149920766,1,1,"(0.21801109611988068, 0.1434638947248459)","(0.23572970926761627, 0.14561070501804352)",1,1,3.1480865478515625,2.9752349853515625,"(-53.94470977783203, -16.982505798339844, 664.1734619140625)","(7.248066425323486, -13.775409698486328, 659.5048828125)","(-99.053955078125, 173.95057678222656, 52.6710205078125)","(-92.93171691894531, 173.5584716796875, 52.52833938598633)",POINT (0.2268704026937485 0.1445372998714447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124796921,2149937432,1,1,"(0.21115794777870178, 0.13996931910514832)","(0.23523172736167908, 0.14331863820552826)",1,1,3.111724853515625,2.97625732421875,"(-54.097557067871094, -17.01526641845703, 664.4937744140625)","(7.112192630767822, -13.795761108398438, 659.6642456054688)","(-101.42188262939453, 174.58880615234375, 52.90333557128906)","(-93.1037826538086, 173.9770965576172, 52.6806640625)",POINT (0.2231948375701904 0.1416439786553383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124813588,2149954099,1,1,"(0.20717526972293854, 0.14036299288272858)","(0.23567207157611847, 0.14137184619903564)",1,1,3.1042022705078125,2.97308349609375,"(-54.15766906738281, -17.017040252685547, 663.6444702148438)","(6.988285064697266, -13.793924331665039, 659.318359375)","(-102.79800415039062, 174.5169219970703, 52.87716293334961)","(-92.9516372680664, 174.3326416015625, 52.81011199951172)",POINT (0.2214236706495285 0.1408674195408821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124830256,2149970766,1,1,"(0.212183877825737, 0.15948639810085297)","(0.23661474883556366, 0.14097988605499268)",1,1,3.112030029296875,2.9873046875,"(-54.35852813720703, -17.049352645874023, 664.437744140625)","(6.859243392944336, -13.808605194091797, 659.62109375)","(-101.06739807128906, 171.0242462158203, 51.60596466064453)","(-92.62591552734375, 174.4042510986328, 52.83610916137695)",POINT (0.2243993133306503 0.1502331420779228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124846923,2149987433,1,1,"(0.21232591569423676, 0.18151594698429108)","(0.22951577603816986, 0.11780206114053726)",1,1,3.135101318359375,2.957870483398437,"(-54.44888687133789, -17.074949264526367, 663.990478515625)","(6.726953983306885, -13.794084548950195, 659.383544921875)","(-101.01831817626953, 167.0008544921875, 50.14157485961914)","(-95.07878875732422, 178.63735961914062, 54.37689971923828)",POINT (0.2209208458662033 0.1496590040624142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124863590,2150004099,1,1,"(0.20917418599128723, 0.09788394719362259)","(0.23497124016284943, 0.11774258315563202)",1,1,3.06634521484375,2.977752685546875,"(-54.58782958984375, -17.181106567382812, 664.1649169921875)","(6.604791641235352, -13.854410171508789, 659.5181274414062)","(-102.1073226928711, 182.27513122558594, 55.70094680786133)","(-93.19379425048828, 178.64820861816406, 54.3808708190918)",POINT (0.2220727130770683 0.1078132651746273),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124880256,2150020765,1,1,"(0.2113558053970337, 0.15240494906902313)","(0.22674235701560974, 0.1191801205277443)",1,1,3.12860107421875,2.972320556640625,"(-54.64039993286133, -17.234594345092773, 663.736572265625)","(6.516256332397461, -13.892823219299316, 659.121826171875)","(-101.35353088378906, 172.31759643554688, 52.076690673828125)","(-96.03707122802734, 178.38568115234375, 54.285274505615234)",POINT (0.2190490812063217 0.1357925347983837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124896930,2150037438,1,1,"(0.2086188942193985, 0.15768040716648102)","(0.23124636709690094, 0.12606368958950043)",1,1,3.140899658203125,2.9829559326171875,"(-54.75928497314453, -17.29676628112793, 664.3215942382812)","(6.4500603675842285, -13.929584503173828, 659.8806762695312)","(-102.2991943359375, 171.35411071777344, 51.726016998291016)","(-94.48081970214844, 177.12847900390625, 53.82769012451172)",POINT (0.2199326306581497 0.1418720483779907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,16,577124913597,2150054105,1,1,"(0.22497344017028809, 0.13084590435028076)","(0.2461123764514923, 0.14329150319099426)",1,1,3.131622314453125,3.0087127685546875,"(-54.7409782409668, -17.394790649414062, 664.2631225585938)","(6.456363677978516, -13.99306869506836, 659.5930786132812)","(-96.64828491210938, 176.25509643554688, 53.50978088378906)","(-89.34425354003906, 173.98207092285156, 52.68248748779297)",POINT (0.2355429083108902 0.1370687037706375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,16,577124930265,2150070772,1,1,"(0.2676108479499817, 0.1348908692598343)","(0.2779797315597534, 0.0998983383178711)",1,1,3.128173828125,2.9751434326171875,"(-54.594879150390625, -17.451366424560547, 663.9669189453125)","(6.577495098114014, -14.101438522338867, 659.2060546875)","(-81.91598510742188, 175.5163116455078, 53.240936279296875)","(-78.33326721191406, 181.9072265625, 55.567054748535156)",POINT (0.2727952897548676 0.1173946037888527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
