,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,35,14,339126928416,9793895172,1,1,"(0.4316655397415161, 0.6574838757514954)","(0.4240015745162964, 0.5847960114479065)",1,1,2.9164276123046875,3.1258087158203125,"(-57.31558609008789, 37.64976501464844, 639.8377685546875)","(2.986114978790283, 39.098419189453125, 638.7673950195312)","(-23.409669876098633, 80.25470733642578, 18.56858253479004)","(-26.065509796142578, 93.56903839111328, 23.414579391479492)",POINT (0.4278335571289062 0.6211399435997009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,35,14,339127111760,9794078510,1,1,"(0.44731321930885315, 0.13672217726707458)","(0.44146281480789185, 0.08007276058197021)",1,1,2.6620330810546875,3.001693725585937,"(-58.58789825439453, 38.02899169921875, 642.468994140625)","(1.7611733675003052, 38.99732971191406, 641.9568481445312)","(-17.987173080444336, 175.643310546875, 53.28715896606445)","(-20.01455307006836, 186.0198516845703, 57.06394958496094)",POINT (0.4443880170583725 0.1083974689245224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127128427,9794095176,1,1,"(0.4267420470714569, 0.030920932069420815)","(0.4468162953853607, -0.06351897120475769)",1,1,2.7986602783203125,2.975372314453125,"(-58.77716064453125, 38.07817077636719, 643.199462890625)","(1.5817580223083496, 38.91455841064453, 642.75439453125)","(-25.11583137512207, 195.0230712890625, 60.34081268310547)","(-18.15937042236328, 212.3217315673828, 66.63703918457031)",POINT (0.4367791712284088 -0.0162990195676684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127145095,9794111844,1,1,"(0.4304492175579071, 0.025915022939443588)","(0.43911319971084595, 0.08688623458147049)",1,1,2.767440795898437,3.046371459960937,"(-58.95208740234375, 38.13322448730469, 643.84326171875)","(1.4287357330322266, 38.83345031738281, 643.211669921875)","(-23.831161499023438, 195.94000244140625, 60.674564361572266)","(-20.828777313232422, 184.77183532714844, 56.60966491699219)",POINT (0.4347812086343765 0.056400628760457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127161754,9794128502,1,1,"(0.43152809143066406, 0.07804251462221146)","(0.4321151375770569, 0.11540474742650986)",1,1,2.7117919921875,3.0480194091796875,"(-59.165279388427734, 38.23081970214844, 644.5948486328125)","(1.2253453731536865, 38.826656341552734, 644.0700073242188)","(-23.45728302001953, 186.39173889160156, 57.199275970458984)","(-23.253856658935547, 179.54803466796875, 54.7083854675293)",POINT (0.4318216145038605 0.0967236310243607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127178421,9794145169,1,1,"(0.43694600462913513, 0.09372451156377792)","(0.43057864904403687, 0.12187786400318146)",1,1,2.692367553710937,3.028900146484375,"(-59.38819122314453, 38.30506134033203, 645.161865234375)","(1.0104880332946777, 38.80511474609375, 644.404052734375)","(-21.57979393005371, 183.5192413330078, 56.153778076171875)","(-23.78630828857422, 178.36236572265625, 54.27681350708008)",POINT (0.433762326836586 0.1078011877834797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127195091,9794161838,1,1,"(0.436833918094635, 0.08233357965946198)","(0.4431273937225342, 0.07576547563076019)",1,1,2.721786499023437,2.983139038085937,"(-59.642005920410156, 38.37527847290039, 645.9578857421875)","(0.732725977897644, 38.80301284790039, 645.4713134765625)","(-21.618629455566406, 185.60572814941406, 56.913211822509766)","(-19.437719345092773, 186.80882263183594, 57.351104736328125)",POINT (0.4399806559085846 0.0790495276451111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127211758,9794178505,1,1,"(0.4374130070209503, 0.13342952728271484)","(0.4430808126926422, 0.0068292017094790936)",1,1,2.80059814453125,2.8655548095703125,"(-59.94842529296875, 38.46257019042969, 647.0029296875)","(0.4658210873603821, 38.826942443847656, 646.8665161132812)","(-21.41796112060547, 176.2464141845703, 53.50669479370117)","(-19.45384407043457, 199.43597412109375, 61.94696807861328)",POINT (0.4402469098567963 0.070129364496097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127228426,9794195172,1,1,"(0.4346136748790741, 0.12344840914011002)","(0.43896231055259705, 0.11022783815860748)",1,1,2.7479248046875,3.01702880859375,"(-60.260040283203125, 38.518470764160156, 647.8404541015625)","(0.1484592854976654, 38.80778121948242, 647.7577514648438)","(-22.388031005859375, 178.07470703125, 54.172088623046875)","(-20.881065368652344, 180.49632263183594, 55.053504943847656)",POINT (0.4367879927158356 0.1168381236493588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,14,339127245093,9794211839,1,1,"(0.4333403706550598, 0.08932718634605408)","(0.43580594658851624, 0.09172685444355011)",1,1,2.6861114501953125,2.998992919921875,"(-60.59379577636719, 38.54479217529297, 648.6049194335938)","(-0.1801854372024536, 38.79918670654297, 649.1958618164062)","(-22.829265594482422, 184.32470703125, 56.446964263916016)","(-21.97486114501953, 183.88516235351562, 56.286949157714844)",POINT (0.434573158621788 0.0905270203948021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
