,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,43,16,78293084533,9243177440,1,1,"(0.5034555196762085, 0.8147577047348022)","(0.4793783128261566, 0.7713305950164795)",1,1,2.678802490234375,2.67529296875,"(-54.475685119628906, -28.6107234954834, 600.1485595703125)","(6.159577369689941, -31.79667091369629, 602.124755859375)","(-0.42568281292915344, 51.34762191772461, 8.047203063964844)","(-8.744965553283691, 59.278995513916016, 10.934030532836914)",POINT (0.4914169162511826 0.7930441498756409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,43,16,78293101200,9243194106,1,1,"(0.43008318543434143, 0.5240688920021057)","(0.4200988709926605, 0.47427213191986084)",1,1,2.6588134765625,2.677703857421875,"(-54.66017150878906, -28.1389102935791, 600.448974609375)","(5.740616321563721, -31.295429229736328, 602.2421875)","(-25.777681350708008, 104.43809509277344, 27.370573043823242)","(-29.227523803710938, 113.53282928466797, 30.680767059326172)",POINT (0.425091028213501 0.4991705119609833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,16,78293117867,9243210773,1,1,"(0.3878200650215149, 0.21743112802505493)","(0.38009414076805115, 0.1733461618423462)",1,1,2.5125274658203125,2.5289306640625,"(-54.88224792480469, -27.674150466918945, 600.825439453125)","(5.290687084197998, -30.754695892333984, 602.0781860351562)","(-40.380653381347656, 160.44142150878906, 47.75412368774414)","(-43.050167083740234, 168.4929656982422, 50.684627532958984)",POINT (0.383957102894783 0.1953886449337006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293134535,9243227440,1,1,"(0.3636164963245392, 0.19102232158184052)","(0.3430817723274231, 0.15590710937976837)",1,1,2.5191192626953125,2.54541015625,"(-55.179359436035156, -27.4937744140625, 600.8652954101562)","(5.094560623168945, -30.518457412719727, 602.351806640625)","(-48.74359893798828, 165.2646484375, 49.5096321105957)","(-55.838863372802734, 171.677978515625, 51.8438720703125)",POINT (0.3533491343259811 0.1734647154808044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293151209,9243244114,1,1,"(0.3729571998119354, 0.17727476358413696)","(0.34129005670547485, 0.19897863268852234)",1,1,2.54150390625,2.6620330810546875,"(-55.4575309753418, -27.442445755004883, 600.9297485351562)","(4.92907190322876, -30.409204483032227, 602.333984375)","(-45.516151428222656, 167.77545166015625, 50.42347717285156)","(-56.45794677734375, 163.81153869628906, 48.98072814941406)",POINT (0.3571236282587051 0.1881266981363296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293167877,9243260781,1,1,"(0.3708106577396393, 0.1844603419303894)","(0.3421856760978699, 0.1183006539940834)",1,1,2.5491180419921875,2.5711669921875,"(-55.735321044921875, -27.350454330444336, 601.0740356445312)","(4.727504730224609, -30.26073455810547, 602.376708984375)","(-46.25784683227539, 166.4630889892578, 49.94583511352539)","(-56.148494720458984, 178.54629516601562, 54.34374237060547)",POINT (0.3564981669187546 0.1513804979622364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293184543,9243277447,1,1,"(0.37317946553230286, 0.17982566356658936)","(0.3402857780456543, 0.1362782120704651)",1,1,2.537200927734375,2.5565948486328125,"(-56.03044891357422, -27.28759765625, 601.1954345703125)","(4.4910736083984375, -30.091808319091797, 602.2491455078125)","(-45.439353942871094, 167.3095703125, 50.25391387939453)","(-56.80495071411133, 175.26295471191406, 53.148643493652344)",POINT (0.3567326217889786 0.1580519378185272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293201210,9243294113,1,1,"(0.36944812536239624, 0.17485782504081726)","(0.34000909328460693, 0.20598669350147247)",1,1,2.553009033203125,2.6848602294921875,"(-56.329856872558594, -27.272348403930664, 601.3773803710938)","(4.246114730834961, -29.99072265625, 602.3223876953125)","(-46.72862243652344, 168.21690368652344, 50.58412551879883)","(-56.90056228637695, 162.53160095214844, 48.51487731933594)",POINT (0.3547286093235016 0.1904222592711449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293217878,9243310780,1,1,"(0.3736860454082489, 0.202632337808609)","(0.34444567561149597, 0.2121836394071579)",1,1,2.6140289306640625,2.6753082275390625,"(-56.66634750366211, -27.25052261352539, 601.5324096679688)","(3.954638957977295, -29.875267028808594, 602.5264892578125)","(-45.264320373535156, 163.1442413330078, 48.73784255981445)","(-55.367610931396484, 161.39981079101562, 48.10295486450195)",POINT (0.3590658605098724 0.2074079886078834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293234546,9243327447,1,1,"(0.36925461888313293, 0.18566714227199554)","(0.34214478731155396, 0.19573548436164856)",1,1,2.568450927734375,2.656768798828125,"(-57.06243896484375, -27.048086166381836, 601.7264404296875)","(3.590174674987793, -29.54341697692871, 602.3094482421875)","(-46.79549789428711, 166.24269104003906, 49.86561584472656)","(-56.16261672973633, 164.4038543701172, 49.196319580078125)",POINT (0.3556997030973434 0.190701313316822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293251213,9243344114,1,1,"(0.3715240955352783, 0.21863894164562225)","(0.33803266286849976, 0.1858406513929367)",1,1,2.6315460205078125,2.65167236328125,"(-57.46524429321289, -26.769351959228516, 601.9486694335938)","(3.218205213546753, -29.130733489990234, 602.2823486328125)","(-46.011322021484375, 160.22084045410156, 47.6738166809082)","(-57.58346176147461, 166.2110137939453, 49.854087829589844)",POINT (0.354778379201889 0.2022397965192795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293267880,9243360780,1,1,"(0.3756912350654602, 0.1772489696741104)","(0.3453157842159271, 0.13230571150779724)",1,1,2.5560455322265625,2.5653076171875,"(-57.783477783203125, -26.49441146850586, 602.0648193359375)","(2.9200727939605713, -28.70602035522461, 602.5152587890625)","(-44.571475982666016, 167.78016662597656, 50.42520523071289)","(-55.06696319580078, 175.98846435546875, 53.41278076171875)",POINT (0.3605035096406937 0.1547773405909538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293284554,9243377454,1,1,"(0.36765411496162415, 0.1805042326450348)","(0.33722665905952454, 0.12107357382774353)",1,1,2.5599365234375,2.566864013671875,"(-58.031471252441406, -26.209365844726562, 602.5194091796875)","(2.7075414657592773, -28.285024642944336, 602.64697265625)","(-47.34849166870117, 167.18563842773438, 50.20882797241211)","(-57.8619499206543, 178.0398712158203, 54.15939712524414)",POINT (0.3524403870105743 0.1507889032363892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293301219,9243394118,1,1,"(0.3676503896713257, 0.1755465865135193)","(0.33655646443367004, 0.18729957938194275)",1,1,2.56195068359375,2.63934326171875,"(-58.23717498779297, -25.953453063964844, 602.8284301757812)","(2.5115718841552734, -27.918472290039062, 602.98974609375)","(-47.34978485107422, 168.09109497070312, 50.538368225097656)","(-58.093536376953125, 165.94456481933594, 49.75706481933594)",POINT (0.3521034270524979 0.181423082947731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293317888,9243410787,1,1,"(0.3610520660877228, 0.17882993817329407)","(0.3448050916194916, 0.18381452560424805)",1,1,2.5688629150390625,2.652069091796875,"(-58.407249450683594, -25.70548439025879, 603.1656494140625)","(2.342445135116577, -27.59086799621582, 603.181640625)","(-49.62967300415039, 167.4914093017578, 50.32012939453125)","(-55.243408203125, 166.58103942871094, 49.988765716552734)",POINT (0.3529285788536072 0.1813222318887711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293334556,9243427454,1,1,"(0.36704114079475403, 0.1742599755525589)","(0.33897829055786133, 0.19237220287322998)",1,1,2.58740234375,2.626800537109375,"(-58.6004638671875, -25.5009765625, 603.4064331054688)","(2.146491765975952, -27.303646087646484, 603.4136962890625)","(-47.56031036376953, 168.32606506347656, 50.62388610839844)","(-57.2567253112793, 165.0181121826172, 49.419898986816406)",POINT (0.3530097156763077 0.1833160892128944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293351222,9243444120,1,1,"(0.3712027370929718, 0.20233164727687836)","(0.34961286187171936, 0.19931821525096893)",1,1,2.59576416015625,2.660629272460937,"(-58.854774475097656, -25.355321884155273, 603.8511962890625)","(1.912487506866455, -27.10418701171875, 603.6264038085938)","(-46.12237548828125, 163.19915771484375, 48.75784683227539)","(-53.582218170166016, 163.74951171875, 48.95814895629883)",POINT (0.3604077994823456 0.2008249312639236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293367890,9243460787,1,1,"(0.373414009809494, 0.1703118532896042)","(0.35235074162483215, 0.10862375050783157)",1,1,2.6084136962890625,2.619476318359375,"(-59.08018493652344, -25.203643798828125, 604.2305908203125)","(1.6603879928588867, -26.886993408203125, 604.2518310546875)","(-45.35831832885742, 169.04714965820312, 50.886322021484375)","(-52.63621139526367, 180.31365966796875, 54.98702621459961)",POINT (0.3628823757171631 0.1394678018987179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,16,78293384557,9243477454,1,1,"(0.38026782870292664, 0.11860707402229309)","(0.3517547845840454, 0.08687778562307358)",1,1,2.6161651611328125,2.631454467773437,"(-59.283809661865234, -25.090356826782227, 604.543212890625)","(1.417485237121582, -26.656946182250977, 604.2225341796875)","(-42.99014663696289, 178.49032592773438, 54.323394775390625)","(-52.842124938964844, 184.2852783203125, 56.43254852294922)",POINT (0.366011306643486 0.1027424298226833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293401225,9243494121,1,1,"(0.3898434638977051, 0.1439378261566162)","(0.3502185642719269, 0.085364431142807)",1,1,2.624130249023437,2.614486694335937,"(-59.52256774902344, -25.0126953125, 604.8173828125)","(1.1901113986968994, -26.502880096435547, 604.1624145507812)","(-39.6815185546875, 173.86402893066406, 52.639495849609375)","(-53.372928619384766, 184.56166076660156, 56.53314971923828)",POINT (0.370031014084816 0.1146511286497116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293417896,9243510792,1,1,"(0.37906375527381897, 0.13250599801540375)","(0.34961065649986267, 0.09995747357606888)",1,1,2.638427734375,2.62030029296875,"(-59.71833038330078, -24.955434799194336, 605.131591796875)","(1.0010592937469482, -26.347166061401367, 604.4452514648438)","(-43.406192779541016, 175.95188903808594, 53.399444580078125)","(-53.58296203613281, 181.89642333984375, 55.5631103515625)",POINT (0.3643372058868408 0.1162317357957363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293434564,9243527458,1,1,"(0.3753291964530945, 0.11951207369565964)","(0.3533773720264435, 0.08564060181379318)",1,1,2.647247314453125,2.634246826171875,"(-59.86848449707031, -24.91017723083496, 605.3934326171875)","(0.8390337228775024, -26.274564743041992, 604.5970458984375)","(-44.69656753540039, 178.32504272460938, 54.26322555541992)","(-52.28147888183594, 184.51123046875, 56.51481628417969)",POINT (0.364353284239769 0.1025763377547264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293451231,9243544125,1,1,"(0.38159283995628357, 0.1371319591999054)","(0.349291056394577, 0.10794135928153992)",1,1,2.6168212890625,2.6201629638671875,"(-59.990966796875, -24.857595443725586, 605.740966796875)","(0.7352199554443359, -26.161914825439453, 604.577392578125)","(-42.53231430053711, 175.1070098876953, 53.09193801879883)","(-53.69340515136719, 180.43829345703125, 55.032379150390625)",POINT (0.3654419481754303 0.1225366592407227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,16,78293467899,9243560792,1,1,"(0.3819800019264221, 0.1411551833152771)","(0.35273653268814087, 0.0969080924987793)",1,1,2.6179351806640625,2.6379547119140625,"(-60.021141052246094, -24.808666229248047, 605.7861328125)","(0.6796848773956299, -26.13616943359375, 604.8804931640625)","(-42.398555755615234, 174.37220764160156, 52.82453536987305)","(-52.502899169921875, 182.453369140625, 55.76579666137695)",POINT (0.3673582673072815 0.1190316379070282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
