,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,1,30,8773678748,20657219469,1,1,"(0.5039542317390442, 0.5948681235313416)","(0.468425989151001, 0.5921831130981445)",1,1,3.139877319335937,3.4293365478515625,"(10.230403900146484, 20.8659610748291, 621.9335327148438)","(69.78076934814453, 19.80069351196289, 623.2705688476562)","(-0.25337234139442444, 91.507568359375, 22.66421890258789)","(-12.529281616210938, 91.99794006347656, 22.842723846435547)",POINT (0.4861901104450226 0.593525618314743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773695416,20657236136,1,1,"(0.5017063617706299, 0.6040253639221191)","(0.47492745518684387, 0.5858190059661865)",1,1,3.1521759033203125,3.418426513671875,"(10.104476928710938, 20.90109634399414, 622.011474609375)","(69.66829681396484, 19.832815170288086, 623.4263916015625)","(-1.0300565958023071, 89.83511352539062, 22.05550765991211)","(-10.282846450805664, 93.16024017333984, 23.265783309936523)",POINT (0.4883169084787369 0.5949221849441528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773712086,20657252806,1,1,"(0.5033811330795288, 0.6020539402961731)","(0.46917712688446045, 0.5755431056022644)",1,1,3.1571807861328125,3.432479858398437,"(9.980192184448242, 20.911914825439453, 621.93017578125)","(69.53468322753906, 19.84674072265625, 623.3236694335938)","(-0.4513845443725586, 90.19515228271484, 22.18659019470215)","(-12.269731521606445, 95.0370101928711, 23.948837280273438)",POINT (0.4862791299819946 0.5887985229492188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773728753,20657269472,1,1,"(0.494202584028244, 0.6101276278495789)","(0.4735119342803955, 0.5717683434486389)",1,1,3.136138916015625,3.408203125,"(9.832032203674316, 20.93802261352539, 622.1160888671875)","(69.39063262939453, 19.87930679321289, 623.4520263671875)","(-3.6228067874908447, 88.72058868408203, 21.649885177612305)","(-10.771957397460938, 95.72640228271484, 24.19978904724121)",POINT (0.4838572591543198 0.5909479856491089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773745420,20657286139,1,1,"(0.49559465050697327, 0.6091259717941284)","(0.47758933901786804, 0.5612285137176514)",1,1,3.1415557861328125,3.4014129638671875,"(9.682145118713379, 20.949872970581055, 622.3233642578125)","(69.26582336425781, 19.927047729492188, 623.666015625)","(-3.1418046951293945, 88.90354919433594, 21.716453552246094)","(-9.363113403320312, 97.65139770507812, 24.90036964416504)",POINT (0.4865919947624206 0.5851772427558899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773762088,20657302806,1,1,"(0.501081645488739, 0.5923914313316345)","(0.47026732563972473, 0.5828348398208618)",1,1,3.1291961669921875,3.437896728515625,"(9.536046028137207, 20.952472686767578, 622.305908203125)","(69.11127471923828, 19.973163604736328, 623.5558471679688)","(-1.2459111213684082, 91.95989227294922, 22.828859329223633)","(-11.893046379089355, 93.70527648925781, 23.46413803100586)",POINT (0.4856744855642319 0.5876131355762482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773778754,20657319472,1,1,"(0.5023404359817505, 0.6005991101264954)","(0.47016119956970215, 0.5725603699684143)",1,1,3.12445068359375,3.3972320556640625,"(9.393421173095703, 20.964557647705078, 622.3311157226562)","(68.96731567382812, 20.00535011291504, 623.674072265625)","(-0.8109661936759949, 90.46086883544922, 22.283275604248047)","(-11.929728507995605, 95.58177947998047, 24.147123336791992)",POINT (0.4862508177757263 0.5865797400474548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773795422,20657336139,1,1,"(0.49753302335739136, 0.6066177487373352)","(0.46916162967681885, 0.5936664938926697)",1,1,3.129486083984375,3.416168212890625,"(9.234369277954102, 20.984207153320312, 622.3992919921875)","(68.82025909423828, 20.04361343383789, 623.7603759765625)","(-2.472047805786133, 89.36162567138672, 21.883201599121094)","(-12.275090217590332, 91.72702026367188, 22.74409294128418)",POINT (0.4833473265171051 0.6001421213150024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773812089,20657352806,1,1,"(0.49821528792381287, 0.6090559363365173)","(0.4668114185333252, 0.5863909721374512)",1,1,3.165679931640625,3.3989410400390625,"(9.081327438354492, 20.997831344604492, 622.563232421875)","(68.68571472167969, 20.0650634765625, 623.9096069335938)","(-2.2363295555114746, 88.91633605957031, 21.721113204956055)","(-13.087157249450684, 93.0557861328125, 23.227760314941406)",POINT (0.482513353228569 0.5977234542369843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773828757,20657369473,1,1,"(0.492475688457489, 0.6154811978340149)","(0.4694463312625885, 0.5761924982070923)",1,1,3.1680450439453125,3.422714233398437,"(8.939799308776855, 21.029891967773438, 622.6630859375)","(68.5205078125, 20.08472442626953, 623.801025390625)","(-4.2195024490356445, 87.74284362792969, 21.293996810913086)","(-12.176726341247559, 94.91841125488281, 23.90570068359375)",POINT (0.4809610098600388 0.5958368480205536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773845432,20657386147,1,1,"(0.4970589876174927, 0.6039683818817139)","(0.4768734574317932, 0.5768614411354065)",1,1,3.1473388671875,3.4233856201171875,"(8.76923942565918, 21.031837463378906, 622.6566162109375)","(68.35494232177734, 20.100982666015625, 623.846923828125)","(-2.635847568511963, 89.84549713134766, 22.059329986572266)","(-9.610468864440918, 94.79623413085938, 23.861248016357422)",POINT (0.4869662225246429 0.5904149115085602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773862099,20657402814,1,1,"(0.496069997549057, 0.6039407849311829)","(0.47696468234062195, 0.5766948461532593)",1,1,3.1732330322265625,3.4369354248046875,"(8.596166610717773, 21.035024642944336, 622.563720703125)","(68.18798828125, 20.14240837097168, 623.9473876953125)","(-2.9775726795196533, 89.85054779052734, 22.06113052368164)","(-9.578937530517578, 94.82666015625, 23.87230682373047)",POINT (0.4865173399448395 0.5903178155422211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773878766,20657419480,1,1,"(0.499360054731369, 0.6100945472717285)","(0.4727226793766022, 0.568940281867981)",1,1,3.185531616210937,3.413177490234375,"(8.410774230957031, 21.02592658996582, 622.6219482421875)","(68.01065063476562, 20.174942016601562, 624.0504760742188)","(-1.8407665491104126, 88.72665405273438, 21.65206527709961)","(-11.044655799865723, 96.242919921875, 24.387773513793945)",POINT (0.4860413670539856 0.5895174145698547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773895433,20657436147,1,1,"(0.5030595660209656, 0.621546745300293)","(0.4727632999420166, 0.5785502195358276)",1,1,3.2016754150390625,3.43084716796875,"(8.212991714477539, 21.033336639404297, 622.6587524414062)","(67.82526397705078, 20.238792419433594, 624.165771484375)","(-0.5624938011169434, 86.63504791259766, 20.890798568725586)","(-11.030611038208008, 94.48780822753906, 23.748945236206055)",POINT (0.4879114329814911 0.6000484824180603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773912100,20657452813,1,1,"(0.4846644699573517, 0.4981868267059326)","(0.4794689118862152, 0.4800374507904053)",1,1,3.168807983398437,3.452621459960937,"(8.02336311340332, 21.15479850769043, 622.855712890625)","(67.56423950195312, 20.360614776611328, 624.1531982421875)","(-6.918466091156006, 109.16511535644531, 29.091064453125)","(-8.713666915893555, 112.47985076904297, 30.29754066467285)",POINT (0.4820666909217834 0.489112138748169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773928767,20657469480,1,1,"(0.4871392548084259, 0.31668198108673096)","(0.46201133728027344, 0.2806260585784912)",1,1,3.186264038085937,3.4309539794921875,"(7.8774213790893555, 21.438030242919922, 623.0518798828125)","(67.26249694824219, 20.68646240234375, 624.4588623046875)","(-6.063365459442139, 142.31459045410156, 41.156463623046875)","(-14.745697021484375, 148.89971923828125, 43.55323791503906)",POINT (0.4745752960443497 0.2986540198326111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773945434,20657486146,1,1,"(0.48777052760124207, 0.30877190828323364)","(0.46140173077583313, 0.30018869042396545)",1,1,3.144271850585937,3.463897705078125,"(7.64556360244751, 21.467872619628906, 623.17431640625)","(67.03359985351562, 20.729541778564453, 624.3733520507812)","(-5.845248222351074, 143.75924682617188, 41.68229675292969)","(-14.956334114074707, 145.3268585205078, 42.25284957885742)",POINT (0.4745861291885376 0.3044802993535996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8773962101,20657502813,1,1,"(0.4930534362792969, 0.3168639838695526)","(0.4634281396865845, 0.2594289183616638)",1,1,3.1946258544921875,3.431365966796875,"(7.403372764587402, 21.468000411987305, 623.1793823242188)","(66.8681869506836, 20.757064819335938, 624.5390625)","(-4.019871234893799, 142.2813262939453, 41.1443977355957)","(-14.256150245666504, 152.77110290527344, 44.96229553222656)",POINT (0.4782407879829407 0.2881464511156082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8773978772,20657519483,1,1,"(0.4897310435771942, 0.30231615900993347)","(0.46474945545196533, 0.2714388966560364)",1,1,3.2002105712890625,3.4427642822265625,"(7.178049087524414, 21.480403900146484, 623.1832275390625)","(66.66958618164062, 20.827777862548828, 624.5028076171875)","(-5.167845249176025, 144.93829345703125, 42.11144256591797)","(-13.799606323242188, 150.57762145996094, 44.16399002075195)",POINT (0.4772402495145798 0.2868775278329849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8773995439,20657536150,1,1,"(0.4906674027442932, 0.3079123795032501)","(0.4605173170566559, 0.27179932594299316)",1,1,3.199432373046875,3.42059326171875,"(6.958581447601318, 21.482749938964844, 623.1549682617188)","(66.4791259765625, 20.889083862304688, 624.541748046875)","(-4.844309329986572, 143.91622924804688, 41.73943328857422)","(-15.261910438537598, 150.5117950439453, 44.14004135131836)",POINT (0.4755923599004746 0.2898558527231216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8774012106,20657552816,1,1,"(0.49025431275367737, 0.27960750460624695)","(0.46665871143341064, 0.26547154784202576)",1,1,3.1518707275390625,3.4000244140625,"(6.753910064697266, 21.490699768066406, 623.2017822265625)","(66.30560302734375, 20.93670654296875, 624.6096801757812)","(-4.987038612365723, 149.08572387695312, 43.62097930908203)","(-13.139917373657227, 151.66748046875, 44.56063461303711)",POINT (0.478456512093544 0.2725395262241364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8774028773,20657569483,1,1,"(0.48278293013572693, 0.26079055666923523)","(0.4601219892501831, 0.27400314807891846)",1,1,3.1079864501953125,3.4678955078125,"(6.540637016296387, 21.494596481323242, 623.2484741210938)","(66.0944595336914, 20.952251434326172, 624.520751953125)","(-7.568589210510254, 152.52239990234375, 44.871826171875)","(-15.39850902557373, 150.1092987060547, 43.993507385253906)",POINT (0.471452459692955 0.2673968523740768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8774045441,20657586150,1,1,"(0.4880078434944153, 0.2763919234275818)","(0.4650534391403198, 0.27096205949783325)",1,1,3.157012939453125,3.438720703125,"(6.313274383544922, 21.504989624023438, 623.2305908203125)","(65.8729248046875, 21.001148223876953, 624.4971923828125)","(-5.763248443603516, 149.6730194091797, 43.83473587036133)","(-13.69456672668457, 150.66470336914062, 44.19566345214844)",POINT (0.4765306413173676 0.2736769914627075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8774062107,20657602816,1,1,"(0.4879720211029053, 0.24512800574302673)","(0.46695244312286377, 0.26244422793388367)",1,1,3.1064910888671875,3.4014129638671875,"(6.0829243659973145, 21.50677490234375, 623.27734375)","(65.65449523925781, 21.067602157592773, 624.5767211914062)","(-5.7756266593933105, 155.38296508789062, 45.912986755371094)","(-13.038426399230957, 152.2203826904297, 44.76189041137695)",POINT (0.4774622321128845 0.2537861168384552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,30,8774078775,20657619483,1,1,"(0.49693015217781067, 0.29662391543388367)","(0.46697181463241577, 0.29883143305778503)",1,1,3.16912841796875,3.4678497314453125,"(5.83888053894043, 21.521636962890625, 623.4097900390625)","(65.42574310302734, 21.131078720092773, 624.5994873046875)","(-2.6803736686706543, 145.9779052734375, 42.489837646484375)","(-13.03172492980957, 145.57473754882812, 42.343101501464844)",POINT (0.4819509834051132 0.2977276742458344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,30,8774095442,20657636150,1,1,"(0.4604725241661072, 0.2831195294857025)","(0.44117748737335205, 0.25939464569091797)",1,1,3.19189453125,3.450836181640625,"(5.520153045654297, 21.531192779541016, 623.4462280273438)","(65.09451293945312, 21.165664672851562, 624.4564819335938)","(-15.277405738830566, 148.44432067871094, 43.38749694824219)","(-21.94431495666504, 152.77734375, 44.96464157104492)",POINT (0.4508250057697296 0.2712570875883102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
