,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,12,22,332283346819,2950514577,1,1,"(0.49742791056632996, 0.4642380475997925)","(0.5246289968490601, 0.490485280752182)",1,1,3.105224609375,3.190155029296875,"(-57.954734802246094, 9.430904388427734, 624.6600952148438)","(7.222508430480957, 10.141695022583008, 630.4408569335938)","(-0.6205892562866211, 115.65181732177734, 31.452022552490234)","(8.805578231811523, 110.84407043457031, 29.702171325683594)",POINT (0.511028453707695 0.4773616641759872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283363485,2950531243,1,1,"(0.4959089457988739, 0.45644477009773254)","(0.5167243480682373, 0.48988863825798035)",1,1,3.120590209960937,3.179718017578125,"(-57.99458312988281, 9.475082397460938, 624.663818359375)","(7.19261360168457, 10.214004516601562, 630.44140625)","(-1.1469637155532837, 117.07930755615234, 31.97161865234375)","(6.066308975219727, 110.95335388183594, 29.74197769165039)",POINT (0.5063166469335556 0.4731667041778564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283380152,2950547909,1,1,"(0.49990612268447876, 0.4598415791988373)","(0.5157978534698486, 0.48287180066108704)",1,1,3.1226959228515625,3.184844970703125,"(-58.04206466674805, 9.513855934143066, 624.6878662109375)","(7.159544467926025, 10.258613586425781, 630.3765869140625)","(0.2382015734910965, 116.45712280273438, 31.745153427124023)","(5.7452592849731445, 112.23863983154297, 30.209732055664062)",POINT (0.5078519880771637 0.4713566899299622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283396818,2950564575,1,1,"(0.5030182003974915, 0.44864779710769653)","(0.5172522664070129, 0.4878079891204834)",1,1,3.103012084960937,3.164398193359375,"(-58.09541702270508, 9.536386489868164, 624.7989501953125)","(7.1176910400390625, 10.277076721191406, 630.2564086914062)","(1.316657304763794, 118.50750732421875, 32.49141311645508)","(6.249258995056152, 111.33446502685547, 29.880643844604492)",POINT (0.5101352334022522 0.46822789311409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283413486,2950581242,1,1,"(0.5029779672622681, 0.44553622603416443)","(0.5215949416160583, 0.4794255793094635)",1,1,3.116607666015625,3.170028686523437,"(-58.1236686706543, 9.530292510986328, 624.749755859375)","(7.086205959320068, 10.279125213623047, 630.2351684570312)","(1.3027154207229614, 119.07743835449219, 32.69888687133789)","(7.754168510437012, 112.8698959350586, 30.439496994018555)",POINT (0.5122864544391632 0.462480902671814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283430153,2950597909,1,1,"(0.4956892430782318, 0.4412720203399658)","(0.5194655656814575, 0.48125529289245605)",1,1,3.1092071533203125,3.158203125,"(-58.14733123779297, 9.493227005004883, 624.6466064453125)","(7.047883987426758, 10.268148422241211, 630.2578125)","(-1.2231026887893677, 119.85852813720703, 32.983150482177734)","(7.01626443862915, 112.53474426269531, 30.31753158569336)",POINT (0.5075774043798447 0.4612636566162109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283446820,2950614576,1,1,"(0.49344897270202637, 0.4470548927783966)","(0.5219822525978088, 0.4754069149494171)",1,1,3.116317749023437,3.160629272460937,"(-58.16876220703125, 9.469191551208496, 624.478271484375)","(7.021605968475342, 10.25727367401123, 630.3023071289062)","(-1.9994443655014038, 118.79926300048828, 32.59764099121094)","(7.888368606567383, 113.60599517822266, 30.707414627075195)",POINT (0.5077156126499176 0.4612309038639069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283463486,2950631242,1,1,"(0.5007659792900085, 0.46369031071662903)","(0.5209616422653198, 0.48482394218444824)",1,1,3.149139404296875,3.158676147460937,"(-58.20352554321289, 9.45702075958252, 624.41748046875)","(7.001112937927246, 10.246256828308105, 630.2584228515625)","(0.5361598134040833, 115.75215148925781, 31.48853874206543)","(7.534688949584961, 111.88106536865234, 30.079605102539062)",POINT (0.5108638107776642 0.4742571264505386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283480157,2950647912,1,1,"(0.5027123093605042, 0.44185054302215576)","(0.5220777988433838, 0.4892863631248474)",1,1,3.0990447998046875,3.18829345703125,"(-58.22057342529297, 9.47665023803711, 624.2938232421875)","(6.992164134979248, 10.266592979431152, 630.181884765625)","(1.2106460332870483, 119.75257110595703, 32.94456481933594)","(7.92148494720459, 111.06366729736328, 29.782089233398438)",POINT (0.512395054101944 0.4655684530735016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,22,332283496823,2950664578,1,1,"(0.5021122694015503, 0.4532700181007385)","(0.5204088091850281, 0.48773348331451416)",1,1,3.1229400634765625,3.1682281494140625,"(-58.234962463378906, 9.511816024780273, 624.2908935546875)","(6.986137390136719, 10.289490699768066, 630.0721435546875)","(1.0026997327804565, 117.66083526611328, 32.18328857421875)","(7.343111515045166, 111.34813690185547, 29.885601043701172)",POINT (0.5112605392932892 0.4705017507076263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
