,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,49,14,440206687114,710163325,1,1,"(0.27371054887771606, 0.3148978054523468)","(0.24914205074310303, 0.3656335175037384)",1,1,3.302032470703125,3.2254791259765625,"(-63.98875427246094, -20.413543701171875, 612.9866333007812)","(-2.7821850776672363, -20.000057220458984, 613.007568359375)","(-78.14684295654297, 143.0066375732422, 41.40842819213867)","(-86.66072845458984, 133.7133331298828, 38.02588653564453)",POINT (0.2614262998104096 0.3402656614780426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206703782,710179992,1,1,"(0.2738765776157379, 0.3159211277961731)","(0.24723544716835022, 0.3723432719707489)",1,1,3.317977905273437,3.2191619873046875,"(-64.01204681396484, -20.412883758544922, 612.982177734375)","(-2.7983784675598145, -20.0008602142334, 612.9238891601562)","(-78.08930969238281, 142.81922912597656, 41.340126037597656)","(-87.3214340209961, 132.4842987060547, 37.57854461669922)",POINT (0.2605560123920441 0.344132199883461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206720449,710196659,1,1,"(0.27368873357772827, 0.32259470224380493)","(0.25042223930358887, 0.37044069170951843)",1,1,3.32110595703125,3.224273681640625,"(-64.04222106933594, -20.409231185913086, 613.1246337890625)","(-2.8197593688964844, -19.994047164916992, 612.9237060546875)","(-78.15440368652344, 141.5968017578125, 40.895240783691406)","(-86.21709442138672, 132.8328094482422, 37.705360412597656)",POINT (0.2620554864406586 0.3465176969766617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206737114,710213324,1,1,"(0.27186116576194763, 0.3197413682937622)","(0.25595542788505554, 0.3690806031227112)",1,1,3.3015289306640625,3.213973999023437,"(-64.06784057617188, -20.410926818847656, 613.1195068359375)","(-2.8506698608398438, -19.996036529541016, 613.1521606445312)","(-78.78772735595703, 142.11944580078125, 41.08550262451172)","(-84.29964447021484, 133.08192443847656, 37.796085357666016)",POINT (0.2639082968235016 0.3444109857082367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206753783,710229992,1,1,"(0.268536776304245, 0.32002636790275574)","(0.2578737735748291, 0.36420148611068726)",1,1,3.30963134765625,3.2017822265625,"(-64.08732604980469, -20.410131454467773, 613.0324096679688)","(-2.8835196495056152, -19.99616813659668, 613.29736328125)","(-79.93975067138672, 142.0672607421875, 41.066444396972656)","(-83.6348648071289, 133.9756622314453, 38.12129592895508)",POINT (0.263205274939537 0.3421139270067215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206770449,710246658,1,1,"(0.26963648200035095, 0.3215489983558655)","(0.2560928761959076, 0.3678383529186249)",1,1,3.290252685546875,3.204696655273437,"(-64.12284088134766, -20.414569854736328, 612.939208984375)","(-2.9180471897125244, -19.988859176635742, 613.0888671875)","(-79.55865478515625, 141.78836059570312, 40.96492385864258)","(-84.25201416015625, 133.3094940185547, 37.87883758544922)",POINT (0.2628646790981293 0.3446936756372452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206787117,710263325,1,1,"(0.27336835861206055, 0.3113289773464203)","(0.255309522151947, 0.36959582567214966)",1,1,3.2730255126953125,3.2009735107421875,"(-64.15013885498047, -20.413166046142578, 612.8701171875)","(-2.9467289447784424, -19.97950553894043, 612.9014892578125)","(-78.26542663574219, 143.66038513183594, 41.64626693725586)","(-84.52346801757812, 132.987548828125, 37.76173782348633)",POINT (0.2643389403820038 0.340462401509285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206803788,710279996,1,1,"(0.27308952808380127, 0.3118419051170349)","(0.2545057237148285, 0.36716553568840027)",1,1,3.2806396484375,3.2025299072265625,"(-64.19268798828125, -20.407835006713867, 612.92529296875)","(-2.971724033355713, -19.97132682800293, 612.6939697265625)","(-78.36205291748047, 143.56640625, 41.612117767333984)","(-84.80201721191406, 133.43272399902344, 37.9237060546875)",POINT (0.2637976258993149 0.3395037204027176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,14,440206820457,710296664,1,1,"(0.25490596890449524, 0.3113400936126709)","(0.22876647114753723, 0.3622855544090271)",1,1,3.28082275390625,3.1968536376953125,"(-64.25353240966797, -20.40459442138672, 612.870361328125)","(-3.0207018852233887, -19.970863342285156, 613.1715087890625)","(-84.66331481933594, 143.65830993652344, 41.645606994628906)","(-93.72161102294922, 134.3265838623047, 38.24909210205078)",POINT (0.2418362200260162 0.336812824010849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,49,14,440206837123,710313330,1,1,"(0.24990420043468475, 0.3013705611228943)","(0.2404719591140747, 0.3616776466369629)",1,1,3.2612457275390625,3.212982177734375,"(-64.26957702636719, -20.39162826538086, 612.613037109375)","(-3.0605971813201904, -19.963455200195312, 613.5040283203125)","(-86.39661407470703, 145.48446655273438, 42.310203552246094)","(-89.66522979736328, 134.43792724609375, 38.28963851928711)",POINT (0.2451880797743797 0.3315241038799286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
