,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,30,28,295507134,12179291421,1,1,"(0.4801740050315857, 0.3210539221763611)","(0.4533209502696991, 0.3858895003795624)",1,1,3.522933959960937,3.2247467041015625,"(-71.56695556640625, -35.31324005126953, 661.36962890625)","(-8.071650505065918, -36.21094512939453, 662.5023193359375)","(-8.470038414001465, 141.51609802246094, 40.865848541259766)","(-17.74844741821289, 129.6747283935547, 36.555973052978516)",POINT (0.4667474776506424 0.3534717112779617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295523801,12179308088,1,1,"(0.48266327381134033, 0.3143097758293152)","(0.44984304904937744, 0.37910670042037964)",1,1,3.50421142578125,3.2335968017578125,"(-71.49958801269531, -35.30752182006836, 661.12451171875)","(-8.021544456481934, -36.245819091796875, 662.6370849609375)","(-7.609936714172363, 142.7478485107422, 41.314151763916016)","(-18.950157165527344, 130.91351318359375, 37.00685119628906)",POINT (0.4662531614303589 0.3467082381248474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295540468,12179324754,1,1,"(0.4821584224700928, 0.32743796706199646)","(0.44778579473495483, 0.37611401081085205)",1,1,3.52978515625,3.2220458984375,"(-71.43757629394531, -35.29410934448242, 661.0028686523438)","(-7.967114448547363, -36.25004959106445, 662.62646484375)","(-7.784372329711914, 140.3501434326172, 40.44145965576172)","(-19.66097640991211, 131.4600830078125, 37.20579528808594)",POINT (0.4649721086025238 0.3517759889364243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295557134,12179341420,1,1,"(0.48311182856559753, 0.3203977048397064)","(0.4446805417537689, 0.37082821130752563)",1,1,3.553741455078125,3.2151336669921875,"(-71.42338562011719, -35.30524826049805, 661.1666259765625)","(-7.918580055236816, -36.25745391845703, 662.4942626953125)","(-7.454955577850342, 141.6359405517578, 40.90951156616211)","(-20.733930587768555, 132.42547607421875, 37.557159423828125)",POINT (0.4638961851596832 0.345612958073616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295573809,12179358094,1,1,"(0.4804084002971649, 0.33018550276756287)","(0.4443456828594208, 0.3782496452331543)",1,1,3.5614776611328125,3.244171142578125,"(-71.40998077392578, -35.30816650390625, 661.2930908203125)","(-7.890052318572998, -36.26617431640625, 662.4466552734375)","(-8.389054298400879, 139.8483428955078, 40.25884246826172)","(-20.84961700439453, 131.07005310058594, 37.06380081176758)",POINT (0.4623770415782928 0.3542175740003586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295590475,12179374760,1,1,"(0.48435986042022705, 0.32700207829475403)","(0.4428117275238037, 0.3733307123184204)",1,1,3.5741119384765625,3.2377166748046875,"(-71.40339660644531, -35.321144104003906, 661.3812866210938)","(-7.865574836730957, -36.28300094604492, 662.423095703125)","(-7.023719310760498, 140.42974853515625, 40.47049331665039)","(-21.37964630126953, 131.96844482421875, 37.3907356262207)",POINT (0.4635857939720154 0.3501663953065872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295607143,12179391427,1,1,"(0.48071593046188354, 0.32745131850242615)","(0.4450403153896332, 0.3766777515411377)",1,1,3.581939697265625,3.260986328125,"(-71.39961242675781, -35.31742477416992, 661.4315185546875)","(-7.856513977050781, -36.2715950012207, 662.3631591796875)","(-8.282790184020996, 140.34768676757812, 40.44060516357422)","(-20.6096134185791, 131.3571319580078, 37.168296813964844)",POINT (0.4628781229257584 0.3520645350217819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295623810,12179408094,1,1,"(0.4790448546409607, 0.32616108655929565)","(0.4456263482570648, 0.3689412772655487)",1,1,3.54345703125,3.2270050048828125,"(-71.40029907226562, -35.33634948730469, 661.4434814453125)","(-7.848880767822266, -36.29043960571289, 662.3629150390625)","(-8.860203742980957, 140.5833282470703, 40.526397705078125)","(-20.407119750976562, 132.77008056640625, 37.682621002197266)",POINT (0.4623356014490128 0.3475511819124222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295640478,12179424760,1,1,"(0.4783533811569214, 0.32042673230171204)","(0.4503777325153351, 0.37309738993644714)",1,1,3.5714263916015625,3.2284088134765625,"(-71.39149475097656, -35.3343620300293, 661.4456176757812)","(-7.832744121551514, -36.264793395996094, 662.19384765625)","(-9.099111557006836, 141.63064575195312, 40.90753173828125)","(-18.76541519165039, 132.01104736328125, 37.40629196166992)",POINT (0.4643655568361282 0.3467620611190796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295657144,12179441426,1,1,"(0.47576239705085754, 0.31791621446609497)","(0.4482343792915344, 0.37190547585487366)",1,1,3.568222045898437,3.2368316650390625,"(-71.38768005371094, -35.32842254638672, 661.39697265625)","(-7.819657325744629, -36.24589920043945, 661.9760131835938)","(-9.994357109069824, 142.08917236328125, 41.074432373046875)","(-19.50597381591797, 132.22872924804688, 37.48551559448242)",POINT (0.461998388171196 0.3449108451604843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295673813,12179458094,1,1,"(0.4762047529220581, 0.32748138904571533)","(0.4447116255760193, 0.3764457404613495)",1,1,3.592315673828125,3.257110595703125,"(-71.37113952636719, -35.3174934387207, 661.3510131835938)","(-7.797958850860596, -36.22468566894531, 661.7222900390625)","(-9.841513633728027, 140.3422088623047, 40.438575744628906)","(-20.72317123413086, 131.39952087402344, 37.183677673339844)",POINT (0.4604581892490387 0.3519635647535324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295690484,12179474765,1,1,"(0.48079341650009155, 0.33553844690322876)","(0.4398626983165741, 0.3886443078517914)",1,1,3.610549926757813,3.26531982421875,"(-71.32858276367188, -35.311012268066406, 661.1754150390625)","(-7.75990629196167, -36.225852966308594, 661.5902709960938)","(-8.256003379821777, 138.8706817626953, 39.90304183959961)","(-22.398605346679688, 129.1715850830078, 36.37285232543945)",POINT (0.4603280574083328 0.3620913773775101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,28,295707152,12179491432,1,1,"(0.47692233324050903, 0.3321249783039093)","(0.44434019923210144, 0.3869386911392212)",1,1,3.6199798583984375,3.247100830078125,"(-71.27806854248047, -35.29649353027344, 660.9158935546875)","(-7.723524570465088, -36.23125076293945, 661.5186767578125)","(-9.593571662902832, 139.49411010742188, 40.12989044189453)","(-20.85152816772461, 129.48312377929688, 36.4862060546875)",POINT (0.4606312662363052 0.3595318347215652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295723819,12179508099,1,1,"(0.47996729612350464, 0.3331286311149597)","(0.4483599364757538, 0.37611210346221924)",1,1,3.6126861572265625,3.255523681640625,"(-71.19216918945312, -35.28753662109375, 660.5142822265625)","(-7.670989513397217, -36.252464294433594, 661.4352416992188)","(-8.541450500488281, 139.31080627441406, 40.063201904296875)","(-19.462600708007812, 131.46043395996094, 37.20591354370117)",POINT (0.4641636162996292 0.3546203672885895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,28,295740486,12179524765,1,1,"(0.4820006489753723, 0.32061105966567993)","(0.44849061965942383, 0.38429558277130127)",1,1,3.5982208251953125,3.249374389648437,"(-71.15642547607422, -35.303985595703125, 660.6451416015625)","(-7.612557888031006, -36.278175354003906, 661.327880859375)","(-7.838888168334961, 141.59698486328125, 40.89527893066406)","(-19.417451858520508, 129.96583557128906, 36.66191482543945)",POINT (0.4652456343173981 0.3524533212184906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
