,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,35,33,338310833216,8977824717,1,1,"(0.22490182518959045, 0.2791197597980499)","(0.27814096212387085, 0.3071289658546448)",1,1,2.8557891845703125,3.057159423828125,"(-57.311729431152344, 44.614227294921875, 611.7191162109375)","(2.87550687789917, 45.891319274902344, 611.72265625)","(-95.06085205078125, 149.5601348876953, 43.79375457763672)","(-76.61154174804688, 144.4296875, 41.92631149291992)",POINT (0.2515213936567306 0.2931243628263474),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338310849883,8977841384,1,1,"(0.22650356590747833, 0.2845708429813385)","(0.2795928716659546, 0.3023398816585541)",1,1,2.846893310546875,3.046112060546875,"(-57.30681610107422, 44.649559020996094, 611.8446044921875)","(2.8964591026306152, 45.91270446777344, 611.6392211914062)","(-94.50579071044922, 148.56167602539062, 43.43028259277344)","(-76.10840606689453, 145.306884765625, 42.24565887451172)",POINT (0.2530482187867165 0.2934553623199463),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338310866551,8977858051,1,1,"(0.22724297642707825, 0.2897293269634247)","(0.27301615476608276, 0.3077322542667389)",1,1,2.840850830078125,3.064117431640625,"(-57.28248977661133, 44.68101501464844, 611.9525146484375)","(2.9568042755126953, 45.94267272949219, 611.6180419921875)","(-94.24955749511719, 147.6168212890625, 43.086273193359375)","(-78.38748168945312, 144.3191680908203, 41.88613510131836)",POINT (0.2501295655965805 0.2987307906150818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338310883218,8977874717,1,1,"(0.23242002725601196, 0.2801071107387543)","(0.2702379822731018, 0.29271626472473145)",1,1,2.852630615234375,3.0500946044921875,"(-57.238250732421875, 44.703041076660156, 611.897705078125)","(3.014096736907959, 45.94871139526367, 611.431396484375)","(-92.45552062988281, 149.3793182373047, 43.72782897949219)","(-79.3502197265625, 147.06968688964844, 42.88717269897461)",POINT (0.2513290047645569 0.2864116877317429),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338310899885,8977891384,1,1,"(0.22291399538516998, 0.285674512386322)","(0.28066208958625793, 0.2958780825138092)",1,1,2.8574371337890625,3.059967041015625,"(-57.127113342285156, 44.72724914550781, 611.415283203125)","(3.0669007301330566, 46.03422164916992, 611.5560302734375)","(-95.74971008300781, 148.35952758789062, 43.35667037963867)","(-75.73788452148438, 146.4905242919922, 42.67640686035156)",POINT (0.251788042485714 0.2907762974500656),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338310916553,8977908051,1,1,"(0.23668378591537476, 0.27580612897872925)","(0.27144646644592285, 0.309597909450531)",1,1,2.8875732421875,3.0572509765625,"(-57.07725524902344, 44.79874801635742, 611.46533203125)","(3.1468725204467773, 46.07386016845703, 611.162109375)","(-90.97797393798828, 150.16714477539062, 44.014530181884766)","(-78.93143463134766, 143.97743225097656, 41.761756896972656)",POINT (0.2540651261806488 0.2927020192146301),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311049894,8978041388,1,1,"(0.2942351698875427, 0.38124924898147583)","(0.48160186409950256, 0.314301460981369)",1,1,1.9310150146484373,2.866973876953125,"(-55.52546310424805, 45.57365417480469, 610.6844482421875)","(4.746528625488281, 46.56864929199219, 611.086669921875)","(-71.03431701660156, 130.85296630859375, 36.984825134277344)","(-6.104902744293213, 143.11587524414062, 41.44818115234375)",POINT (0.3879185169935226 0.3477753549814224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311066562,8978058055,1,1,"(0.44214022159576416, 0.23151546716690063)","(0.490635484457016, 0.152333065867424)",1,1,2.7956695556640625,3.013046264648437,"(-55.44559860229492, 45.54045486450195, 610.6790771484375)","(4.809625625610352, 46.46540832519531, 610.9625854492188)","(-19.77980613708496, 158.27992248535156, 46.967350006103516)","(-2.9744246006011963, 172.78382873535156, 52.24645233154297)",POINT (0.4663878530263901 0.1919242665171623),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311083231,8978074724,1,1,"(0.4420327842235565, 0.1519368588924408)","(0.4801216125488281, 0.15694664418697357)",1,1,2.8767547607421875,3.0215301513671875,"(-55.37543487548828, 45.47563934326172, 610.3995361328125)","(4.85851526260376, 46.361106872558594, 610.508544921875)","(-19.817026138305664, 172.85641479492188, 52.27283477783203)","(-6.61786413192749, 171.93875122070312, 51.938873291015625)",POINT (0.4610771983861923 0.1544417515397072),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311099899,8978091391,1,1,"(0.44761210680007935, 0.157316654920578)","(0.4896247684955597, 0.14769935607910156)",1,1,2.859237670898437,2.9954986572265625,"(-55.324607849121094, 45.39555358886719, 610.4254150390625)","(4.902876377105713, 46.28374099731445, 610.7552490234375)","(-17.88358497619629, 171.87100219726562, 51.91413879394531)","(-3.3246726989746094, 173.63259887695312, 52.55535125732422)",POINT (0.4686184376478195 0.1525080054998398),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311116557,8978108049,1,1,"(0.4508597254753113, 0.15016448497772217)","(0.4921965003013611, 0.15242773294448853)",1,1,2.84228515625,2.9922027587890625,"(-55.3090705871582, 45.333274841308594, 610.4506225585938)","(4.928218364715576, 46.22126770019531, 610.8174438476562)","(-16.758176803588867, 173.1810760498047, 52.390953063964844)","(-2.4334704875946045, 172.76651000976562, 52.24008560180664)",POINT (0.4715281128883362 0.1512961089611054),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311133233,8978124724,1,1,"(0.4441359043121338, 0.15318940579891205)","(0.49072176218032837, 0.1544610559940338)",1,1,2.836395263671875,2.990570068359375,"(-55.264137268066406, 45.293521881103516, 610.2935180664062)","(4.956772804260254, 46.15843200683594, 610.6724853515625)","(-19.088218688964844, 172.62698364257812, 52.189327239990234)","(-2.944516658782959, 172.39405822753906, 52.10453414916992)",POINT (0.4674288332462311 0.1538252308964729),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311149900,8978141391,1,1,"(0.44752493500709534, 0.16600556671619415)","(0.48875102400779724, 0.14959274232387543)",1,1,2.824447631835937,2.9780426025390625,"(-55.24842834472656, 45.27632522583008, 610.17138671875)","(4.966931343078613, 46.11848068237305, 610.610107421875)","(-17.913808822631836, 170.27943420410156, 51.33487319946289)","(-3.6274590492248535, 173.2858123779297, 52.429054260253906)",POINT (0.4681379795074463 0.1577991545200348),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311166568,8978158058,1,1,"(0.4477813243865967, 0.16684894263744354)","(0.4883039593696594, 0.1535099446773529)",1,1,2.8264923095703125,2.980575561523437,"(-55.260528564453125, 45.29145050048828, 610.3983154296875)","(4.965167045593262, 46.08209228515625, 610.69287109375)","(-17.824947357177734, 170.1249542236328, 51.27864456176758)","(-3.7823784351348877, 172.56826782226562, 52.167964935302734)",POINT (0.468042641878128 0.1601794436573982),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311183234,8978174724,1,1,"(0.4440777897834778, 0.17022600769996643)","(0.4870663583278656, 0.14651383459568024)",1,1,2.818450927734375,2.9685821533203125,"(-55.233154296875, 45.27676773071289, 610.27783203125)","(4.970656394958496, 46.05282211303711, 610.6307373046875)","(-19.10837173461914, 169.50636291503906, 51.053524017333984)","(-4.211263656616211, 173.84974670410156, 52.6343994140625)",POINT (0.4655720740556717 0.1583699211478233),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311199903,8978191391,1,1,"(0.4459170401096344, 0.16387827694416046)","(0.49579474329948425, 0.1410600244998932)",1,1,2.818222045898437,2.9705352783203125,"(-55.23822784423828, 45.27394104003906, 610.3609619140625)","(4.967327117919922, 46.04804992675781, 610.9822998046875)","(-18.47099494934082, 170.66909790039062, 51.4766845703125)","(-1.1865559816360474, 174.84873962402344, 52.99797439575195)",POINT (0.4708558917045593 0.1524691507220268),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311216577,8978208065,1,1,"(0.45198673009872437, 0.15731796622276306)","(0.49070650339126587, 0.15508206188678741)",1,1,2.8169403076171875,2.967529296875,"(-55.245914459228516, 45.284610748291016, 610.3809814453125)","(4.972159385681152, 46.045066833496094, 610.8365478515625)","(-16.36762809753418, 171.87075805664062, 51.9140625)","(-2.949812889099121, 172.28030395507812, 52.06313705444336)",POINT (0.4713466167449951 0.1562000140547752),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311233244,8978224731,1,1,"(0.4455050528049469, 0.17081251740455627)","(0.48571306467056274, 0.14718422293663025)",1,1,2.815902709960937,2.964813232421875,"(-55.25054931640625, 45.28948211669922, 610.379638671875)","(4.963427543640137, 46.032405853271484, 610.7755126953125)","(-18.613771438598633, 169.39892578125, 51.01443862915039)","(-4.680217266082764, 173.72695922851562, 52.58968734741211)",POINT (0.4656090587377548 0.1589983701705933),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311249911,8978241398,1,1,"(0.4463707208633423, 0.161051407456398)","(0.48766180872917175, 0.1492779701948166)",1,1,2.8104705810546875,2.9558868408203125,"(-55.26533126831055, 45.31493377685547, 610.5443115234375)","(4.94609260559082, 46.04632568359375, 610.83740234375)","(-18.31378746032715, 171.1868896484375, 51.66518020629883)","(-4.004913806915283, 173.3434295654297, 52.45014572143555)",POINT (0.467016264796257 0.1551646888256073),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311266578,8978258064,1,1,"(0.45152196288108826, 0.1589306890964508)","(0.49070239067077637, 0.14838780462741852)",1,1,2.7867431640625,2.96142578125,"(-55.27531433105469, 45.323387145996094, 610.5628662109375)","(4.927724838256836, 46.07220458984375, 610.9202880859375)","(-16.528690338134766, 171.57534790039062, 51.806556701660156)","(-2.951228141784668, 173.5065155029297, 52.5093994140625)",POINT (0.4711121767759323 0.1536592468619347),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311283245,8978274731,1,1,"(0.45182111859321594, 0.1556483954191208)","(0.4950002133846283, 0.14753961563110352)",1,1,2.8150177001953125,2.95751953125,"(-55.298248291015625, 45.33915710449219, 610.6204833984375)","(4.90449333190918, 46.1449089050293, 611.1473999023438)","(-16.42501449584961, 172.1765594482422, 52.02540588378906)","(-1.4618773460388184, 173.661865234375, 52.56598663330078)",POINT (0.4734106659889221 0.1515940055251122),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311299913,8978291398,1,1,"(0.43697765469551086, 0.13933193683624268)","(0.4818822145462036, 0.13910728693008423)",1,1,2.7916717529296875,2.948211669921875,"(-55.332542419433594, 45.338504791259766, 610.5936279296875)","(4.850522041320801, 46.19137954711914, 611.0452880859375)","(-21.56881332397461, 175.16525268554688, 53.11324691772461)","(-6.007752895355225, 175.20645141601562, 53.12808609008789)",POINT (0.4594299346208572 0.1392196118831634),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311316571,8978308056,1,1,"(0.4446471929550171, 0.14033211767673492)","(0.48298904299736023, 0.14036834239959717)",1,1,2.79193115234375,2.9419403076171875,"(-55.33991241455078, 45.3461799621582, 610.6754150390625)","(4.848622798919678, 46.20732116699219, 610.9420166015625)","(-18.911041259765625, 174.98207092285156, 53.046504974365234)","(-5.62418794631958, 174.97543334960938, 53.044090270996094)",POINT (0.4638181179761887 0.140350230038166),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311333239,8978324723,1,1,"(0.4413694143295288, 0.14893248677253723)","(0.48344549536705017, 0.14034125208854675)",1,1,2.8014678955078125,2.9507293701171875,"(-55.340274810791016, 45.33449935913086, 610.6141357421875)","(4.850964546203613, 46.21467208862305, 610.941650390625)","(-20.04692268371582, 173.40673828125, 52.47310256958008)","(-5.466019153594971, 174.9803924560547, 53.0459098815918)",POINT (0.4624074548482895 0.144636869430542),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311349908,8978341392,1,1,"(0.44341641664505005, 0.1406700611114502)","(0.48286035656929016, 0.1407124102115631)",1,1,2.77569580078125,2.94232177734375,"(-55.338623046875, 45.33667755126953, 610.63525390625)","(4.859697341918945, 46.22212219238281, 611.0037841796875)","(-19.337562561035156, 174.920166015625, 53.023983001708984)","(-5.668790340423584, 174.9124298095703, 53.02110290527344)",POINT (0.4631383866071701 0.1406912356615066),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311366576,8978358059,1,1,"(0.4395812153816223, 0.14768752455711365)","(0.4863089621067047, 0.13368454575538635)",1,1,2.772445678710937,2.93524169921875,"(-55.30211639404297, 45.323726654052734, 610.452392578125)","(4.877936840057373, 46.23076629638672, 611.0660400390625)","(-20.666587829589844, 173.634765625, 52.5561408996582)","(-4.473727703094482, 176.19972229003906, 53.48966598510742)",POINT (0.4629450887441635 0.14068603515625),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311383243,8978374726,1,1,"(0.4360612630844116, 0.14572222530841827)","(0.49013105034828186, 0.13468046486377716)",1,1,2.75732421875,2.925811767578125,"(-55.29078674316406, 45.354896545410156, 610.536865234375)","(4.896126747131348, 46.25796127319336, 611.1275024414062)","(-21.88638687133789, 173.9947509765625, 52.68716812133789)","(-3.149235248565674, 176.0172882080078, 53.42329788208008)",POINT (0.4630961567163467 0.1402013450860977),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311399910,8978391392,1,1,"(0.4337516129016876, 0.14740529656410217)","(0.48797309398651123, 0.13931164145469666)",1,1,2.75439453125,2.91259765625,"(-55.24785614013672, 45.422733306884766, 610.441162109375)","(4.928103446960449, 46.261600494384766, 610.8162841796875)","(-22.6867618560791, 173.6864776611328, 52.57490921020508)","(-3.8970389366149902, 175.1689910888672, 53.114540100097656)",POINT (0.4608623534440994 0.1433584690093994),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311416577,8978408059,1,1,"(0.43489572405815125, 0.13826420903205872)","(0.48215577006340027, 0.13573960959911346)",1,1,2.743621826171875,2.9145050048828125,"(-55.223690032958984, 45.510276794433594, 610.489013671875)","(4.9793853759765625, 46.32140350341797, 610.6931762695312)","(-22.290281295776367, 175.36085510253906, 53.18436050415039)","(-5.91294527053833, 175.82330322265625, 53.352630615234375)",POINT (0.4585257470607758 0.1370019093155861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311433245,8978424726,1,1,"(0.4450916349887848, 0.137909933924675)","(0.48160430788993835, 0.13873291015625)",1,1,2.729110717773437,2.896392822265625,"(-55.20819854736328, 45.61125183105469, 610.5919799804688)","(5.0096235275268555, 46.41965103149414, 610.4655151367188)","(-18.757030487060547, 175.42576599121094, 53.20793533325195)","(-6.104043960571289, 175.27500915527344, 53.15309524536133)",POINT (0.4633479714393616 0.1383214220404625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311449920,8978441401,1,1,"(0.4414137303829193, 0.14220671355724335)","(0.4891941547393799, 0.1347619891166687)",1,1,2.718902587890625,2.8822784423828125,"(-55.1683349609375, 45.738487243652344, 610.5173950195312)","(5.051699638366699, 46.586334228515625, 610.7120971679688)","(-20.03154945373535, 174.63868713378906, 52.92155838012695)","(-3.4738972187042236, 176.0023651123047, 53.417842864990234)",POINT (0.4653039425611496 0.138484351336956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311466587,8978458067,1,1,"(0.44181421399116516, 0.14398783445358276)","(0.48970428109169006, 0.11913342028856277)",1,1,2.69171142578125,2.8851318359375,"(-55.10432434082031, 45.86042785644531, 610.2784423828125)","(5.088955879211426, 46.732696533203125, 610.6295166015625)","(-19.89278221130371, 174.3124542236328, 52.80276870727539)","(-3.297119379043579, 178.86508178710938, 54.459747314453125)",POINT (0.4657592475414276 0.1315606273710728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311483252,8978474732,1,1,"(0.43532794713974, 0.14856527745723724)","(0.4788021445274353, 0.13195228576660156)",1,1,2.6834716796875,2.868515014648437,"(-55.05907440185547, 45.973358154296875, 610.1148681640625)","(5.148967742919922, 46.88591384887695, 610.2777099609375)","(-22.1405086517334, 173.47398376464844, 52.49763107299805)","(-7.075109004974365, 176.5170135498047, 53.60517883300781)",POINT (0.4570650458335876 0.1402587816119194),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,35,33,338311499928,8978491407,1,1,"(0.4370962977409363, 0.13661251962184906)","(0.49028849601745605, 0.12792034447193146)",1,1,2.6815948486328125,2.8548736572265625,"(-55.018714904785156, 46.13317108154297, 610.099365234375)","(5.188508987426758, 47.08715057373047, 610.1939086914062)","(-21.527708053588867, 175.6634063720703, 53.29444885253906)","(-3.094665765762329, 177.25555419921875, 53.87397384643555)",POINT (0.4636923968791962 0.1322664320468903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311516594,8978508073,1,1,"(0.44356709718704224, 0.14085546135902405)","(0.49285373091697693, 0.13286593556404114)",1,1,2.6571044921875,2.849349975585937,"(-54.94386672973633, 46.29943084716797, 609.8837890625)","(5.257501125335693, 47.32305145263672, 610.0904541015625)","(-19.28534698486328, 174.88621520996094, 53.011600494384766)","(-2.2057130336761475, 176.3496551513672, 53.54427719116211)",POINT (0.4682104140520096 0.1368606984615326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311533262,8978524740,1,1,"(0.48468881845474243, 0.13683946430683136)","(0.5388314127922058, 0.1294592171907425)",1,1,2.660263061523437,2.851287841796875,"(-54.685630798339844, 46.506256103515625, 609.8643798828125)","(5.543930530548096, 47.56703186035156, 609.9833984375)","(-5.035153388977051, 175.62184143066406, 53.27931213378906)","(13.727234840393066, 176.9736785888672, 53.7713737487793)",POINT (0.5117601156234741 0.1331493407487869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311549930,8978541407,1,1,"(0.6127158999443054, 0.13922445476055145)","(0.6714980006217957, 0.09912828356027603)",1,1,2.6692047119140625,2.826141357421875,"(-54.114463806152344, 46.71400833129883, 609.41943359375)","(6.0038838386535645, 47.76304626464844, 609.606201171875)","(39.330902099609375, 175.18495178222656, 53.120384216308594)","(59.701045989990234, 182.5294189453125, 55.793548583984375)",POINT (0.6421069502830505 0.1191763691604137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311566596,8978558073,1,1,"(0.6547919511795044, 0.13873006403446198)","(0.7061386704444885, 0.10190191864967346)",1,1,2.669174194335937,2.78460693359375,"(-53.755828857421875, 46.99230194091797, 609.1690673828125)","(6.355231761932373, 48.0418586730957, 609.2732543945312)","(53.91179656982422, 175.2755126953125, 53.1533317565918)","(71.70532989501953, 182.02137756347656, 55.60860824584961)",POINT (0.6804653108119965 0.1203159913420677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311583264,8978574740,1,1,"(0.6545669436454773, 0.1321309506893158)","(0.7054558992385864, 0.09719264507293701)",1,1,2.654083251953125,2.777008056640625,"(-53.562801361083984, 47.183570861816406, 608.511474609375)","(6.543787479400635, 48.31927490234375, 608.87939453125)","(53.833839416503906, 176.48428344726562, 53.59328079223633)","(71.46870422363281, 182.88400268554688, 55.92251205444336)",POINT (0.6800114214420319 0.1146617978811264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311599934,8978591410,1,1,"(0.658108115196228, 0.12875258922576904)","(0.704815149307251, 0.1026977002620697)",1,1,2.65802001953125,2.758407592773437,"(-53.3455810546875, 47.47201156616211, 608.279296875)","(6.774609565734863, 48.6252326965332, 608.4869384765625)","(55.06096267700195, 177.1031036376953, 53.81850814819336)","(71.24667358398438, 181.87559509277344, 55.555606842041016)",POINT (0.6814616322517395 0.1157251447439194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,33,338311616601,8978608076,1,1,"(0.6596786975860596, 0.13154226541519165)","(0.6925398707389832, 0.10760592669248581)",1,1,2.6395416259765625,2.771957397460937,"(-53.111053466796875, 47.73029327392578, 607.856689453125)","(7.034723281860352, 48.88916015625, 607.6632080078125)","(55.60521697998047, 176.59213256835938, 53.63248062133789)","(66.9928207397461, 180.97657775878906, 55.22829818725586)",POINT (0.6761092841625214 0.1195740960538387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
