,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,54,36,437080556777,1646921701,1,1,"(0.5163023471832275, 0.46449005603790283)","(0.5366087555885315, 0.4028260111808777)",1,1,2.8669891357421875,2.809295654296875,"(-64.68514251708984, -46.341346740722656, 720.6007690429688)","(0.9497851729393005, -47.585479736328125, 722.0155029296875)","(5.920101165771484, 115.60562896728516, 31.43526840209961)","(12.957003593444824, 126.90072631835938, 35.546329498291016)",POINT (0.5264555513858795 0.4336580336093903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080573452,1646938376,1,1,"(0.5169355273246765, 0.46988359093666077)","(0.5340567827224731, 0.39857834577560425)",1,1,2.881454467773437,2.8300323486328125,"(-64.73619079589844, -46.380943298339844, 720.63525390625)","(0.9012165069580078, -47.630088806152344, 722.0443115234375)","(6.139499664306641, 114.61772918701172, 31.075651168823242)","(12.072663307189941, 127.67876434326172, 35.829524993896484)",POINT (0.5254961550235748 0.4342309683561325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080590118,1646955041,1,1,"(0.5112841129302979, 0.4832698106765747)","(0.525242030620575, 0.40779778361320496)",1,1,2.873291015625,2.8401336669921875,"(-64.78388977050781, -46.38386535644531, 720.4652709960938)","(0.8451199531555176, -47.64732360839844, 721.8866577148438)","(4.181079864501953, 112.16572570800781, 30.183210372924805)","(9.01801586151123, 125.99003601074219, 35.2148551940918)",POINT (0.5182630717754364 0.4455337971448898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080606784,1646971707,1,1,"(0.5163450837135315, 0.48956552147865295)","(0.5378521084785461, 0.3899252712726593)",1,1,2.891143798828125,2.8685455322265625,"(-64.85108947753906, -46.40495300292969, 720.4522094726562)","(0.7821111083030701, -47.678871154785156, 721.69970703125)","(5.934896469116211, 111.01253509521484, 29.763490676879883)","(13.387866973876953, 129.2637939453125, 36.406375885009766)",POINT (0.5270985960960388 0.4397453963756561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080623452,1646988374,1,1,"(0.5057486295700073, 0.4918524920940399)","(0.5321279764175415, 0.4202274978160858)",1,1,2.8435211181640625,2.826507568359375,"(-64.93536376953125, -46.41163635253906, 720.5809326171875)","(0.7047164440155029, -47.6708869934082, 721.8436889648438)","(2.2628276348114014, 110.59364318847656, 29.61100196838379)","(11.404253959655762, 123.7132797241211, 34.38615417480469)",POINT (0.5189383029937744 0.4560399949550629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080640119,1647005041,1,1,"(0.5150196552276611, 0.48644211888313293)","(0.5335842370986938, 0.3686048686504364)",1,1,2.8419189453125,2.838623046875,"(-65.03687286376953, -46.42776870727539, 720.5459594726562)","(0.6109408736228943, -47.6913948059082, 721.8294677734375)","(5.475588321685791, 111.58466339111328, 29.971721649169922)","(11.908893585205078, 133.1690673828125, 37.82777786254883)",POINT (0.5243019461631775 0.4275234937667847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,36,437080656786,1647021707,1,1,"(0.5314832925796509, 0.4872359037399292)","(0.5428785681724548, 0.41202691197395325)",1,1,2.8297576904296875,2.846420288085937,"(-65.12579345703125, -46.42444610595703, 720.5867919921875)","(0.5351818203926086, -47.65046691894531, 721.5850830078125)","(11.180840492248535, 111.43923950195312, 29.918827056884766)","(15.129716873168945, 125.21540069580078, 34.932884216308594)",POINT (0.5371809303760529 0.4496314078569412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080673453,1647038374,1,1,"(0.5224529504776001, 0.48996031284332275)","(0.5275617837905884, 0.42296507954597473)",1,1,2.836761474609375,2.85467529296875,"(-65.21382904052734, -46.44786834716797, 720.6119995117188)","(0.44440382719039917, -47.67315673828125, 721.82958984375)","(8.051512718200684, 110.94023132324219, 29.737167358398438)","(9.821876525878906, 123.2118148803711, 34.20368957519531)",POINT (0.5250073671340942 0.4564626961946487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080690120,1647055040,1,1,"(0.5135204195976257, 0.49590012431144714)","(0.5314575433731079, 0.3805128335952759)",1,1,2.83843994140625,2.8238067626953125,"(-65.3185043334961, -46.4453010559082, 720.6056518554688)","(0.3512645363807678, -47.638885498046875, 721.7437744140625)","(4.956051349639893, 109.85222625732422, 29.341163635253906)","(11.171924591064453, 130.98785400390625, 37.033935546875)",POINT (0.5224889814853668 0.4382064789533615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080706787,1647071707,1,1,"(0.510919451713562, 0.4621245265007019)","(0.5356892347335815, 0.3974990248680115)",1,1,2.871322631835937,2.85302734375,"(-65.41796112060547, -46.48149108886719, 720.7452392578125)","(0.2650929093360901, -47.63096237182617, 721.7005004882812)","(4.054719924926758, 116.03894805908203, 31.592937469482422)","(12.638358116149902, 127.87648010253906, 35.901451110839844)",POINT (0.5233043432235718 0.4298117756843567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,36,437080723459,1647088378,1,1,"(0.5221544504165649, 0.45119550824165344)","(0.5305474996566772, 0.38791385293006897)",1,1,2.8848876953125,2.859619140625,"(-65.52743530273438, -46.49119567871094, 720.8253784179688)","(0.16713762283325195, -47.599082946777344, 721.7440795898438)","(7.948065757751465, 118.04081726074219, 32.32159423828125)","(10.856557846069336, 129.63221740722656, 36.54048156738281)",POINT (0.5263509750366211 0.4195546805858612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,36,437080740125,1647105044,1,1,"(0.49429741501808167, 0.4818771481513977)","(0.5363205075263977, 0.4118156433105469)",1,1,2.875762939453125,2.8629913330078125,"(-65.59950256347656, -46.51476287841797, 720.7369995117188)","(0.07226280868053436, -47.56217575073242, 721.49951171875)","(-1.7054263353347778, 112.42084503173828, 30.276020050048828)","(12.857100486755371, 125.25406646728516, 34.9470329284668)",POINT (0.5153089612722397 0.4468463957309723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
