,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,45,33,78530278646,8909102483,1,1,"(0.6564010381698608, 0.3680867552757263)","(0.6166815161705017, 0.2999783456325531)",1,1,2.962310791015625,3.22698974609375,"(-37.665000915527344, 19.350784301757812, 561.5828857421875)","(21.675392150878906, 14.144350051879883, 570.322265625)","(52.420860290527344, 132.92616271972656, 37.73939895629883)","(38.696739196777344, 145.36526489257812, 42.26683807373047)",POINT (0.6365412771701813 0.3340325504541397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530295325,8909119161,1,1,"(0.6673773527145386, 0.3851761221885681)","(0.6253339648246765, 0.31708720326423645)",1,1,2.97296142578125,3.216064453125,"(-37.88074493408203, 19.33343505859375, 561.75)","(21.46574592590332, 14.115275382995605, 570.3712158203125)","(56.21343994140625, 129.8050079345703, 36.60337829589844)","(41.686397552490234, 142.24057006835938, 41.12953567504883)",POINT (0.6463556587696075 0.3511316627264023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530311994,8909135830,1,1,"(0.6633619070053101, 0.3845096230506897)","(0.6287550926208496, 0.31875717639923096)",1,1,2.9681549072265625,3.231307983398437,"(-38.13669967651367, 19.313243865966797, 561.8699951171875)","(21.218399047851562, 14.121139526367188, 570.36865234375)","(54.82600402832031, 129.92674255371094, 36.647701263427734)","(42.868499755859375, 141.93557739257812, 41.01850509643555)",POINT (0.6460584998130798 0.3516333997249603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530328659,8909152494,1,1,"(0.6519837379455566, 0.34562361240386963)","(0.6188090443611145, 0.3319155275821686)",1,1,2.941864013671875,3.2530517578125,"(-38.41376495361328, 19.321598052978516, 561.8450927734375)","(20.956829071044922, 14.201568603515625, 570.4208374023438)","(50.894569396972656, 137.0287628173828, 39.232627868652344)","(39.4318733215332, 139.53236389160156, 40.14384078979492)",POINT (0.6353963911533356 0.3387695699930191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530345326,8909169161,1,1,"(0.6672499179840088, 0.34171968698501587)","(0.6256440877914429, 0.31844446063041687)",1,1,2.9290008544921875,3.232818603515625,"(-38.70475769042969, 19.335765838623047, 561.8637084960938)","(20.67951202392578, 14.302383422851562, 570.3561401367188)","(56.169410705566406, 137.7417755126953, 39.49211502075195)","(41.793548583984375, 141.99267578125, 41.03932189941406)",POINT (0.6464470028877258 0.3300820738077164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530361996,8909185830,1,1,"(0.6638203263282776, 0.34682801365852356)","(0.6231706738471985, 0.3163958191871643)",1,1,2.893280029296875,3.220489501953125,"(-38.97454833984375, 19.410037994384766, 561.8320922851562)","(20.436716079711914, 14.463409423828125, 570.4251098632812)","(54.984413146972656, 136.8087921142578, 39.15251922607422)","(40.938926696777344, 142.36683654785156, 41.175498962402344)",POINT (0.643495500087738 0.3316119164228439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530378662,8909202496,1,1,"(0.6652354598045349, 0.37319856882095337)","(0.623252272605896, 0.31537437438964844)",1,1,2.96441650390625,3.226058959960937,"(-39.23261642456055, 19.458959579467773, 561.6851806640625)","(20.177074432373047, 14.59611701965332, 570.1967163085938)","(55.473365783691406, 131.9925537109375, 37.39956283569336)","(40.96712875366211, 142.55337524414062, 41.24341583251953)",POINT (0.6442438662052155 0.3442864716053009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530395330,8909219163,1,1,"(0.6630483269691467, 0.3725368082523346)","(0.6243931651115417, 0.3145555555820465)",1,1,2.971282958984375,3.2303009033203125,"(-39.45784378051758, 19.56783676147461, 561.6756591796875)","(19.96848487854004, 14.764230728149414, 570.0463256835938)","(54.71767044067383, 132.11343383789062, 37.44353103637695)","(41.36131286621094, 142.70294189453125, 41.29784393310547)",POINT (0.6437207460403442 0.3435461819171906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530411997,8909235830,1,1,"(0.6549508571624756, 0.38242802023887634)","(0.6179801225662231, 0.3055858016014099)",1,1,2.968017578125,3.1938018798828125,"(-39.63988494873047, 19.65228271484375, 561.4925537109375)","(19.801347732543945, 14.916180610656738, 569.8936767578125)","(51.919795989990234, 130.3069305419922, 36.78605651855469)","(39.14547348022461, 144.34115600585938, 41.894073486328125)",POINT (0.6364654898643494 0.3440069109201431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530428667,8909252499,1,1,"(0.6627141237258911, 0.3903169333934784)","(0.6286050081253052, 0.31871330738067627)",1,1,3.009613037109375,3.2042694091796875,"(-39.81373596191406, 19.787578582763672, 561.2874145507812)","(19.626760482788086, 15.079893112182617, 569.7322998046875)","(54.60218811035156, 128.86611938476562, 36.26164245605469)","(42.81663131713867, 141.94357299804688, 41.021461486816406)",POINT (0.6456595659255981 0.3545151203870773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530445334,8909269166,1,1,"(0.6675825715065002, 0.3526681959629059)","(0.6273641586303711, 0.30413636565208435)",1,1,2.95068359375,3.1695556640625,"(-40.02006530761719, 19.872636795043945, 561.145263671875)","(19.438495635986328, 15.227596282958984, 569.56298828125)","(56.28434371948242, 135.74217224121094, 38.764320373535156)","(42.387882232666016, 144.60586547851562, 41.99043273925781)",POINT (0.6474733650684357 0.3284022808074951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530462002,8909285833,1,1,"(0.6566325426101685, 0.3861379027366638)","(0.6270073056221008, 0.3151389956474304)",1,1,2.9969482421875,3.1870880126953125,"(-40.2717170715332, 19.97035026550293, 560.965576171875)","(19.198932647705078, 15.387544631958008, 569.32421875)","(52.500850677490234, 129.62936401367188, 36.53947067260742)","(42.26458740234375, 142.59637451171875, 41.25904083251953)",POINT (0.6418199241161346 0.3506384491920471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,33,78530478668,8909302499,1,1,"(0.6504427194595337, 0.37944433093070984)","(0.6267911791801453, 0.3208698332309723)",1,1,2.9788970947265625,3.2185516357421875,"(-40.597957611083984, 20.02945899963379, 560.8598022460938)","(18.89686393737793, 15.568682670593262, 569.098388671875)","(50.36211395263672, 130.8518829345703, 36.984378814697266)","(42.189910888671875, 141.5497283935547, 40.878074645996094)",POINT (0.6386169493198395 0.3501570820808411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
