,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,38,22,686984877452,623302290,1,1,"(0.49574482440948486, 0.24503092467784882)","(0.4882442057132721, 0.1949273943901062)",1,1,3.26324462890625,3.066757202148437,"(-18.798192977905273, 51.18767547607422, 517.7406005859375)","(42.71846389770508, 48.3497314453125, 518.185791015625)","(-3.08992862701416, 155.40069580078125, 45.91942596435547)","(-5.681583404541016, 164.5514373779297, 49.250038146972656)",POINT (0.4919945150613785 0.2199791595339775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,22,686984894118,623318956,1,1,"(0.49007388949394226, 0.2324691116809845)","(0.48178404569625854, 0.2073938250541687)",1,1,3.2544708251953125,3.06488037109375,"(-18.747295379638672, 51.201942443847656, 517.7725830078125)","(42.785911560058594, 48.355186462402344, 518.2302856445312)","(-5.049375057220459, 157.6949462890625, 46.75447463989258)","(-7.913724899291992, 162.2746124267578, 48.421329498291016)",POINT (0.4859289675951004 0.2199314683675766),,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,38,22,686984910786,623335623,1,1,"(0.493021696805954, 0.26119229197502136)","(0.4847085773944855, 0.19662699103355408)",1,1,3.282623291015625,3.0727996826171875,"(-18.718154907226562, 51.223472595214844, 517.841796875)","(42.830055236816406, 48.35614776611328, 518.224365234375)","(-4.030838489532471, 152.44903564453125, 44.845115661621094)","(-6.903217315673828, 164.24102783203125, 49.13705062866211)",POINT (0.4888651371002197 0.2289096415042877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,22,686984927453,623352290,1,1,"(0.4919380247592926, 0.2659599184989929)","(0.48379144072532654, 0.19820815324783325)",1,1,3.33197021484375,3.09942626953125,"(-18.7069034576416, 51.23289489746094, 517.8504638671875)","(42.84803009033203, 48.362937927246094, 518.168212890625)","(-4.405270576477051, 151.5782928466797, 44.52819061279297)","(-7.220126152038574, 163.95223999023438, 49.03194808959961)",POINT (0.4878647327423096 0.2320840358734131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,22,686984944120,623368956,1,1,"(0.49407055974006653, 0.2537379860877991)","(0.48460373282432556, 0.2027239203453064)",1,1,3.303924560546875,3.0902862548828125,"(-18.722640991210938, 51.25912857055664, 517.8568115234375)","(42.84576416015625, 48.387542724609375, 518.2145385742188)","(-3.668430805206299, 153.8104705810547, 45.34061813354492)","(-6.939464092254639, 163.12750244140625, 48.731773376464844)",POINT (0.489337146282196 0.2282309532165527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,22,686984960792,623385628,1,1,"(0.49538400769233704, 0.24162603914737701)","(0.478527307510376, 0.19834956526756287)",1,1,3.30389404296875,3.10101318359375,"(-18.757102966308594, 51.278045654296875, 517.839599609375)","(42.823944091796875, 48.42656707763672, 518.2998046875)","(-3.2145824432373047, 156.02255249023438, 46.1457633972168)","(-9.039012908935547, 163.9264373779297, 49.02254104614258)",POINT (0.4869556576013565 0.2199878022074699),,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
0,38,22,686984977460,623402295,1,1,"(0.4946119487285614, 0.2604919970035553)","(0.48058533668518066, 0.2110009491443634)",1,1,3.34503173828125,3.1436767578125,"(-18.804729461669922, 51.288246154785156, 517.8516845703125)","(42.786705017089844, 48.456172943115234, 518.267333984375)","(-3.4813640117645264, 152.57693481445312, 44.89166259765625)","(-8.327911376953125, 161.61581420898438, 48.181556701660156)",POINT (0.487598642706871 0.2357464730739594),,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,
0,38,22,686984994126,623418961,1,1,"(0.4939674139022827, 0.27381598949432373)","(0.4790427088737488, 0.21374112367630005)",1,1,3.34014892578125,3.130355834960937,"(-18.8723201751709, 51.3011474609375, 517.82470703125)","(42.73575210571289, 48.49237823486328, 518.28125)","(-3.7040743827819824, 150.1434783935547, 44.00596618652344)","(-8.860933303833008, 161.11534118652344, 47.999412536621094)",POINT (0.4865050613880158 0.2437785565853119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,22,686985010794,623435628,1,1,"(0.496112585067749, 0.2685973048210144)","(0.47876429557800293, 0.21735495328903198)",1,1,3.36334228515625,3.12982177734375,"(-18.94769287109375, 51.30410385131836, 517.7984008789062)","(42.6668701171875, 48.502113342285156, 518.19873046875)","(-2.962857484817505, 151.09661865234375, 44.35285568237305)","(-8.95712661743164, 160.45533752441406, 47.75917434692383)",POINT (0.487438440322876 0.2429761290550232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,22,686985027460,623452294,1,1,"(0.42750298976898193, 0.2114068567752838)","(0.4138118028640747, 0.16537974774837494)",1,1,3.3224029541015625,3.1400604248046875,"(-19.245094299316406, 51.37725830078125, 517.9808349609375)","(42.317195892333984, 48.557640075683594, 518.1302490234375)","(-26.669212341308594, 161.54168701171875, 48.154571533203125)","(-31.399850845336914, 169.9479217529297, 51.21419906616211)",POINT (0.4206573963165283 0.1883933022618294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
