,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,56,31,59977632068,1753908539,1,1,"(0.40851205587387085, 0.4584279954433441)","(0.43654125928878784, 0.4702114462852478)",1,1,2.4071044921875,3.10198974609375,"(-39.58984375, 50.27989959716797, 637.4092407226562)","(28.436115264892578, 48.96232604980469, 637.7291259765625)","(-33.231048583984375, 116.42655944824219, 31.733959197998047)","(-23.546249389648438, 114.27444458007812, 30.950708389282227)",POINT (0.4225266575813294 0.464319720864296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,31,59977648740,1753925211,1,1,"(0.39605197310447693, 0.3415108621120453)","(0.4378401041030884, 0.36265677213668823)",1,1,2.5596466064453125,3.0832061767578125,"(-39.649417877197266, 50.57566833496094, 637.535888671875)","(28.346303939819336, 49.24067687988281, 637.8487548828125)","(-37.53633117675781, 137.77989196777344, 39.506046295166016)","(-23.09746742248535, 133.91790771484375, 38.10027313232422)",POINT (0.4169460386037826 0.3520838171243668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,31,59977665408,1753941878,1,1,"(0.38733989000320435, 0.2499786913394928)","(0.4241909384727478, 0.3926467001438141)",1,1,2.6324462890625,3.0856170654296875,"(-39.69032287597656, 50.875396728515625, 637.8232421875)","(28.310943603515625, 49.566184997558594, 637.94140625)","(-40.54656982421875, 154.49703979492188, 45.590553283691406)","(-27.8135986328125, 128.44061279296875, 36.10678482055664)",POINT (0.4057654142379761 0.3213126957416534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977682074,1753958544,1,1,"(0.39568784832954407, 0.2292918711900711)","(0.42004042863845825, 0.3765176236629486)",1,1,2.633895874023437,3.0839385986328125,"(-39.728885650634766, 51.17805099487305, 638.1124267578125)","(28.26927947998047, 49.889278411865234, 638.396484375)","(-37.66213607788086, 158.27523803710938, 46.96562957763672)","(-29.247711181640625, 131.38636779785156, 37.17898178100586)",POINT (0.4078641384840012 0.3029047474265099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977698742,1753975211,1,1,"(0.39805370569229126, 0.24789991974830627)","(0.43030646443367004, 0.3781505525112152)",1,1,2.645843505859375,3.093719482421875,"(-39.752601623535156, 51.48302459716797, 638.3814697265625)","(28.20815658569336, 50.18562698364258, 638.581787109375)","(-36.84467697143555, 154.876708984375, 45.72871780395508)","(-25.700529098510742, 131.08816528320312, 37.07036590576172)",POINT (0.4141800850629806 0.3130252361297607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977715417,1753991886,1,1,"(0.40536510944366455, 0.24188978970050812)","(0.4311126470565796, 0.3799995183944702)",1,1,2.6309051513671875,3.0783843994140625,"(-39.78691864013672, 51.78582763671875, 638.7830810546875)","(28.165813446044922, 50.499481201171875, 638.63037109375)","(-34.31840896606445, 155.974365234375, 46.12826919555664)","(-25.421985626220703, 130.75045776367188, 36.947486877441406)",POINT (0.4182388782501221 0.3109446540474892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977732076,1754008544,1,1,"(0.4148639738559723, 0.2443806678056717)","(0.4342709183692932, 0.3691999316215515)",1,1,2.6584014892578125,3.0652008056640625,"(-39.796348571777344, 52.09101486206055, 639.1224975585938)","(28.137100219726562, 50.821041107177734, 639.017578125)","(-31.036300659179688, 155.51947021484375, 45.962608337402344)","(-24.33072280883789, 132.72288513183594, 37.665321350097656)",POINT (0.4245674461126328 0.3067902997136116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977748743,1754025211,1,1,"(0.40182650089263916, 0.2516684830188751)","(0.42296189069747925, 0.38941603899002075)",1,1,2.6255340576171875,3.05810546875,"(-39.81744384765625, 52.463111877441406, 639.7568359375)","(28.123760223388672, 51.240943908691406, 639.8111572265625)","(-35.541072845458984, 154.1884307861328, 45.47820281982422)","(-28.238269805908203, 129.03067016601562, 36.321502685546875)",POINT (0.4123941957950592 0.3205422610044479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977765416,1754041883,1,1,"(0.40828269720077515, 0.25789445638656616)","(0.42899051308631897, 0.33935999870300293)",1,1,2.6415557861328125,3.0543365478515625,"(-39.82282257080078, 52.838462829589844, 640.2344360351562)","(28.107139587402344, 51.601890563964844, 640.1991577148438)","(-33.310298919677734, 153.05136108398438, 45.064266204833984)","(-26.155231475830078, 138.1727294921875, 39.64897155761719)",POINT (0.4186366051435471 0.2986272275447846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,56,31,59977782082,1754058549,1,1,"(0.4072442948818207, 0.25273188948631287)","(0.42745888233184814, 0.37851813435554504)",1,1,2.65924072265625,3.0595855712890625,"(-39.826133728027344, 53.246376037597656, 640.780517578125)","(28.098953247070312, 52.03179931640625, 640.7446899414062)","(-33.669090270996094, 153.9942169189453, 45.40749740600586)","(-26.68445587158203, 131.02101135253906, 37.04597091674805)",POINT (0.4173515886068344 0.315625011920929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,31,59977798750,1754075216,1,1,"(0.3389560580253601, 0.15369132161140442)","(0.3557479679584503, 0.21756407618522644)",1,1,2.6560211181640625,3.080413818359375,"(-39.96028137207031, 53.75690460205078, 641.334228515625)","(27.863483428955078, 52.58995819091797, 641.69775390625)","(-57.264408111572266, 172.08267211914062, 51.99114227294922)","(-51.462379455566406, 160.4171600341797, 47.745243072509766)",POINT (0.3473520129919052 0.1856276988983154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,31,59977815417,1754091883,1,1,"(0.3232383131980896, 0.11301246285438538)","(0.34062039852142334, 0.20846602320671082)",1,1,2.655258178710937,3.07794189453125,"(-40.04835510253906, 54.24208450317383, 641.9866943359375)","(27.70165252685547, 53.106075286865234, 642.236328125)","(-62.69528579711914, 179.51211547851562, 54.695281982421875)","(-56.68933868408203, 162.07879638671875, 48.35003662109375)",POINT (0.3319293558597565 0.1607392430305481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
