,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,25,21,250351547988,1847062010,1,1,"(0.4500972330570221, 0.6225953698158264)","(0.4968608319759369, 0.6504964232444763)",1,1,3.2517547607421875,2.76214599609375,"(-46.065975189208984, -27.490253448486328, 680.3493041992188)","(23.90674591064453, -26.692001342773438, 681.2962646484375)","(-18.86231803894043, 86.44354248046875, 20.821044921875)","(-2.7043278217315674, 81.34778594970703, 18.966360092163086)",POINT (0.4734790325164795 0.6365458965301514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,21,250351564655,1847078677,1,1,"(0.478643536567688, 0.5903634428977966)","(0.5101118683815002, 0.6125149726867676)",1,1,3.2386932373046875,2.761383056640625,"(-46.03059005737305, -27.443126678466797, 680.288818359375)","(23.911083221435547, -26.62796974182129, 681.1685791015625)","(-8.99885082244873, 92.33026885986328, 22.963699340820312)","(1.8742575645446777, 88.28458404541016, 21.49116325378418)",POINT (0.4943777024745941 0.6014392077922821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351581322,1847095343,1,1,"(0.4686877429485321, 0.5834962725639343)","(0.5120834112167358, 0.6073736548423767)",1,1,3.240386962890625,2.7616424560546875,"(-46.06539535522461, -27.441116333007812, 680.400634765625)","(23.86509132385254, -26.576868057250977, 680.9410400390625)","(-12.438834190368652, 93.58447265625, 23.4201602935791)","(2.555468797683716, 89.22357177734375, 21.83294677734375)",POINT (0.490385577082634 0.5954349637031555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351597995,1847112016,1,1,"(0.47517988085746765, 0.5765846371650696)","(0.5107478499412537, 0.6080242395401001)",1,1,3.217071533203125,2.7651519775390625,"(-46.13616943359375, -27.442195892333984, 680.2097778320312)","(23.800851821899414, -26.53411102294922, 681.009765625)","(-10.195634841918945, 94.84680938720703, 23.879592895507812)","(2.0940043926239014, 89.10477447509766, 21.789661407470703)",POINT (0.4929638653993607 0.5923044383525848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351614663,1847128683,1,1,"(0.4727708697319031, 0.6033257246017456)","(0.5137115716934204, 0.6303707361221313)",1,1,3.2265777587890625,2.758041381835937,"(-46.258541107177734, -27.4578857421875, 680.3212890625)","(23.68918228149414, -26.524381637573242, 680.9661254882812)","(-11.028007507324219, 89.96288299560547, 22.102001190185547)","(3.1180429458618164, 85.02345275878906, 20.304210662841797)",POINT (0.4932412207126617 0.6168482303619385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,21,250351631330,1847145350,1,1,"(0.46627622842788696, 0.5962055921554565)","(0.5038823485374451, 0.6551381945610046)",1,1,3.226669311523437,2.777130126953125,"(-46.32518005371094, -27.467056274414062, 680.2474365234375)","(23.61504364013672, -26.503877639770508, 680.8175048828125)","(-13.272074699401855, 91.26329803466797, 22.575307846069336)","(-0.2782150208950043, 80.50000762939453, 18.657819747924805)",POINT (0.485079288482666 0.6256718933582306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,21,250351647997,1847162016,1,1,"(0.479529470205307, 0.599814772605896)","(0.5147189497947693, 0.63462895154953)",1,1,3.2269439697265625,2.78363037109375,"(-46.42362976074219, -27.47484016418457, 680.1429443359375)","(23.536865234375, -26.528060913085938, 680.8619384765625)","(-8.692745208740234, 90.60411071777344, 22.335390090942383)","(3.466120958328247, 84.24575805664062, 20.02117919921875)",POINT (0.4971242100000382 0.617221862077713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,21,250351664663,1847178682,1,1,"(0.4790971279144287, 0.600097119808197)","(0.5136048793792725, 0.6165978312492371)",1,1,3.2439117431640625,2.7516326904296875,"(-46.51108932495117, -27.489299774169922, 680.3373413085938)","(23.451923370361328, -26.552188873291016, 680.867919921875)","(-8.842123985290527, 90.55255126953125, 22.316659927368164)","(3.0811779499053955, 87.53892517089844, 21.219768524169922)",POINT (0.4963510036468506 0.608347475528717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,21,250351681332,1847195350,1,1,"(0.4766523838043213, 0.5896757245063782)","(0.5063654780387878, 0.6120476722717285)",1,1,3.1997222900390625,2.7747802734375,"(-46.54137420654297, -27.515933990478516, 680.204345703125)","(23.412479400634766, -26.58660316467285, 680.7940673828125)","(-9.68685245513916, 92.45588684082031, 23.009389877319336)","(0.5797786712646484, 88.36993408203125, 21.522254943847656)",POINT (0.4915089309215546 0.6008616983890533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351697998,1847212016,1,1,"(0.4696616232395172, 0.5850627422332764)","(0.5024574995040894, 0.6092649102210999)",1,1,3.1993408203125,2.7516632080078125,"(-46.582889556884766, -27.5423641204834, 680.2110595703125)","(23.374404907226562, -26.61324691772461, 680.718994140625)","(-12.10233211517334, 93.2983627319336, 23.31610107421875)","(-0.7705405950546265, 88.87818908691406, 21.70720672607422)",POINT (0.4860595613718033 0.5971638262271881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351714666,1847228683,1,1,"(0.4776681959629059, 0.5815093517303467)","(0.5015878081321716, 0.6003357768058777)",1,1,3.2033233642578125,2.737396240234375,"(-46.62469482421875, -27.567581176757812, 680.308349609375)","(23.34661293029785, -26.614408493041992, 680.6570434570312)","(-9.335858345031738, 93.94735717773438, 23.552255630493164)","(-1.0710219144821167, 90.50896453857422, 22.30076026916504)",POINT (0.4896280020475388 0.5909225642681122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351731339,1847245356,1,1,"(0.48097530007362366, 0.5767139196395874)","(0.5039428472518921, 0.5978785157203674)",1,1,3.186737060546875,2.714935302734375,"(-46.65107727050781, -27.593063354492188, 680.3173217773438)","(23.316303253173828, -26.631338119506836, 680.799560546875)","(-8.19316577911377, 94.82318115234375, 23.871021270751953)","(-0.25730812549591064, 90.95773315429688, 22.464143753051758)",POINT (0.4924590736627579 0.5872962176799774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351748006,1847262022,1,1,"(0.48929348587989807, 0.5874541997909546)","(0.5108306407928467, 0.6090164184570312)",1,1,3.163726806640625,2.7180938720703125,"(-46.68169403076172, -27.598127365112305, 680.42919921875)","(23.290889739990234, -26.62423324584961, 681.1353149414062)","(-5.3190202713012695, 92.86161041259766, 23.15705108642578)","(2.1226091384887695, 88.92356872558594, 21.723730087280273)",POINT (0.5000620633363724 0.5982353091239929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351764673,1847278689,1,1,"(0.4864976108074188, 0.5746697783470154)","(0.5171648859977722, 0.6046624779701233)",1,1,3.1609344482421875,2.722030639648437,"(-46.70478057861328, -27.609325408935547, 680.4774169921875)","(23.261554718017578, -26.617168426513672, 681.2401123046875)","(-6.285065650939941, 95.1965103149414, 24.006925582885742)","(4.311255931854248, 89.71875, 22.013166427612305)",POINT (0.5018312484025955 0.5896661281585693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351781340,1847295355,1,1,"(0.47884994745254517, 0.5758439302444458)","(0.5121879577636719, 0.6162963509559631)",1,1,3.157470703125,2.7169647216796875,"(-46.72780227661133, -27.608028411865234, 680.5905151367188)","(23.239715576171875, -26.583473205566406, 681.2034912109375)","(-8.927538871765137, 94.98207092285156, 23.92885971069336)","(2.591594934463501, 87.5939712524414, 21.239856719970703)",POINT (0.4955189526081085 0.5960701406002045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351798007,1847312022,1,1,"(0.4798380136489868, 0.5747135281562805)","(0.5102518796920776, 0.6117029786109924)",1,1,3.148468017578125,2.6871490478515625,"(-46.74250030517578, -27.62305450439453, 680.6141967773438)","(23.22066879272461, -26.587203979492188, 681.243408203125)","(-8.586133003234863, 95.18852996826172, 24.004016876220703)","(1.9226163625717163, 88.43290710449219, 21.545135498046875)",POINT (0.4950449466705322 0.5932082533836365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351814675,1847328689,1,1,"(0.4782171845436096, 0.5676417350769043)","(0.5091766119003296, 0.6324153542518616)",1,1,3.139617919921875,2.7046661376953125,"(-46.7503662109375, -27.620676040649414, 680.6904907226562)","(23.20672607421875, -26.566572189331055, 681.2181396484375)","(-9.146178245544434, 96.4801025390625, 24.47408103942871)","(1.5511133670806885, 84.65003967285156, 20.168336868286133)",POINT (0.4936968982219696 0.6000285446643829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351831341,1847345355,1,1,"(0.47655561566352844, 0.5155444741249084)","(0.4989311099052429, 0.5541070103645325)",1,1,3.1028289794921875,2.673202514648437,"(-46.76110076904297, -27.495595932006836, 680.9859619140625)","(23.18655776977539, -26.4591007232666, 681.012939453125)","(-9.720287322998047, 105.9949722290039, 27.937227249145508)","(-1.988987922668457, 98.95205688476562, 25.37376594543457)",POINT (0.4877433627843857 0.5348257422447205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351848009,1847362022,1,1,"(0.45094239711761475, 0.2703641653060913)","(0.4937603175640106, 0.2723218500614166)",1,1,3.0897979736328125,2.683258056640625,"(-46.687686920166016, -27.103038787841797, 681.098388671875)","(23.11761474609375, -26.09406852722168, 681.776611328125)","(-18.57030487060547, 150.77391052246094, 44.235382080078125)","(-3.7756190299987793, 150.4163360595703, 44.10530471801758)",POINT (0.4723513573408127 0.271343007683754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,21,250351864681,1847378694,1,1,"(0.46511396765708923, 0.17264610528945923)","(0.48481297492980957, 0.21802033483982086)",1,1,3.1027069091796875,2.758636474609375,"(-46.58399200439453, -26.866493225097656, 681.0993041992188)","(23.164867401123047, -25.862598419189453, 681.7471923828125)","(-13.673664093017578, 168.62083435058594, 50.73115158081055)","(-6.867151737213135, 160.33383178710938, 47.714942932128906)",POINT (0.4749634712934494 0.19533322006464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,21,250351881357,1847395369,1,1,"(0.4708690643310547, 0.166334867477417)","(0.47793981432914734, 0.25253304839134216)",1,1,3.10186767578125,2.808700561523437,"(-46.56438446044922, -26.864032745361328, 681.1541748046875)","(23.283435821533203, -25.88768768310547, 681.739013671875)","(-11.685118675231934, 169.77346801757812, 51.150726318359375)","(-9.24200439453125, 154.030517578125, 45.420745849609375)",POINT (0.474404439330101 0.2094339579343796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,21,250351898024,1847412036,1,1,"(0.47563305497169495, 0.16506005823612213)","(0.4851142466068268, 0.254949152469635)",1,1,3.0941925048828125,2.7695465087890625,"(-46.506690979003906, -26.854768753051758, 681.2140502929688)","(23.362220764160156, -25.89042854309082, 681.5795288085938)","(-10.039051055908203, 170.0063018798828, 51.235469818115234)","(-6.763053894042969, 153.5892333984375, 45.26015090942383)",POINT (0.4803736507892609 0.2100046053528786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,21,250351914691,1847428702,1,1,"(0.46824029088020325, 0.15907444059848785)","(0.47508180141448975, 0.23361918330192566)",1,1,3.0952301025390625,2.747833251953125,"(-46.43269348144531, -26.82284164428711, 681.1983642578125)","(23.461585998535156, -25.87950325012207, 681.533447265625)","(-12.593438148498535, 171.09951782226562, 51.63331985473633)","(-10.229515075683594, 157.48487854003906, 46.67803192138672)",POINT (0.4716610461473465 0.1963468119502068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,21,250351931358,1847445369,1,1,"(0.4783819913864136, 0.16887357831001282)","(0.4830504357814789, 0.2739272713661194)",1,1,3.1002349853515625,2.7969970703125,"(-46.369781494140625, -26.816165924072266, 681.0265502929688)","(23.56026268005371, -25.89153289794922, 681.68115234375)","(-9.089218139648438, 169.309814453125, 50.98194885253906)","(-7.476162910461426, 150.12315368652344, 43.998565673828125)",POINT (0.4807162135839462 0.2214004248380661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351948026,1847462036,1,1,"(0.4796432554721832, 0.15683482587337494)","(0.48152825236320496, 0.2922705113887787)",1,1,3.0903472900390625,2.782135009765625,"(-46.32318115234375, -26.791831970214844, 681.1234741210938)","(23.62356948852539, -25.881887435913086, 681.5869140625)","(-8.653410911560059, 171.50852966308594, 51.78219985961914)","(-8.002115249633789, 146.77301025390625, 42.77922439575195)",POINT (0.4805857539176941 0.2245526686310768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351964684,1847478694,1,1,"(0.46931394934654236, 0.15246951580047607)","(0.47271788120269775, 0.28889453411102295)",1,1,3.1181640625,2.77764892578125,"(-46.26438903808594, -26.789405822753906, 681.132080078125)","(23.704517364501953, -25.89011001586914, 681.6193237304688)","(-12.22246265411377, 172.30580139160156, 52.07241439819336)","(-11.046314239501953, 147.38958740234375, 43.00362014770508)",POINT (0.4710159152746201 0.2206820249557495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351981351,1847495360,1,1,"(0.4692780673503876, 0.14909988641738892)","(0.4732424020767212, 0.28807494044303894)",1,1,3.092620849609375,2.7842559814453125,"(-46.22352600097656, -26.766883850097656, 681.0341186523438)","(23.754047393798828, -25.88106346130371, 681.6030883789062)","(-12.234856605529785, 172.9212188720703, 52.29638671875)","(-10.865078926086426, 147.53927612304688, 43.0581169128418)",POINT (0.4712602347135544 0.2185874134302139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,21,250351998022,1847512031,1,1,"(0.47288185358047485, 0.15258821845054626)","(0.47918352484703064, 0.20722605288028717)",1,1,3.1009521484375,2.70794677734375,"(-46.200767517089844, -26.755863189697266, 680.99853515625)","(23.788368225097656, -25.876728057861328, 681.5621337890625)","(-10.989662170410156, 172.2841339111328, 52.06450271606445)","(-8.812285423278809, 162.3052520751953, 48.4324836730957)",POINT (0.4760326892137528 0.1799071356654167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,21,250352014690,1847528698,1,1,"(0.47746601700782776, 0.1512579619884491)","(0.47679853439331055, 0.2371000200510025)",1,1,3.10137939453125,2.68389892578125,"(-46.18967819213867, -26.734600067138672, 680.9610595703125)","(23.804546356201172, -25.855884552001953, 681.5484619140625)","(-9.405718803405762, 172.52708435058594, 52.15294647216797)","(-9.636344909667969, 156.8491668701172, 46.446651458740234)",POINT (0.4771322757005692 0.1941789910197258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,21,250352031356,1847545364,1,1,"(0.4651191532611847, 0.13281968235969543)","(0.48076415061950684, 0.17906410992145538)",1,1,3.092636108398437,2.657196044921875,"(-46.18512725830078, -26.71826171875, 680.9229736328125)","(23.815908432006836, -25.841670989990234, 681.4191284179688)","(-13.671859741210938, 175.89459228515625, 53.378604888916016)","(-8.266125679016113, 167.44866943359375, 50.30452346801758)",POINT (0.4729416519403458 0.1559418961405754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,21,250352048024,1847562031,1,1,"(0.47138264775276184, 0.14820218086242676)","(0.46828752756118774, 0.20271356403827667)",1,1,3.084747314453125,2.719818115234375,"(-46.238494873046875, -26.639686584472656, 680.8123779296875)","(23.771961212158203, -25.77465057373047, 681.3185424804688)","(-11.507668495178223, 173.08518981933594, 52.35602569580078)","(-12.57712173461914, 163.12940979003906, 48.73245620727539)",POINT (0.4698350876569748 0.1754578724503517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
