,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,6,13,2970242080,3188799152,1,1,"(0.6212900280952454, 0.1867293417453766)","(0.5921670794487, 0.20512455701828003)",1,1,2.682846069335937,2.6779327392578125,"(-64.06317901611328, -32.98182678222656, 663.033203125)","(-1.9997508525848389, -32.06776809692383, 665.0535888671875)","(42.302154541015625, 166.48342895507812, 49.9532585144043)","(32.209991455078125, 163.11395263671875, 48.72686767578125)",POINT (0.6067285537719727 0.1959269493818283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970258754,3188815825,1,1,"(0.6123736500740051, 0.20200291275978088)","(0.5822100639343262, 0.19053436815738678)",1,1,2.6698760986328125,2.701568603515625,"(-63.933067321777344, -31.833023071289062, 660.909912109375)","(-1.8919312953948975, -31.074813842773438, 663.2276611328125)","(39.21231460571289, 163.68576049804688, 48.93495178222656)","(28.759517669677734, 165.7864532470703, 49.6995964050293)",POINT (0.5972918570041656 0.1962686404585838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970275421,3188832492,1,1,"(0.6089754104614258, 0.22038894891738892)","(0.5866010785102844, 0.19081036746501923)",1,1,2.665771484375,2.6851806640625,"(-63.93474578857422, -30.511430740356445, 659.1409912109375)","(-1.9083880186080933, -29.82830810546875, 661.6513061523438)","(38.034698486328125, 160.31797790527344, 47.70914840698242)","(30.28116798400879, 165.73590087890625, 49.68117904663086)",POINT (0.5977882444858551 0.2055996581912041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970292090,3188849160,1,1,"(0.6116377711296082, 0.1761016547679901)","(0.5872951149940491, 0.19569702446460724)",1,1,2.65570068359375,2.678497314453125,"(-64.0428237915039, -29.04859161376953, 656.992431640625)","(-2.026576042175293, -28.421340942382812, 659.9849853515625)","(38.95729446411133, 168.43011474609375, 50.66179656982422)","(30.521671295166016, 164.84080505371094, 49.35540008544922)",POINT (0.5994664430618286 0.1858993396162987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970308757,3188865826,1,1,"(0.6087179183959961, 0.20698615908622742)","(0.5801469683647156, 0.19688278436660767)",1,1,2.671417236328125,2.6785888671875,"(-64.24690246582031, -27.4066219329834, 654.88818359375)","(-2.268798828125, -26.80824089050293, 656.9885864257812)","(37.94545364379883, 162.77296447753906, 48.602752685546875)","(28.044574737548828, 164.62362670898438, 49.27629470825195)",POINT (0.5944324433803558 0.2019344717264175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970325424,3188882492,1,1,"(0.604188859462738, 0.18528051674365997)","(0.5775167346000671, 0.19942007958889008)",1,1,2.6624755859375,2.6953582763671875,"(-64.56254577636719, -25.640953063964844, 652.747802734375)","(-2.580876350402832, -25.029481887817383, 654.8221435546875)","(36.37596893310547, 166.7488250732422, 50.0498161315918)","(27.13312530517578, 164.1588592529297, 49.10716247558594)",POINT (0.5908527970314026 0.192350298166275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970342092,3188899160,1,1,"(0.6057860851287842, 0.18349318206310272)","(0.5792035460472107, 0.19438935816287994)",1,1,2.654144287109375,2.666748046875,"(-64.89625549316406, -23.677310943603516, 650.186767578125)","(-2.918118715286255, -23.049819946289062, 653.0454711914062)","(36.92947006225586, 167.07620239257812, 50.16900634765625)","(27.717655181884766, 165.08033752441406, 49.442569732666016)",POINT (0.5924948155879974 0.1889412701129913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970358758,3188915825,1,1,"(0.6098553538322449, 0.18537214398384094)","(0.5872256755828857, 0.18448945879936218)",1,1,2.6716766357421875,2.661972045898437,"(-65.29945373535156, -21.561988830566406, 648.292724609375)","(-3.3152618408203125, -20.882156372070312, 651.042236328125)","(38.33961868286133, 166.7320556640625, 50.043670654296875)","(30.497623443603516, 166.89370727539062, 50.10260009765625)",POINT (0.5985405147075653 0.1849308013916016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970375427,3188932493,1,1,"(0.6134399771690369, 0.19973360002040863)","(0.5857352018356323, 0.18988369405269623)",1,1,2.6650848388671875,2.670806884765625,"(-65.63470458984375, -19.233516693115234, 646.0671997070312)","(-3.6717348098754883, -18.552845001220703, 648.748779296875)","(39.581825256347656, 164.10140991210938, 49.086307525634766)","(29.98110580444336, 165.9056396484375, 49.74296951293945)",POINT (0.5995875895023346 0.1948086470365524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970392098,3188949163,1,1,"(0.6049360036849976, 0.19189214706420898)","(0.5873780250549316, 0.18225634098052979)",1,1,2.65478515625,2.6676025390625,"(-65.86906433105469, -16.831087112426758, 644.4837646484375)","(-3.939002513885498, -16.151321411132812, 646.980224609375)","(36.6348876953125, 165.5377655029297, 49.60901641845703)","(30.55039405822754, 167.30274963378906, 50.25148391723633)",POINT (0.5961570143699646 0.1870742440223694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970408764,3188965829,1,1,"(0.6017805337905884, 0.19438129663467407)","(0.5808071494102478, 0.17686408758163452)",1,1,2.6619110107421875,2.6444854736328125,"(-66.04528045654297, -14.262567520141602, 642.8487548828125)","(-4.119997978210449, -13.649907112121582, 644.6932983398438)","(35.54140090942383, 165.08180236816406, 49.44313430786133)","(28.27335548400879, 168.2904815673828, 50.610904693603516)",POINT (0.5912938416004181 0.1856226921081543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970425432,3188982496,1,1,"(0.606273353099823, 0.18184606730937958)","(0.5842142105102539, 0.1806493103504181)",1,1,2.6566619873046875,2.6668243408203125,"(-66.17341613769531, -11.638460159301758, 641.1609497070312)","(-4.274297714233398, -11.12762451171875, 643.381591796875)","(37.09832763671875, 167.37789916992188, 50.27883529663086)","(29.45402717590332, 167.5971221923828, 50.35858917236328)",POINT (0.5952437818050385 0.1812476888298988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970442100,3188999163,1,1,"(0.5987584590911865, 0.17489749193191528)","(0.5878351330757141, 0.1771513819694519)",1,1,2.645416259765625,2.6472930908203125,"(-66.31649780273438, -8.89254379272461, 640.31005859375)","(-4.417574882507324, -8.605623245239258, 642.3486328125)","(34.494140625, 168.6506805419922, 50.742088317871094)","(30.708820343017578, 168.23782348632812, 50.591854095458984)",POINT (0.5932967960834503 0.1760244369506836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970458768,3189015830,1,1,"(0.6102973818778992, 0.1940241903066635)","(0.5781883597373962, 0.17251577973365784)",1,1,2.637969970703125,2.657943725585937,"(-66.46564483642578, -6.247104644775391, 639.3438110351562)","(-4.540246963500977, -6.179767608642578, 640.9554443359375)","(38.4927978515625, 165.14723205566406, 49.46689987182617)","(27.36586570739746, 169.08694458007812, 50.90086364746094)",POINT (0.5942428708076477 0.1832699850201607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,6,13,2970475435,3189032497,1,1,"(0.6120472550392151, 0.17346671223640442)","(0.583903968334198, 0.1762944906949997)",1,1,2.6634521484375,2.679290771484375,"(-66.59686279296875, -3.8007216453552246, 638.5708618164062)","(-4.678350448608398, -3.888093948364258, 640.496337890625)","(39.09919738769531, 168.9127655029297, 50.83745193481445)","(29.34652328491211, 168.394775390625, 50.648990631103516)",POINT (0.5979756116867065 0.1748806014657021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
