,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,10,5,596883818166,2109486133,1,1,"(0.5234173536300659, 0.15203416347503662)","(0.48958703875541687, 0.14131376147270203)",1,1,3.708419799804688,3.3357391357421875,"(-37.672515869140625, 70.6720962524414, 473.9784851074219)","(27.829875946044922, 64.82211303710938, 475.24853515625)","(6.471622467041016, 172.38531494140625, 52.101348876953125)","(-5.217599391937256, 174.34324645996094, 52.81399154663086)",POINT (0.5065021961927414 0.1466739624738693),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883834833,2109502800,1,1,"(0.5251316428184509, 0.16183094680309296)","(0.4867408275604248, 0.1570339947938919)",1,1,3.702713012695313,3.36077880859375,"(-37.67668914794922, 70.52855682373047, 474.11077880859375)","(27.828922271728516, 64.71504211425781, 475.31829833984375)","(7.063968658447266, 170.59605407714844, 51.450130462646484)","(-6.201028823852539, 171.47215270996094, 51.76900863647461)",POINT (0.5059362351894379 0.1594324707984924),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883851500,2109519466,1,1,"(0.535208523273468, 0.17145641148090363)","(0.49590766429901123, 0.14461654424667358)",1,1,3.711761474609375,3.332382202148437,"(-37.70531463623047, 70.44469451904297, 474.2685546875)","(27.799034118652344, 64.60061645507812, 475.35821533203125)","(10.54580020904541, 168.8380889892578, 50.81026840209961)","(-3.0336551666259766, 173.74005126953125, 52.594417572021484)",POINT (0.5155580937862396 0.1580364778637886),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883868176,2109536142,1,1,"(0.5212064981460571, 0.1330208033323288)","(0.49191194772720337, 0.13310474157333374)",1,1,3.63165283203125,3.363800048828125,"(-37.721065521240234, 70.31037902832031, 474.2891540527344)","(27.79146385192871, 64.52259063720703, 475.4470520019531)","(5.707719802856445, 175.85784912109375, 53.3652458190918)","(-4.414275646209717, 175.842529296875, 53.35966491699219)",POINT (0.5065592229366302 0.1330627724528313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,5,596883884844,2109552809,1,1,"(0.5203725695610046, 0.16328759491443634)","(0.4879930019378662, 0.14839529991149902)",1,1,3.6622161865234375,3.342803955078125,"(-37.76298904418945, 70.2645263671875, 474.3736267089844)","(27.75632095336914, 64.458740234375, 475.462158203125)","(5.419568061828613, 170.33004760742188, 51.35326385498047)","(-5.768376350402832, 173.04989624023438, 52.34325408935547)",POINT (0.5041827857494354 0.1558414474129677),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883901510,2109569475,1,1,"(0.5301633477210999, 0.15885978937149048)","(0.4854971468448639, 0.16420160233974457)",1,1,3.704910278320313,3.3567047119140625,"(-37.80522918701172, 70.18670654296875, 474.505859375)","(27.73133659362793, 64.42996215820312, 475.5455627441406)","(8.802562713623047, 171.13870239257812, 51.64763259887695)","(-6.630758762359619, 170.16310119628906, 51.29251480102539)",POINT (0.5078302472829819 0.1615306958556175),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883918177,2109586142,1,1,"(0.5289149284362793, 0.16957856714725494)","(0.49391108751296997, 0.14199082553386688)",1,1,3.691192626953125,3.334503173828125,"(-37.838417053222656, 70.1679458618164, 474.631103515625)","(27.70138168334961, 64.393310546875, 475.6756591796875)","(8.371180534362793, 169.18106079101562, 50.93510437011719)","(-3.723526954650879, 174.21958923339844, 52.76897430419922)",POINT (0.5114130079746246 0.1557846963405609),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883934845,2109602809,1,1,"(0.5336580276489258, 0.15256817638874054)","(0.48891597986221313, 0.1331937313079834)",1,1,3.686813354492188,3.309051513671875,"(-37.84008026123047, 70.05827331542969, 474.51446533203125)","(27.68385124206543, 64.35749816894531, 475.8214416503906)","(10.010047912597656, 172.28778076171875, 52.06583786010742)","(-5.449461460113525, 175.82626342773438, 53.35374450683594)",POINT (0.5112870037555695 0.142880953848362),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883951511,2109619475,1,1,"(0.5372394919395447, 0.14513921737670898)","(0.4875221252441406, 0.14164061844348907)",1,1,3.724945068359375,3.3453826904296875,"(-37.86345672607422, 70.07351684570312, 474.62890625)","(27.669601440429688, 64.36946105957031, 475.7849426269531)","(11.247538566589355, 173.64456176757812, 52.559688568115234)","(-5.93108606338501, 174.2835693359375, 52.792240142822266)",POINT (0.5123808085918427 0.143389917910099),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883968179,2109636142,1,1,"(0.5319006443023682, 0.15416830778121948)","(0.49196261167526245, 0.15605571866035461)",1,1,3.676239013671875,3.3472137451171875,"(-37.89268112182617, 70.15818786621094, 474.79571533203125)","(27.659351348876953, 64.39891815185547, 475.76715087890625)","(9.402836799621582, 171.9955291748047, 51.95948791503906)","(-4.396767616271973, 171.65081787109375, 51.83401870727539)",POINT (0.5119316279888153 0.155112013220787),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596883984848,2109652811,1,1,"(0.5218064785003662, 0.13142678141593933)","(0.48332491517066956, 0.1597481667995453)",1,1,3.631912231445313,3.306060791015625,"(-37.912208557128906, 70.18376159667969, 474.84124755859375)","(27.639808654785156, 64.45875549316406, 475.7686767578125)","(5.915042400360107, 176.14898681640625, 53.47121810913086)","(-7.3813300132751465, 170.97645568847656, 51.58855438232422)",POINT (0.5025656968355179 0.1455874741077423),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596884001515,2109669477,1,1,"(0.528908371925354, 0.1376071721315384)","(0.4908090829849243, 0.15244512259960175)",1,1,3.666839599609375,3.327056884765625,"(-37.95109558105469, 70.25616455078125, 474.9163818359375)","(27.598386764526367, 64.55997467041016, 476.0117492675781)","(8.368927955627441, 175.0202178955078, 53.06035614013672)","(-4.795352458953857, 172.3102569580078, 52.07402801513672)",POINT (0.5098587274551392 0.1450261473655701),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596884018182,2109686144,1,1,"(0.5209565162658691, 0.1311923712491989)","(0.48617640137672424, 0.1533440500497818)",1,1,3.6614837646484375,3.33050537109375,"(-38.00160217285156, 70.3599624633789, 474.919189453125)","(27.54560089111328, 64.67424774169922, 475.8826599121094)","(5.621345520019531, 176.19178771972656, 53.48677444458008)","(-6.396066188812256, 172.14608764648438, 52.0142707824707)",POINT (0.5035664588212967 0.1422682106494904),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596884034850,2109702811,1,1,"(0.5232669115066528, 0.1683523952960968)","(0.4847164452075958, 0.16225768625736237)",1,1,3.6913909912109375,3.3339080810546875,"(-38.08195495605469, 70.5147705078125, 474.96258544921875)","(27.476484298706055, 64.80536651611328, 475.76129150390625)","(6.419651031494141, 169.40499877929688, 51.016597747802734)","(-6.900514125823975, 170.51812744140625, 51.42172622680664)",POINT (0.5039916783571243 0.1653050407767296),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596884051516,2109719477,1,1,"(0.5320220589637756, 0.13109450042247772)","(0.48579004406929016, 0.1491941511631012)",1,1,3.636077880859375,3.3680572509765625,"(-38.15156555175781, 70.60430908203125, 474.84869384765625)","(27.413564682006836, 64.9903564453125, 475.9679870605469)","(9.444779396057129, 176.2096710205078, 53.493282318115234)","(-6.529562473297119, 172.9040069580078, 52.2901496887207)",POINT (0.5089060515165329 0.1401443257927895),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596884068184,2109736144,1,1,"(0.5187692046165466, 0.16001170873641968)","(0.478079229593277, 0.1564546376466751)",1,1,3.610794067382813,3.313446044921875,"(-38.32102966308594, 70.632080078125, 474.8347473144531)","(27.22199249267578, 65.02298736572266, 475.9395446777344)","(4.86558198928833, 170.92832946777344, 51.57106018066406)","(-9.193842887878418, 171.57797241210938, 51.807491302490234)",POINT (0.4984242171049118 0.1582331731915474),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,10,5,596884084851,2109752811,1,1,"(0.42956507205963135, 0.2688208222389221)","(0.4034631550312042, 0.2782711684703827)",1,1,3.662628173828125,3.3181304931640625,"(-38.63420104980469, 70.54623413085938, 474.94989013671875)","(26.710840225219727, 64.92166900634766, 475.63677978515625)","(-25.95671272277832, 151.0557861328125, 44.338016510009766)","(-34.9755744934082, 149.3297882080078, 43.70981979370117)",POINT (0.4165141135454178 0.2735459953546524),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884101518,2109769477,1,1,"(0.4329473674297333, 0.26240161061286926)","(0.40836212038993835, 0.25973793864250183)",1,1,3.6824798583984375,3.34326171875,"(-38.76732635498047, 70.48301696777344, 474.6964111328125)","(26.560626983642578, 64.93849182128906, 475.5411376953125)","(-24.78803062438965, 152.22816467285156, 44.76473617553711)","(-33.28285598754883, 152.7146453857422, 44.94182586669922)",POINT (0.4206547439098358 0.2610697746276856),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884118191,2109786150,1,1,"(0.426790326833725, 0.23081053793430328)","(0.3938446640968323, 0.2767820954322815)",1,1,3.6420745849609375,3.31439208984375,"(-38.91124725341797, 70.49147033691406, 474.57891845703125)","(26.48504066467285, 64.94371032714844, 475.21942138671875)","(-26.915447235107422, 157.9978485107422, 46.864749908447266)","(-38.299007415771484, 149.60174560546875, 43.808807373046875)",POINT (0.4103174954652786 0.2537963166832924),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884134859,2109802817,1,1,"(0.43452879786491394, 0.2508768141269684)","(0.39053910970687866, 0.2676408588886261)",1,1,3.6336517333984375,3.3192138671875,"(-39.0401725769043, 70.50596618652344, 474.41485595703125)","(26.376134872436523, 65.00534057617188, 475.10723876953125)","(-24.241609573364258, 154.33302307128906, 45.53083801269531)","(-39.441162109375, 151.2712860107422, 44.41646194458008)",POINT (0.4125339537858963 0.2592588365077972),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884151525,2109819483,1,1,"(0.4320152997970581, 0.28526821732521057)","(0.4052734076976776, 0.26160380244255066)",1,1,3.664459228515625,3.291412353515625,"(-39.19158935546875, 70.5567398071289, 474.3320007324219)","(26.272464752197266, 65.03825378417969, 475.01934814453125)","(-25.110071182250977, 148.05186462402344, 43.24468994140625)","(-34.3500862121582, 152.37387084960938, 44.817779541015625)",POINT (0.4186443537473679 0.2734360098838806),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884168193,2109836150,1,1,"(0.43240639567375183, 0.2642720937728882)","(0.39540159702301025, 0.2881247103214264)",1,1,3.657180786132813,3.35174560546875,"(-39.313045501708984, 70.54300689697266, 474.03863525390625)","(26.15314483642578, 65.08247375488281, 474.70831298828125)","(-24.97494125366211, 151.88653564453125, 44.640384674072266)","(-37.76103973388672, 147.53016662597656, 43.05480194091797)",POINT (0.413903996348381 0.2761984020471573),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884184860,2109852817,1,1,"(0.42899319529533386, 0.28702765703201294)","(0.3987351357936859, 0.28552520275115967)",1,1,3.642105102539064,3.370147705078125,"(-39.430198669433594, 70.55917358398438, 473.8052978515625)","(26.043701171875, 65.13163757324219, 474.5525817871094)","(-26.154308319091797, 147.7305450439453, 43.12774658203125)","(-36.609230041503906, 148.00494384765625, 43.22761917114258)",POINT (0.4138641655445099 0.2862764298915863),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884201527,2109869483,1,1,"(0.4268281161785126, 0.26429930329322815)","(0.3988552987575531, 0.2858385443687439)",1,1,3.6424713134765625,3.334075927734375,"(-39.554542541503906, 70.6010971069336, 473.5646667480469)","(25.93178367614746, 65.21195983886719, 474.32208251953125)","(-26.90238380432129, 151.88156127929688, 44.63860321044922)","(-36.567718505859375, 147.94772338867188, 43.206783294677734)",POINT (0.4128417074680328 0.275068923830986),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884218194,2109886150,1,1,"(0.4302210807800293, 0.24508608877658844)","(0.39411047101020813, 0.2782381772994995)",1,1,3.6661224365234375,3.310653686523437,"(-39.67723846435547, 70.62579345703125, 473.4687194824219)","(25.830265045166016, 65.26573944091797, 474.1346130371094)","(-25.730037689208984, 155.390625, 45.915775299072266)","(-38.207176208496094, 149.33583068847656, 43.7120246887207)",POINT (0.4121657758951187 0.261662133038044),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884234861,2109902817,1,1,"(0.435735821723938, 0.28652718663215637)","(0.40905916690826416, 0.2619759440422058)",1,1,3.700714111328125,3.3556671142578125,"(-39.76818084716797, 70.63774108886719, 473.280517578125)","(25.73487091064453, 65.35347747802734, 474.091796875)","(-23.824567794799805, 147.8219451904297, 43.16100311279297)","(-33.042015075683594, 152.305908203125, 44.79302215576172)",POINT (0.4223974943161011 0.2742515653371811),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884251533,2109919488,1,1,"(0.4346413016319275, 0.2546645700931549)","(0.39580386877059937, 0.2861309051513672)",1,1,3.6701507568359375,3.3391876220703125,"(-39.85906219482422, 70.72506713867188, 473.17730712890625)","(25.6611270904541, 65.38821411132812, 473.85870361328125)","(-24.202747344970703, 153.64122009277344, 45.279052734375)","(-37.62205505371094, 147.89431762695312, 43.18737030029297)",POINT (0.4152225852012634 0.270397737622261),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884268200,2109936155,1,1,"(0.4257991909980774, 0.26167920231819153)","(0.4021729528903961, 0.28076863288879395)",1,1,3.62969970703125,3.3178863525390625,"(-39.90615463256836, 70.71284484863281, 472.7913818359375)","(25.595413208007812, 65.4568862915039, 473.75799560546875)","(-27.257905960083008, 152.360107421875, 44.812747955322266)","(-35.42136764526367, 148.87367248535156, 43.543785095214844)",POINT (0.4139860719442368 0.2712239176034927),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,5,596884284868,2109952822,1,1,"(0.42802760004997253, 0.1914931982755661)","(0.4029552936553955, 0.2112906128168106)",1,1,3.672042846679688,3.3199005126953125,"(-39.93634033203125, 70.85577392578125, 472.8736572265625)","(25.485280990600586, 65.60597229003906, 473.828125)","(-26.487926483154297, 165.1786346435547, 49.47834014892578)","(-35.15105438232422, 161.5629119873047, 48.16231918334961)",POINT (0.415491446852684 0.2013919055461884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,5,596884301534,2109969488,1,1,"(0.4268012046813965, 0.19768279790878296)","(0.38631826639175415, 0.23995190858840942)",1,1,3.6523284912109375,3.33636474609375,"(-39.97185516357422, 70.93695831298828, 472.7933044433594)","(25.430883407592773, 65.70314025878906, 473.66326904296875)","(-26.911699295043945, 164.04820251464844, 49.066890716552734)","(-40.899559020996094, 156.3282928466797, 46.25706100463867)",POINT (0.4065597355365753 0.2188173532485962),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,5,596884318202,2109986155,1,1,"(0.42605459690093994, 0.20180946588516235)","(0.39579492807388306, 0.21750064194202423)",1,1,3.655792236328125,3.3421783447265625,"(-40.008583068847656, 70.93167114257812, 472.6077880859375)","(25.417688369750977, 65.71755981445312, 473.56475830078125)","(-27.169668197631836, 163.29452514648438, 48.79255294799805)","(-37.62513732910156, 160.42872619628906, 47.7495002746582)",POINT (0.4109247624874115 0.2096550539135933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,5,596884334868,2110002821,1,1,"(0.4211641252040863, 0.19681885838508606)","(0.3934321105480194, 0.20812636613845825)",1,1,3.7191314697265625,3.3744354248046875,"(-40.01866912841797, 70.92648315429688, 472.4625549316406)","(25.400205612182617, 65.72604370117188, 473.3897705078125)","(-28.85944175720215, 164.2059783935547, 49.12431335449219)","(-38.44155502319336, 162.14080810546875, 48.37266540527344)",POINT (0.4072981178760529 0.2024726122617722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,5,596884351536,2110019488,1,1,"(0.4274073839187622, 0.20247040688991547)","(0.39337700605392456, 0.219941183924675)",1,1,3.654052734375,3.3216094970703125,"(-40.043174743652344, 71.01313781738281, 472.463623046875)","(25.410804748535156, 65.75328063964844, 473.2709655761719)","(-26.70224380493164, 163.17381286621094, 48.74863052368164)","(-38.460594177246094, 159.9829864501953, 47.5872917175293)",POINT (0.4103921949863434 0.2112057954072952),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,10,5,596884368203,2110036155,1,1,"(0.42365580797195435, 0.18286187946796417)","(0.3862389028072357, 0.21372050046920776)",1,1,3.600326538085937,3.3251190185546875,"(-40.04336929321289, 71.031982421875, 472.3506774902344)","(25.41592788696289, 65.76068878173828, 473.1944580078125)","(-27.998516082763672, 166.7550506591797, 50.05207824707031)","(-40.926979064941406, 161.11911010742188, 48.000797271728516)",POINT (0.404947355389595 0.198291189968586),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
