,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,20,33,174429172893,595385045,1,1,"(0.45944637060165405, 0.1540294587612152)","(0.46224313974380493, 0.17133039236068726)",1,1,2.723876953125,2.464599609375,"(-56.97980499267578, -24.028520584106445, 631.325439453125)","(5.8129987716674805, -19.08930206298828, 633.65185546875)","(-15.631965637207031, 172.02090454101562, 51.96870422363281)","(-14.665600776672363, 168.86111450195312, 50.818641662597656)",POINT (0.4608447551727295 0.1626799255609512),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429189561,595401712,1,1,"(0.45883846282958984, 0.1652127206325531)","(0.4566847085952759, 0.19461369514465332)",1,1,2.7165069580078125,2.4757537841796875,"(-56.99006652832031, -24.02455711364746, 631.41259765625)","(5.808465957641602, -19.085914611816406, 633.6962890625)","(-15.842007637023926, 169.97842407226562, 51.22531509399414)","(-16.586183547973633, 164.6087188720703, 49.27091598510742)",POINT (0.4577615857124329 0.1799132078886032),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429206227,595418378,1,1,"(0.4599243700504303, 0.1654949188232422)","(0.46711212396621704, 0.177776500582695)",1,1,2.7117462158203125,2.4545440673828125,"(-56.990867614746094, -24.014972686767578, 631.4354248046875)","(5.808457851409912, -19.07122802734375, 633.6961059570312)","(-15.466804504394531, 169.92689514160156, 51.206520080566406)","(-12.983246803283691, 167.68382263183594, 50.3901252746582)",POINT (0.4635182470083237 0.1716357097029686),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429222895,595435045,1,1,"(0.46270713210105896, 0.160334050655365)","(0.460810124874115, 0.1997310072183609)",1,1,2.701385498046875,2.469818115234375,"(-57.01234436035156, -24.02197265625, 631.5659790039062)","(5.8063788414001465, -19.073654174804688, 633.74072265625)","(-14.505279541015625, 170.8694610595703, 51.54958724975586)","(-15.160748481750488, 163.6741485595703, 48.93063735961914)",POINT (0.461758628487587 0.180032528936863),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429239562,595451712,1,1,"(0.46059274673461914, 0.16063334047794342)","(0.4594288468360901, 0.18783913552761078)",1,1,2.6957244873046875,2.4817047119140625,"(-56.99481201171875, -24.006450653076172, 631.4793701171875)","(5.813359260559082, -19.05960464477539, 633.6961669921875)","(-15.235858917236328, 170.8147735595703, 51.529762268066406)","(-15.638019561767578, 165.8459930419922, 49.72127914428711)",POINT (0.4600107967853546 0.1742362380027771),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429256234,595468383,1,1,"(0.4610344469547272, 0.16596059501171112)","(0.45136868953704834, 0.19473299384117126)",1,1,2.688995361328125,2.4799346923828125,"(-56.99394989013672, -24.004352569580078, 631.524658203125)","(5.819316864013672, -19.06298065185547, 633.673828125)","(-15.083237648010254, 169.8418426513672, 51.175575256347656)","(-18.423006057739258, 164.58692932128906, 49.26299285888672)",POINT (0.4562015682458878 0.1803467944264412),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429272901,595485050,1,1,"(0.45934954285621643, 0.17141927778720856)","(0.4572158753871918, 0.17643721401691437)",1,1,2.696258544921875,2.482147216796875,"(-56.976375579833984, -23.971641540527344, 631.5059814453125)","(5.83329963684082, -19.04987335205078, 633.5850830078125)","(-15.665426254272461, 168.84487915039062, 50.81273651123047)","(-16.402652740478516, 167.9284210205078, 50.47916793823242)",POINT (0.4582827091217041 0.1739282459020615),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429289569,595501717,1,1,"(0.4584703743457794, 0.17677073180675507)","(0.46019574999809265, 0.17654621601104736)",1,1,2.69189453125,2.4818878173828125,"(-56.967552185058594, -23.95911407470703, 631.4617919921875)","(5.837830066680908, -19.052040100097656, 633.5406494140625)","(-15.969197273254395, 167.86752319335938, 50.45695495605469)","(-15.373029708862305, 167.90850830078125, 50.47193145751953)",POINT (0.459333062171936 0.1766584739089012),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429306235,595518383,1,1,"(0.4538748860359192, 0.18235760927200317)","(0.4527224898338318, 0.17135612666606903)",1,1,2.70458984375,2.4778289794921875,"(-56.94445037841797, -23.93001937866211, 631.353759765625)","(5.858795166015625, -19.042329788208008, 633.4076538085938)","(-17.557048797607422, 166.84713745117188, 50.08561706542969)","(-17.955236434936523, 168.85641479492188, 50.81692886352539)",POINT (0.4532986879348755 0.1768568679690361),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429322902,595535050,1,1,"(0.45308399200439453, 0.1793716847896576)","(0.4494980275630951, 0.1880178451538086)",1,1,2.699081420898437,2.4634246826171875,"(-56.94050216674805, -23.919361114501953, 631.3096923828125)","(5.863704681396484, -19.042938232421875, 633.407470703125)","(-17.83031463623047, 167.3925018310547, 50.28403854370117)","(-19.06936264038086, 165.81338500976562, 49.70931625366211)",POINT (0.4512910097837448 0.1836947649717331),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429339570,595551717,1,1,"(0.4515441358089447, 0.1753036379814148)","(0.45757856965065, 0.16519559919834137)",1,1,2.691314697265625,2.500396728515625,"(-56.94141387939453, -23.903783798217773, 631.264892578125)","(5.863312721252441, -19.038677215576172, 633.3624267578125)","(-18.362380981445312, 168.13546752929688, 50.55448913574219)","(-16.277334213256836, 169.98153686523438, 51.22649383544922)",POINT (0.4545613527297974 0.1702496185898781),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429356236,595568383,1,1,"(0.4559327960014343, 0.17316538095474243)","(0.45336082577705383, 0.1846349537372589)",1,1,2.6970672607421875,2.4865875244140625,"(-56.94380187988281, -23.91261100769043, 631.2644653320312)","(5.864001274108887, -19.03994369506836, 633.2965087890625)","(-16.84599494934082, 168.5259552001953, 50.696720123291016)","(-17.734664916992188, 166.4311981201172, 49.934268951416016)",POINT (0.4546468108892441 0.1789001673460007),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429372904,595585050,1,1,"(0.4583904445171356, 0.17848728597164154)","(0.45757389068603516, 0.16814829409122467)",1,1,2.7061767578125,2.49639892578125,"(-56.96549987792969, -23.913734436035156, 631.2608642578125)","(5.849652290344238, -19.03961753845215, 633.34130859375)","(-15.996804237365723, 167.55401611328125, 50.34284973144531)","(-16.27895164489746, 169.4422607421875, 51.03022003173828)",POINT (0.4579821676015854 0.1733177900314331),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429389577,595601723,1,1,"(0.45968493819236755, 0.17215073108673096)","(0.45798689126968384, 0.18877774477005005)",1,1,2.7049713134765625,2.482208251953125,"(-57.00630187988281, -23.948835372924805, 631.3204345703125)","(5.823412895202637, -19.04904556274414, 633.4299926757812)","(-15.549528121948242, 168.71128845214844, 50.76411819458008)","(-16.13624382019043, 165.67459106445312, 49.65882873535156)",POINT (0.4588359147310257 0.1804642379283905),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429406244,595618389,1,1,"(0.4599137008190155, 0.15475879609584808)","(0.45996367931365967, 0.18155266344547272)",1,1,2.705322265625,2.47564697265625,"(-57.06303787231445, -23.99231719970703, 631.4898681640625)","(5.796121597290039, -19.05449676513672, 633.5413208007812)","(-15.47048282623291, 171.8876953125, 51.92023468017578)","(-15.453214645385742, 166.99417114257812, 50.139068603515625)",POINT (0.4599386900663376 0.1681557297706604),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,20,33,174429422911,595635056,1,1,"(0.45977193117141724, 0.15370586514472961)","(0.4569218158721924, 0.19073960185050964)",1,1,2.71697998046875,2.4954071044921875,"(-57.09868621826172, -24.035661697387695, 631.2598876953125)","(5.743182182312012, -19.076541900634766, 633.5200805664062)","(-15.5194673538208, 172.0800018310547, 51.99021911621094)","(-16.504262924194336, 165.31625366210938, 49.52849578857422)",POINT (0.4583468735218048 0.1722227334976196),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
