,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,29,12,758682203123,3245025826,1,1,"(0.5368925333023071, 0.22948437929153442)","(0.5173205733299255, 0.1725306212902069)",1,1,2.5677032470703125,2.2598876953125,"(-55.14796829223633, -32.62567138671875, 551.8372802734375)","(9.11056900024414, -41.04734802246094, 554.6385498046875)","(11.127649307250977, 158.24005126953125, 46.9528923034668)","(4.365039348602295, 168.6419219970703, 50.73883056640625)",POINT (0.5271065533161163 0.2010075002908707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682219794,3245042496,1,1,"(0.5373663902282715, 0.22372189164161682)","(0.5097094178199768, 0.17527787387371063)",1,1,2.554061889648437,2.244613647460937,"(-55.177581787109375, -32.63240051269531, 551.8321533203125)","(9.081668853759766, -41.04792022705078, 554.6564331054688)","(11.291380882263184, 159.29251098632812, 47.33591842651367)","(1.73519766330719, 168.14016723632812, 50.55623245239258)",POINT (0.5235379040241241 0.1994998827576637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682236460,3245059162,1,1,"(0.5435075163841248, 0.24349486827850342)","(0.5149099826812744, 0.17625296115875244)",1,1,2.583587646484375,2.269622802734375,"(-55.22135925292969, -32.62747573852539, 551.8762817382812)","(9.049333572387695, -41.036590576171875, 554.65771484375)","(13.413302421569824, 155.68124389648438, 46.02153778076172)","(3.5321388244628906, 167.96206665039062, 50.49138641357422)",POINT (0.5292087495326996 0.2098739147186279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682253120,3245075821,1,1,"(0.5361757874488831, 0.22688962519168854)","(0.5232861042022705, 0.18961115181446075)",1,1,2.551254272460937,2.284332275390625,"(-55.257545471191406, -32.635154724121094, 551.8272705078125)","(9.012983322143555, -41.031768798828125, 554.6327514648438)","(10.879987716674805, 158.71397399902344, 47.125362396240234)","(6.426292896270752, 165.5223846435547, 49.60342788696289)",POINT (0.5297309458255768 0.2082503885030746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682269795,3245092496,1,1,"(0.5346271395683289, 0.2417340874671936)","(0.5142936110496521, 0.14943866431713104)",1,1,2.6156463623046875,2.260986328125,"(-55.28947448730469, -32.6248779296875, 551.8302001953125)","(8.98232650756836, -41.0205078125, 554.62548828125)","(10.344898223876953, 156.0028076171875, 46.13859939575195)","(3.3191466331481934, 172.85934448242188, 52.273868560791016)",POINT (0.5244603753089905 0.1955863758921623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682286462,3245109162,1,1,"(0.5435658693313599, 0.23367832601070404)","(0.5066809058189392, 0.17098656296730042)",1,1,2.588729858398437,2.278350830078125,"(-55.31809616088867, -32.621337890625, 551.8253784179688)","(8.959083557128906, -41.01628112792969, 554.5918579101562)","(13.43344783782959, 157.47409057617188, 46.67409133911133)","(0.6887639760971069, 168.9239044189453, 50.84150314331055)",POINT (0.5251233875751495 0.2023324444890022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682303121,3245125821,1,1,"(0.5373343229293823, 0.25136908888816833)","(0.5209729671478271, 0.153403177857399)",1,1,2.6140899658203125,2.250091552734375,"(-55.32655334472656, -32.578060150146484, 551.7896728515625)","(8.947893142700195, -40.990142822265625, 554.5325927734375)","(11.280303955078125, 154.24310302734375, 45.49808120727539)","(5.6270222663879395, 172.13528442382812, 52.010345458984375)",POINT (0.5291536450386047 0.2023861333727837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682319788,3245142487,1,1,"(0.5244778394699097, 0.2524050176143646)","(0.5010194182395935, 0.17021307349205017)",1,1,2.63031005859375,2.2902069091796875,"(-55.41581344604492, -32.52720260620117, 551.64599609375)","(8.833711624145508, -40.94739532470703, 554.4758911132812)","(6.83804178237915, 154.0539093017578, 45.429256439208984)","(-1.267412543296814, 169.065185546875, 50.89286804199219)",POINT (0.5127486288547516 0.2113090455532074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682336455,3245159154,1,1,"(0.4059510827064514, 0.1995532512664795)","(0.37903738021850586, 0.12740322947502136)",1,1,2.631103515625,2.28485107421875,"(-55.7232780456543, -32.4344482421875, 551.731201171875)","(8.435773849487305, -40.816749572753906, 554.5369262695312)","(-34.11593246459961, 163.7065887451172, 48.94251251220703)","(-43.4152946472168, 176.8838348388672, 53.7386589050293)",POINT (0.3924942314624786 0.1634782403707504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682353128,3245175826,1,1,"(0.37322548031806946, 0.14269126951694489)","(0.3545103073120117, 0.13424955308437347)",1,1,2.6018218994140625,2.33648681640625,"(-55.8714485168457, -32.36927795410156, 551.7642822265625)","(8.308746337890625, -40.743003845214844, 554.5144653320312)","(-45.42345428466797, 174.0916748046875, 52.72240447998047)","(-51.8900146484375, 175.63343811035156, 53.2835578918457)",POINT (0.3638678938150406 0.1384704113006592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,12,758682369803,3245192501,1,1,"(0.37424570322036743, 0.14953093230724335)","(0.3539280295372009, 0.13241106271743774)",1,1,2.604736328125,2.332061767578125,"(-55.88433074951172, -32.341697692871094, 551.62451171875)","(8.302932739257812, -40.72023010253906, 554.3697509765625)","(-45.07094192504883, 172.84249877929688, 52.26775360107422)","(-52.09122085571289, 175.96922302246094, 53.40577697753906)",POINT (0.3640868663787842 0.1409709975123406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682386471,3245209168,1,1,"(0.37737369537353516, 0.14387430250644684)","(0.35503023862838745, 0.13032931089401245)",1,1,2.5938873291015625,2.341827392578125,"(-55.9141731262207, -32.33463668823242, 551.5423583984375)","(8.284538269042969, -40.716087341308594, 554.2848510742188)","(-43.99014663696289, 173.87562561035156, 52.64373016357422)","(-51.71036911010742, 176.34942626953125, 53.54413986206055)",POINT (0.3662019670009613 0.1371018067002296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,12,758682403137,3245225834,1,1,"(0.3784792721271515, 0.15395428240299225)","(0.35581767559051514, 0.12696824967861176)",1,1,2.609710693359375,2.328369140625,"(-55.94400405883789, -32.335731506347656, 551.4600830078125)","(8.264339447021484, -40.72585678100586, 554.1492919921875)","(-43.608154296875, 172.03463745117188, 51.97370147705078)","(-51.438289642333984, 176.96327209472656, 53.767574310302734)",POINT (0.3671484738588333 0.140461266040802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682419805,3245242501,1,1,"(0.38308200240135193, 0.1576707661151886)","(0.3572266399860382, 0.13172125816345215)",1,1,2.61602783203125,2.344467163085937,"(-55.96965026855469, -32.36083984375, 551.4129028320312)","(8.249946594238281, -40.7647705078125, 554.09033203125)","(-42.01777267456055, 171.3558807373047, 51.726627349853516)","(-50.95145797729492, 176.09521484375, 53.45161056518555)",POINT (0.3701543211936951 0.1446960121393204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682436472,3245259168,1,1,"(0.3775608241558075, 0.1677626073360443)","(0.35256919264793396, 0.12270309031009674)",1,1,2.632659912109375,2.330062866210937,"(-55.978416442871094, -32.391334533691406, 551.3341064453125)","(8.24308967590332, -40.79278564453125, 553.9459228515625)","(-43.92548751831055, 169.5127410888672, 51.05577850341797)","(-52.560733795166016, 177.74224853515625, 54.05110549926758)",POINT (0.3650650084018707 0.1452328488230705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,12,758682453139,3245275834,1,1,"(0.37765780091285706, 0.1501549482345581)","(0.3475736677646637, 0.1268734186887741)",1,1,2.617462158203125,2.337646484375,"(-55.98011779785156, -32.429588317871094, 551.265380859375)","(8.240909576416016, -40.8295783996582, 553.8778686523438)","(-43.8919677734375, 172.72853088378906, 52.226226806640625)","(-54.286808013916016, 176.9805908203125, 53.77389907836914)",POINT (0.3626157343387604 0.1385141834616661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,12,758682469806,3245292501,1,1,"(0.3785606622695923, 0.14932866394519806)","(0.35561251640319824, 0.1272978037595749)",1,1,2.616729736328125,2.340789794921875,"(-55.970489501953125, -32.44300842285156, 551.1475830078125)","(8.248638153076172, -40.84654235839844, 553.8098754882812)","(-43.58000946044922, 172.87942504882812, 52.281185150146484)","(-51.509185791015625, 176.90309143066406, 53.74567413330078)",POINT (0.3670865893363953 0.1383132338523865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,12,758682486479,3245309173,1,1,"(0.37620994448661804, 0.14078253507614136)","(0.3514232635498047, 0.12903553247451782)",1,1,2.59771728515625,2.3500213623046875,"(-55.95423126220703, -32.45283508300781, 551.0476684570312)","(8.26363754272461, -40.85623550415039, 553.698974609375)","(-44.392250061035156, 174.44029235839844, 52.849273681640625)","(-52.956668853759766, 176.58572387695312, 53.63013458251953)",POINT (0.3638166040182114 0.1349090337753296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,12,758682503145,3245325839,1,1,"(0.3792150020599365, 0.1411270648241043)","(0.35396456718444824, 0.12968574464321136)",1,1,2.6051177978515625,2.3452301025390625,"(-55.95233917236328, -32.45036315917969, 551.055908203125)","(8.270588874816895, -40.858009338378906, 553.7071533203125)","(-43.35392761230469, 174.37734985351562, 52.826377868652344)","(-52.078590393066406, 176.4669647216797, 53.58693313598633)",POINT (0.3665897846221924 0.1354064047336578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
