,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,51,33,603272739963,8498223801,1,1,"(0.4833199381828308, 0.28746727108955383)","(0.4283292591571808, 0.28599613904953003)",1,1,2.54010009765625,2.7133941650390625,"(-65.5535659790039, -34.667442321777344, 686.2396850585938)","(-9.078256607055664, -30.896299362182617, 684.0630493164062)","(-7.3830413818359375, 147.6502685546875, 43.09844970703125)","(-26.383718490600586, 147.91896057128906, 43.196231842041016)",POINT (0.4558245986700058 0.2867317050695419),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,33,603272756630,8498240468,1,1,"(0.4665292799472809, 0.32640838623046875)","(0.4342767894268036, 0.291805624961853)",1,1,2.501312255859375,2.70721435546875,"(-65.40840148925781, -34.65660095214844, 685.6874389648438)","(-9.014930725097656, -30.98000144958496, 684.27294921875)","(-13.184638023376465, 140.53817749023438, 40.509910583496094)","(-24.328691482543945, 146.85789489746094, 42.81016159057617)",POINT (0.4504030346870422 0.3091070055961609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272773297,8498257134,1,1,"(0.46850064396858215, 0.3390742540359497)","(0.4318043291568756, 0.2875499427318573)",1,1,2.517196655273437,2.700714111328125,"(-65.29924011230469, -34.66529846191406, 685.2337646484375)","(-8.901300430297852, -31.039669036865234, 683.9920654296875)","(-12.503482818603516, 138.22491455078125, 39.66797637939453)","(-25.1829891204834, 147.63514709472656, 43.09304428100586)",POINT (0.4501524865627289 0.3133120983839035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272789964,8498273801,1,1,"(0.4715225398540497, 0.34013044834136963)","(0.4375878572463989, 0.3027898371219635)",1,1,2.4983673095703125,2.701416015625,"(-65.25162506103516, -34.72743606567383, 685.1651611328125)","(-8.841322898864746, -31.08197784423828, 683.76123046875)","(-11.459334373474121, 138.0320281982422, 39.59773254394531)","(-23.18462371826172, 144.85177612304688, 42.07998275756836)",POINT (0.4545551985502243 0.3214601427316666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272806632,8498290468,1,1,"(0.474843829870224, 0.342899888753891)","(0.43180257081985474, 0.3068268299102783)",1,1,2.4794921875,2.674774169921875,"(-65.16526794433594, -34.76576614379883, 685.0508422851562)","(-8.746667861938477, -31.14056396484375, 683.4031372070312)","(-10.311755180358887, 137.52621459960938, 39.41367721557617)","(-25.183595657348633, 144.11448669433594, 41.811580657958984)",POINT (0.4533232003450394 0.3248633593320847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272823298,8498307134,1,1,"(0.4713538587093353, 0.3443337380886078)","(0.43847349286079407, 0.2846349775791168)",1,1,2.4982452392578125,2.6972808837890625,"(-65.0696792602539, -34.831729888916016, 684.96435546875)","(-8.641278266906738, -31.25897216796875, 683.3294067382812)","(-11.517621994018555, 137.2643280029297, 39.31839370727539)","(-22.87861442565918, 148.16754150390625, 43.28675842285156)",POINT (0.4549136757850647 0.3144843578338623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272839966,8498323801,1,1,"(0.47948917746543884, 0.325734943151474)","(0.43537047505378723, 0.31566259264945984)",1,1,2.4863433837890625,2.6746978759765625,"(-64.9912109375, -34.882537841796875, 684.8489990234375)","(-8.530559539794922, -31.32534408569336, 683.04833984375)","(-8.706668853759766, 140.66114807128906, 40.55473709106445)","(-23.950796127319336, 142.50076293945312, 41.22421646118164)",POINT (0.457429826259613 0.3206987679004669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272856636,8498340471,1,1,"(0.4668050706386566, 0.37108978629112244)","(0.44380828738212585, 0.2869476079940796)",1,1,2.499008178710937,2.6745147705078125,"(-64.85210418701172, -34.93833923339844, 684.666259765625)","(-8.395787239074707, -31.49144172668457, 683.4649658203125)","(-13.089336395263672, 132.37771606445312, 37.539737701416016)","(-21.035301208496094, 147.7451629638672, 43.13306427001953)",POINT (0.4553066790103912 0.329018697142601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272873303,8498357137,1,1,"(0.47705593705177307, 0.3143845498561859)","(0.43095409870147705, 0.31566059589385986)",1,1,2.4886474609375,2.660888671875,"(-64.75886535644531, -35.03870391845703, 684.6321411132812)","(-8.259037971496582, -31.54528045654297, 682.3621826171875)","(-9.547415733337402, 142.73416137695312, 41.3092155456543)","(-25.47675895690918, 142.5010986328125, 41.22440719604492)",POINT (0.4540050178766251 0.3150225728750229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272889970,8498373804,1,1,"(0.46816444396972656, 0.3170813024044037)","(0.438021719455719, 0.3078673481941223)",1,1,2.4765167236328125,2.669662475585937,"(-64.56336975097656, -35.066070556640625, 683.8023681640625)","(-8.112239837646484, -31.702285766601562, 682.879638671875)","(-12.61964225769043, 142.2416534423828, 41.12989807128906)","(-23.03471565246582, 143.92442321777344, 41.742488861083984)",POINT (0.4530930817127228 0.312474325299263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272906638,8498390471,1,1,"(0.46655696630477905, 0.33703699707984924)","(0.4435941278934479, 0.3216012418270111)",1,1,2.49688720703125,2.6661834716796875,"(-64.40089416503906, -35.104331970214844, 683.4938354492188)","(-7.973952770233154, -31.765642166137695, 682.36865234375)","(-13.175070762634277, 138.59701538085938, 39.8033447265625)","(-21.109315872192383, 141.41612243652344, 40.82950973510742)",POINT (0.4550755470991135 0.3293191194534302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272923304,8498407137,1,1,"(0.4712184965610504, 0.33747127652168274)","(0.4299676716327667, 0.2927985191345215)",1,1,2.522735595703125,2.670272827148437,"(-64.27339172363281, -35.142822265625, 683.3887329101562)","(-7.797949314117432, -31.88266372680664, 681.8853759765625)","(-11.564390182495117, 138.5177001953125, 39.77446746826172)","(-25.817598342895508, 146.6765594482422, 42.7441520690918)",POINT (0.4505930840969086 0.3151348978281021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272939972,8498423804,1,1,"(0.463943213224411, 0.3264465928077698)","(0.43319159746170044, 0.31818851828575134)",1,1,2.498626708984375,2.6869659423828125,"(-64.09703063964844, -35.183990478515625, 683.0559692382812)","(-7.647164344787598, -31.945003509521484, 681.9657592773438)","(-14.078186988830566, 140.53118896484375, 40.50739288330078)","(-24.70363998413086, 142.0394287109375, 41.05632400512695)",POINT (0.4485674053430557 0.3223175555467606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272956639,8498440471,1,1,"(0.4717468023300171, 0.3341751992702484)","(0.4408038258552551, 0.3113013803958893)",1,1,2.509490966796875,2.671417236328125,"(-63.97229766845703, -35.22136688232422, 682.765869140625)","(-7.5333099365234375, -32.015689849853516, 681.5845947265625)","(-11.381848335266113, 139.1196746826172, 39.99361038208008)","(-22.073423385620117, 143.29725646972656, 41.51418685913086)",POINT (0.4562753140926361 0.3227382898330688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272973311,8498457142,1,1,"(0.460378497838974, 0.3192666172981262)","(0.42871367931365967, 0.3013712763786316)",1,1,2.517547607421875,2.6899871826171875,"(-63.83514404296875, -35.25236129760742, 682.4263916015625)","(-7.391103744506836, -32.101356506347656, 681.2540283203125)","(-15.309897422790527, 141.84251403808594, 40.98468780517578)","(-26.250883102416992, 145.11090087890625, 42.174163818359375)",POINT (0.4445460885763168 0.3103189468383789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603272989978,8498473809,1,1,"(0.435971200466156, 0.25273916125297546)","(0.399492472410202, 0.20896248519420624)",1,1,2.5379638671875,2.712249755859375,"(-63.85271453857422, -35.217506408691406, 682.6586303710938)","(-7.40084171295166, -32.083229064941406, 680.9471435546875)","(-23.743227005004883, 153.99288940429688, 45.40701675415039)","(-36.3475456237793, 161.9881134033203, 48.31706237792969)",POINT (0.417731836438179 0.2308508232235908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603273006646,8498490476,1,1,"(0.4320068657398224, 0.25155219435691833)","(0.3987075090408325, 0.2155066430568695)",1,1,2.52532958984375,2.7048797607421875,"(-63.834510803222656, -35.24589538574219, 682.661376953125)","(-7.400110244750977, -32.10816192626953, 680.7677001953125)","(-25.112998962402344, 154.20965576171875, 45.48596954345703)","(-36.61876678466797, 160.7928924560547, 47.88208770751953)",POINT (0.4153571873903274 0.2335294187068939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603273023312,8498507142,1,1,"(0.44445252418518066, 0.2486470341682434)","(0.4006710946559906, 0.22273412346839905)",1,1,2.5446929931640625,2.720306396484375,"(-63.81740951538086, -35.265716552734375, 682.6907958984375)","(-7.340227127075195, -32.142051696777344, 680.9482421875)","(-20.812719345092773, 154.740234375, 45.679115295410156)","(-35.94029998779297, 159.47291564941406, 47.40157699584961)",POINT (0.4225618094205856 0.2356905788183212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603273039980,8498523809,1,1,"(0.4368174076080322, 0.2598758041858673)","(0.38981893658638, 0.22861653566360474)",1,1,2.553192138671875,2.7191314697265625,"(-63.74559020996094, -35.27899169921875, 682.158203125)","(-7.279813766479492, -32.18117904663086, 680.489501953125)","(-23.45083999633789, 152.68946838378906, 44.93263244628906)","(-39.69000244140625, 158.3985595703125, 47.01057434082031)",POINT (0.4133181720972061 0.244246169924736),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,33,603273056647,8498540476,1,1,"(0.42776212096214294, 0.26386091113090515)","(0.38420921564102173, 0.21672599017620087)",1,1,2.5394439697265625,2.74420166015625,"(-63.660587310791016, -35.286956787109375, 681.6251831054688)","(-7.233061790466309, -32.221435546875, 679.9537963867188)","(-26.579666137695312, 151.96163940429688, 44.66773223876953)","(-41.62830352783203, 160.5702362060547, 47.800926208496094)",POINT (0.4059856683015823 0.240293450653553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,33,603273073314,8498557142,1,1,"(0.4241914749145508, 0.26572075486183167)","(0.391993910074234, 0.2210889309644699)",1,1,2.56536865234375,2.7393798828125,"(-63.614620208740234, -35.331138610839844, 681.3990478515625)","(-7.198701858520508, -32.28589630126953, 679.7003173828125)","(-27.813419342041016, 151.62196350097656, 44.544097900390625)","(-38.9384880065918, 159.77337646484375, 47.51097106933594)",POINT (0.4080926924943924 0.2434048429131508),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,33,603273089981,8498573809,1,1,"(0.414070188999176, 0.265923410654068)","(0.3890465497970581, 0.23257552087306976)",1,1,2.58685302734375,2.7632293701171875,"(-63.57494354248047, -35.36296081542969, 681.1981201171875)","(-7.178674697875977, -32.33491516113281, 679.6744384765625)","(-31.310585021972656, 151.58494567871094, 44.5306396484375)","(-39.95688247680664, 157.67550659179688, 46.74739074707031)",POINT (0.4015583693981171 0.2492494657635689),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,33,603273106651,8498590478,1,1,"(0.38742128014564514, 0.2432735711336136)","(0.3785388469696045, 0.2105487734079361)",1,1,2.6123809814453125,2.7654571533203125,"(-63.56268310546875, -35.402713775634766, 680.6524047851562)","(-7.20377254486084, -32.415809631347656, 679.4452514648438)","(-40.51845169067383, 155.72164916992188, 46.0362548828125)","(-43.58755874633789, 161.6984100341797, 48.211585998535156)",POINT (0.3829800635576248 0.2269111722707748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
