,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,27,28,242891822950,9524406826,1,1,"(0.48699435591697693, 0.36256399750709534)","(0.49300312995910645, 0.3701750636100769)",1,1,3.192291259765625,3.264007568359375,"(-29.912452697753906, 40.84434509277344, 482.73089599609375)","(32.989498138427734, 46.59040069580078, 484.6791076660156)","(-4.23620080947876, 134.27557373046875, 38.23053741455078)","(-2.1539459228515625, 132.88143920898438, 37.723148345947266)",POINT (0.4899987429380417 0.3663695305585861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891839616,9524423492,1,1,"(0.48967987298965454, 0.370054692029953)","(0.495734840631485, 0.37162336707115173)",1,1,3.20001220703125,3.2413482666015625,"(-29.987655639648438, 40.912776947021484, 482.9857482910156)","(32.92469787597656, 46.656925201416016, 484.9329833984375)","(-3.305572986602783, 132.90350341796875, 37.73113250732422)","(-1.2073111534118652, 132.61614990234375, 37.626583099365234)",POINT (0.4927073568105698 0.3708390295505524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891856284,9524440159,1,1,"(0.4932599365711212, 0.36799657344818115)","(0.49679508805274963, 0.3691246211528778)",1,1,3.2014312744140625,3.2218475341796875,"(-30.066844940185547, 41.01210403442383, 483.07861328125)","(32.853580474853516, 46.725711822509766, 484.91375732421875)","(-2.0649514198303223, 133.28048706054688, 37.868343353271484)","(-0.8398935794830322, 133.0738525390625, 37.793155670166016)",POINT (0.4950275123119354 0.3685605973005295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891872951,9524456826,1,1,"(0.4889414608478546, 0.367449015378952)","(0.49334606528282166, 0.3583727180957794)",1,1,3.196990966796875,3.2458648681640625,"(-30.132062911987305, 41.07880401611328, 483.2443542480469)","(32.803245544433594, 46.85017013549805, 485.2601318359375)","(-3.561466693878174, 133.3807830810547, 37.904850006103516)","(-2.035113573074341, 135.0432891845703, 38.50999069213867)",POINT (0.4911437630653381 0.3629108667373657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891889618,9524473492,1,1,"(0.49812763929367065, 0.3758094012737274)","(0.4910750091075897, 0.3653055429458618)",1,1,3.1972808837890625,3.235015869140625,"(-30.22467041015625, 41.21862030029297, 483.46710205078125)","(32.729393005371094, 46.992855072021484, 485.4124450683594)","(-0.37810876965522766, 131.84939575195312, 37.347476959228516)","(-2.822110891342163, 133.77340698242188, 38.04774475097656)",POINT (0.4946013242006302 0.3705574721097946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891906286,9524490159,1,1,"(0.49024757742881775, 0.3623272180557251)","(0.49508434534072876, 0.3692740499973297)",1,1,3.18878173828125,3.257415771484375,"(-30.306880950927734, 41.31233215332031, 483.632080078125)","(32.642478942871094, 47.151206970214844, 485.512451171875)","(-3.108846664428711, 134.31893920898438, 38.246334075927734)","(-1.4327259063720703, 133.04647827148438, 37.783199310302734)",POINT (0.4926659613847732 0.3658006340265274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891922952,9524506825,1,1,"(0.49243709444999695, 0.36910298466682434)","(0.5016417503356934, 0.3640846014022827)",1,1,3.20751953125,3.216339111328125,"(-30.390121459960938, 41.45341491699219, 483.87115478515625)","(32.55272674560547, 47.2696647644043, 485.4295654296875)","(-2.350095510482788, 133.07781982421875, 37.79460144042969)","(0.8396609425544739, 133.99705505371094, 38.1291389465332)",POINT (0.4970394223928452 0.3665937930345535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891939623,9524523495,1,1,"(0.4859626889228821, 0.3572360873222351)","(0.49660924077033997, 0.3720859885215759)",1,1,3.185546875,3.2376251220703125,"(-30.478872299194336, 41.589237213134766, 484.1253356933594)","(32.4885368347168, 47.44133758544922, 485.9088439941406)","(-4.593712329864502, 135.25148010253906, 38.58578109741211)","(-0.9043005108833313, 132.5314178466797, 37.595726013183594)",POINT (0.491285964846611 0.3646610379219055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891956290,9524540162,1,1,"(0.4910328984260559, 0.3745161294937134)","(0.4977812170982361, 0.3585701286792755)",1,1,3.202362060546875,3.22235107421875,"(-30.564659118652344, 41.770538330078125, 484.15106201171875)","(32.403038024902344, 47.601318359375, 486.074951171875)","(-2.836705446243286, 132.08628845214844, 37.433692932128906)","(-0.4981675148010254, 135.00714111328125, 38.49679946899414)",POINT (0.494407057762146 0.3665431290864944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891972957,9524556828,1,1,"(0.48641321063041687, 0.3557123839855194)","(0.4954201579093933, 0.36292722821235657)",1,1,3.1883087158203125,3.226669311523437,"(-30.653575897216797, 41.963783264160156, 484.57476806640625)","(32.32223129272461, 47.79962158203125, 486.00421142578125)","(-4.437597751617432, 135.5305938720703, 38.68731689453125)","(-1.3163597583770752, 134.20904541015625, 38.20631408691406)",POINT (0.4909166842699051 0.359319806098938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242891989625,9524573495,1,1,"(0.4916924238204956, 0.3660951554775238)","(0.4923265278339386, 0.36971515417099)",1,1,3.2176666259765625,3.2386016845703125,"(-30.75090980529785, 42.0997314453125, 484.58294677734375)","(32.241455078125, 47.98896789550781, 486.40716552734375)","(-2.6081480979919434, 133.62876892089844, 37.9951286315918)","(-2.388410806655884, 132.9656982421875, 37.75375747680664)",POINT (0.4920094758272171 0.3679051548242569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242892006292,9524590162,1,1,"(0.4886154532432556, 0.3650934100151062)","(0.49443554878234863, 0.3615601658821106)",1,1,3.1894073486328125,3.198394775390625,"(-30.86715316772461, 42.34197998046875, 484.7520751953125)","(32.131629943847656, 48.243202209472656, 486.509765625)","(-3.674433946609497, 133.812255859375, 38.06191635131836)","(-1.6575568914413452, 134.45945739746094, 38.297454833984375)",POINT (0.4915255010128021 0.3633267879486084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242892022959,9524606828,1,1,"(0.4881160259246826, 0.34996581077575684)","(0.49090340733528137, 0.3706325590610504)",1,1,3.2096099853515625,3.2312469482421875,"(-30.99547004699707, 42.53977966308594, 485.02813720703125)","(32.008148193359375, 48.43777084350586, 486.7193603515625)","(-3.8475048542022705, 136.5832061767578, 39.07044982910156)","(-2.8815715312957764, 132.7976531982422, 37.692596435546875)",POINT (0.489509716629982 0.3602991849184036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,28,242892039626,9524623495,1,1,"(0.4627837836742401, 0.3557848036289215)","(0.4639677405357361, 0.3704081177711487)",1,1,3.2347412109375,3.238876342773437,"(-31.27572250366211, 42.78157424926758, 485.1336669921875)","(31.725589752197266, 48.72782897949219, 486.746337890625)","(-12.626054763793945, 135.517333984375, 38.68247985839844)","(-12.215777397155762, 132.83876037597656, 37.70756149291992)",POINT (0.4633757621049881 0.3630964607000351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,28,242892056294,9524640162,1,1,"(0.36837244033813477, 0.2875732481479645)","(0.38171035051345825, 0.33514076471328735)",1,1,3.215072631835937,3.2627105712890625,"(-31.83319091796875, 43.09696960449219, 485.521240234375)","(31.108592987060547, 49.0399284362793, 487.18475341796875)","(-45.34303283691406, 148.01173400878906, 43.23008346557617)","(-40.72096252441406, 139.29872131347656, 40.0588264465332)",POINT (0.3750413954257965 0.3113570064306259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
