,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,54,26,437523327277,2089678887,1,1,"(0.6343348026275635, 0.31076377630233765)","(0.6649672985076904, 0.2621387243270874)",1,1,2.484466552734375,2.3461456298828125,"(-90.75852966308594, -104.41696166992188, 759.360107421875)","(-24.679893493652344, -103.85132598876953, 760.2284545898438)","(46.82262420654297, 143.76388549804688, 41.68402099609375)","(57.43791961669922, 152.6706085205078, 44.92575454711914)",POINT (0.649651050567627 0.2864512503147125),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523343944,2089695553,1,1,"(0.6316911578178406, 0.30549317598342896)","(0.6593332290649414, 0.28014716506004333)",1,1,2.443023681640625,2.4214324951171875,"(-90.76356506347656, -104.43560028076172, 759.4093627929688)","(-24.67879867553711, -103.87452697753906, 760.3080444335938)","(45.906517028808594, 144.7293243408203, 42.03538131713867)","(55.48552322387695, 149.37196350097656, 43.72520065307617)",POINT (0.645512193441391 0.2928201705217362),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523360611,2089712220,1,1,"(0.6345345377922058, 0.3108193278312683)","(0.653427243232727, 0.2913430333137512)",1,1,2.4974822998046875,2.4141998291015625,"(-90.75118255615234, -104.44239807128906, 759.37841796875)","(-24.667659759521484, -103.89730834960938, 760.37353515625)","(46.89186477661133, 143.7537078857422, 41.6802978515625)","(53.43886947631836, 147.3212127685547, 42.978755950927734)",POINT (0.6439808905124664 0.3010811805725098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,26,437523377279,2089728887,1,1,"(0.6376950144767761, 0.31160515546798706)","(0.6617723107337952, 0.29381200671195984)",1,1,2.48248291015625,2.4009552001953125,"(-90.7490005493164, -104.46290588378906, 759.4280395507812)","(-24.656511306762695, -103.93522644042969, 760.4384765625)","(47.98707962036133, 143.60977172851562, 41.627925872802734)","(56.330753326416016, 146.86895751953125, 42.814186096191406)",POINT (0.6497336626052856 0.3027085810899734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,26,437523393950,2089745558,1,1,"(0.629889190196991, 0.3128998279571533)","(0.6654546856880188, 0.25620460510253906)",1,1,2.52301025390625,2.3782501220703125,"(-90.74913024902344, -104.466064453125, 759.4119262695312)","(-24.65492057800293, -103.96281433105469, 760.4380493164062)","(45.282073974609375, 143.37261962890625, 41.54159164428711)","(57.60683822631836, 153.75755310058594, 45.321407318115234)",POINT (0.6476719379425049 0.2845522165298462),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523410618,2089762225,1,1,"(0.6264418363571167, 0.3449594974517822)","(0.6715013384819031, 0.22579756379127502)",1,1,2.542755126953125,2.3104705810546875,"(-90.74826049804688, -104.4760513305664, 759.4607543945312)","(-24.648876190185547, -103.9939193725586, 760.4544067382812)","(44.08743667602539, 137.50022888183594, 39.4041862487793)","(59.70219039916992, 159.3272705078125, 47.348609924316406)",POINT (0.6489715874195099 0.2853785306215286),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523427285,2089778892,1,1,"(0.6352460384368896, 0.3268696069717407)","(0.6710309386253357, 0.2445800006389618)",1,1,2.488677978515625,2.35394287109375,"(-90.74424743652344, -104.48069763183594, 759.4449462890625)","(-24.6457576751709, -104.01761627197266, 760.47021484375)","(47.138423919677734, 140.8137664794922, 40.6102294921875)","(59.5391960144043, 155.88687133789062, 46.09637451171875)",POINT (0.6531384885311127 0.2857248038053513),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523443952,2089795558,1,1,"(0.6339784860610962, 0.3157100975513458)","(0.6571545004844666, 0.21034851670265198)",1,1,2.5146484375,2.288803100585937,"(-90.75544738769531, -104.47758483886719, 759.45849609375)","(-24.655866622924805, -104.02555084228516, 760.4692993164062)","(46.69915008544922, 142.8578643798828, 41.354244232177734)","(54.73051071166992, 162.15707397460938, 48.3785400390625)",POINT (0.6455664932727814 0.2630293071269989),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523460619,2089812225,1,1,"(0.6296968460083008, 0.2826915979385376)","(0.6559475660324097, 0.2403460144996643)",1,1,2.4741363525390625,2.3886260986328125,"(-90.77812194824219, -104.50772094726562, 759.4508056640625)","(-24.67535400390625, -104.05575561523438, 760.5323486328125)","(45.21543502807617, 148.90589904785156, 43.555572509765625)","(54.3122673034668, 156.66241455078125, 46.37868118286133)",POINT (0.6428222060203552 0.261518806219101),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523477287,2089828892,1,1,"(0.6261464953422546, 0.2709246277809143)","(0.6653033494949341, 0.19581978023052216)",1,1,2.4412841796875,2.3014068603515625,"(-90.80110931396484, -104.52687072753906, 759.4293212890625)","(-24.709260940551758, -104.072509765625, 760.5301513671875)","(43.98511505126953, 151.061279296875, 44.34004592895508)","(57.55438995361328, 164.81832885742188, 49.34720230102539)",POINT (0.6457249224185944 0.2333722040057182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,26,437523493953,2089845558,1,1,"(0.6375751495361328, 0.27177074551582336)","(0.6566026210784912, 0.30113986134529114)",1,1,2.45281982421875,2.44073486328125,"(-90.86973571777344, -104.56175231933594, 759.494384765625)","(-24.777042388916016, -104.0992202758789, 760.60498046875)","(47.94554901123047, 150.9062957763672, 44.28362274169922)","(54.53926467895508, 145.52670288085938, 42.32563400268555)",POINT (0.647088885307312 0.2864553034305572),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,26,437523510625,2089862229,1,1,"(0.6397448778152466, 0.26804444193840027)","(0.6671920418739319, 0.3025214672088623)",1,1,2.441741943359375,2.467147827148437,"(-90.95533752441406, -104.61253356933594, 759.6341552734375)","(-24.83917999267578, -104.11924743652344, 760.6641845703125)","(48.69742965698242, 151.58885192871094, 44.532047271728516)","(58.20888137817383, 145.27365112304688, 42.23350143432617)",POINT (0.6534684598445892 0.2852829545736313),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
