,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,46,33,70892942459,1843253348,1,1,"(0.530397355556488, 0.652445912361145)","(0.4610053598880768, 0.5859748125076294)",1,1,3.706878662109375,3.5032501220703125,"(-34.060325622558594, -25.026580810546875, 636.5496826171875)","(25.661046981811523, -28.24936294555664, 636.986572265625)","(8.883414268493652, 80.99173736572266, 18.836772918701172)","(-15.093289375305176, 93.13180541992188, 23.25539207458496)",POINT (0.4957013577222824 0.6192103624343872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,33,70892959125,1843270014,1,1,"(0.5211279988288879, 0.6275836825370789)","(0.4701620042324066, 0.5978506803512573)",1,1,3.6949615478515625,3.500473022460937,"(-33.91786193847656, -25.000961303710938, 636.3053588867188)","(25.765544891357422, -28.25851058959961, 637.05712890625)","(5.680606365203857, 85.5324935913086, 20.489465713500977)","(-11.929429054260254, 90.96282958984375, 22.465991973876953)",POINT (0.4956450015306473 0.6127171814441681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,33,70892975793,1843286681,1,1,"(0.5309392213821411, 0.6406477689743042)","(0.45805343985557556, 0.5551016926765442)",1,1,3.690719604492188,3.489105224609375,"(-33.823333740234375, -25.039941787719727, 636.46240234375)","(25.906787872314453, -28.38318634033203, 637.1466064453125)","(9.070622444152832, 83.14651489257812, 19.62105369567871)","(-16.113245010375977, 98.77035522460938, 25.307693481445312)",POINT (0.4944963306188583 0.5978747308254242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70892992470,1843303358,1,1,"(0.5333195924758911, 0.6492030024528503)","(0.46785831451416016, 0.5900052189826965)",1,1,3.706207275390625,3.4989166259765625,"(-33.71308898925781, -25.120223999023438, 636.5301513671875)","(25.985382080078125, -28.47270965576172, 637.130126953125)","(9.893106460571289, 81.58401489257812, 19.05234718322754)","(-12.725419044494629, 92.39568328857422, 22.987524032592773)",POINT (0.5005889534950256 0.6196041107177734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,33,70893009137,1843320024,1,1,"(0.5272334814071655, 0.6380702257156372)","(0.4557410478591919, 0.5755708813667297)",1,1,3.68719482421875,3.4987030029296875,"(-33.64565658569336, -25.21865463256836, 636.70556640625)","(26.103309631347656, -28.628646850585938, 637.3233032226562)","(7.790183067321777, 83.61727142333984, 19.79239273071289)","(-16.91223907470703, 95.03192901611328, 23.947019577026367)",POINT (0.4914872646331787 0.6068205535411835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,33,70893025804,1843336691,1,1,"(0.5315704345703125, 0.6574586629867554)","(0.46051347255706787, 0.5927627086639404)",1,1,3.685821533203125,3.5002593994140625,"(-33.58023452758789, -25.273941040039062, 636.4984130859375)","(26.13703155517578, -28.70207977294922, 637.1177978515625)","(9.28873062133789, 80.07621002197266, 18.50360870361328)","(-15.263252258300781, 91.89207458496094, 22.804218292236328)",POINT (0.4960419535636902 0.6251106858253479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,33,70893042472,1843353358,1,1,"(0.5268966555595398, 0.6556757092475891)","(0.4709152281284332, 0.5709579586982727)",1,1,3.722854614257813,3.485565185546875,"(-33.54654312133789, -25.349136352539062, 636.716796875)","(26.1597900390625, -28.778135299682617, 637.1602172851562)","(7.673824310302734, 80.40186309814453, 18.622079849243164)","(-11.669177055358887, 95.8744125366211, 24.253665924072266)",POINT (0.4989059418439865 0.6133168339729309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,33,70893059138,1843370024,1,1,"(0.5249128937721252, 0.6409013867378235)","(0.4638424515724182, 0.5717138648033142)",1,1,3.694000244140625,3.4995880126953125,"(-33.52271270751953, -25.396942138671875, 636.775634765625)","(26.176502227783203, -28.794523239135742, 637.27197265625)","(6.988376140594482, 83.10018920898438, 19.604188919067383)","(-14.113009452819824, 95.73638153076172, 24.203407287597656)",POINT (0.4943776726722717 0.6063076257705688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,33,70893075806,1843386691,1,1,"(0.5223906636238098, 0.6317761540412903)","(0.46300607919692993, 0.5741524696350098)",1,1,3.6998443603515625,3.490585327148437,"(-33.50756072998047, -25.39000701904297, 636.8887939453125)","(26.198923110961914, -28.742698669433594, 637.5069580078125)","(6.116878509521484, 84.76680755615234, 20.210752487182617)","(-14.401989936828613, 95.2909927368164, 24.041288375854492)",POINT (0.4926983714103699 0.60296431183815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,33,70893092473,1843403358,1,1,"(0.5321772694587708, 0.6465381979942322)","(0.4627515971660614, 0.5885428786277771)",1,1,3.713592529296875,3.496673583984375,"(-33.48849868774414, -25.358097076416016, 637.1283569335938)","(26.234325408935547, -28.681468963623047, 637.7752075195312)","(9.498424530029297, 82.0707015991211, 19.2294921875)","(-14.489928245544434, 92.66277313232422, 23.084692001342773)",POINT (0.4974644333124161 0.6175405383110046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,33,70893109140,1843420024,1,1,"(0.5466366410255432, 0.6373755931854248)","(0.47036442160606384, 0.5579856038093567)",1,1,3.715850830078125,3.478256225585937,"(-33.44451141357422, -25.25396728515625, 637.3468017578125)","(26.293682098388672, -28.595096588134766, 638.2886962890625)","(14.494473457336426, 83.74412536621094, 19.838565826416016)","(-11.85949420928955, 98.24365997314453, 25.115978240966797)",POINT (0.5085005313158035 0.5976805984973907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893125810,1843436694,1,1,"(0.5111809372901917, 0.5345333218574524)","(0.4618058204650879, 0.45376136898994446)",1,1,3.6912994384765625,3.4749755859375,"(-33.370948791503906, -25.089313507080078, 638.0657348632812)","(26.336166381835938, -28.419267654418945, 638.4205322265625)","(2.243643283843994, 102.52690887451172, 26.67496109008789)","(-14.816707611083984, 117.27884674072266, 32.0442008972168)",POINT (0.4864933788776398 0.4941473454236984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893142478,1843453361,1,1,"(0.5213832259178162, 0.5524917244911194)","(0.45040392875671387, 0.48778510093688965)",1,1,3.70977783203125,3.48834228515625,"(-33.25025177001953, -25.04214859008789, 638.1448974609375)","(26.485742568969727, -28.350675582885742, 638.4647827148438)","(5.768798351287842, 99.2470474243164, 25.48116111755371)","(-18.75635528564453, 111.06484985351562, 29.78252410888672)",POINT (0.485893577337265 0.5201384127140045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893159145,1843470027,1,1,"(0.5131091475486755, 0.5455796122550964)","(0.46174439787864685, 0.47620847821235657)",1,1,3.6873931884765625,3.46917724609375,"(-33.07595443725586, -25.03327178955078, 637.94873046875)","(26.641151428222656, -28.379541397094727, 638.7127685546875)","(2.90988826751709, 100.50945281982422, 25.94065284729004)","(-14.837932586669922, 113.17916870117188, 30.552061080932617)",POINT (0.4874267727136612 0.5108940452337265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893175812,1843486694,1,1,"(0.5169248580932617, 0.5503852963447571)","(0.4738198518753052, 0.46724751591682434)",1,1,3.720962524414064,3.461517333984375,"(-32.91964340209961, -25.07272720336914, 638.1568603515625)","(26.785932540893555, -28.473346710205078, 638.8602294921875)","(4.22830867767334, 99.63175964355469, 25.621185302734375)","(-10.665567398071289, 114.81576538085938, 31.147743225097656)",POINT (0.4953723549842834 0.5088164061307907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893192480,1843503361,1,1,"(0.5162571668624878, 0.5386355519294739)","(0.4658864736557007, 0.4572489559650421)",1,1,3.711135864257813,3.4872589111328125,"(-32.76051712036133, -25.167858123779297, 638.614501953125)","(26.972349166870117, -28.648303985595703, 638.7880859375)","(3.9976110458374023, 101.77770233154297, 26.402238845825195)","(-13.406742095947266, 116.64186096191406, 31.812408447265625)",POINT (0.4910718202590942 0.497942253947258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893209146,1843520027,1,1,"(0.5216214656829834, 0.5378244519233704)","(0.4513739049434662, 0.47699791193008423)",1,1,3.7176361083984375,3.4639129638671875,"(-32.58000183105469, -25.28372573852539, 638.7909545898438)","(27.161128997802734, -28.790340423583984, 638.8624877929688)","(5.85109806060791, 101.92581939697266, 26.456174850463867)","(-18.421199798583984, 113.03499603271484, 30.499563217163086)",POINT (0.4864976853132248 0.5074111819267273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,33,70893225814,1843536694,1,1,"(0.5179575681686401, 0.5508393049240112)","(0.4597335159778595, 0.49972113966941833)",1,1,3.71649169921875,3.4907379150390625,"(-32.40719985961914, -25.38728904724121, 638.8201904296875)","(27.33716583251953, -28.938148498535156, 639.3701171875)","(4.585135459899902, 99.54882049560547, 25.591033935546875)","(-15.532744407653809, 108.8848648071289, 28.989126205444336)",POINT (0.4888455420732498 0.5252802222967148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
