,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,20,10,176520843438,2686992255,1,1,"(0.4650819003582001, 0.20105013251304626)","(0.49308568239212036, 0.18347695469856262)",1,1,2.95953369140625,2.5567626953125,"(-63.67610168457031, -25.32130241394043, 655.2113647460938)","(-1.1347004175186157, -16.4746036529541, 655.150634765625)","(-13.684741020202637, 163.4331817626953, 48.843082427978516)","(-4.008724212646484, 166.6427001953125, 50.0112190246582)",POINT (0.4790837913751602 0.1922635436058044),,,,,,,,,,1,,
0,20,10,176520860105,2687008922,1,1,"(0.3914022445678711, 0.18993346393108368)","(0.40411481261253357, 0.18145856261253357)",1,1,2.928253173828125,2.569320678710937,"(-63.994239807128906, -25.36903190612793, 655.3658447265625)","(-1.4820263385772705, -16.476791381835938, 654.6514892578125)","(-39.14292526245117, 165.46351623535156, 49.581993103027344)","(-34.75040817260742, 167.01133728027344, 50.14537811279297)",POINT (0.3977585285902023 0.1856960132718086),,,,,,,,,,1,,
0,20,10,176520876773,2687025589,1,1,"(0.3779553771018982, 0.18411757051944733)","(0.3993476629257202, 0.20055043697357178)",1,1,2.9326629638671875,2.5635223388671875,"(-64.02669525146484, -25.362564086914062, 655.3604736328125)","(-1.553328037261963, -16.46489715576172, 655.195556640625)","(-43.789154052734375, 166.52569580078125, 49.96864700317383)","(-36.39759063720703, 163.5244598388672, 48.876258850097656)",POINT (0.3886515200138092 0.1923340037465096),,,,,,,,,,,,
0,20,10,176520893439,2687042255,1,1,"(0.3811204135417938, 0.1838322877883911)","(0.3970930576324463, 0.20055612921714783)",1,1,2.91546630859375,2.5497589111328125,"(-64.0621337890625, -25.364309310913086, 655.4249267578125)","(-1.567495584487915, -16.467742919921875, 655.2666015625)","(-42.695552825927734, 166.5778045654297, 49.98759078979492)","(-37.17660140991211, 163.52342224121094, 48.87587356567383)",POINT (0.3891067355871201 0.1921942085027695),,,,,,,,,,,,
0,20,10,176520910108,2687058923,1,1,"(0.38336843252182007, 0.18706664443016052)","(0.39987415075302124, 0.1978401243686676)",1,1,2.92498779296875,2.5425262451171875,"(-64.10157775878906, -25.358238220214844, 655.4652099609375)","(-1.5848222970962524, -16.453828811645508, 655.124267578125)","(-41.91880798339844, 165.9871063232422, 49.772552490234375)","(-36.21567153930664, 164.01947021484375, 49.05640411376953)",POINT (0.3916212916374206 0.1924533843994141),,,,,,,,,,,,
0,20,10,176520926775,2687075590,1,1,"(0.38372305035591125, 0.17293120920658112)","(0.40178611874580383, 0.19777105748653412)",1,1,2.9187164306640625,2.540191650390625,"(-64.11585235595703, -25.39011001586914, 655.3900146484375)","(-1.5985530614852905, -16.472797393798828, 655.053466796875)","(-41.79627990722656, 168.56874084472656, 50.71223831176758)","(-35.55503463745117, 164.03207397460938, 49.06101989746094)",POINT (0.3927545845508575 0.1853511333465576),,,,,,,,,,1,,
0,20,10,176520943442,2687092256,1,1,"(0.387062132358551, 0.17292353510856628)","(0.4035082459449768, 0.19434209167957306)",1,1,2.914779663085937,2.544540405273437,"(-64.11164093017578, -25.384471893310547, 655.2940673828125)","(-1.5715751647949219, -16.46541976928711, 654.934814453125)","(-40.64255142211914, 168.5701446533203, 50.71274948120117)","(-34.95998764038086, 164.65834045410156, 49.2889289855957)",POINT (0.3952851891517639 0.1836328133940697),,,,,,,,,,1,,
0,20,10,176520960109,2687108923,1,1,"(0.3807772696018219, 0.18465054035186768)","(0.39125415682792664, 0.19207821786403656)",1,1,2.9060211181640625,2.5254364013671875,"(-64.10281372070312, -25.385730743408203, 655.1508178710938)","(-1.5495409965515137, -16.47626495361328, 654.769287109375)","(-42.814117431640625, 166.42837524414062, 49.93316650390625)","(-39.19409942626953, 165.0718231201172, 49.43937683105469)",POINT (0.3860157132148743 0.1883643791079521),,,,,,,,,,1,,
0,20,10,176520976776,2687125589,1,1,"(0.38641688227653503, 0.18933899700641632)","(0.38996589183807373, 0.20055483281612396)",1,1,2.911285400390625,2.539215087890625,"(-64.08473205566406, -25.353187561035156, 655.0818481445312)","(-1.5084137916564941, -16.46731185913086, 654.5801391601562)","(-40.86549377441406, 165.5720672607422, 49.62157440185547)","(-39.639225006103516, 163.52365112304688, 48.87598419189453)",POINT (0.3881913870573044 0.1949469149112701),,,,,,,,,,,,
0,20,10,176520993443,2687142256,1,1,"(0.38664567470550537, 0.19871170818805695)","(0.38869330286979675, 0.181632399559021)",1,1,2.9048614501953125,2.5100555419921875,"(-64.05851745605469, -25.340604782104492, 654.942138671875)","(-1.489078402519226, -16.475730895996094, 654.4617919921875)","(-40.786434173583984, 163.86029052734375, 48.99844741821289)","(-40.07893753051758, 166.97959899902344, 50.13379669189453)",POINT (0.3876694887876511 0.190172053873539),,,,,,,,,,,,
0,20,10,176521010111,2687158923,1,1,"(0.3706454336643219, 0.18928401172161102)","(0.37510380148887634, 0.190571129322052)",1,1,2.897125244140625,2.52838134765625,"(-64.08097839355469, -25.301048278808594, 654.7683715820312)","(-1.517092227935791, -16.440153121948242, 654.5096435546875)","(-46.3149299621582, 165.5821075439453, 49.62522888183594)","(-44.77444076538086, 165.34706115722656, 49.53958511352539)",POINT (0.3728746175765991 0.1899275705218315),,,,,,,,,,,,
