,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,11,3,64708800386,907678629,1,1,"(0.4871358275413513, 0.6780565977096558)","(0.4399518072605133, 0.7539180517196655)",1,1,2.9904327392578125,2.7395172119140625,"(-51.978759765625, -17.709922790527344, 696.434814453125)","(12.429457664489746, -18.828258514404297, 704.6798095703125)","(-4.1871724128723145, 76.48639678955078, 17.19700813293457)","(-20.538171768188477, 62.59074783325195, 12.139387130737305)",POINT (0.4635438174009323 0.7159873247146606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708817057,907695300,1,1,"(0.48435020446777344, 0.6898964047431946)","(0.44802647829055786, 0.7447596788406372)",1,1,3.007049560546875,2.7476959228515625,"(-51.95936584472656, -17.670419692993164, 696.4649658203125)","(12.468525886535645, -18.812942504882812, 704.6920166015625)","(-5.152493476867676, 74.31767272949219, 16.407657623291016)","(-17.740001678466797, 64.26829528808594, 12.749972343444824)",POINT (0.4661883413791656 0.7173280417919159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708833725,907711967,1,1,"(0.48562535643577576, 0.6948598027229309)","(0.4467926025390625, 0.743232786655426)",1,1,2.9749908447265625,2.7415924072265625,"(-51.936038970947266, -17.649019241333008, 696.4417724609375)","(12.513923645019531, -18.808208465576172, 704.635498046875)","(-4.710608959197998, 73.40853881835938, 16.076736450195312)","(-18.167591094970703, 64.54796600341797, 12.851775169372559)",POINT (0.4662089794874191 0.7190462946891785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708850391,907728633,1,1,"(0.486028254032135, 0.7049176096916199)","(0.42601877450942993, 0.729404628276825)",1,1,2.997711181640625,2.7553253173828125,"(-51.92475891113281, -17.61272430419922, 696.470458984375)","(12.537372589111328, -18.801345825195312, 704.4974365234375)","(-4.57100772857666, 71.56621551513672, 15.406224250793457)","(-25.366477966308594, 67.08089447021484, 13.773710250854492)",POINT (0.4560235142707825 0.7171611189842224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708867059,907745300,1,1,"(0.48111820220947266, 0.7142864465713501)","(0.43162664771080017, 0.7260134816169739)",1,1,3.0304107666015625,2.758941650390625,"(-51.922637939453125, -17.584693908691406, 696.484130859375)","(12.550674438476562, -18.78789710998535, 704.3326416015625)","(-6.272500038146973, 69.85011291503906, 14.78158950805664)","(-23.42314338684082, 67.70206451416016, 13.999756813049316)",POINT (0.4563724249601364 0.720149964094162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708883726,907761967,1,1,"(0.494206964969635, 0.7037675976753235)","(0.4381803870201111, 0.7093657851219177)",1,1,3.0419158935546875,2.753448486328125,"(-51.899261474609375, -17.579238891601562, 696.3387451171875)","(12.568342208862305, -18.786643981933594, 704.209228515625)","(-1.7367732524871826, 71.77688598632812, 15.482855796813965)","(-21.152029037475586, 70.75145721435547, 15.109658241271973)",POINT (0.466193675994873 0.7065666913986206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708900402,907778642,1,1,"(0.48271891474723816, 0.613609254360199)","(0.4445545971393585, 0.7212756276130676)",1,1,3.020980834960937,2.7809295654296875,"(-51.848487854003906, -17.484020233154297, 696.4415283203125)","(12.582658767700195, -18.60224151611328, 704.400146484375)","(-5.717807292938232, 88.29129028320312, 21.49362564086914)","(-18.943130493164062, 68.56990051269531, 14.315628051757812)",POINT (0.4636367559432983 0.6674424409866333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,3,64708917069,907795309,1,1,"(0.4907650947570801, 0.39487457275390625)","(0.45438632369041443, 0.4028140902519226)",1,1,3.0373077392578125,2.7255096435546875,"(-51.728267669677734, -17.10586166381836, 696.7437744140625)","(12.510295867919922, -18.295623779296875, 704.745849609375)","(-2.9295060634613037, 128.357177734375, 36.07645034790039)","(-15.536096572875977, 126.90290832519531, 35.54713821411133)",POINT (0.4725757092237472 0.3988443315029144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,3,64708933731,907811970,1,1,"(0.49426186084747314, 0.33562803268432617)","(0.4554613530635834, 0.3542519807815552)",1,1,3.078720092773437,2.770614624023437,"(-51.62815856933594, -16.908395767211914, 696.515380859375)","(12.478032112121582, -18.127777099609375, 705.0341796875)","(-1.7177412509918213, 139.20947265625, 40.026329040527344)","(-15.163536071777344, 135.79811096191406, 38.78468704223633)",POINT (0.4748616069555283 0.3449400067329407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,3,64708950397,907828636,1,1,"(0.4898736774921417, 0.3299696147441864)","(0.4422285854816437, 0.355131059885025)",1,1,3.057235717773437,2.7409210205078125,"(-51.68080139160156, -16.942882537841797, 696.60205078125)","(12.56637954711914, -18.15503692626953, 704.78466796875)","(-3.238410472869873, 140.24594116210938, 40.40353775024414)","(-19.74918556213379, 135.63706970214844, 38.726070404052734)",POINT (0.4660511314868927 0.3425503373146057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,3,64708967065,907845303,1,1,"(0.4957512617111206, 0.33420559763908386)","(0.44913578033447266, 0.3603752851486206)",1,1,3.0537261962890625,2.7483367919921875,"(-51.688072204589844, -16.927833557128906, 696.627685546875)","(12.575607299804688, -18.146652221679688, 704.6196899414062)","(-1.2016125917434692, 139.4700164794922, 40.12117385864258)","(-17.3555850982666, 134.67648315429688, 38.37643814086914)",POINT (0.4724435210227966 0.3472904413938522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,3,64708983732,907861970,1,1,"(0.4926331341266632, 0.3363352119922638)","(0.4516404867172241, 0.37356966733932495)",1,1,3.043441772460937,2.7457733154296875,"(-51.697052001953125, -16.923664093017578, 696.61279296875)","(12.581768035888672, -18.145652770996094, 704.5098876953125)","(-2.282162666320801, 139.07994079589844, 39.979164123535156)","(-16.48761749267578, 132.25965881347656, 37.496803283691406)",POINT (0.4721368104219437 0.3549524396657944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,3,64709000400,907878637,1,1,"(0.4973890483379364, 0.3374725580215454)","(0.4537773132324219, 0.36039894819259644)",1,1,3.0639801025390625,2.73480224609375,"(-51.708045959472656, -16.8984375, 696.6246948242188)","(12.588403701782227, -18.139068603515625, 704.3862915039062)","(-0.6340652108192444, 138.87161254882812, 39.903343200683594)","(-15.747123718261719, 134.67214965820312, 38.37488555908203)",POINT (0.4755831807851791 0.3489357531070709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
