,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,13,10,407594952214,1751807463,1,1,"(0.48807764053344727, 0.6306445002555847)","(0.49689507484436035, 0.679090678691864)",1,1,2.3726959228515625,2.4331817626953125,"(-63.082942962646484, 0.5975991487503052, 565.4461669921875)","(-1.687743902206421, -6.6632304191589355, 565.042236328125)","(-5.739129543304443, 84.97346496582031, 20.286008834838867)","(-2.692490816116333, 76.12541961669922, 17.065589904785156)",POINT (0.4924863576889038 0.6548675894737244),,,,,,,,,,,,1
0,13,10,407594968885,1751824133,1,1,"(0.49154388904571533, 0.6301788687705994)","(0.490527868270874, 0.6789678335189819)",1,1,2.34649658203125,2.413299560546875,"(-63.090065002441406, 0.6136455535888672, 565.490234375)","(-1.694535255432129, -6.647706508636475, 565.0950927734375)","(-4.541455268859863, 85.05851745605469, 20.316965103149414)","(-4.892516613006592, 76.14783477783203, 17.073810577392578)",POINT (0.4910358786582947 0.6545733511447906),,,,,,,,,,,,1
0,13,10,407594985551,1751840799,1,1,"(0.47190770506858826, 0.4937509596347809)","(0.48296064138412476, 0.5288240909576416)",1,1,2.31829833984375,2.4303741455078125,"(-63.08811569213867, 0.8218380212783813, 565.678466796875)","(-1.7669830322265625, -6.45256233215332, 565.2703857421875)","(-11.326263427734375, 109.97525787353516, 29.385944366455078)","(-7.507193088531494, 103.56961059570312, 27.054481506347656)",POINT (0.4774341732263565 0.5112875252962112),,,,,,,,,,,1,
0,13,10,407595002219,1751857466,1,1,"(0.46763792634010315, 0.5253379344940186)","(0.48199981451034546, 0.5501018762588501)",1,1,2.3430633544921875,2.43511962890625,"(-63.07696533203125, 0.8451821208000183, 565.744140625)","(-1.7800525426864624, -6.404199123382568, 565.3052368164062)","(-12.801562309265137, 104.20633697509766, 27.286184310913086)","(-7.839179515838623, 99.68351745605469, 25.640047073364258)",POINT (0.4748188704252243 0.5377199053764343),,,,,,,,,,,1,
0,13,10,407595018886,1751874133,1,1,"(0.4758300185203552, 0.5197927355766296)","(0.4770691394805908, 0.5305967926979065)",1,1,2.38470458984375,2.436141967773437,"(-63.179901123046875, 0.8336304426193237, 565.790771484375)","(-1.7727406024932861, -6.426942825317383, 565.279052734375)","(-9.97099494934082, 105.21908569335938, 27.654802322387695)","(-9.542853355407715, 103.24586486816406, 26.93663787841797)",POINT (0.476449579000473 0.5251947641372681),,,,,,,,,,,1,
0,13,10,407595035554,1751890800,1,1,"(0.4700568914413452, 0.5081133842468262)","(0.4734781086444855, 0.5335625410079956)",1,1,2.3712921142578125,2.4177703857421875,"(-63.15055847167969, 0.8074140548706055, 565.5861206054688)","(-1.7997851371765137, -6.4135026931762695, 565.3228759765625)","(-11.965761184692383, 107.3521499633789, 28.431196212768555)","(-10.783645629882812, 102.70421600341797, 26.739479064941406)",POINT (0.4717675000429153 0.5208379626274109),,,,,,,,,,,1,
0,13,10,407595052220,1751907466,1,1,"(0.4715811312198639, 0.5190878510475159)","(0.4813348650932312, 0.5278130769729614)",1,1,2.380599975585937,2.4299774169921875,"(-63.203338623046875, 0.8261258006095886, 565.6565551757812)","(-1.8247703313827515, -6.377091407775879, 565.3671875)","(-11.439107894897461, 105.34783172607422, 27.701648712158203)","(-8.068933486938477, 103.75426483154297, 27.121675491333008)",POINT (0.4764579981565476 0.5234504640102386),,,,,,,,,,,1,
0,13,10,407595068888,1751924133,1,1,"(0.4763128459453583, 0.5097275972366333)","(0.48292553424835205, 0.5548637509346008)",1,1,2.357086181640625,2.468841552734375,"(-63.252952575683594, 0.8368027806282043, 565.71923828125)","(-1.8614130020141602, -6.3461995124816895, 565.3848266601562)","(-9.804163932800293, 107.0573501586914, 28.323884963989258)","(-7.519316673278809, 98.81382751464844, 25.323476791381836)",POINT (0.4796191900968552 0.5322956740856171),,,,,,,,,,,1,
0,13,10,407595085555,1751940800,1,1,"(0.4674876034259796, 0.5211960077285767)","(0.48360127210617065, 0.5407017469406128)",1,1,2.3653717041015625,2.4412841796875,"(-63.29522705078125, 0.8601294159889221, 565.737548828125)","(-1.8958544731140137, -6.313299179077148, 565.3226318359375)","(-12.85351848602295, 104.96280670166016, 27.561511993408203)","(-7.285826206207275, 101.40032958984375, 26.264881134033203)",POINT (0.4755444377660751 0.5309488773345947),,,,,,,,,,,1,
0,13,10,407595102230,1751957474,1,1,"(0.4644841253757477, 0.5087615847587585)","(0.48645517230033875, 0.5359954237937927)",1,1,2.3740234375,2.4337615966796875,"(-63.35808181762695, 0.8830451965332031, 565.8517456054688)","(-1.9292200803756714, -6.286074638366699, 565.2337646484375)","(-13.891287803649902, 107.23377227783203, 28.38812828063965)","(-6.299721717834473, 102.25987243652344, 26.577760696411133)",POINT (0.4754696488380432 0.5223785042762756),,,,,,,,,,,1,
0,13,10,407595118897,1751974141,1,1,"(0.4668445587158203, 0.4990499019622803)","(0.47976648807525635, 0.5423311591148376)",1,1,2.3527984619140625,2.44610595703125,"(-63.40284729003906, 0.8999062180519104, 565.8870849609375)","(-1.9614782333374023, -6.2603325843811035, 565.2952270507812)","(-13.075695037841797, 109.00747680664062, 29.033708572387695)","(-8.61085319519043, 101.10273742675781, 26.15659523010254)",POINT (0.4733055233955383 0.520690530538559),,,,,,,,,,,1,
0,13,10,407595135565,1751990808,1,1,"(0.4657021164894104, 0.5036084651947021)","(0.4761066734790802, 0.5380321145057678)",1,1,2.376983642578125,2.4438629150390625,"(-63.445068359375, 0.9143837094306946, 565.9069213867188)","(-1.992053747177124, -6.23162841796875, 565.295166015625)","(-13.470438003540039, 108.1749267578125, 28.73063850402832)","(-9.875399589538574, 101.88788604736328, 26.442373275756836)",POINT (0.4709043949842453 0.520820289850235),,,,,,,,,,,1,
0,13,10,407595152231,1752007474,1,1,"(0.4658438563346863, 0.5106213688850403)","(0.4824060797691345, 0.5303405523300171)",1,1,2.3776397705078125,2.424835205078125,"(-63.48166275024414, 0.9229416251182556, 565.8544311523438)","(-2.031095504760742, -6.198276042938232, 565.3126220703125)","(-13.421472549438477, 106.89411163330078, 28.26447868347168)","(-7.698798179626465, 103.29266357421875, 26.953651428222656)",POINT (0.4741249680519104 0.5204809606075287),,,,,,,,,,,1,
0,13,10,407595168899,1752024141,1,1,"(0.47175779938697815, 0.514120876789093)","(0.47900390625, 0.5366531610488892)",1,1,2.358734130859375,2.427597045898437,"(-63.50658416748047, 0.9223198890686035, 565.74072265625)","(-2.064852476119995, -6.182538986206055, 565.1885375976562)","(-11.378046989440918, 106.25497436523438, 28.0318660736084)","(-8.874335289001465, 102.1397476196289, 26.53401756286621)",POINT (0.4753808528184891 0.5253870189189911),,,,,,,,,,,1,
0,13,10,407595185566,1752040807,1,1,"(0.46869781613349915, 0.3898474872112274)","(0.47583869099617004, 0.4097805917263031)",1,1,2.3281707763671875,2.391357421875,"(-63.51026916503906, 1.110100507736206, 565.78466796875)","(-2.1228277683258057, -5.980541706085205, 565.25830078125)","(-12.435346603393555, 128.95187377929688, 36.29283142089844)","(-9.968008995056152, 125.31135559082031, 34.967803955078125)",POINT (0.4722682535648346 0.3998140394687653),,,,,,,,,,,,
0,13,10,407595202233,1752057474,1,1,"(0.4788570702075958, 0.1878371387720108)","(0.48567527532577515, 0.2302141934633255)",1,1,2.399169921875,2.4310760498046875,"(-63.495506286621094, 1.2615137100219727, 566.2589721679688)","(-2.2678403854370117, -5.699769020080566, 565.40771484375)","(-8.925074577331543, 165.8463897705078, 49.721336364746094)","(-6.569222450256348, 158.1067657470703, 46.90436935424805)",POINT (0.4822661727666855 0.2090256661176682),,,,,,,,,,,,
