,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,38,3,686740995471,379427187,1,1,"(0.45237860083580017, 0.6892907619476318)","(0.40334686636924744, 0.6333724856376648)",1,1,3.105682373046875,3.0572052001953125,"(-25.909788131713867, -6.641485214233398, 626.663818359375)","(35.38298416137695, -11.79177474975586, 630.0272216796875)","(-18.074064254760742, 74.26249694824219, 16.387588500976562)","(-35.01576614379883, 84.47525024414062, 20.104692459106445)",POINT (0.4278627336025238 0.6613316237926483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741012142,379443856,1,1,"(0.45587682723999023, 0.7047885060310364)","(0.4044884443283081, 0.6247519850730896)",1,1,3.1333770751953125,3.051666259765625,"(-25.837594985961914, -6.64860200881958, 626.6370849609375)","(35.465206146240234, -11.835123062133789, 629.8963623046875)","(-16.865324020385742, 71.43204498291016, 15.357351303100586)","(-34.62131118774414, 86.0496597290039, 20.6777286529541)",POINT (0.4301826357841492 0.664770245552063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741028809,379460523,1,1,"(0.4485401511192322, 0.7041776776313782)","(0.4130905568599701, 0.6212212443351746)",1,1,3.1219940185546875,3.0274200439453125,"(-25.78739356994629, -6.654603958129883, 626.6195068359375)","(35.54624938964844, -11.86066722869873, 630.2175903320312)","(-19.400327682495117, 71.54361724853516, 15.39794635772705)","(-31.649066925048828, 86.69451141357422, 20.912403106689453)",POINT (0.4308153539896011 0.6626994609832764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741045477,379477190,1,1,"(0.4508446455001831, 0.6944836974143982)","(0.40722760558128357, 0.6250174045562744)",1,1,3.0841522216796875,3.0142822265625,"(-25.755340576171875, -6.665132999420166, 626.5787353515625)","(35.57233428955078, -11.878686904907227, 630.1812744140625)","(-18.604066848754883, 73.3140869140625, 16.042343139648438)","(-33.674861907958984, 86.00119018554688, 20.660079956054688)",POINT (0.4290361255407333 0.6597505509853363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741062143,379493856,1,1,"(0.45294371247291565, 0.6965213418006897)","(0.4029615521430969, 0.6219814419746399)",1,1,3.117340087890625,3.01788330078125,"(-25.759315490722656, -6.664887428283691, 626.6437377929688)","(35.579524993896484, -11.8816499710083, 630.2137451171875)","(-17.878801345825195, 72.94194793701172, 15.906872749328613)","(-35.14889907836914, 86.5556640625, 20.861915588378906)",POINT (0.4279526323080063 0.6592513918876648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741078812,379510523,1,1,"(0.44707024097442627, 0.7049712538719177)","(0.4000381529331207, 0.6262344717979431)",1,1,3.10797119140625,3.046783447265625,"(-25.788211822509766, -6.663173198699951, 626.6522216796875)","(35.56406784057617, -11.874174118041992, 630.28076171875)","(-19.908218383789062, 71.39867401123047, 15.345206260681152)","(-36.15899658203125, 85.77890014648438, 20.57918930053711)",POINT (0.4235541969537735 0.6656028628349304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741095478,379527189,1,1,"(0.4483411908149719, 0.7060065269470215)","(0.4053576588630676, 0.6281757950782776)",1,1,3.089202880859375,3.0156707763671875,"(-25.848575592041016, -6.656151294708252, 626.7125854492188)","(35.51264572143555, -11.851175308227539, 630.1776123046875)","(-19.46908187866211, 71.20957946777344, 15.276361465454102)","(-34.32097625732422, 85.42433166503906, 20.450159072875977)",POINT (0.4268494248390198 0.6670911610126495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741112146,379543856,1,1,"(0.44460558891296387, 0.699047327041626)","(0.42157164216041565, 0.6277709007263184)",1,1,3.122589111328125,3.0055694580078125,"(-25.92104721069336, -6.657786846160889, 626.7177734375)","(35.432674407958984, -11.840357780456543, 630.0101318359375)","(-20.75982666015625, 72.48059844970703, 15.738998413085938)","(-28.718645095825195, 85.49829864501953, 20.477054595947266)",POINT (0.4330886155366898 0.6634091138839722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741128813,379560523,1,1,"(0.4391413927078247, 0.6985939741134644)","(0.41079023480415344, 0.6254324316978455)",1,1,3.111175537109375,3.0236358642578125,"(-26.009647369384766, -6.656079292297363, 626.8737182617188)","(35.36786651611328, -11.815799713134766, 630.3375244140625)","(-22.647851943969727, 72.56341552734375, 15.769084930419922)","(-32.44388198852539, 85.92538452148438, 20.63251304626465)",POINT (0.4249658137559891 0.6620132029056549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,3,686741145486,379577195,1,1,"(0.44524481892585754, 0.7044003009796143)","(0.40708303451538086, 0.6325413584709167)",1,1,3.0864410400390625,3.0312042236328125,"(-26.09004783630371, -6.663360118865967, 626.94384765625)","(35.29662322998047, -11.80965805053711, 630.223876953125)","(-20.53896713256836, 71.5029525756836, 15.383164405822754)","(-33.72480392456055, 84.62702941894531, 20.159936904907227)",POINT (0.4261639267206192 0.6684708297252655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
