,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,17,14,166237202851,1651614912,1,1,"(0.35654759407043457, 0.8627458810806274)","(0.4290502071380615, 0.8270500302314758)",1,1,3.2035369873046875,3.390228271484375,"(-43.16258239746094, -11.569809913635254, 705.8900756835938)","(14.865440368652344, -13.235635757446289, 699.5579223632812)","(-49.44078063964844, 42.656620025634766, 4.8839945793151855)","(-24.315977096557617, 49.195064544677734, 7.263775825500488)",POINT (0.392798900604248 0.8448979556560516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,14,166237219519,1651631579,1,1,"(0.3450988233089447, 0.8502269387245178)","(0.4343816936016083, 0.8279920816421509)",1,1,3.2236785888671875,3.381256103515625,"(-43.16331100463867, -11.564106941223145, 705.9453125)","(14.866360664367676, -13.229950904846191, 699.5711669921875)","(-53.408203125, 44.94970703125, 5.718641757965088)","(-22.468406677246094, 49.02252960205078, 7.200929164886475)",POINT (0.3897402584552765 0.8391095101833344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,14,166237236186,1651648246,1,1,"(0.3477502465248108, 0.8445570468902588)","(0.43171340227127075, 0.8044010400772095)",1,1,3.250350952148437,3.369781494140625,"(-43.15924072265625, -11.55707836151123, 705.9052734375)","(14.874674797058105, -13.210538864135742, 699.5701293945312)","(-52.48937225341797, 45.9882926940918, 6.0965962409973145)","(-23.393091201782227, 53.343719482421875, 8.773763656616211)",POINT (0.3897318243980408 0.8244790434837341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,14,166237252856,1651664915,1,1,"(0.3591153025627136, 0.8380943536758423)","(0.4309302568435669, 0.7974223494529724)",1,1,3.2500762939453125,3.37322998046875,"(-43.184478759765625, -11.551210403442383, 705.8603515625)","(14.853179931640625, -13.201435089111328, 699.7058715820312)","(-48.55097579956055, 47.172061920166016, 6.527453422546387)","(-23.664466857910156, 54.62202835083008, 9.238987922668457)",POINT (0.3950227797031403 0.8177583515644073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,14,166237269523,1651681582,1,1,"(0.35684821009635925, 0.8309373259544373)","(0.4304520785808563, 0.785565197467804)",1,1,3.201278686523437,3.385894775390625,"(-43.20411682128906, -11.548358917236328, 705.6502685546875)","(14.822425842285156, -13.1939697265625, 699.7877197265625)","(-49.336612701416016, 48.48303985595703, 7.004585266113281)","(-23.83016586303711, 56.79390335083008, 10.029541015625)",POINT (0.3936501443386078 0.8082512617111206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,14,166237286190,1651698248,1,1,"(0.3528843820095062, 0.8447059392929077)","(0.43247368931770325, 0.7866359353065491)",1,1,3.2273406982421875,3.391876220703125,"(-43.24192810058594, -11.55051326751709, 705.3687744140625)","(14.770933151245117, -13.180191993713379, 699.6681518554688)","(-50.71022033691406, 45.961021423339844, 6.086650371551514)","(-23.12961769104004, 56.59777069091797, 9.958145141601562)",POINT (0.3926790356636047 0.8156709372997284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,14,166237302857,1651714915,1,1,"(0.3505059480667114, 0.8411210775375366)","(0.4379653036594391, 0.7759195566177368)",1,1,3.225936889648437,3.3908233642578125,"(-43.33833312988281, -11.555073738098145, 705.7008056640625)","(14.695686340332031, -13.15806770324707, 699.334228515625)","(-51.534427642822266, 46.6176643371582, 6.325634002685547)","(-21.2265625, 58.560707092285156, 10.672578811645508)",POINT (0.3942356258630753 0.8085203170776367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,14,166237319524,1651731582,1,1,"(0.35649165511131287, 0.838665783405304)","(0.4412405788898468, 0.7826998829841614)",1,1,3.249786376953125,3.397933959960937,"(-43.411712646484375, -11.555068969726562, 705.9406127929688)","(14.638355255126953, -13.113214492797852, 699.607421875)","(-49.46015548706055, 47.06739807128906, 6.4893388748168945)","(-20.09156608581543, 57.31874084472656, 10.220563888549805)",POINT (0.3988661170005798 0.8106828331947327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,14,166237336191,1651748248,1,1,"(0.3469892144203186, 0.8341838717460632)","(0.435563862323761, 0.8020481467247009)",1,1,3.246002197265625,3.396102905273437,"(-43.46056365966797, -11.55005931854248, 705.6441040039062)","(14.564996719360352, -13.056730270385742, 699.5574951171875)","(-52.75310134887695, 47.88834762573242, 6.788179397583008)","(-22.058753967285156, 53.77469253540039, 8.930608749389648)",POINT (0.3912765383720398 0.8181160092353821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,14,166237352858,1651764915,1,1,"(0.3526824712753296, 0.8449080586433411)","(0.4388316571712494, 0.7993434071540833)",1,1,3.2500152587890625,3.3945465087890625,"(-43.51862335205078, -11.528692245483398, 705.56591796875)","(14.504751205444336, -13.004127502441406, 699.4237060546875)","(-50.78017807006836, 45.923973083496094, 6.073230743408203)","(-20.926349639892578, 54.27012634277344, 9.110982894897461)",POINT (0.3957570642232895 0.8221257328987122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
