,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,59,14,338063904674,7725533226,1,1,"(0.5251235961914062, 0.8520740866661072)","(0.4054063856601715, 0.8211836218833923)",1,1,2.7205810546875,2.555023193359375,"(-69.70599365234375, -83.357666015625, 757.9404296875)","(-1.2034908533096313, -81.99736022949219, 760.065185546875)","(7.0611796379089355, 44.53228759765625, 5.566648483276367)","(-34.30413818359375, 50.174034118652344, 7.620015621185303)",POINT (0.4652649909257889 0.8366288542747498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,14,338063921342,7725549893,1,1,"(0.48504889011383057, 0.8344759941101074)","(0.41163915395736694, 0.7805538773536682)",1,1,2.635238647460937,2.5078887939453125,"(-69.618408203125, -83.3386459350586, 757.8629150390625)","(-1.1403145790100098, -82.0013427734375, 760.033203125)","(-6.785648345947266, 47.7463493347168, 6.736462116241455)","(-32.15056228637695, 57.59450149536133, 10.32089614868164)",POINT (0.4483440220355988 0.8075149357318878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,14,338063938009,7725566560,1,1,"(0.49998947978019714, 0.815350353717804)","(0.41709327697753906, 0.7958707809448242)",1,1,2.6744537353515625,2.554718017578125,"(-69.54791259765625, -83.30674743652344, 757.715576171875)","(-1.087588906288147, -82.00324249267578, 760.09716796875)","(-1.623298168182373, 51.239410400390625, 8.007780075073242)","(-30.26602554321289, 54.797096252441406, 9.302675247192383)",POINT (0.4585413783788681 0.8056105673313141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,14,338063954676,7725583226,1,1,"(0.5177180767059326, 0.8845140933990479)","(0.418331116437912, 0.7858757376670837)",1,1,2.7636871337890625,2.5350494384765625,"(-69.50916290283203, -83.298095703125, 757.8204956054688)","(-1.050145149230957, -82.03399658203125, 760.4793701171875)","(4.502386093139648, 38.60752868652344, 3.410261869430542)","(-29.83831024169922, 56.62251281738281, 9.96719741821289)",POINT (0.4680245965719223 0.8351949155330658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,14,338063971344,7725599893,1,1,"(0.5140414834022522, 0.8366945385932922)","(0.42397838830947876, 0.7860105037689209)",1,1,2.6914825439453125,2.5188140869140625,"(-69.49613952636719, -83.28839111328125, 757.918701171875)","(-1.0225344896316528, -82.03561401367188, 760.638916015625)","(3.2320215702056885, 47.34117889404297, 6.588902473449707)","(-27.887033462524414, 56.597930908203125, 9.95813274383545)",POINT (0.4690099358558655 0.8113525211811066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,14,338063988002,7725616551,1,1,"(0.5055217742919922, 0.8018995523452759)","(0.4197377860546112, 0.7672511339187622)",1,1,2.62469482421875,2.488265991210937,"(-69.48188018798828, -83.28213500976562, 757.9874267578125)","(-1.0076067447662354, -82.00471496582031, 760.51123046875)","(0.2882556915283203, 53.69599533081055, 8.901966094970703)","(-29.352283477783203, 60.02408981323242, 11.205162048339844)",POINT (0.4626297801733017 0.784575343132019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,14,338064004675,7725633223,1,1,"(0.5066360235214233, 0.8289055228233337)","(0.427224338054657, 0.7568979263305664)",1,1,2.708038330078125,2.460800170898437,"(-69.49334716796875, -83.27572631835938, 758.1776123046875)","(-1.0153453350067139, -82.00273895263672, 760.7344970703125)","(0.673265278339386, 48.76371383666992, 7.106772422790527)","(-26.765487670898438, 61.914939880371094, 11.893413543701172)",POINT (0.4669301807880402 0.7929017245769501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,14,338064021341,7725649889,1,1,"(0.5008469223976135, 0.8038633465766907)","(0.43298104405403137, 0.7702845931053162)",1,1,2.6267852783203125,2.48211669921875,"(-69.50049591064453, -83.25701904296875, 758.2080078125)","(-1.0314714908599854, -81.97085571289062, 760.7025146484375)","(-1.3270225524902344, 53.33732223510742, 8.771463394165039)","(-24.776399612426758, 59.470062255859375, 11.003501892089844)",POINT (0.4669139832258224 0.7870739698410034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,14,338064038009,7725666556,1,1,"(0.48953959345817566, 0.8013766407966614)","(0.41892945766448975, 0.7667574286460876)",1,1,2.6574249267578125,2.492050170898437,"(-69.52200317382812, -83.239990234375, 758.3636474609375)","(-1.0476982593536377, -81.94120788574219, 760.7344970703125)","(-5.233997344970703, 53.79148483276367, 8.93676471710205)","(-29.631574630737305, 60.114227294921875, 11.238070487976074)",POINT (0.4542345255613327 0.7840670347213745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,14,338064054675,7725683222,1,1,"(0.5120334029197693, 0.8431049585342407)","(0.41463974118232727, 0.8032312393188477)",1,1,2.728302001953125,2.52679443359375,"(-69.55819702148438, -83.21018981933594, 758.5849609375)","(-1.059913992881775, -81.91283416748047, 760.9896240234375)","(2.538191556930542, 46.17037582397461, 6.1628265380859375)","(-31.11379051208496, 53.45280456542969, 8.813401222229004)",POINT (0.4633365720510483 0.8231680989265442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
