,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,4,13,8106491400,885606167,1,1,"(0.6970004439353943, 0.15527144074440002)","(0.6828711032867432, 0.18627670407295227)",1,1,3.054183959960937,2.9570465087890625,"(-30.11553192138672, 35.06153106689453, 536.5721435546875)","(35.1539192199707, 37.258094787597656, 537.2911376953125)","(68.53858947753906, 172.24562072753906, 52.050498962402344)","(63.64223861694336, 166.56634521484375, 49.98341369628906)",POINT (0.6899357736110687 0.1707740724086762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106508066,885622833,1,1,"(0.7018049359321594, 0.14985311031341553)","(0.6819267868995667, 0.18547026813030243)",1,1,3.0460968017578125,2.9617156982421875,"(-30.141918182373047, 35.05086135864258, 536.6339111328125)","(35.145751953125, 37.24709701538086, 537.2605590820312)","(70.20352172851562, 173.23809814453125, 52.41175079345703)","(63.315006256103516, 166.7140655517578, 50.03717803955078)",POINT (0.691865861415863 0.167661689221859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106524734,885639500,1,1,"(0.7000924348831177, 0.15655767917633057)","(0.6834018230438232, 0.192810520529747)",1,1,3.0572509765625,2.9654083251953125,"(-30.153003692626953, 35.01544189453125, 536.5521850585938)","(35.135475158691406, 37.21189880371094, 537.164306640625)","(69.6100845336914, 172.01004028320312, 51.964691162109375)","(63.826171875, 165.36953735351562, 49.547821044921875)",POINT (0.6917471289634705 0.1746840998530388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106541406,885656172,1,1,"(0.7000859975814819, 0.158680722117424)","(0.6801863312721252, 0.19340921938419342)",1,1,3.061996459960937,2.965118408203125,"(-30.154006958007812, 34.94746398925781, 536.4407958984375)","(35.14591979980469, 37.15254211425781, 537.1154174804688)","(69.60784912109375, 171.62112426757812, 51.8232536315918)","(62.71187973022461, 165.25987243652344, 49.50790786743164)",POINT (0.6901361644268036 0.1760449707508087),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106558073,885672838,1,1,"(0.7012019753456116, 0.1581195741891861)","(0.6816807389259338, 0.19746707379817963)",1,1,3.0637359619140625,2.959213256835937,"(-30.160083770751953, 34.87809753417969, 536.4560546875)","(35.15021514892578, 37.08345031738281, 537.01806640625)","(69.99457550048828, 171.7239227294922, 51.86062240600586)","(63.229732513427734, 164.5166015625, 49.237342834472656)",POINT (0.6914413571357727 0.1777933239936829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106574740,885689505,1,1,"(0.7001187801361084, 0.16029837727546692)","(0.6824679970741272, 0.20890691876411438)",1,1,3.0738677978515625,2.971420288085937,"(-30.154577255249023, 34.81536102294922, 536.37646484375)","(35.14006042480469, 37.02178955078125, 536.825927734375)","(69.61919403076172, 171.3248291015625, 51.715370178222656)","(63.5025634765625, 162.421142578125, 48.47468185424805)",POINT (0.6912933886051178 0.1846026480197906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106591407,885706172,1,1,"(0.6987700462341309, 0.16541458666324615)","(0.682590126991272, 0.2023734599351883)",1,1,3.084228515625,2.979843139648437,"(-30.142850875854492, 34.777896881103516, 536.2974243164062)","(35.154727935791016, 36.96554946899414, 536.7772216796875)","(69.15181732177734, 170.38768005371094, 51.37428665161133)","(63.544883728027344, 163.61788940429688, 48.910247802734375)",POINT (0.6906800866127014 0.1838940232992172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106608074,885722838,1,1,"(0.7010286450386047, 0.1587805151939392)","(0.6825030446052551, 0.19199828803539276)",1,1,3.080413818359375,2.9616241455078125,"(-30.139007568359375, 34.777645111083984, 536.2664794921875)","(35.160953521728516, 36.94941329956055, 536.792236328125)","(69.93450927734375, 171.60284423828125, 51.81660461425781)","(63.51470947265625, 165.51832580566406, 49.6019401550293)",POINT (0.6917658448219299 0.175389401614666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106624741,885739505,1,1,"(0.6992705464363098, 0.16589155793190002)","(0.6848020553588867, 0.19133013486862183)",1,1,3.087158203125,2.983871459960937,"(-30.1384220123291, 34.82177734375, 536.3291015625)","(35.162837982177734, 36.983009338378906, 536.8709106445312)","(69.32526397705078, 170.3003387451172, 51.3424186706543)","(64.31140899658203, 165.6407012939453, 49.64651870727539)",POINT (0.6920363008975983 0.1786108464002609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,4,13,8106641409,885756172,1,1,"(0.7002230882644653, 0.16231665015220642)","(0.6861883997917175, 0.1931949406862259)",1,1,3.089080810546875,2.976165771484375,"(-30.148212432861328, 34.878028869628906, 536.3930053710938)","(35.15039825439453, 37.03523254394531, 536.9215087890625)","(69.65534973144531, 170.9551239013672, 51.58085632324219)","(64.79180908203125, 165.2991180419922, 49.52219772338867)",POINT (0.6932057440280914 0.1777557954192162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
