,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,33,14,923868427324,3820752130,1,1,"(0.4018118381500244, 0.21446089446544647)","(0.4006781280040741, 0.14752197265625)",1,1,3.18865966796875,3.2889862060546875,"(-30.700563430786133, 4.234070777893066, 677.8007202148438)","(28.249975204467773, 4.617298126220703, 674.402099609375)","(-35.546142578125, 160.98390197753906, 47.95155334472656)","(-35.9378776550293, 173.20941162109375, 52.401283264160156)",POINT (0.4012449830770493 0.1809914335608482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868443993,3820768798,1,1,"(0.3996436595916748, 0.2024070918560028)","(0.4011140465736389, 0.16373533010482788)",1,1,3.1899566650390625,3.289764404296875,"(-30.672292709350586, 4.270418167114258, 677.7269287109375)","(28.27776336669922, 4.673311233520508, 674.6014404296875)","(-36.29530715942383, 163.1853790283203, 48.75278854370117)","(-35.78725051879883, 170.2482452392578, 51.32352066040039)",POINT (0.4003788530826569 0.1830712109804153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868460659,3820785464,1,1,"(0.39986535906791687, 0.19877703487873077)","(0.39781856536865234, 0.15168854594230652)",1,1,3.175888061523437,3.291259765625,"(-30.650222778320312, 4.319549560546875, 677.7162475585938)","(28.3012638092041, 4.718915939331055, 674.712890625)","(-36.21870803833008, 163.8483428955078, 48.994136810302734)","(-36.925933837890625, 172.4484405517578, 52.12432098388672)",POINT (0.3988419622182846 0.1752327904105186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868477327,3820802131,1,1,"(0.4019292891025543, 0.20552945137023926)","(0.3972747325897217, 0.14930318295955658)",1,1,3.1729736328125,3.291595458984375,"(-30.617725372314453, 4.370325088500977, 677.5408935546875)","(28.34493637084961, 4.768848419189453, 675.0245971679688)","(-35.50556182861328, 162.6151123046875, 48.54526901245117)","(-37.11383819580078, 172.88409423828125, 52.282875061035156)",POINT (0.399602010846138 0.1774163171648979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868493995,3820818799,1,1,"(0.4026535153388977, 0.22141017019748688)","(0.399268239736557, 0.13905468583106995)",1,1,3.1775665283203125,3.285018920898437,"(-30.589214324951172, 4.422723293304443, 677.530517578125)","(28.375375747680664, 4.819662094116211, 675.09765625)","(-35.25531005859375, 159.71469116210938, 47.48964309692383)","(-36.425025939941406, 174.755859375, 52.96413040161133)",POINT (0.4009608775377274 0.1802324280142784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868510662,3820835465,1,1,"(0.4055536985397339, 0.21562287211418152)","(0.3972763419151306, 0.1419544667005539)",1,1,3.1913299560546875,3.264373779296875,"(-30.569499969482422, 4.462738037109375, 677.7235107421875)","(28.409069061279297, 4.874068260192871, 675.119873046875)","(-34.253231048583984, 160.7716827392578, 47.87430191040039)","(-37.113277435302734, 174.2262420654297, 52.7713623046875)",POINT (0.4014150202274322 0.1787886694073677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868527329,3820852132,1,1,"(0.43206721544265747, 0.16890154778957367)","(0.4403982162475586, 0.11283239722251892)",1,1,3.220687866210937,3.3054351806640625,"(-30.404956817626953, 4.57649040222168, 677.7003173828125)","(28.53547477722168, 4.988370895385742, 675.084228515625)","(-25.092130661010742, 169.30470275878906, 50.98009490966797)","(-22.213581085205078, 179.5449981689453, 54.70723342895508)",POINT (0.436232715845108 0.1408669725060463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868544000,3820868802,1,1,"(0.44972896575927734, 0.16947276890277863)","(0.44860216975212097, 0.10875160247087479)",1,1,3.2120513916015625,3.2919158935546875,"(-30.285673141479492, 4.6637349128723145, 678.119140625)","(28.643606185913086, 5.050717353820801, 675.3906860351562)","(-18.98956298828125, 169.2003936767578, 50.942100524902344)","(-19.37890625, 180.29029846191406, 54.9785270690918)",POINT (0.4491655677556992 0.1391121856868267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868560665,3820885467,1,1,"(0.4492964446544647, 0.1826878786087036)","(0.4483524560928345, 0.11157222092151642)",1,1,3.222320556640625,3.2962188720703125,"(-30.233379364013672, 4.691928386688232, 677.945556640625)","(28.682863235473633, 5.077549934387207, 675.210205078125)","(-19.139015197753906, 166.78680419921875, 50.06368637084961)","(-19.465192794799805, 179.775146484375, 54.791046142578125)",POINT (0.4488244503736496 0.14713004976511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,14,923868577334,3820902135,1,1,"(0.44683653116226196, 0.1656213104724884)","(0.44596558809280396, 0.12430622428655624)",1,1,3.217041015625,3.299545288085937,"(-30.15730094909668, 4.720645904541016, 677.68505859375)","(28.766918182373047, 5.123363971710205, 675.354736328125)","(-19.988977432250977, 169.90380859375, 51.198150634765625)","(-20.289907455444336, 177.449462890625, 53.94451904296875)",POINT (0.446401059627533 0.1449637673795223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
