,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,44,12,163788163002,4626457952,1,1,"(0.6055076122283936, 0.15405473113059998)","(0.65008544921875, 0.15961767733097076)",1,1,3.00982666015625,3.1872711181640625,"(-77.35881042480469, -85.70663452148438, 696.7615356445312)","(-1.4327373504638672, -97.47765350341797, 702.6632080078125)","(34.83589553833008, 172.0163116455078, 51.96699905395508)","(50.23867416381836, 171.0002899169922, 51.59722137451172)",POINT (0.6277965307235718 0.1568362042307854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,12,163788179669,4626474619,1,1,"(0.6130279302597046, 0.1368655413389206)","(0.6581869721412659, 0.1417059749364853)",1,1,2.990081787109375,3.1935272216796875,"(-77.38348388671875, -85.66716766357422, 696.53466796875)","(-1.4648460149765015, -97.50479125976562, 703.031005859375)","(37.43434524536133, 175.15567016601562, 53.109649658203125)","(53.0379524230957, 174.2716522216797, 52.787845611572266)",POINT (0.6356074512004852 0.1392857581377029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,12,163788213003,4626507952,1,1,"(0.61093670129776, 0.14080488681793213)","(0.630372166633606, 0.12004875391721725)",1,1,2.9464111328125,3.167816162109375,"(-77.49412536621094, -85.63839721679688, 696.5015258789062)","(-1.5175162553787231, -97.41334533691406, 702.4859619140625)","(36.711769104003906, 174.43618774414062, 52.8477897644043)","(43.427223205566406, 178.22702026367188, 54.227577209472656)",POINT (0.620654433965683 0.1304268203675747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,12,163788229671,4626524619,1,1,"(0.6186698079109192, 0.1440301239490509)","(0.6375388503074646, 0.12681080400943756)",1,1,2.9878387451171875,3.1733856201171875,"(-77.5913314819336, -85.65962219238281, 696.7548217773438)","(-1.6005901098251343, -97.36079406738281, 702.295166015625)","(39.38376235961914, 173.84715270996094, 52.63339614868164)","(45.90349578857422, 176.99203491210938, 53.778018951416016)",POINT (0.6281043291091919 0.1354204639792442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,12,163788246338,4626541286,1,1,"(0.6139291524887085, 0.1438792645931244)","(0.6412975788116455, 0.11720369011163712)",1,1,2.939559936523437,3.1501617431640625,"(-77.61778259277344, -85.62117004394531, 696.4468994140625)","(-1.6625757217407227, -97.39028930664062, 702.7032470703125)","(37.745758056640625, 173.8747100830078, 52.643428802490234)","(47.202232360839844, 178.74664306640625, 54.416683197021484)",POINT (0.627613365650177 0.1305414773523808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,12,163788263005,4626557952,1,1,"(0.6148686408996582, 0.1528356522321701)","(0.6450819969177246, 0.13880419731140137)",1,1,2.9696807861328125,3.1573028564453125,"(-77.67503356933594, -85.60955047607422, 696.391357421875)","(-1.7041189670562744, -97.36268615722656, 702.6893310546875)","(38.07035446166992, 172.2389373779297, 52.048065185546875)","(48.50984573364258, 174.80162048339844, 52.98075485229492)",POINT (0.6299753189086914 0.1458199247717857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,12,163788279672,4626574619,1,1,"(0.6173587441444397, 0.14560739696025848)","(0.6379041075706482, 0.1432453840970993)",1,1,2.9621124267578125,3.1683807373046875,"(-77.74935150146484, -85.63452911376953, 696.6055908203125)","(-1.7453275918960571, -97.3167953491211, 702.4713745117188)","(38.93076705932617, 173.55909729003906, 52.52851486206055)","(46.02970504760742, 173.990478515625, 52.685569763183594)",POINT (0.627631425857544 0.1444263905286789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,12,163788296348,4626591294,1,1,"(0.6150963306427002, 0.13100214302539825)","(0.6411478519439697, 0.14083577692508698)",1,1,2.9250946044921875,3.17242431640625,"(-77.80734252929688, -85.64683532714844, 696.6739501953125)","(-1.784341812133789, -97.28863525390625, 702.362548828125)","(38.1490364074707, 176.22653198242188, 53.49941635131836)","(47.15048599243164, 174.43055725097656, 52.84572982788086)",POINT (0.628122091293335 0.1359189599752426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,12,163788313014,4626607960,1,1,"(0.6100748777389526, 0.1402561068534851)","(0.6359755992889404, 0.14568236470222473)",1,1,2.94158935546875,3.17816162109375,"(-77.82803344726562, -85.63011169433594, 696.4248046875)","(-1.8270512819290161, -97.27604675292969, 702.2396240234375)","(36.41399002075195, 174.5364227294922, 52.884273529052734)","(45.36336135864258, 173.54539489746094, 52.52357482910156)",POINT (0.6230252385139465 0.1429692357778549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,12,163788329682,4626624627,1,1,"(0.6017179489135742, -0.023295627906918526)","(0.6447534561157227, 0.14874263107776642)",1,1,2.740097045898437,3.1495513916015625,"(-77.83767700195312, -85.61248779296875, 696.2308349609375)","(-1.8504271507263184, -97.27715301513672, 702.266845703125)","(33.52645492553711, 204.40699768066406, 63.75624465942383)","(48.39632797241211, 172.98648071289062, 52.32011413574219)",POINT (0.6232357025146484 0.062723501585424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
