,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,23,32,82901025028,1088394042,1,1,"(0.5016518235206604, 0.5035965442657471)","(0.4683563709259033, 0.4700130820274353)",1,1,2.5199737548828125,2.450347900390625,"(-40.32167053222656, -51.13145065307617, 604.4253540039062)","(25.88300323486328, -51.02210998535156, 608.4744873046875)","(-1.0489014387130737, 108.17709350585938, 28.731473922729492)","(-12.553336143493652, 114.31067657470703, 30.963891983032227)",POINT (0.4850040972232819 0.4868048131465912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,32,82901041695,1088410709,1,1,"(0.504262387752533, 0.5008572936058044)","(0.4655291736125946, 0.4772143065929413)",1,1,2.5131072998046875,2.460723876953125,"(-40.33061981201172, -51.1278076171875, 604.3837890625)","(25.87126922607422, -51.015132904052734, 608.4756469726562)","(-0.146903395652771, 108.67736053466797, 28.913610458374023)","(-13.530196189880371, 112.99546813964844, 30.485193252563477)",POINT (0.4848957806825638 0.4890358000993729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,32,82901058362,1088427375,1,1,"(0.4953785836696625, 0.4636057913303375)","(0.471793532371521, 0.42388099431991577)",1,1,2.515609741210937,2.4491119384765625,"(-40.349395751953125, -51.01612854003906, 604.4000244140625)","(25.803085327148438, -50.90248107910156, 608.4822998046875)","(-3.2164812088012695, 115.48087310791016, 31.389827728271484)","(-11.365710258483887, 122.73609161376953, 34.030494689941406)",POINT (0.4835860580205917 0.4437433928251266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901075033,1088444046,1,1,"(0.49416863918304443, 0.4447246193885803)","(0.4715871512889862, 0.39472925662994385)",1,1,2.53509521484375,2.4456939697265625,"(-40.33399200439453, -50.94892120361328, 604.504638671875)","(25.754722595214844, -50.836524963378906, 608.56640625)","(-3.634533405303955, 118.92927551269531, 32.644927978515625)","(-11.437013626098633, 128.06028747558594, 35.96828842163086)",POINT (0.4828778952360153 0.4197269380092621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901091701,1088460713,1,1,"(0.49550434947013855, 0.4444620609283447)","(0.47167786955833435, 0.41178610920906067)",1,1,2.541488647460937,2.4609832763671875,"(-40.359222412109375, -50.953575134277344, 604.4603881835938)","(25.75238037109375, -50.836856842041016, 608.56689453125)","(-3.1730122566223145, 118.97723388671875, 32.66238021850586)","(-11.405677795410156, 124.94506072998047, 34.83448028564453)",POINT (0.4835911095142364 0.4281240850687027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901108367,1088477379,1,1,"(0.49313849210739136, 0.4385857880115509)","(0.47226351499557495, 0.40014347434043884)",1,1,2.540496826171875,2.4520721435546875,"(-40.37638854980469, -50.94501876831055, 604.295166015625)","(25.74566650390625, -50.82728576660156, 608.5465087890625)","(-3.990471363067627, 120.05045318603516, 33.05302047729492)","(-11.203302383422852, 127.07141876220703, 35.60847854614258)",POINT (0.4827010035514832 0.4193646311759949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901125035,1088494046,1,1,"(0.49333471059799194, 0.44438180327415466)","(0.46894749999046326, 0.40107348561286926)",1,1,2.54364013671875,2.4425201416015625,"(-40.391761779785156, -50.944026947021484, 604.1915283203125)","(25.74262237548828, -50.83027648925781, 608.587890625)","(-3.9226818084716797, 118.99188995361328, 32.66770553588867)","(-12.349079132080078, 126.9015884399414, 35.54657745361328)",POINT (0.4811411052942276 0.422727644443512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901141703,1088510713,1,1,"(0.4953124523162842, 0.429069459438324)","(0.46252793073654175, 0.414926141500473)",1,1,2.530792236328125,2.455474853515625,"(-40.41481018066406, -50.95616912841797, 604.16796875)","(25.741254806518555, -50.83917999267578, 608.6701049804688)","(-3.23932147026062, 121.78848266601562, 33.68561553955078)","(-14.567201614379883, 124.37158966064453, 34.62571716308594)",POINT (0.478920191526413 0.4219978004693985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901158369,1088527379,1,1,"(0.49748632311820984, 0.43824487924575806)","(0.46675658226013184, 0.410438597202301)",1,1,2.540863037109375,2.45098876953125,"(-40.43357849121094, -50.968421936035156, 604.185791015625)","(25.737905502319336, -50.84970474243164, 608.732421875)","(-2.488196849822998, 120.11271667480469, 33.07565689086914)","(-13.106101036071777, 125.19117736816406, 34.924041748046875)",POINT (0.4821214526891708 0.4243417382240295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,32,82901175037,1088544046,1,1,"(0.4968882203102112, 0.43154022097587585)","(0.47006845474243164, 0.40983182191848755)",1,1,2.5560760498046875,2.4624176025390625,"(-40.44355010986328, -50.98503875732422, 604.26513671875)","(25.741924285888672, -50.85768127441406, 608.7734375)","(-2.69486141204834, 121.33721160888672, 33.52141571044922)","(-11.961758613586426, 125.30199432373047, 34.964378356933594)",POINT (0.4834783375263214 0.4206860214471817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
