,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,57,32,510211039332,3467825489,1,1,"(0.45894715189933777, 0.17871414124965668)","(0.4628003239631653, 0.21555215120315552)",1,1,2.732818603515625,2.8135528564453125,"(-32.995361328125, 17.95612335205078, 524.286865234375)","(25.84099578857422, 19.797653198242188, 522.6006469726562)","(-15.804450988769531, 167.5125732421875, 50.327789306640625)","(-14.473094940185547, 160.78460693359375, 47.879024505615234)",POINT (0.4608737379312515 0.1971331462264061),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211056000,3467842156,1,1,"(0.4589456617832184, 0.18104244768619537)","(0.4674926996231079, 0.21345975995063782)",1,1,2.7495880126953125,2.79095458984375,"(-33.026119232177734, 17.967811584472656, 524.3838500976562)","(25.818721771240234, 19.81348419189453, 522.6630249023438)","(-15.804962158203125, 167.08734130859375, 50.17302703857422)","(-12.851753234863281, 161.16673278808594, 48.01812744140625)",POINT (0.4632191807031632 0.1972511038184166),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211072667,3467858823,1,1,"(0.4616280496120453, 0.17982175946235657)","(0.4664243757724762, 0.2205517441034317)",1,1,2.73388671875,2.8144989013671875,"(-33.07490539550781, 17.978641510009766, 524.4862670898438)","(25.780147552490234, 19.838695526123047, 522.68115234375)","(-14.87813663482666, 167.31027221679688, 50.25419998168945)","(-13.22087574005127, 159.87149047851562, 47.546661376953125)",POINT (0.4640262126922607 0.2001867517828941),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211089341,3467875496,1,1,"(0.46109604835510254, 0.17691819369792938)","(0.470529168844223, 0.22176559269428253)",1,1,2.731307983398437,2.813705444335937,"(-33.120399475097656, 17.973121643066406, 524.5585327148438)","(25.746540069580078, 19.84929847717285, 522.7291870117188)","(-15.061960220336914, 167.840576171875, 50.447208404541016)","(-11.802571296691895, 159.64979553222656, 47.46596145629883)",POINT (0.4658126085996628 0.199341893196106),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211106008,3467892163,1,1,"(0.45710012316703796, 0.17309002578258514)","(0.4655892550945282, 0.22453485429286957)",1,1,2.74755859375,2.8087921142578125,"(-33.15807342529297, 17.9706974029541, 524.570068359375)","(25.71355438232422, 19.864543914794922, 522.7166748046875)","(-16.442655563354492, 168.5397491455078, 50.70167922973633)","(-13.509452819824219, 159.14402770996094, 47.28188705444336)",POINT (0.4613446891307831 0.1988124400377274),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211122676,3467908830,1,1,"(0.4538576006889343, 0.17845343053340912)","(0.46329405903816223, 0.2310751974582672)",1,1,2.7313690185546875,2.79412841796875,"(-33.19297790527344, 17.968708038330078, 524.6279296875)","(25.67498207092285, 19.881919860839844, 522.7726440429688)","(-17.563018798828125, 167.5601806640625, 50.34515380859375)","(-14.302489280700684, 157.94952392578125, 46.847137451171875)",POINT (0.4585758298635483 0.2047643139958382),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,32,510211139342,3467925496,1,1,"(0.4541779160499573, 0.1814677119255066)","(0.4621213972568512, 0.23024174571037292)",1,1,2.747039794921875,2.802947998046875,"(-33.2411994934082, 17.990468978881836, 524.76171875)","(25.63401985168457, 19.904123306274414, 522.806640625)","(-17.452348709106445, 167.00967407226562, 50.1447639465332)","(-14.70766830444336, 158.1017303466797, 46.90254592895508)",POINT (0.4581496566534042 0.2058547288179398),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,32,510211156010,3467942163,1,1,"(0.4588247835636139, 0.1699889451265335)","(0.46228206157684326, 0.22687497735023499)",1,1,2.724090576171875,2.7955474853515625,"(-33.301414489746094, 17.994173049926758, 524.8238525390625)","(25.58864402770996, 19.924663543701172, 522.8556518554688)","(-15.846734046936035, 169.1061248779297, 50.90778732299805)","(-14.652153968811035, 158.71664428710938, 47.12635803222656)",POINT (0.4605534225702286 0.1984319612383842),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211172677,3467958830,1,1,"(0.45694971084594727, 0.17613396048545837)","(0.4613352417945862, 0.22923186421394348)",1,1,2.7471160888671875,2.7729949951171875,"(-33.35226058959961, 18.00275230407715, 524.810791015625)","(25.535491943359375, 19.95541000366211, 522.8287353515625)","(-16.494617462158203, 167.9838104248047, 50.49933624267578)","(-14.979312896728516, 158.28619384765625, 46.969661712646484)",POINT (0.4591424763202667 0.2026829123497009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,32,510211189344,3467975496,1,1,"(0.4578329920768738, 0.17748244106769562)","(0.46830034255981445, 0.2255551517009735)",1,1,2.7599639892578125,2.7906494140625,"(-33.417816162109375, 18.008747100830078, 524.9039306640625)","(25.478017807006836, 19.974111557006836, 522.8786010742188)","(-16.189430236816406, 167.73753356933594, 50.409690856933594)","(-12.5726900100708, 158.95767211914062, 47.21406936645508)",POINT (0.4630666673183441 0.2015187963843346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,57,32,510211206011,3467992163,1,1,"(0.4549696147441864, 0.16604705154895782)","(0.4689532220363617, 0.21681663393974304)",1,1,2.7372283935546875,2.781463623046875,"(-33.475440979003906, 18.017688751220703, 524.897705078125)","(25.414505004882812, 19.989887237548828, 522.8072509765625)","(-17.178787231445312, 169.82603454589844, 51.169837951660156)","(-12.347101211547852, 160.5536651611328, 47.79496383666992)",POINT (0.461961418390274 0.1914318427443504),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
