,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,1,3,7753053930,19636625319,1,1,"(0.4499935209751129, 0.6722039580345154)","(0.4022538661956787, 0.6871182322502136)",1,1,3.16748046875,3.3623809814453125,"(-25.91848373413086, 16.720134735107422, 625.9096069335938)","(33.30438995361328, 20.279651641845703, 629.974609375)","(-18.89815902709961, 77.3831787109375, 17.523412704467773)","(-35.393409729003906, 74.65929412841797, 16.531951904296875)",POINT (0.4261236935853958 0.6796610951423645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753070598,19636641986,1,1,"(0.4353506565093994, 0.6290210485458374)","(0.39814499020576477, 0.6714741587638855)",1,1,3.1293182373046875,3.3652801513671875,"(-26.022388458251953, 16.67023468017578, 625.912109375)","(33.139732360839844, 20.262718200683594, 629.9801025390625)","(-23.95763397216797, 85.26996612548828, 20.393957138061523)","(-36.813140869140625, 77.51648712158203, 17.57188606262207)",POINT (0.4167478233575821 0.6502476036548615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753087266,19636658653,1,1,"(0.4410405158996582, 0.6237067580223083)","(0.40264809131622314, 0.6773547530174255)",1,1,3.1082000732421875,3.379119873046875,"(-26.147930145263672, 16.562013626098633, 625.7605590820312)","(33.01804733276367, 20.204397201538086, 630.0137329101562)","(-21.991653442382812, 86.24056243896484, 20.747190475463867)","(-35.25719451904297, 76.44245910644531, 17.180984497070312)",POINT (0.4218443036079407 0.6505307555198669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753103932,19636675319,1,1,"(0.44087499380111694, 0.6398948431015015)","(0.3975849151611328, 0.6738290190696716)",1,1,3.1250762939453125,3.376068115234375,"(-26.29861831665039, 16.510955810546875, 625.6719970703125)","(32.88206481933594, 20.194721221923828, 629.9828491210938)","(-22.04884147644043, 83.28400421142578, 19.671113967895508)","(-37.00665283203125, 77.08638763427734, 17.415361404418945)",POINT (0.4192299544811249 0.6568619310855865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753120605,19636691991,1,1,"(0.44327592849731445, 0.6425561308860779)","(0.39433395862579346, 0.6832860112190247)",1,1,3.1230010986328125,3.381256103515625,"(-26.443201065063477, 16.498485565185547, 625.75830078125)","(32.72966003417969, 20.21136474609375, 629.943115234375)","(-21.21925926208496, 82.79798126220703, 19.494218826293945)","(-38.129940032958984, 75.35918426513672, 16.786727905273438)",POINT (0.418804943561554 0.6629210710525513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753137270,19636708656,1,1,"(0.4387837052345276, 0.6436989307403564)","(0.3918522596359253, 0.6716563701629639)",1,1,3.168701171875,3.40167236328125,"(-26.59750747680664, 16.50187110900879, 625.908447265625)","(32.579532623291016, 20.247039794921875, 630.134033203125)","(-22.77142333984375, 82.5892562866211, 19.418228149414062)","(-38.987430572509766, 77.48319244384766, 17.559812545776367)",POINT (0.4153179824352264 0.6576776504516602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753153937,19636725322,1,1,"(0.44103533029556274, 0.6249572038650513)","(0.38989847898483276, 0.6634968519210815)",1,1,3.1533660888671875,3.38555908203125,"(-26.748992919921875, 16.531272888183594, 625.8400268554688)","(32.431602478027344, 20.30305290222168, 630.1803588867188)","(-21.99344825744629, 86.01219177246094, 20.664087295532227)","(-39.662513732910156, 78.97342681884766, 18.1021785736084)",POINT (0.4154669046401978 0.6442270278930664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753170606,19636741991,1,1,"(0.44056835770606995, 0.6183941960334778)","(0.3878912925720215, 0.6681227684020996)",1,1,3.136444091796875,3.389511108398437,"(-26.90372085571289, 16.574970245361328, 625.9144897460938)","(32.283348083496094, 20.380720138549805, 630.1287841796875)","(-22.154796600341797, 87.21082305908203, 21.100357055664062)","(-40.356048583984375, 78.12857818603516, 17.794658660888672)",POINT (0.4142298251390457 0.6432584822177887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753187274,19636758658,1,1,"(0.44148382544517517, 0.6439871191978455)","(0.39459145069122314, 0.6762539744377136)",1,1,3.18011474609375,3.40264892578125,"(-27.02703094482422, 16.66118621826172, 626.0029296875)","(32.1467399597168, 20.48065185546875, 630.3292846679688)","(-21.838483810424805, 82.53662872314453, 19.399078369140625)","(-38.04096984863281, 76.64350891113281, 17.2541561126709)",POINT (0.4180376380681992 0.6601205468177795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,3,7753203940,19636775324,1,1,"(0.4458836317062378, 0.6426419615745544)","(0.3949202299118042, 0.6634222865104675)",1,1,3.174179077148437,3.398544311523437,"(-27.14374542236328, 16.715160369873047, 625.9926147460938)","(32.02791213989258, 20.51638412475586, 630.318115234375)","(-20.318225860595703, 82.78230285644531, 19.488475799560547)","(-37.9273681640625, 78.9870376586914, 18.107135772705078)",POINT (0.420401930809021 0.653032124042511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
