,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,36,5,341783195189,598626781,1,1,"(0.2871907651424408, 0.18112468719482422)","(0.3087771534919739, 0.16799266636371613)",1,1,3.088714599609375,2.975814819335937,"(-65.91082000732422, -31.85573959350586, 579.89501953125)","(-4.63038969039917, -29.39992904663086, 584.503662109375)","(-75.15062713623047, 167.0723114013672, 50.167579650878906)","(-67.69197845458984, 169.47071838378906, 51.04047775268555)",POINT (0.2979839593172073 0.1745586767792702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,5,341783211856,598643448,1,1,"(0.28849440813064575, 0.1814609169960022)","(0.305730938911438, 0.16521190106868744)",1,1,3.1051025390625,2.973968505859375,"(-65.93326568603516, -31.85000228881836, 579.8146362304688)","(-4.655645847320557, -29.38165855407715, 584.40869140625)","(-74.70018005371094, 167.01092529296875, 50.14516830444336)","(-68.74452209472656, 169.97857666015625, 51.22536087036133)",POINT (0.2971126735210419 0.1733364090323448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,5,341783228522,598660114,1,1,"(0.284389853477478, 0.17170871794223785)","(0.30717504024505615, 0.17947135865688324)",1,1,3.1037139892578125,2.9794464111328125,"(-65.9666748046875, -31.831314086914062, 579.7315673828125)","(-4.6857590675354, -29.356090545654297, 584.4840087890625)","(-76.11841583251953, 168.7920379638672, 50.79343795776367)","(-68.24555206298828, 167.37429809570312, 50.277408599853516)",POINT (0.2957824468612671 0.1755900382995606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,5,341783245190,598676781,1,1,"(0.2902723550796509, 0.1753346025943756)","(0.30389824509620667, 0.17308484017848969)",1,1,3.099960327148437,2.969085693359375,"(-66.03660583496094, -31.826526641845703, 579.79296875)","(-4.723254203796387, -29.332664489746094, 584.36865234375)","(-74.08586120605469, 168.12979125976562, 50.55248260498047)","(-69.37776947021484, 168.5406951904297, 50.701995849609375)",POINT (0.2970853000879288 0.1742097213864326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,5,341783261857,598693448,1,1,"(0.29477253556251526, 0.1680842489004135)","(0.30205926299095154, 0.1550821214914322)",1,1,3.09185791015625,2.964691162109375,"(-66.10435485839844, -31.819778442382812, 579.8551025390625)","(-4.781144618988037, -29.285785675048828, 583.8595581054688)","(-72.53092956542969, 169.45399475097656, 51.03438186645508)","(-70.01318359375, 171.8286590576172, 51.89870071411133)",POINT (0.2984158992767334 0.1615831851959228),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,5,341783278524,598710114,1,1,"(0.29094040393829346, 0.16493646800518036)","(0.3085082769393921, 0.1574472039937973)",1,1,3.0953521728515625,2.980072021484375,"(-66.14910888671875, -31.815921783447266, 579.693603515625)","(-4.822671890258789, -29.28351593017578, 584.1986083984375)","(-73.85502624511719, 170.02890014648438, 51.243621826171875)","(-67.78488159179688, 171.39669799804688, 51.741512298583984)",POINT (0.2997243404388428 0.1611918359994888),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,5,341783295191,598726781,1,1,"(0.2982851564884186, 0.1753397285938263)","(0.3191831409931183, 0.1668204814195633)",1,1,3.100814819335937,2.9869384765625,"(-66.1859130859375, -31.809703826904297, 579.59130859375)","(-4.84836483001709, -29.282379150390625, 584.5382080078125)","(-71.31723022460938, 168.12887573242188, 50.55207824707031)","(-64.09645080566406, 169.68479919433594, 51.118404388427734)",POINT (0.3087341487407684 0.1710801050066948),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,5,341783311865,598743454,1,1,"(0.3010333180427551, 0.17814143002033234)","(0.310586154460907, 0.1531478762626648)",1,1,3.09808349609375,2.982086181640625,"(-66.229248046875, -31.81177520751953, 579.6561279296875)","(-4.860729217529297, -29.27267074584961, 584.6513671875)","(-70.36767578125, 167.61715698242188, 50.36591339111328)","(-67.06692504882812, 172.18190002441406, 52.027339935302734)",POINT (0.305809736251831 0.1656446531414986),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,5,341783328532,598760120,1,1,"(0.3061557710170746, 0.1758062243461609)","(0.30195507407188416, 0.15921637415885925)",1,1,3.104949951171875,2.981964111328125,"(-66.24864959716797, -31.794782638549805, 579.5589599609375)","(-4.873548984527588, -29.233978271484375, 584.3111572265625)","(-68.59774017333984, 168.0436553955078, 50.52113342285156)","(-70.04918670654297, 171.07359313964844, 51.62387466430664)",POINT (0.3040554225444794 0.1675112992525101),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,5,341783345200,598776787,1,1,"(0.2988858222961426, 0.17883436381816864)","(0.3051416575908661, 0.1549885869026184)",1,1,3.0999908447265625,2.983016967773437,"(-66.25027465820312, -31.774829864501953, 579.4639282226562)","(-4.889072895050049, -29.213581085205078, 584.2730102539062)","(-71.10968780517578, 167.49061584472656, 50.3198127746582)","(-68.9481430053711, 171.8457489013672, 51.9048957824707)",POINT (0.3020137399435043 0.1669114753603935),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
