,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,6,7,2140379691,2358961628,1,1,"(0.4063641428947449, 0.5211361050605774)","(0.37669381499290466, 0.5125373601913452)",1,1,2.53936767578125,2.5936737060546875,"(-59.2364501953125, -55.161251068115234, 635.9839477539062)","(2.8109374046325684, -52.765159606933594, 634.0064086914062)","(-32.17752456665039, 105.22972106933594, 27.658700942993164)","(-42.459381103515625, 106.8047866821289, 28.23192596435547)",POINT (0.3915289789438248 0.5168367326259613),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140396357,2358978294,1,1,"(0.4023609459400177, 0.5431239604949951)","(0.3849541246891022, 0.5190117955207825)",1,1,2.539794921875,2.568817138671875,"(-59.386444091796875, -55.06659698486328, 636.2728271484375)","(2.6711790561676025, -52.68306350708008, 634.43017578125)","(-33.56477737426758, 101.20216369628906, 26.192848205566406)","(-39.59687423706055, 105.61882019042969, 27.800376892089844)",POINT (0.3936575353145599 0.5310678780078888),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140413025,2358994961,1,1,"(0.4037814736366272, 0.5720846056938171)","(0.3795667886734009, 0.5145446062088013)",1,1,2.56097412109375,2.5859375,"(-59.526580810546875, -54.985992431640625, 636.3626708984375)","(2.5232009887695312, -52.557151794433594, 634.630859375)","(-33.072505950927734, 95.89740753173828, 24.262081146240234)","(-41.46379470825195, 106.43708801269531, 28.09817123413086)",POINT (0.391674131155014 0.5433146059513092),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140429692,2359011628,1,1,"(0.3919697403907776, 0.5544936656951904)","(0.38070884346961975, 0.5301083326339722)",1,1,2.5447235107421875,2.58758544921875,"(-59.676048278808594, -54.833984375, 636.3782958984375)","(2.3418712615966797, -52.38343811035156, 634.809326171875)","(-37.165714263916016, 99.11957550048828, 25.434783935546875)","(-41.068016052246094, 103.58625030517578, 27.060569763183594)",POINT (0.3863392919301987 0.5423009991645813),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140446359,2359028294,1,1,"(0.4040163457393646, 0.5111614465713501)","(0.3763800263404846, 0.5154651403427124)",1,1,2.498199462890625,2.589569091796875,"(-59.87141799926758, -54.76681137084961, 636.822509765625)","(2.171806573867798, -52.15309143066406, 634.6774291992188)","(-32.99112319946289, 107.0567855834961, 28.323705673217773)","(-42.56810760498047, 106.26847839355469, 28.036785125732422)",POINT (0.3901981860399246 0.5133132934570312),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140463024,2359044959,1,1,"(0.4014904797077179, 0.5345793962478638)","(0.38198208808898926, 0.5123171210289001)",1,1,2.517807006835937,2.5660552978515625,"(-60.004295349121094, -54.63050079345703, 636.9107666015625)","(2.036304473876953, -51.921974182128906, 635.0567016601562)","(-33.866416931152344, 102.76728057861328, 26.762481689453125)","(-40.62679672241211, 106.8451156616211, 28.24663543701172)",POINT (0.3917362838983536 0.523448258638382),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140479693,2359061627,1,1,"(0.4019223153591156, 0.5425760746002197)","(0.37450817227363586, 0.5206191539764404)",1,1,2.5496063232421875,2.589385986328125,"(-60.117759704589844, -54.470924377441406, 637.001953125)","(1.9081337451934814, -51.665348052978516, 634.9691162109375)","(-33.71677780151367, 101.30252075195312, 26.229366302490234)","(-43.2167854309082, 105.32440948486328, 27.69318962097168)",POINT (0.3882152438163757 0.5315976142883301),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140496359,2359078292,1,1,"(0.41572806239128113, 0.5180520415306091)","(0.38204899430274963, 0.5001716613769531)",1,1,2.565277099609375,2.562652587890625,"(-60.2190055847168, -54.374107360839844, 637.0291748046875)","(1.8187768459320068, -51.45806121826172, 635.1700439453125)","(-28.932584762573242, 105.79462432861328, 27.864334106445312)","(-40.603607177734375, 109.06978607177734, 29.05644416809082)",POINT (0.3988885283470154 0.5091118514537811),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140513029,2359094962,1,1,"(0.41266724467277527, 0.5007095336914062)","(0.3845350742340088, 0.5113856792449951)",1,1,2.482696533203125,2.57421875,"(-60.30329132080078, -54.25127410888672, 637.3092041015625)","(1.7427945137023926, -51.29664993286133, 635.3032836914062)","(-29.993267059326172, 108.97126770019531, 29.020578384399414)","(-39.74209976196289, 107.0157241821289, 28.30875015258789)",POINT (0.398601159453392 0.5060476064682007),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140529696,2359111628,1,1,"(0.4047439396381378, 0.50091952085495)","(0.38567179441452026, 0.5084491968154907)",1,1,2.4690704345703125,2.571563720703125,"(-60.31599426269531, -54.15789794921875, 637.01025390625)","(1.6944007873535156, -51.16752624511719, 635.1036376953125)","(-32.738990783691406, 108.93281555175781, 29.00652313232422)","(-39.34817123413086, 107.55357360839844, 28.50459098815918)",POINT (0.395207867026329 0.5046843588352203),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140546363,2359128295,1,1,"(0.4135381579399109, 0.5306351184844971)","(0.3818719983100891, 0.5030662417411804)",1,1,2.53460693359375,2.572372436523437,"(-60.341400146484375, -54.05831527709961, 636.9119262695312)","(1.673952341079712, -51.150657653808594, 635.3029174804688)","(-29.69146156311035, 103.48978424072266, 27.02537727355957)","(-40.664939880371094, 108.5395736694336, 28.863460540771484)",POINT (0.397705078125 0.5168506801128387),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140563031,2359144962,1,1,"(0.40961676836013794, 0.5197434425354004)","(0.38026392459869385, 0.5082473158836365)",1,1,2.5218658447265625,2.567626953125,"(-60.38557434082031, -54.039459228515625, 636.8564453125)","(1.654232382774353, -51.149169921875, 635.303466796875)","(-31.050371170043945, 105.48479461669922, 27.751623153686523)","(-41.22219467163086, 107.590576171875, 28.517993927001953)",POINT (0.3949403464794159 0.5139953792095184),,,,,,,,,,,,,,,,,,,,,,1,
0,6,7,2140579698,2359161628,1,1,"(0.40947389602661133, 0.5234630703926086)","(0.3774135410785675, 0.5064034461975098)",1,1,2.509765625,2.54754638671875,"(-60.43264389038086, -54.08300018310547, 636.8721313476562)","(1.6217424869537354, -51.15289306640625, 635.03662109375)","(-31.099878311157227, 104.8034896850586, 27.503559112548828)","(-42.209964752197266, 107.92830657958984, 28.640958786010742)",POINT (0.3934437185525894 0.5149332582950592),,,,,,,,,,,,,,,,,,,,,,1,
