,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,7,14,274100727158,2430253714,1,1,"(0.4445137083530426, 0.597791314125061)","(0.5355642437934875, 0.6914191246032715)",1,1,2.693939208984375,2.867431640625,"(-113.80122375488281, -29.204769134521484, 688.1332397460938)","(-47.2408447265625, -36.18330383300781, 686.6240844726562)","(-18.957311630249023, 91.18869018554688, 22.548200607299805)","(12.59505844116211, 74.03875732421875, 16.30611801147461)",POINT (0.4900389760732651 0.6446052193641663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100743828,2430270383,1,1,"(0.4442191421985626, 0.5740638971328735)","(0.5251584053039551, 0.6937733888626099)",1,1,2.7318878173828125,2.9293212890625,"(-113.8750991821289, -29.221832275390625, 687.8157958984375)","(-47.34388732910156, -36.158546447753906, 686.6085205078125)","(-19.05938720703125, 95.53487396240234, 24.13007164001465)","(8.989020347595215, 73.60751342773438, 16.149188995361328)",POINT (0.4846887737512588 0.6339186429977417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100760495,2430287050,1,1,"(0.4459457993507385, 0.5938152074813843)","(0.5390205383300781, 0.7200846076011658)",1,1,2.7216796875,2.9293670654296875,"(-114.00643920898438, -29.241296768188477, 687.9207763671875)","(-47.43264389038086, -36.12519073486328, 686.359130859375)","(-18.461030960083008, 91.91698455810547, 22.813308715820312)","(13.792750358581543, 68.78805541992188, 14.39505672454834)",POINT (0.4924831688404083 0.656949907541275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100777163,2430303717,1,1,"(0.4498405456542969, 0.6163584589958191)","(0.5312493443489075, 0.7049158811569214)",1,1,2.6983184814453125,2.907699584960937,"(-114.0462646484375, -29.253860473632812, 687.6156005859375)","(-47.50218200683594, -36.13908386230469, 686.3358154296875)","(-17.111351013183594, 87.78772735595703, 21.310298919677734)","(11.099766731262207, 71.5665283203125, 15.406333923339844)",POINT (0.4905449450016022 0.6606371700763702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100793829,2430320383,1,1,"(0.43671372532844543, 0.6082515716552734)","(0.5360401272773743, 0.6991806626319885)",1,1,2.6922760009765625,2.907257080078125,"(-114.11878967285156, -29.28369140625, 687.658203125)","(-47.57340621948242, -36.16333770751953, 686.3785400390625)","(-21.6602840423584, 89.27268981933594, 21.85077667236328)","(12.759957313537598, 72.6170883178711, 15.78864574432373)",POINT (0.4863769263029098 0.653716117143631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100810497,2430337050,1,1,"(0.4419689476490021, 0.6098846197128296)","(0.5274271965026855, 0.6889067888259888)",1,1,2.696258544921875,2.9151763916015625,"(-114.213134765625, -29.373130798339844, 687.969482421875)","(-47.61643981933594, -36.215702056884766, 686.43798828125)","(-19.839160919189453, 88.97354125976562, 21.741933822631836)","(9.775253295898438, 74.4989242553711, 16.473691940307617)",POINT (0.4846980720758438 0.6493957042694092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100827164,2430353717,1,1,"(0.44887062907218933, 0.5996471643447876)","(0.5322751402854919, 0.6969832181930542)",1,1,2.7453765869140625,2.920623779296875,"(-114.21533966064453, -29.459558486938477, 687.955810546875)","(-47.633628845214844, -36.275238037109375, 686.6318359375)","(-17.44746971130371, 90.8487319946289, 22.42447280883789)","(11.45523738861084, 73.01956176757812, 15.935166358947754)",POINT (0.4905728846788406 0.6483151912689209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100843831,2430370383,1,1,"(0.4392150342464447, 0.6219912767410278)","(0.5370975136756897, 0.7019423842430115)",1,1,2.712493896484375,2.926910400390625,"(-114.18096923828125, -29.50518798828125, 687.9546508789062)","(-47.60446548461914, -36.327125549316406, 686.5177001953125)","(-20.793500900268555, 86.75595092773438, 20.934816360473633)","(13.12637996673584, 72.11119842529297, 15.604584693908691)",POINT (0.4881562739610672 0.6619668304920197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100860498,2430387050,1,1,"(0.4557954967021942, 0.5880934596061707)","(0.5370529890060425, 0.6963506937026978)",1,1,2.668121337890625,2.84222412109375,"(-114.12113189697266, -29.60141372680664, 687.865966796875)","(-47.5579719543457, -36.45398712158203, 686.59130859375)","(-15.04774284362793, 92.96504974365234, 23.19475555419922)","(13.110931396484375, 73.13542938232422, 15.977365493774414)",POINT (0.4964242428541184 0.6422220766544342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100877172,2430403723,1,1,"(0.4530644416809082, 0.5941585898399353)","(0.5265284180641174, 0.6989827156066895)",1,1,2.716156005859375,2.907455444335937,"(-114.08018493652344, -29.706897735595703, 688.2142944335938)","(-47.48221969604492, -36.533058166503906, 686.6019287109375)","(-15.99416446685791, 91.85411834716797, 22.790346145629883)","(9.463790893554688, 72.65333557128906, 15.801908493041992)",POINT (0.4897964298725128 0.6465706527233124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100893839,2430420390,1,1,"(0.4463467299938202, 0.6063269376754761)","(0.5388584733009338, 0.6936505436897278)",1,1,2.7120513916015625,2.9364166259765625,"(-113.98797607421875, -29.743511199951172, 688.235107421875)","(-47.428218841552734, -36.6463623046875, 686.927001953125)","(-18.32209587097168, 89.62521362304688, 21.979127883911133)","(13.736618995666504, 73.63001251220703, 16.157352447509766)",POINT (0.492602601647377 0.6499887406826019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100910506,2430437056,1,1,"(0.4488162696361542, 0.6241602301597595)","(0.5416176915168762, 0.704072117805481)",1,1,2.7106475830078125,2.9282684326171875,"(-113.92656707763672, -29.824012756347656, 688.4788818359375)","(-47.35077667236328, -36.72950744628906, 687.0166015625)","(-17.466306686401367, 86.358642578125, 20.79024314880371)","(14.692794799804688, 71.72109985351562, 15.46253776550293)",POINT (0.4952169805765152 0.6641161739826202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100927173,2430453723,1,1,"(0.45255258679389954, 0.5854011178016663)","(0.5201374292373657, 0.7032160758972168)",1,1,2.6996307373046875,2.943206787109375,"(-113.84138488769531, -29.891897201538086, 688.59326171875)","(-47.25263977050781, -36.77332305908203, 687.161376953125)","(-16.171545028686523, 93.4582290649414, 23.37421417236328)","(7.249068260192871, 71.87792205810547, 15.519613265991211)",POINT (0.4863450080156326 0.6443085968494415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100943840,2430470390,1,1,"(0.44156619906425476, 0.5788511633872986)","(0.5349044799804688, 0.7017950415611267)",1,1,2.714324951171875,2.8767852783203125,"(-113.75237274169922, -29.92483139038086, 688.779052734375)","(-47.1988525390625, -36.82440185546875, 687.4730224609375)","(-19.978710174560547, 94.657958984375, 23.810941696166992)","(12.366401672363281, 72.13819885253906, 15.614387512207031)",POINT (0.4882353395223618 0.6403231024742126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100960507,2430487056,1,1,"(0.45315098762512207, 0.5843358635902405)","(0.5252811908721924, 0.7000122666358948)",1,1,2.6927032470703125,2.924224853515625,"(-113.66499328613281, -29.918670654296875, 688.8385009765625)","(-47.106605529785156, -36.85895538330078, 687.4080810546875)","(-15.964166641235352, 93.65331268310547, 23.44529151916504)","(9.031572341918945, 72.4647445678711, 15.73325252532959)",POINT (0.4892160892486572 0.6421740651130676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100977174,2430503723,1,1,"(0.4388810694217682, 0.5743898153305054)","(0.5327638983726501, 0.6945241689682007)",1,1,2.6931610107421875,2.896759033203125,"(-113.59146118164062, -29.92400360107422, 689.005126953125)","(-47.026580810546875, -36.89558410644531, 687.4990234375)","(-20.909223556518555, 95.47516632080078, 24.10833740234375)","(11.62459659576416, 73.47000885009766, 16.099130630493164)",POINT (0.4858224838972092 0.634456992149353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274100993841,2430520389,1,1,"(0.43789950013160706, 0.5840582251548767)","(0.528708279132843, 0.6782722473144531)",1,1,2.694564819335937,2.895126342773437,"(-113.53453063964844, -29.763473510742188, 689.0660400390625)","(-46.98633575439453, -36.786041259765625, 687.555908203125)","(-21.24936866760254, 93.7042007446289, 23.463754653930664)","(10.219193458557129, 76.4468994140625, 17.182628631591797)",POINT (0.483303889632225 0.6311652362346649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,14,274101010511,2430537059,1,1,"(0.39125528931617737, 0.2386668175458908)","(0.5091367959976196, 0.4028734266757965)",1,1,2.5829620361328125,2.890365600585937,"(-113.42497253417969, -29.355281829833984, 689.158203125)","(-47.060401916503906, -36.36380386352539, 688.0712280273438)","(-37.413299560546875, 156.96998596191406, 46.4906005859375)","(3.436981201171875, 126.8920669555664, 35.54310989379883)",POINT (0.4501960426568985 0.3207701221108437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,14,274101027179,2430553726,1,1,"(0.3822082281112671, 0.03126361221075058)","(0.47836923599243164, 0.1920432597398758)",1,1,2.714340209960937,2.9733123779296875,"(-113.41371154785156, -28.977325439453125, 689.550537109375)","(-47.09696960449219, -35.93497085571289, 688.1182861328125)","(-40.54842758178711, 194.96029663085938, 60.31795883178711)","(-7.225133895874023, 165.51007080078125, 49.59897232055664)",POINT (0.4302887320518494 0.1116534359753132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
