,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,43,30,77303986300,8254109415,1,1,"(0.3640308082103729, 0.11067377030849457)","(0.36439603567123413, 0.1085369661450386)",1,1,2.638946533203125,2.6217498779296875,"(-88.48701477050781, -21.318674087524414, 596.4288330078125)","(-27.508094787597656, -22.534713745117188, 597.01416015625)","(-48.60044860839844, 179.9392547607422, 54.8507194519043)","(-48.474246978759766, 180.3295135498047, 54.99277877807617)",POINT (0.3642134219408035 0.1096053682267666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,30,77304002966,8254126081,1,1,"(0.3623310625553131, 0.15062382817268372)","(0.34651923179626465, 0.11540435999631882)",1,1,2.57196044921875,2.597152709960937,"(-88.61152648925781, -20.707656860351562, 596.4933471679688)","(-27.617366790771484, -21.75666046142578, 597.1617431640625)","(-49.187747955322266, 172.64288330078125, 52.19511032104492)","(-54.65113830566406, 179.0752716064453, 54.53629684448242)",POINT (0.3544251471757889 0.1330140940845013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,30,77304019638,8254142752,1,1,"(0.36727482080459595, 0.16606280207633972)","(0.3537670373916626, 0.12480182945728302)",1,1,2.6043701171875,2.555633544921875,"(-88.72859191894531, -20.15215301513672, 596.4579467773438)","(-27.714767456054688, -20.968935012817383, 597.121826171875)","(-47.479557037353516, 169.82318115234375, 51.16876983642578)","(-52.14683151245117, 177.35894775390625, 53.91156768798828)",POINT (0.3605209290981293 0.1454323157668114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,30,77304036305,8254159419,1,1,"(0.36130407452583313, 0.16656281054019928)","(0.34808555245399475, 0.125382661819458)",1,1,2.609619140625,2.587020874023437,"(-88.79493713378906, -19.64248275756836, 596.4056396484375)","(-27.782649993896484, -20.123289108276367, 597.2429809570312)","(-49.542606353759766, 169.73184204101562, 51.13558578491211)","(-54.10994338989258, 177.2528839111328, 53.87294387817383)",POINT (0.3546948134899139 0.1459727361798286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,30,77304052964,8254176077,1,1,"(0.36218297481536865, 0.14206156134605408)","(0.3513920307159424, 0.127215176820755)",1,1,2.58837890625,2.5546875,"(-88.81707763671875, -19.124319076538086, 596.4896240234375)","(-27.78083610534668, -19.118053436279297, 597.2805786132812)","(-49.23891067504883, 174.20668029785156, 52.76424789428711)","(-52.96746063232422, 176.91818237304688, 53.75114059448242)",POINT (0.3567875027656555 0.1346383690834045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,30,77304069631,8254192744,1,1,"(0.3640095591545105, 0.13799570500850677)","(0.35410571098327637, 0.13126280903816223)",1,1,2.5932159423828125,2.56884765625,"(-88.72926330566406, -18.539962768554688, 596.3577880859375)","(-27.7037353515625, -17.979522705078125, 597.15576171875)","(-48.607791900634766, 174.94927978515625, 53.034523010253906)","(-52.02981185913086, 176.17892456054688, 53.482112884521484)",POINT (0.3590576350688934 0.1346292570233345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,30,77304086299,8254209411,1,1,"(0.3679620623588562, 0.14576643705368042)","(0.3487095534801483, 0.15274064242839813)",1,1,2.591415405273437,2.58624267578125,"(-88.53993225097656, -17.95563507080078, 596.315673828125)","(-27.53642463684082, -16.81015396118164, 597.1575317382812)","(-47.24209976196289, 173.530029296875, 52.51799392700195)","(-53.894317626953125, 172.25628662109375, 52.054359436035156)",POINT (0.3583358079195023 0.1492535397410393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,30,77304102965,8254226077,1,1,"(0.36140844225883484, 0.20295009016990662)","(0.3532954156398773, 0.13996781408786774)",1,1,2.6635894775390625,2.5628662109375,"(-88.19941711425781, -17.40410614013672, 596.1419067382812)","(-27.247474670410156, -15.648759841918945, 597.0804443359375)","(-49.506534576416016, 163.08619689941406, 48.71672439575195)","(-52.30979537963867, 174.5890655517578, 52.903465270996094)",POINT (0.3573519289493561 0.1714589521288872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,30,77304119641,8254242752,1,1,"(0.3605839014053345, 0.1556357741355896)","(0.3551104664802551, 0.12467791885137558)",1,1,2.591781616210937,2.55682373046875,"(-87.75546264648438, -16.97661781311035, 596.0488891601562)","(-26.822534561157227, -14.59013557434082, 596.7474365234375)","(-49.79143524169922, 171.72752380371094, 51.8619384765625)","(-51.682655334472656, 177.38157653808594, 53.919837951660156)",POINT (0.3578471839427948 0.1401568464934826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,30,77304136307,8254259418,1,1,"(0.3637528717517853, 0.15928129851818085)","(0.3511020243167877, 0.12998104095458984)",1,1,2.61456298828125,2.5574188232421875,"(-87.16606903076172, -16.64593505859375, 595.7608642578125)","(-26.285490036010742, -13.627666473388672, 596.3745727539062)","(-48.696475982666016, 171.0617218017578, 51.61960220336914)","(-53.067665100097656, 176.4130096435547, 53.567325592041016)",POINT (0.3574274480342865 0.1446311697363854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
