,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,54,30,437149327937,1715690783,1,1,"(0.6762130260467529, 0.06350834667682648)","(0.6767890453338623, 0.049983441829681396)",1,1,3.4954376220703125,3.402587890625,"(-54.44218826293945, -64.81129455566406, 748.628662109375)","(11.08757209777832, -61.478858947753906, 745.3869018554688)","(61.334964752197266, 189.05398559570312, 58.168270111083984)","(61.53459167480469, 191.53135681152344, 59.06993865966797)",POINT (0.6765010356903076 0.0567458942532539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,30,437149344606,1715707451,1,1,"(0.679497241973877, 0.05509694293141365)","(0.6731927990913391, 0.15149463713169098)",1,1,3.5016021728515625,3.3423614501953125,"(-54.35621643066406, -64.93733978271484, 748.2389526367188)","(11.155593872070312, -61.647647857666016, 744.971435546875)","(62.47309112548828, 190.59471130371094, 58.72904968261719)","(60.28835678100586, 172.9374237060547, 52.30229568481445)",POINT (0.676345020532608 0.1032957900315523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,30,437149361272,1715724117,1,1,"(0.680273175239563, 0.0415240153670311)","(0.6771250367164612, 0.16778449714183807)",1,1,3.4770660400390625,3.313705444335937,"(-54.31426239013672, -65.05743408203125, 747.76220703125)","(11.188214302062988, -61.81365203857422, 744.542236328125)","(62.741973876953125, 193.0808868408203, 59.6339111328125)","(61.65103530883789, 169.95361328125, 51.21623992919922)",POINT (0.6786991059780121 0.1046542562544346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,30,437149377942,1715740786,1,1,"(0.6492187976837158, 0.2132733166217804)","(0.648091197013855, 0.2426939606666565)",1,1,3.4430389404296875,3.313720703125,"(-54.35390090942383, -65.35917663574219, 747.2901611328125)","(11.113692283630371, -62.165401458740234, 744.3158569335938)","(51.980499267578125, 161.62135314941406, 48.183570861816406)","(51.589725494384766, 156.23231506347656, 46.22216796875)",POINT (0.6486549973487854 0.2279836386442184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,30,437149394609,1715757453,1,1,"(0.6309729218482971, 0.26015251874923706)","(0.6450827717781067, 0.2490226775407791)",1,1,3.4149169921875,3.293609619140625,"(-54.441925048828125, -65.6014175415039, 747.416015625)","(11.060423851013184, -62.413612365722656, 744.103759765625)","(45.65762710571289, 153.03440856933594, 45.05820083618164)","(50.547218322753906, 155.07310485839844, 45.80020523071289)",POINT (0.6380278468132019 0.2545875981450081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,30,437149411281,1715774124,1,1,"(0.6372047662734985, 0.2518569529056549)","(0.6467940807342529, 0.24712350964546204)",1,1,3.395904541015625,3.2576141357421875,"(-54.44098663330078, -65.83644104003906, 746.9329223632812)","(11.054410934448242, -62.6715087890625, 743.5396728515625)","(47.81719970703125, 154.55393981933594, 45.61124801635742)","(51.14024353027344, 155.42095947265625, 45.92683029174805)",POINT (0.6419994235038757 0.2494902312755585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,30,437149427948,1715790791,1,1,"(0.6323978900909424, 0.23189739882946014)","(0.6446298956871033, 0.25944799184799194)",1,1,3.33575439453125,3.268890380859375,"(-54.441139221191406, -66.00701904296875, 746.3275756835938)","(11.047049522399902, -62.901527404785156, 743.0983276367188)","(46.15143966674805, 158.20994567871094, 46.94192886352539)","(50.39027786254883, 153.16348266601562, 45.105125427246094)",POINT (0.6385138928890228 0.245672695338726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,30,437149444618,1715807460,1,1,"(0.6411014795303345, 0.23382651805877686)","(0.6472293734550476, 0.2539539635181427)",1,1,3.31939697265625,3.243438720703125,"(-54.42481994628906, -66.20887756347656, 746.0201416015625)","(11.079233169555664, -63.166175842285156, 742.6857299804688)","(49.16754150390625, 157.85658264160156, 46.813316345214844)","(51.291080474853516, 154.1697998046875, 45.47148895263672)",POINT (0.644165426492691 0.2438902407884598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,30,437149461284,1715824126,1,1,"(0.6354445815086365, 0.2561715543270111)","(0.643972635269165, 0.25522512197494507)",1,1,3.3306121826171875,3.2241973876953125,"(-54.356224060058594, -66.3531494140625, 745.7362060546875)","(11.155268669128418, -63.41615295410156, 742.41015625)","(47.207252502441406, 153.76361083984375, 45.3235969543457)","(50.162506103515625, 153.93695068359375, 45.38672637939453)",POINT (0.6397086083889008 0.2556983381509781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,30,437149477952,1715840793,1,1,"(0.6315631866455078, 0.24872678518295288)","(0.6409579515457153, 0.2683661878108978)",1,1,3.301055908203125,3.2401885986328125,"(-54.22764587402344, -66.50216674804688, 745.3381958007812)","(11.264551162719727, -63.64647674560547, 741.8138427734375)","(45.8621711730957, 155.12728881835938, 45.81992721557617)","(49.11781311035156, 151.52992248535156, 44.51057815551758)",POINT (0.6362605690956116 0.2585464864969254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
