,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,45,27,78702006528,9080825186,1,1,"(0.506323516368866, 0.7124755382537842)","(0.4893268346786499, 0.6074776649475098)",1,1,3.06036376953125,3.401885986328125,"(-45.60012435913086, 13.212000846862793, 572.7085571289062)","(14.024127960205078, 9.738382339477539, 580.6331787109375)","(0.5652844309806824, 70.02811431884766, 14.846348762512207)","(-5.307509899139404, 89.20459747314453, 21.826021194458008)",POINT (0.4978251755237579 0.659976601600647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702023196,9080841853,1,1,"(0.5120514631271362, 0.7158873677253723)","(0.4985469877719879, 0.606920599937439)",1,1,3.0632781982421875,3.413818359375,"(-45.74565887451172, 13.212627410888672, 573.147705078125)","(13.92022705078125, 9.68947982788086, 581.1137084960938)","(2.5444319248199463, 69.40499114990234, 14.619579315185547)","(-2.121704578399658, 89.30632019042969, 21.863065719604492)",POINT (0.5052992254495621 0.6614039838314056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702039862,9080858519,1,1,"(0.5175840854644775, 0.6997038722038269)","(0.49085062742233276, 0.6152323484420776)",1,1,3.052337646484375,3.424102783203125,"(-45.897254943847656, 13.212421417236328, 573.3659057617188)","(13.783687591552734, 9.673690795898438, 580.8946533203125)","(4.4561028480529785, 72.36070251464844, 15.695328712463379)","(-4.780992031097412, 87.78829956054688, 21.310537338256836)",POINT (0.5042173564434052 0.6574681103229523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702056530,9080875186,1,1,"(0.5123918056488037, 0.7131578922271729)","(0.4955673813819885, 0.6108812093734741)",1,1,3.0800323486328125,3.4421844482421875,"(-46.06706237792969, 13.233382225036621, 573.54345703125)","(13.624319076538086, 9.712419509887695, 580.91015625)","(2.6620264053344727, 69.90349578857422, 14.801000595092773)","(-3.1512250900268555, 88.58296203613281, 21.599788665771484)",POINT (0.5039795935153961 0.6620195508003235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702073197,9080891853,1,1,"(0.513754665851593, 0.7050637602806091)","(0.4942145049571991, 0.61937016248703)",1,1,3.0763092041015625,3.4446563720703125,"(-46.24791717529297, 13.275023460388184, 573.7105102539062)","(13.45760726928711, 9.810928344726562, 580.9454345703125)","(3.1329054832458496, 71.38176727294922, 15.339078903198242)","(-3.618685245513916, 87.0325698852539, 21.035491943359375)",POINT (0.5039845854043961 0.6622169613838196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702089864,9080908519,1,1,"(0.5194873213768005, 0.7112666964530945)","(0.49646973609924316, 0.6139369010925293)",1,1,3.0655059814453125,3.440765380859375,"(-46.40869140625, 13.34058666229248, 573.6976318359375)","(13.304899215698242, 9.924787521362305, 581.3243408203125)","(5.113700866699219, 70.2489013671875, 14.9266996383667)","(-2.8394453525543213, 88.02488708496094, 21.39665412902832)",POINT (0.5079785287380219 0.6626017987728119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702106531,9080925186,1,1,"(0.5197049379348755, 0.7244741916656494)","(0.5028641223907471, 0.619728684425354)",1,1,3.063705444335937,3.474960327148437,"(-46.550079345703125, 13.410128593444824, 573.648681640625)","(13.161734580993652, 10.064449310302734, 581.432861328125)","(5.188902378082275, 67.83670806884766, 14.048781394958496)","(-0.6300382614135742, 86.96709442138672, 21.011655807495117)",POINT (0.5112845301628113 0.6721014380455017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,27,78702123199,9080941853,1,1,"(0.49448177218437195, 0.6602475047111511)","(0.4932212233543396, 0.5574391484260559)",1,1,3.10076904296875,3.451400756835937,"(-46.7258186340332, 13.651700973510742, 573.7418212890625)","(12.988950729370117, 10.357263565063477, 581.2799072265625)","(-3.5263490676879883, 79.56686401367188, 18.31821632385254)","(-3.9618966579437256, 98.34346771240234, 25.152284622192383)",POINT (0.4938514977693558 0.6088433265686035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,27,78702139870,9080958524,1,1,"(0.4701436460018158, 0.43577685952186584)","(0.4579431116580963, 0.3619929552078247)",1,1,3.1137237548828125,3.5475616455078125,"(-46.89353942871094, 14.190282821655273, 574.0673217773438)","(12.711919784545898, 10.961339950561523, 581.3087158203125)","(-11.935778617858887, 120.56346893310547, 33.23970031738281)","(-16.15137481689453, 134.03912353515625, 38.14448547363281)",POINT (0.464043378829956 0.3988849073648453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,27,78702156538,9080975191,1,1,"(0.4869900643825531, 0.43057557940483093)","(0.4681442975997925, 0.34644386172294617)",1,1,3.1188201904296875,3.500762939453125,"(-47.02854919433594, 14.40212345123291, 574.0819091796875)","(12.542365074157715, 11.280318260192871, 581.5289916992188)","(-6.1149115562438965, 121.51342010498047, 33.58546447753906)","(-12.626604080200195, 136.87896728515625, 39.17808151245117)",POINT (0.4775671809911728 0.3885097205638886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
