,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,13,13,407865761095,2022608579,1,1,"(0.5466402173042297, 0.15604011714458466)","(0.5512126684188843, 0.16358385980129242)",1,1,2.716049194335937,2.676666259765625,"(-55.28749084472656, 16.171253204345703, 559.1453857421875)","(6.443089962005615, 11.016643524169922, 561.54345703125)","(14.495731353759766, 171.65367126464844, 51.83506393432617)","(16.075605392456055, 170.2759246826172, 51.333580017089844)",POINT (0.548926442861557 0.1598119884729385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865777766,2022625250,1,1,"(0.553734540939331, 0.13957764208316803)","(0.5592356324195862, 0.16279976069927216)",1,1,2.6910400390625,2.685546875,"(-55.24462127685547, 16.176485061645508, 558.9827270507812)","(6.4345927238464355, 11.031272888183594, 561.5172729492188)","(16.946971893310547, 174.66033935546875, 52.92937469482422)","(18.84775733947754, 170.41912841796875, 51.38569641113281)",POINT (0.5564850866794586 0.1511887013912201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865794433,2022641916,1,1,"(0.5557242631912231, 0.14762386679649353)","(0.5569968223571777, 0.16841834783554077)",1,1,2.685577392578125,2.6758575439453125,"(-55.27520751953125, 16.188175201416016, 559.0650024414062)","(6.41843318939209, 11.05001449584961, 561.59619140625)","(17.634479522705078, 173.1907958984375, 52.394500732421875)","(18.074193954467773, 169.3929443359375, 51.0122184753418)",POINT (0.5563605427742004 0.1580211073160172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865811099,2022658582,1,1,"(0.5554261207580566, 0.14473770558834076)","(0.5554152727127075, 0.16500438749790192)",1,1,2.7005615234375,2.677108764648437,"(-55.31019592285156, 16.190841674804688, 559.0238647460938)","(6.386089324951172, 11.064657211303711, 561.5704956054688)","(17.53146743774414, 173.71792602539062, 52.586360931396484)","(17.527719497680664, 170.0164794921875, 51.239158630371094)",POINT (0.5554206967353821 0.1548710465431213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865827767,2022675249,1,1,"(0.5521365404129028, 0.13711600005626678)","(0.5571727752685547, 0.16222459077835083)",1,1,2.6851348876953125,2.6631317138671875,"(-55.36540985107422, 16.206295013427734, 559.0759887695312)","(6.345852851867676, 11.08751392364502, 561.5535278320312)","(16.39482879638672, 175.10992431640625, 53.0930290222168)","(18.134984970092773, 170.52418518066406, 51.423912048339844)",POINT (0.5546546578407288 0.1496702954173088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865844434,2022691916,1,1,"(0.5502669215202332, 0.12771908938884735)","(0.5578168034553528, 0.15928785502910614)",1,1,2.7036895751953125,2.6809234619140625,"(-55.42005920410156, 16.217193603515625, 559.128662109375)","(6.293882369995117, 11.113922119140625, 561.3619995117188)","(15.7488374710083, 176.82614135742188, 53.71765899658203)","(18.357528686523438, 171.06051635742188, 51.619163513183594)",POINT (0.554041862487793 0.1435034722089768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865861102,2022708583,1,1,"(0.5482290983200073, 0.14256030321121216)","(0.5557533502578735, 0.16733253002166748)",1,1,2.7008209228515625,2.688339233398437,"(-55.47452926635742, 16.246532440185547, 559.092041015625)","(6.249703407287598, 11.157257080078125, 561.2056884765625)","(15.044717788696289, 174.11558532714844, 52.731117248535156)","(17.644542694091797, 169.59127807617188, 51.08438491821289)",POINT (0.5519912242889404 0.1549464166164398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865877768,2022725249,1,1,"(0.5506965517997742, 0.1368808001279831)","(0.5528462529182434, 0.17003709077835083)",1,1,2.6930389404296875,2.6738433837890625,"(-55.538448333740234, 16.27668571472168, 559.0543823242188)","(6.191681861877441, 11.215483665466309, 561.2590942382812)","(15.897296905517578, 175.1528778076172, 53.1086540222168)","(16.640058517456055, 169.09732055664062, 50.904605865478516)",POINT (0.5517714023590088 0.153458945453167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865894436,2022741916,1,1,"(0.555741548538208, 0.14535532891750336)","(0.5561705231666565, 0.1660890132188797)",1,1,2.6884002685546875,2.6576690673828125,"(-55.59754180908203, 16.31258201599121, 558.9986572265625)","(6.129222393035889, 11.251194953918457, 561.1812744140625)","(17.640472412109375, 173.60511779785156, 52.54527282714844)","(17.78865623474121, 169.81837463378906, 51.16706848144531)",POINT (0.5559560358524323 0.1557221710681915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865911108,2022758588,1,1,"(0.5506734251976013, 0.14462555944919586)","(0.5540139675140381, 0.1611575037240982)",1,1,2.687225341796875,2.6582489013671875,"(-55.646209716796875, 16.327922821044922, 558.8855590820312)","(6.074446201324463, 11.280295372009277, 560.9205322265625)","(15.889300346374512, 173.7384033203125, 52.59382629394531)","(17.043529510498047, 170.7190704345703, 51.49485397338867)",POINT (0.5523436963558197 0.152891531586647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865927775,2022775254,1,1,"(0.5500505566596985, 0.13664554059505463)","(0.5576449632644653, 0.165366530418396)",1,1,2.6953887939453125,2.676727294921875,"(-55.698333740234375, 16.33982276916504, 558.7886352539062)","(6.026934623718262, 11.320894241333008, 560.773193359375)","(15.674060821533203, 175.1958465576172, 53.12427520751953)","(18.298145294189453, 169.9503173828125, 51.215110778808594)",POINT (0.5538477599620819 0.1510060355067253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865944442,2022791921,1,1,"(0.552486002445221, 0.14694935083389282)","(0.553368866443634, 0.17186196148395538)",1,1,2.67108154296875,2.6847381591796875,"(-55.76020812988281, 16.34933853149414, 558.75)","(5.969453811645508, 11.363595008850098, 560.7479248046875)","(16.515592575073242, 173.31399536132812, 52.4393424987793)","(16.820640563964844, 168.76402282714844, 50.783321380615234)",POINT (0.5529274344444275 0.1594056561589241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865961109,2022808587,1,1,"(0.548164427280426, 0.13725927472114563)","(0.5582073926925659, 0.1763390302658081)",1,1,2.693206787109375,2.682846069335937,"(-55.81895065307617, 16.353981018066406, 558.6534423828125)","(5.900402545928955, 11.404004096984863, 560.6876831054688)","(15.022379875183105, 175.08375549316406, 53.08351135253906)","(18.49247169494629, 167.94635009765625, 50.48566818237305)",POINT (0.553185909986496 0.1567991524934769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865977776,2022825254,1,1,"(0.502324104309082, 0.18828625977039337)","(0.5243363380432129, 0.21698547899723053)",1,1,2.671859741210937,2.669647216796875,"(-55.88427734375, 16.21878433227539, 558.0192260742188)","(5.676632881164551, 11.326566696166992, 560.6654663085938)","(-0.8166247010231018, 165.7643585205078, 49.69149398803711)","(6.7891764640808105, 160.5228271484375, 47.78372573852539)",POINT (0.5133302211761475 0.202635869383812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,13,407865994444,2022841921,1,1,"(0.42146626114845276, 0.29496538639068604)","(0.4536586105823517, 0.30655863881111145)",1,1,2.664276123046875,2.6515655517578125,"(-56.21011734008789, 16.104991912841797, 558.417236328125)","(5.280803680419922, 11.184992790222168, 560.331298828125)","(-28.755046844482422, 146.2808074951172, 42.6000862121582)","(-17.63177490234375, 144.16346740722656, 41.829429626464844)",POINT (0.4375624358654022 0.3007620126008987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,
0,13,13,407866011110,2022858587,1,1,"(0.4189133942127228, 0.2829221785068512)","(0.4433480501174927, 0.29809197783470154)",1,1,2.641952514648437,2.660308837890625,"(-56.38154220581055, 16.088523864746094, 557.8614501953125)","(5.145627498626709, 11.207632064819336, 560.3242797851562)","(-29.637128829956055, 148.48036193847656, 43.400638580322266)","(-21.1943359375, 145.7097930908203, 42.39222717285156)",POINT (0.4311307221651077 0.2905070781707764),,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,
