,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,2,32,169982609288,2680215488,1,1,"(0.5004125833511353, 0.3123577833175659)","(0.48192039132118225, 0.31506168842315674)",1,1,2.4846954345703125,2.695465087890625,"(-64.98867797851562, 7.0466718673706055, 575.9127197265625)","(-1.529557228088379, -3.5134012699127197, 577.9730224609375)","(-1.477088451385498, 143.1043243408203, 41.443965911865234)","(-7.866612434387207, 142.61048889160156, 41.26418685913086)",POINT (0.4911664873361588 0.3137097358703613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982625958,2680232158,1,1,"(0.5010238885879517, 0.3153178095817566)","(0.4886421859264374, 0.316264271736145)",1,1,2.4926910400390625,2.727935791015625,"(-64.99241638183594, 7.080290794372559, 575.8165893554688)","(-1.5476970672607422, -3.4848601818084717, 578.0462036132812)","(-1.2658686637878418, 142.563720703125, 41.24714660644531)","(-5.544060230255127, 142.39085388183594, 41.18423843383789)",POINT (0.4948330372571945 0.3157910406589508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982642626,2680248825,1,1,"(0.49775394797325134, 0.3135587275028229)","(0.4874703288078308, 0.3046705424785614)",1,1,2.483489990234375,2.703338623046875,"(-65.02633666992188, 7.123963356018066, 575.83056640625)","(-1.586255431175232, -3.4440407752990723, 577.9900512695312)","(-2.395721197128296, 142.88499450683594, 41.36412048339844)","(-5.948981761932373, 144.50831604003906, 41.95491409301758)",POINT (0.4926121383905411 0.3091146349906921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982659293,2680265492,1,1,"(0.49939101934432983, 0.32553622126579285)","(0.48333749175071716, 0.3177368640899658)",1,1,2.47918701171875,2.703399658203125,"(-65.07758331298828, 7.152544975280762, 575.942138671875)","(-1.6258924007415771, -3.393059253692627, 577.8513793945312)","(-1.8300691843032837, 140.6974639892578, 40.567928314208984)","(-7.3769683837890625, 142.1219024658203, 41.086368560791016)",POINT (0.4913642555475235 0.3216365426778793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982675960,2680282158,1,1,"(0.4920065701007843, 0.3204568922519684)","(0.4818718731403351, 0.3211926519870758)",1,1,2.48724365234375,2.7051544189453125,"(-65.12303161621094, 7.1630988121032715, 575.9047241210938)","(-1.6617298126220703, -3.3629631996154785, 577.73095703125)","(-4.381587505340576, 141.62513732910156, 40.905555725097656)","(-7.883368015289307, 141.49075317382812, 40.856624603271484)",POINT (0.4869392216205597 0.3208247721195221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982692627,2680298825,1,1,"(0.5016798973083496, 0.316918283700943)","(0.4745861887931824, 0.31978750228881836)",1,1,2.48358154296875,2.686798095703125,"(-65.16595458984375, 7.161138534545898, 575.821044921875)","(-1.7056176662445068, -3.358081340789795, 577.684814453125)","(-1.0392159223556519, 142.2714080810547, 41.140785217285156)","(-10.400768280029297, 141.7473907470703, 40.95004653930664)",POINT (0.488133043050766 0.3183528929948807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982709294,2680315492,1,1,"(0.49577096104621887, 0.3181186020374298)","(0.48126688599586487, 0.316847562789917)",1,1,2.4565582275390625,2.687606811523437,"(-65.20938110351562, 7.145989894866943, 575.7845458984375)","(-1.7565646171569824, -3.384699821472168, 577.7120361328125)","(-3.0809009075164795, 142.05218505859375, 41.06098556518555)","(-8.092412948608398, 142.28431701660156, 41.1454963684082)",POINT (0.4885189235210419 0.3174830824136734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982725960,2680332158,1,1,"(0.49500688910484314, 0.32013049721717834)","(0.4829536974430084, 0.3161148130893707)",1,1,2.481536865234375,2.691986083984375,"(-65.26498413085938, 7.131221771240234, 575.8949584960938)","(-1.8002653121948242, -3.409283399581909, 577.757568359375)","(-3.344909429550171, 141.68475341796875, 40.927207946777344)","(-7.509591102600098, 142.41815185546875, 41.19416809082031)",POINT (0.4889802932739258 0.3181226551532745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982742628,2680348825,1,1,"(0.49629369378089905, 0.3226628005504608)","(0.4751741290092468, 0.3113511800765991)",1,1,2.46954345703125,2.6804351806640625,"(-65.32205200195312, 7.1071929931640625, 575.9300537109375)","(-1.8380886316299438, -3.432507038116455, 577.6278076171875)","(-2.9002671241760254, 141.22225952148438, 40.7588996887207)","(-10.197636604309082, 143.28817749023438, 41.51082229614258)",POINT (0.4857339113950729 0.31700699031353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982759299,2680365496,1,1,"(0.5325936079025269, 0.31747832894325256)","(0.5264183878898621, 0.31389319896698)",1,1,2.470672607421875,2.71661376953125,"(-65.27618408203125, 7.096894264221191, 575.8910522460938)","(-1.7961900234222412, -3.4535255432128906, 577.6099853515625)","(9.642267227172852, 142.1691131591797, 41.103546142578125)","(7.508557319641113, 142.82391357421875, 41.341888427734375)",POINT (0.5295059978961945 0.3156857639551163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982775966,2680382162,1,1,"(0.5474717617034912, 0.32216283679008484)","(0.5339362025260925, 0.3166283369064331)",1,1,2.4777984619140625,2.7071533203125,"(-65.24016571044922, 7.10145378112793, 576.0203247070312)","(-1.7561527490615845, -3.4492783546447754, 577.6840209960938)","(14.783029556274414, 141.31356811523438, 40.792137145996094)","(10.106171607971191, 142.3243865966797, 41.1600341796875)",POINT (0.5407039821147919 0.319395586848259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982792633,2680398829,1,1,"(0.5459685325622559, 0.3186275064945221)","(0.5278350710868835, 0.31161072850227356)",1,1,2.4790496826171875,2.6926727294921875,"(-65.27810668945312, 7.088139533996582, 576.050048828125)","(-1.7851496934890747, -3.4616472721099854, 577.6658935546875)","(14.263639450073242, 141.95925903320312, 41.02714920043945)","(7.9980645179748535, 143.2407684326172, 41.49360656738281)",POINT (0.5369018018245697 0.3151191174983978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982809301,2680415496,1,1,"(0.5513757467269897, 0.32739681005477905)","(0.5339182615280151, 0.3267928659915924)",1,1,2.4822235107421875,2.73272705078125,"(-65.28692626953125, 7.092489242553711, 575.9820556640625)","(-1.7923305034637451, -3.456845283508301, 577.6009521484375)","(16.13197135925293, 140.35765075683594, 40.444217681884766)","(10.099959373474121, 140.46795654296875, 40.48435592651367)",POINT (0.5426470041275024 0.3270948380231857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982825967,2680432162,1,1,"(0.5496082901954651, 0.32647624611854553)","(0.5275774598121643, 0.29854002594947815)",1,1,2.4788055419921875,2.662689208984375,"(-65.30363464355469, 7.095893383026123, 576.007080078125)","(-1.8005001544952393, -3.4593605995178223, 577.5546264648438)","(15.521258354187012, 140.52577209472656, 40.50541305541992)","(7.909061908721924, 145.62796020507812, 42.362464904785156)",POINT (0.5385928750038147 0.3125081360340118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982842635,2680448829,1,1,"(0.5525095462799072, 0.3280143439769745)","(0.5294411182403564, 0.3136892020702362)",1,1,2.4838409423828125,2.697540283203125,"(-65.31280517578125, 7.105555534362793, 575.986083984375)","(-1.801744818687439, -3.4447007179260254, 577.5546264648438)","(16.52372932434082, 140.244873046875, 40.40315246582031)","(8.55299186706543, 142.86114501953125, 41.35541915893555)",POINT (0.5409753322601318 0.3208517730236054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982859301,2680465495,1,1,"(0.5519695281982422, 0.3215135335922241)","(0.5344635248184204, 0.308368444442749)",1,1,2.475067138671875,2.71209716796875,"(-65.31329345703125, 7.104509353637695, 575.9968872070312)","(-1.7992539405822754, -3.4454829692840576, 577.5361938476562)","(16.33710479736328, 141.43215942382812, 40.83530044555664)","(10.288361549377441, 143.8329315185547, 41.7091178894043)",POINT (0.5432165265083313 0.3149409890174866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982875969,2680482162,1,1,"(0.5483400821685791, 0.3232037127017975)","(0.535110592842102, 0.31066155433654785)",1,1,2.490875244140625,2.704803466796875,"(-65.30778503417969, 7.111186981201172, 575.9781494140625)","(-1.795893907546997, -3.449392795562744, 577.5361328125)","(15.083047866821289, 141.12347412109375, 40.722938537597656)","(10.511946678161621, 143.41412353515625, 41.55666732788086)",POINT (0.5417253375053406 0.3169326335191727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982892644,2680498837,1,1,"(0.5501259565353394, 0.3296700417995453)","(0.5345985293388367, 0.311345636844635)",1,1,2.4674072265625,2.6870880126953125,"(-65.3084487915039, 7.117909908294678, 576.0343017578125)","(-1.7907347679138184, -3.4569859504699707, 577.508544921875)","(15.700142860412598, 139.94247436523438, 40.293094635009766)","(10.335003852844238, 143.2891845703125, 41.51121520996094)",POINT (0.542362242937088 0.3205078393220902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982909311,2680515503,1,1,"(0.5483912825584412, 0.32930615544319153)","(0.5295707583427429, 0.3223741352558136)",1,1,2.4849395751953125,2.716659545898437,"(-65.31087493896484, 7.130378723144531, 576.1002197265625)","(-1.7868752479553223, -3.4599454402923584, 577.517822265625)","(15.100746154785156, 140.00894165039062, 40.31730270385742)","(8.597792625427246, 141.2749786376953, 40.77808380126953)",POINT (0.538981020450592 0.3258401453495026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982925978,2680532170,1,1,"(0.5438948273658752, 0.3275648355484009)","(0.5246995687484741, 0.3173043727874756)",1,1,2.456390380859375,2.7047119140625,"(-65.33683776855469, 7.144532203674316, 576.1988525390625)","(-1.8026193380355835, -3.442187786102295, 577.6007080078125)","(13.54712200164795, 140.3269500732422, 40.43307113647461)","(6.914674758911133, 142.20089721679688, 41.11509704589844)",POINT (0.5342971980571747 0.3224346041679382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169982942645,2680548837,1,1,"(0.4306666851043701, 0.2540099620819092)","(0.4381615221500397, 0.2617093324661255)",1,1,2.52197265625,2.749053955078125,"(-65.53125, 7.247708320617676, 576.1483154296875)","(-2.073007583618164, -3.306049346923828, 577.4878540039062)","(-25.576078414916992, 153.76080322265625, 45.32252883911133)","(-22.98641014099121, 152.35459899902344, 44.81075668334961)",POINT (0.4344141036272049 0.2578596472740173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169982959311,2680565503,1,1,"(0.41920948028564453, 0.24919752776622772)","(0.385277658700943, 0.25289320945739746)",1,1,2.5267486572265625,2.7615966796875,"(-65.72100830078125, 7.313450336456299, 576.502197265625)","(-2.2790045738220215, -3.232795238494873, 577.6419677734375)","(-29.534818649291992, 154.63970947265625, 45.642452239990234)","(-41.25911331176758, 153.96475219726562, 45.39677429199219)",POINT (0.4022435694932938 0.2510453686118126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169982975979,2680582170,1,1,"(0.4057149589061737, 0.24918584525585175)","(0.38845208287239075, 0.252007395029068)",1,1,2.5355987548828125,2.74688720703125,"(-65.69841766357422, 7.332268714904785, 576.450927734375)","(-2.2639365196228027, -3.209299087524414, 577.5779418945312)","(-34.19751739501953, 154.641845703125, 45.64323043823242)","(-40.16227340698242, 154.1265411376953, 45.45564651489258)",POINT (0.3970835208892822 0.2505966201424599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169982992646,2680598837,1,1,"(0.419283002614975, 0.2458776831626892)","(0.3881007730960846, 0.2518361508846283)",1,1,2.4979400634765625,2.76220703125,"(-65.69427490234375, 7.352251052856445, 576.4334716796875)","(-2.2516024112701416, -3.2134227752685547, 577.6612548828125)","(-29.509418487548828, 155.24606323242188, 45.86310577392578)","(-40.283668518066406, 154.15780639648438, 45.46707534790039)",POINT (0.4036918878555298 0.2488569170236588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169983009313,2680615503,1,1,"(0.41526684165000916, 0.24793978035449982)","(0.38798052072525024, 0.2463938146829605)",1,1,2.505096435546875,2.7495574951171875,"(-65.69258117675781, 7.378578186035156, 576.528076171875)","(-2.2390074729919434, -3.194087028503418, 577.744384765625)","(-30.897104263305664, 154.86941528320312, 45.726104736328125)","(-40.325218200683594, 155.15174865722656, 45.828857421875)",POINT (0.4016236811876297 0.2471667975187302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169983025982,2680632172,1,1,"(0.4152325689792633, 0.25147339701652527)","(0.38545939326286316, 0.2493121176958084)",1,1,2.5108642578125,2.76141357421875,"(-65.69444274902344, 7.379445552825928, 576.5840454101562)","(-2.2319202423095703, -3.2127318382263184, 577.7722778320312)","(-30.908954620361328, 154.22406005859375, 45.49117660522461)","(-41.19632339477539, 154.61878967285156, 45.63484573364258)",POINT (0.4003459811210632 0.2503927573561668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169983042650,2680648839,1,1,"(0.4166794419288635, 0.23930594325065613)","(0.3879677355289459, 0.24307291209697723)",1,1,2.514755249023437,2.770263671875,"(-65.70304870605469, 7.404551029205322, 576.6854248046875)","(-2.224721908569336, -3.195815086364746, 577.818359375)","(-30.409015655517578, 156.4462890625, 46.29996871948242)","(-40.32962417602539, 155.75830078125, 46.049560546875)",POINT (0.4023235887289047 0.2411894276738167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,32,169983059316,2680665505,1,1,"(0.41362619400024414, 0.24574461579322815)","(0.38691622018814087, 0.24988402426242828)",1,1,2.5301666259765625,2.7498016357421875,"(-65.71859741210938, 7.403419017791748, 576.7483520507812)","(-2.232419013977051, -3.2211408615112305, 577.7813110351562)","(-31.4639892578125, 155.27035522460938, 45.87195587158203)","(-40.69295883178711, 154.51434326171875, 45.59684371948242)",POINT (0.4002712070941925 0.2478143200278282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169983075984,2680682172,1,1,"(0.41871243715286255, 0.24370604753494263)","(0.3853383958339691, 0.25485071539878845)",1,1,2.500717163085937,2.7480621337890625,"(-65.73993682861328, 7.425164222717285, 576.799560546875)","(-2.243001937866211, -3.2041244506835938, 577.79052734375)","(-29.706571578979492, 155.64268493652344, 46.00746536254883)","(-41.238136291503906, 153.60723876953125, 45.266666412353516)",POINT (0.4020254164934158 0.2492783814668655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169983092651,2680698839,1,1,"(0.4195536971092224, 0.2624269723892212)","(0.3856823742389679, 0.2511465847492218)",1,1,2.5227203369140625,2.752593994140625,"(-65.76781463623047, 7.418298721313477, 576.8124389648438)","(-2.2682137489318848, -3.224595785140991, 577.8178100585938)","(-29.41588020324707, 152.22352600097656, 44.76303482055664)","(-41.11928939819336, 154.2837371826172, 45.512901306152344)",POINT (0.4026180356740952 0.2567867785692215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,2,32,169983109317,2680715505,1,1,"(0.41408514976501465, 0.24104729294776917)","(0.38651150465011597, 0.2573593854904175)",1,1,2.4976959228515625,2.7373809814453125,"(-65.81379699707031, 7.429335594177246, 576.8497314453125)","(-2.318653106689453, -3.2085459232330322, 577.87255859375)","(-31.305410385131836, 156.12823486328125, 46.18427658081055)","(-40.83278274536133, 153.14906311035156, 45.09989929199219)",POINT (0.4002983272075653 0.2492033392190933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
