,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,33,18,922657642348,2610001827,1,1,"(0.4695437550544739, 0.5119066834449768)","(0.4644765853881836, 0.4997641444206238)",1,1,3.164947509765625,3.3099517822265625,"(-50.37736129760742, 34.04277801513672, 618.4461059570312)","(8.558158874511719, 35.6076545715332, 616.6026611328125)","(-12.14306354522705, 106.65934753417969, 28.1790828704834)","(-13.893882751464844, 108.87703704833984, 28.98618507385254)",POINT (0.4670101702213287 0.5058354139328003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657659015,2610018494,1,1,"(0.46430256962776184, 0.4872351884841919)","(0.46493658423423767, 0.4967922270298004)",1,1,3.139389038085937,3.2928009033203125,"(-50.36152648925781, 34.06830596923828, 618.5238037109375)","(8.571615219116211, 35.62885284423828, 616.62353515625)","(-13.954012870788574, 111.16527557373047, 29.819107055664062)","(-13.734955787658691, 109.41981506347656, 29.183761596679688)",POINT (0.4646195769309998 0.4920137077569962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657675681,2610035160,1,1,"(0.4588758647441864, 0.5105461478233337)","(0.4635734260082245, 0.4973001480102539)",1,1,3.1770477294921875,3.29498291015625,"(-50.349090576171875, 34.069583892822266, 618.4829711914062)","(8.57020378112793, 35.632354736328125, 616.6025390625)","(-15.829093933105469, 106.90786743164062, 28.269453048706055)","(-14.205944061279297, 109.32705688476562, 29.15000343322754)",POINT (0.4612246453762054 0.5039231479167938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657692348,2610051826,1,1,"(0.46014130115509033, 0.49021345376968384)","(0.4645380675792694, 0.49663063883781433)",1,1,3.131378173828125,3.265853881835937,"(-50.35159683227539, 34.08436965942383, 618.4932861328125)","(8.57240104675293, 35.64449691772461, 616.6337890625)","(-15.391850471496582, 110.62133026123047, 29.621103286743164)","(-13.872647285461426, 109.44933319091797, 29.19449806213379)",POINT (0.4623396843671799 0.4934220463037491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657709015,2610068493,1,1,"(0.46128085255622864, 0.5185617208480835)","(0.46171995997428894, 0.4959709644317627)",1,1,3.1630401611328125,3.2680816650390625,"(-50.351741790771484, 34.077484130859375, 618.5037841796875)","(8.570849418640137, 35.639835357666016, 616.613037109375)","(-14.998099327087402, 105.44391632080078, 27.736663818359375)","(-14.846386909484863, 109.56983184814453, 29.238323211669922)",POINT (0.4615004062652588 0.5072663426399231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657725683,2610085160,1,1,"(0.4648132622241974, 0.4927500784397125)","(0.4635959565639496, 0.4935663342475891)",1,1,3.098114013671875,3.2551422119140625,"(-50.385337829589844, 34.076820373535156, 618.58447265625)","(8.547754287719727, 35.636924743652344, 616.6240234375)","(-13.777560234069824, 110.15807342529297, 29.45243263244629)","(-14.1981840133667, 110.00897979736328, 29.398218154907227)",POINT (0.4642046093940735 0.4931582063436508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657742354,2610101831,1,1,"(0.4646909236907959, 0.4877532124519348)","(0.4647687077522278, 0.47660115361213684)",1,1,3.089569091796875,3.2340087890625,"(-50.39958190917969, 34.066375732421875, 618.59326171875)","(8.53426456451416, 35.63078308105469, 616.6033935546875)","(-13.819822311401367, 111.0706787109375, 29.78460693359375)","(-13.792970657348633, 113.1074447631836, 30.52597427368164)",POINT (0.4647298157215118 0.4821771830320358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657759021,2610118497,1,1,"(0.4645580053329468, 0.4755343496799469)","(0.46714699268341064, 0.4836502969264984)",1,1,3.060333251953125,3.243637084960937,"(-50.429168701171875, 34.066864013671875, 618.6842651367188)","(8.501972198486328, 35.63512420654297, 616.7408447265625)","(-13.86577033996582, 113.30229187011719, 30.596899032592773)","(-12.971207618713379, 111.82002258300781, 30.05736541748047)",POINT (0.4658524990081787 0.4795923233032227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657775688,2610135164,1,1,"(0.46590954065322876, 0.483881413936615)","(0.46739569306373596, 0.47231990098953247)",1,1,3.0726470947265625,3.2117919921875,"(-50.448463439941406, 34.06322479248047, 618.681396484375)","(8.45772933959961, 35.64385986328125, 616.846923828125)","(-13.398775100708008, 111.77778625488281, 30.042057037353516)","(-12.885263442993164, 113.88935852050781, 30.810537338256836)",POINT (0.4666526168584824 0.4781006574630737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,18,922657792356,2610151831,1,1,"(0.41526520252227783, 0.37248900532722473)","(0.43717798590660095, 0.32463565468788147)",1,1,3.0535888671875,3.1539764404296875,"(-50.53057861328125, 34.180397033691406, 618.315673828125)","(8.32494068145752, 35.80101013183594, 616.6492309570312)","(-30.897672653198242, 132.12216186523438, 37.446754455566406)","(-23.326244354248047, 140.86192321777344, 40.62775802612305)",POINT (0.4262215942144394 0.3485623300075531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
